n_updates,ep_len_mean,value_loss,time_elapsed,total_timesteps,clipfrac,serial_timesteps,ep_reward_mean,true_reward,policy_loss,policy_entropy,fps,explained_variance,approxkl
1440,31.52,2.340176,1314.464183330536,36000000,0.08292401,360000,0.576542024965729,-1.9189137,-0.0034733103,1.012722,53038,0.9549284242093563,0.0068904525
1441,28.0,2.751489,1315.3307962417603,36025000,0.056772,360250,0.5402791167063811,-1.90664,-0.0040456546,1.0136211,32012,0.9460263848304749,0.00486024
1442,40.66,2.5330217,1316.4954817295074,36050000,0.059312005,360500,1.2170341901277424,-1.852845,-0.004160303,1.0120347,53845,0.956683199852705,0.0051182015
1443,33.91,3.0369377,1317.3355114459991,36075000,0.058244,360750,0.6073991836400273,-1.9260694,-0.003832718,1.0131031,53217,0.9501237832009792,0.004977258
1444,30.79,2.7867885,1318.1883714199066,36100000,0.072064,361000,0.7039215059359958,-1.8622535,-0.004210533,1.0110496,53329,0.9530958943068981,0.0059653902
1445,31.06,2.8748732,1319.0486116409302,36125000,0.067636,361250,0.5565668066905528,-2.0239055,-0.0037913627,1.002019,49912,0.9414427578449249,0.0056409882
1446,38.53,3.1687312,1319.932273387909,36150000,0.066452,361500,0.7587567918543482,-1.7826365,-0.0042078933,0.99734753,49643,0.9467110596597195,0.0056084073
1447,29.38,3.1763215,1320.824196100235,36175000,0.062648,361750,0.3612743658452382,-1.862857,-0.0028042754,0.9948015,54234,0.9423061795532703,0.0054531554
1448,37.13,2.8753698,1321.671406507492,36200000,0.069272,362000,0.7983809005131479,-1.8962231,-0.004722336,0.99260795,46654,0.9502016119658947,0.0057817185
1449,32.04,2.873592,1322.5863151550293,36225000,0.066676,362250,0.707598646505212,-1.9210091,-0.005007311,0.98812616,47944,0.9484917968511581,0.005674337
1450,35.18,2.564465,1323.4888532161713,36250000,0.08221199,362500,0.7431235469063359,-1.7760322,-0.0041488474,0.9854144,46656,0.9523669295012951,0.0065776496
1451,27.92,2.9000142,1324.4261226654053,36275000,0.07162,362750,0.6644771963645507,-2.0016544,-0.003931737,0.9856844,50831,0.9483327344059944,0.0060080355
1452,30.46,2.6788278,1325.3357546329498,36300000,0.07192801,363000,0.5685156389254189,-1.8726027,-0.0046445755,0.98153543,50501,0.9490020349621773,0.006025837
1453,33.52,3.0035563,1326.2272386550903,36325000,0.089236,363250,0.973902934080761,-1.873926,-0.0045315837,0.97567254,40944,0.9463912919163704,0.007035474
1454,31.57,2.3770962,1327.2169926166534,36350000,0.09010801,363500,0.7181834501529102,-1.9123296,-0.0049318164,0.9700488,42822,0.9575202986598015,0.007204826
1455,39.07,2.8811498,1328.1841175556183,36375000,0.068247996,363750,1.0031575402922634,-1.9488266,-0.0030460756,0.9651475,51338,0.9527165032923222,0.005819775
1456,32.48,2.7349043,1329.0456676483154,36400000,0.066824004,364000,0.6836183758594143,-1.8755314,-0.0047580022,0.96021384,53937,0.9516468122601509,0.005527848
1457,36.16,2.7953794,1329.8978493213654,36425000,0.0715,364250,1.0228911425515752,-1.8025017,-0.0029727924,0.95332193,53947,0.9506278485059738,0.0058619115
1458,32.35,2.2467628,1330.749403476715,36450000,0.07062401,364500,0.6430738719557667,-1.9153368,-0.0044642827,0.9459051,41823,0.9563279077410698,0.005819557
1459,26.03,2.5460596,1331.730164051056,36475000,0.071596004,364750,0.6262615997370449,-1.9007889,-0.0034837122,0.94001085,53723,0.9541930183768272,0.0058901515
1460,31.35,2.6974425,1332.577276468277,36500000,0.060151994,365000,0.8062501096992492,-1.8545052,-0.0038245642,0.9358107,54003,0.9538735672831535,0.005103382
1461,32.83,3.2167258,1333.4350125789642,36525000,0.070476,365250,0.5330633268601378,-2.0007033,-0.005499146,0.9337468,46932,0.9355524480342865,0.005665402
1462,43.85,2.8651605,1334.3424866199493,36550000,0.069796,365500,1.0114664627825731,-1.722022,-0.003028532,0.9340166,29923,0.9527402892708778,0.005781284
1463,33.52,2.8748133,1335.5578577518463,36575000,0.068848,365750,0.8573603133400138,-1.9820253,-0.00420153,0.93157685,53088,0.9486317709088326,0.0058715018
1464,28.22,2.5701556,1336.415237903595,36600000,0.068492,366000,0.512458623300381,-1.8789719,-0.0049252836,0.9262335,52134,0.9508105255663395,0.0057283463
1465,30.69,3.4841728,1337.2840127944946,36625000,0.062564,366250,0.4908558529760558,-1.9228836,-0.0043098843,0.9216596,52470,0.937017634510994,0.005383264
1466,32.44,2.97218,1338.1508717536926,36650000,0.086151995,366500,0.8736580010475155,-1.8431938,-0.0018312471,0.9233816,49457,0.9487747997045517,0.0071782647
1467,30.56,3.0566523,1339.04425907135,36675000,0.053304005,366750,0.6798142005366753,-1.8671706,-0.0034995552,0.9239314,54477,0.9456303082406521,0.004718777
1468,34.19,3.157117,1339.8882954120636,36700000,0.054412,367000,0.6327067390290756,-1.8779439,-0.003912276,0.9183553,27260,0.9415300264954567,0.004770884
1469,28.56,2.4105902,1341.1934068202972,36725000,0.068572,367250,0.4892329627588333,-2.022926,-0.004647814,0.9117519,38764,0.9522553533315659,0.0056905714
1470,35.1,2.514132,1342.2133383750916,36750000,0.068752006,367500,1.0702855968955556,-1.8986315,-0.0034661007,0.9015198,54479,0.9552983492612839,0.0058211954
1471,27.42,3.2905755,1343.053655385971,36775000,0.064012006,367750,0.808646719564673,-1.9451842,-0.002868607,0.8924893,53788,0.935920737683773,0.005675278
1472,31.2,3.2531304,1343.9097781181335,36800000,0.071512,368000,0.5499830629189455,-1.8167856,-0.0037225648,0.88581544,49760,0.9453791752457619,0.006034501
1473,32.12,2.4814982,1344.7863657474518,36825000,0.060443997,368250,0.682195360865976,-1.9379013,-0.0040391693,0.877691,54659,0.956600945442915,0.005102415
1474,27.43,2.8188486,1345.6228034496307,36850000,0.064888,368500,0.4947746791121335,-1.9982072,-0.0044625765,0.8712369,54259,0.9450214728713036,0.005417106
1475,36.45,3.2244503,1346.4584822654724,36875000,0.073447995,368750,0.8997547708338516,-1.8988314,-0.0047122636,0.8665293,55005,0.9422304928302765,0.0060223583
1476,32.28,2.4365747,1347.295974969864,36900000,0.082148,369000,0.6665699237606373,-1.9697083,-0.0039790915,0.8621804,54389,0.9556028880178928,0.0067251013
1477,31.83,2.4268277,1348.1511375904083,36925000,0.07727201,369250,0.5712102341988066,-1.901336,-0.0033776374,0.860112,53972,0.9530142024159431,0.0063402937
1478,37.46,2.4266315,1348.998441696167,36950000,0.068808,369500,0.8780383751641785,-1.9028656,-0.0038677393,0.85768163,54665,0.9583962485194206,0.0057479152
1479,35.91,2.520742,1349.8429102897644,36975000,0.069236,369750,0.85525014445142,-1.7747364,-0.0042461837,0.85496473,49709,0.9573279619216919,0.0058214413
1480,39.14,2.4587555,1350.7307517528534,37000000,0.049124,370000,0.8373479085771214,-1.9081031,-0.0036448955,0.85211647,38966,0.9606630504131317,0.0045601986
1481,29.16,2.6931188,1351.7544386386871,37025000,0.079724,370250,0.8933864614807681,-1.9672745,-0.0045064203,0.8503097,46957,0.9493905641138554,0.006470736
1482,29.26,2.5520225,1352.6634471416473,37050000,0.077124,370500,0.5498421604258692,-1.8939189,-0.0041813115,0.84729415,53372,0.9564351588487625,0.0063500926
1483,43.16,2.7207587,1353.5226593017578,37075000,0.066856004,370750,0.7777962440716693,-1.8435066,-0.0049589397,0.8414224,52438,0.9503190703690052,0.0056771156
1484,38.43,2.4271631,1354.3900859355927,37100000,0.09134801,371000,0.4874641686947325,-1.9096048,-0.003930495,0.8348197,53326,0.9604828208684921,0.0073653804
1485,30.43,2.382551,1355.2547516822815,37125000,0.081163995,371250,0.44983536207259023,-1.9960572,-0.0035321764,0.8295193,50210,0.9517913088202477,0.0065938076
1486,28.43,2.477644,1356.137314081192,37150000,0.151324,371500,0.565805390013827,-1.9737157,-5.6164477e-05,0.82709235,52133,0.9520416595041752,0.012404779
1487,30.4,2.513204,1357.0048558712006,37175000,0.192472,371750,0.5967040952702791,-1.8901192,0.004063661,0.82716763,53971,0.9561414271593094,0.017583743
1488,34.08,2.957208,1357.857764005661,37200000,0.12085201,372000,0.751656375168177,-1.8742709,-0.00030721334,0.8264669,54366,0.9450033903121948,0.009267746
1489,31.55,2.3922994,1358.7183811664581,37225000,0.136952,372250,0.6330806464925672,-1.8565661,-0.0005389633,0.82689637,53211,0.955629751086235,0.010995698
1490,32.75,2.7882113,1359.5682032108307,37250000,0.103007995,372500,0.7073272403962073,-1.9911429,-0.0022044838,0.82776916,43454,0.9480587132275105,0.008176498
1491,25.43,2.1527033,1360.5301311016083,37275000,0.08016,372750,0.4975232260650864,-1.9862381,-0.0040608635,0.83076966,54615,0.9530725218355656,0.0065765018
1492,32.47,2.5194147,1361.3792140483856,37300000,0.07524801,373000,0.5528092401418689,-1.8626922,-0.0044806115,0.830674,47094,0.9535563103854656,0.0061011882
1493,33.57,2.6959858,1362.2983708381653,37325000,0.061667997,373250,0.3595834279372866,-1.8636026,-0.0039633983,0.8273634,54802,0.9467783495783806,0.0052489853
1494,36.24,2.7097309,1363.14044547081,37350000,0.07106,373500,0.854321726182443,-1.8189521,-0.0034764751,0.8231304,55560,0.9512384310364723,0.005839321
1495,30.87,2.4088354,1363.9761219024658,37375000,0.082084,373750,0.6065025293980761,-1.8977913,-0.0015293354,0.8215456,42595,0.9491967335343361,0.006857703
1496,37.73,2.6075473,1364.9381504058838,37400000,0.058168,374000,0.9115452015476073,-1.898438,-0.003991609,0.82011175,47028,0.9504877142608166,0.004968429
1497,22.97,3.056963,1365.8488063812256,37425000,0.05884,374250,0.6376240745042833,-2.0056818,-0.0037380985,0.81939536,49033,0.939585518091917,0.0050811777
1498,32.17,2.6854787,1366.7403497695923,37450000,0.061604,374500,0.8276137760898927,-1.9316089,-0.002142971,0.8160518,53054,0.9441103078424931,0.0052194027
1499,33.89,2.6638236,1367.6242775917053,37475000,0.062932,374750,0.5957838541216551,-1.9817858,-0.0046536406,0.8144134,54151,0.9526852369308472,0.005324056
1500,35.03,2.2489133,1368.4944932460785,37500000,0.061887998,375000,0.5066757908241744,-1.8807108,-0.003529278,0.8149516,53063,0.958875123411417,0.005236991
1501,29.04,2.3233294,1369.352327823639,37525000,0.07247599,375250,0.8680506842720888,-1.8800323,-0.0034576475,0.8118221,54455,0.9569830819964409,0.006155726
1502,34.08,2.820393,1370.2016217708588,37550000,0.11769201,375500,0.6171385948038641,-1.8499173,-0.0008228769,0.8063854,54274,0.9521708972752094,0.009294933
1503,32.42,2.692248,1371.0505752563477,37575000,0.104523994,375750,0.6991959798691824,-1.9002618,-0.0027340609,0.8040924,53573,0.9511240124702454,0.008488366
1504,30.27,2.73369,1371.906123638153,37600000,0.079284,376000,0.38653629814692975,-2.0186243,-0.002215469,0.8051456,54130,0.9464196488261223,0.006459768
1505,32.66,2.2367659,1372.7549765110016,37625000,0.08964799,376250,0.6656056487243405,-1.8735925,-0.0021322118,0.80497104,54318,0.959468100219965,0.0073356405
1506,35.17,2.7616954,1373.6145086288452,37650000,0.14188,376500,0.7123588612265302,-1.7811172,0.000203508,0.8042232,53530,0.9558646306395531,0.011206948
1507,29.13,2.6584835,1374.4678847789764,37675000,0.065516,376750,0.504089059784651,-2.0103517,-0.0050940746,0.8013938,48970,0.9493583850562572,0.005499608
1508,35.3,2.724242,1375.372472524643,37700000,0.064784005,377000,0.7933382729341519,-1.9862542,-0.0043644942,0.7999948,54171,0.9488293863832951,0.0053943126
1509,31.44,2.6281052,1376.226083278656,37725000,0.067432,377250,0.6962801499825582,-1.9118927,-0.004048197,0.80063474,54621,0.9503857083618641,0.0055651553
1510,37.04,2.521697,1377.074857711792,37750000,0.057068,377500,0.5520641692217396,-1.9631875,-0.0044254414,0.7990142,40391,0.9553145468235016,0.0048877597
1511,38.7,2.6179287,1378.0677318572998,37775000,0.056272,377750,0.532567341304657,-2.036556,-0.0033642226,0.7953371,52323,0.9536861293017864,0.0050820317
1512,28.68,2.5016794,1378.929726600647,37800000,0.075844,378000,0.6483014084169554,-1.926162,-0.0036519293,0.7903604,44276,0.9578596353530884,0.0062032617
1513,38.18,2.4717572,1379.8718211650848,37825000,0.135636,378250,0.9241229266737173,-1.9127631,9.178244e-05,0.78444433,49653,0.9575643688440323,0.010633514
1514,31.98,2.4495444,1380.7567164897919,37850000,0.096219994,378500,0.4843702373463543,-1.8191085,-0.00028071244,0.7801758,47182,0.9561323896050453,0.008097878
1515,32.37,2.8616805,1381.6818130016327,37875000,0.049664,378750,0.9706526313417271,-1.9971266,-0.004442848,0.77681065,54520,0.9462368525564671,0.004406331
1516,34.78,2.5661616,1382.5248651504517,37900000,0.060060002,379000,0.6939681670569917,-1.8664552,-0.0033619485,0.7748202,55075,0.953146755695343,0.0050420435
1517,36.43,2.6392467,1383.380858182907,37925000,0.06372,379250,0.549251574773889,-1.8227247,-0.0035183802,0.7733249,46094,0.9558064937591553,0.005385437
1518,27.97,2.8819976,1384.3054676055908,37950000,0.052595995,379500,0.7678923630069767,-1.8237135,-0.00394817,0.7716073,55282,0.9485913515090942,0.004670686
1519,35.72,2.61951,1385.141242980957,37975000,0.06306,379750,1.0708185489300286,-1.9726489,-0.0030834738,0.7691307,55375,0.9515854828059673,0.005342477
1520,27.38,2.5851848,1385.9858815670013,38000000,0.107044004,380000,0.37896463223746196,-1.8548528,-0.0026796511,0.7659143,55130,0.944962702691555,0.008791146
1521,28.21,2.5420632,1386.836157798767,38025000,0.059475996,380250,0.37692064484246657,-1.9656198,-0.004232068,0.76232445,48389,0.9496923796832561,0.0050273957
1522,29.19,2.6229472,1387.7359783649445,38050000,0.074684,380500,0.4409014051572012,-1.9422562,-0.0031863167,0.7564267,45844,0.9487007819116116,0.0063004894
1523,37.58,2.6525035,1388.6768064498901,38075000,0.050832003,380750,0.9226651607859366,-1.9608837,-0.0032520168,0.7540067,52222,0.9552586078643799,0.0045500835
1524,26.53,2.2535107,1389.5479559898376,38100000,0.06706,381000,0.5786392508967628,-2.0490477,-0.0053088022,0.7543244,47087,0.9544725865125656,0.0056636827
1525,31.25,2.4191496,1390.4667942523956,38125000,0.085228,381250,0.5513270393412859,-1.8284006,-0.0030203736,0.75016177,54521,0.9586214907467365,0.0067327684
1526,30.34,3.0977395,1391.3178224563599,38150000,0.075568,381500,0.43821180730791864,-1.9633639,-0.0039859614,0.74527943,53103,0.9419480673968792,0.0059959083
1527,32.76,2.5556407,1392.1792545318604,38175000,0.089968,381750,0.8862860809145513,-1.8453598,-0.003255846,0.7430863,52647,0.957149650901556,0.0070299967
1528,33.09,2.4625163,1393.0395939350128,38200000,0.081415996,382000,0.5433292341636298,-1.8247447,-0.0047317846,0.74105513,31990,0.9524742066860199,0.0066071823
1529,32.47,2.5490317,1394.2024025917053,38225000,0.065983996,382250,0.9736138511140962,-1.8289697,-0.0038390234,0.73610234,54230,0.9547060020267963,0.005636336
1530,36.76,2.6196024,1395.0406732559204,38250000,0.066268,382500,0.8149792532050196,-1.8238573,-0.004070091,0.7303868,43427,0.9571831673383713,0.0056633865
1531,40.76,2.9215975,1395.995539188385,38275000,0.060760003,382750,0.7201345699932221,-1.8625705,-0.0044828914,0.7287847,55258,0.9503942057490349,0.0051508667
1532,31.84,2.6437554,1396.8164076805115,38300000,0.078724004,383000,0.8742142302497268,-1.9187888,-0.0041052154,0.7290592,53495,0.9493922665715218,0.0062058885
1533,35.51,2.3767688,1397.6711027622223,38325000,0.078932,383250,0.7092523957816593,-1.9724596,-0.0044864253,0.7251197,53284,0.9564668871462345,0.006302184
1534,26.97,2.7543309,1398.5419018268585,38350000,0.082988,383500,0.5933280532587741,-1.9049077,-0.0034476041,0.7225405,54191,0.9543842747807503,0.006995325
1535,35.6,2.5791602,1399.4098644256592,38375000,0.095424004,383750,0.8639427844887905,-1.8742298,-0.0037240027,0.72326326,54680,0.9553038738667965,0.007816659
1536,27.06,2.8021822,1400.2609746456146,38400000,0.083235994,384000,0.7629160566981227,-2.0238073,-0.0032926998,0.7254278,53003,0.947892352938652,0.0066445647
1537,27.03,2.2791257,1401.1250417232513,38425000,0.12596801,384250,0.5122129785249854,-2.03413,-0.0015748162,0.7248183,42829,0.9571253955364227,0.009953353
1538,31.97,3.073738,1402.0949473381042,38450000,0.17749602,384500,0.8043582670006799,-1.9480965,0.0031943514,0.7213787,53193,0.9490237534046173,0.014970104
1539,30.0,2.540255,1402.9511473178864,38475000,0.06412,384750,0.3763972702385581,-1.7596867,-0.003761422,0.7176398,54229,0.9557778351008892,0.00558895
1540,35.4,3.2094414,1403.7990760803223,38500000,0.07404,385000,0.9623141892054992,-1.8943129,-0.003048278,0.710808,52596,0.9393699802458286,0.0062879333
1541,29.52,2.433041,1404.663899898529,38525000,0.073327996,385250,0.38698181980848856,-1.9413409,-0.0035099231,0.70429367,47335,0.9510676115751266,0.006150566
1542,36.56,2.6276581,1405.5800807476044,38550000,0.069568,385500,0.9487389773117729,-1.9372275,-0.004281432,0.69689405,53606,0.9537099674344063,0.0057398817
1543,28.34,3.0693552,1406.429298877716,38575000,0.107140005,385750,0.8775019355302902,-1.823716,-0.0014794336,0.6907729,31168,0.9456842020153999,0.0088732
1544,36.18,2.6872654,1407.604282617569,38600000,0.079556,386000,0.6587024270095572,-1.849292,-0.0034842505,0.6895629,55141,0.9521826840937138,0.006500561
1545,36.3,2.8046594,1408.4381439685822,38625000,0.069012,386250,1.004641040532715,-1.8073322,-0.0036953122,0.68852925,44126,0.9524988494813442,0.0057894764
1546,42.97,2.637748,1409.3824231624603,38650000,0.065384,386500,1.2294636757087845,-1.8652625,-0.004896227,0.6883857,53131,0.959942527115345,0.005310206
1547,29.38,2.6143017,1410.2273499965668,38675000,0.075532,386750,0.6977888811040611,-1.9590139,-0.004656733,0.6884409,53403,0.9510344006121159,0.0061313035
1548,35.95,3.0050647,1411.0775151252747,38700000,0.07325599,387000,0.7900923496098176,-1.7454206,-0.0035223446,0.68866146,47600,0.9513221308588982,0.0060854824
1549,39.68,2.6587884,1411.985539674759,38725000,0.059824,387250,0.9758078396857218,-1.8302999,-0.0039231507,0.68871963,55282,0.9581667557358742,0.0050464137
1550,35.56,2.7353835,1412.8292787075043,38750000,0.083072,387500,0.30149197789237403,-1.8323731,-0.0047150883,0.6878637,49903,0.9528843611478806,0.0065825717
1551,36.06,3.1188707,1413.7080748081207,38775000,0.076019995,387750,0.7051441423454071,-1.783062,-0.0048238933,0.6878188,37901,0.9469698332250118,0.0061323587
1552,30.79,2.6039963,1414.7457332611084,38800000,0.089908,388000,0.7044246122832101,-1.8950683,-0.003923273,0.68776673,52850,0.9521549753844738,0.0071627228
1553,31.89,2.8627858,1415.603850364685,38825000,0.1242,388250,0.7759157871925254,-1.9423839,-0.0010905147,0.6842523,54183,0.9456987790763378,0.009793237
1554,26.19,2.60655,1416.4623148441315,38850000,0.243556,388500,0.6394065276278343,-1.9902912,0.0067010806,0.68032926,46979,0.9488022141158581,0.02339052
1555,31.99,2.3286097,1417.391856431961,38875000,0.065008,388750,0.6012196164946181,-1.9255937,-0.004509515,0.6768359,54154,0.9596052505075932,0.005614941
1556,34.12,2.8819654,1418.2464530467987,38900000,0.08322801,389000,0.8931370449737369,-1.9326583,-0.0049609384,0.67560893,53213,0.9457651898264885,0.0066612074
1557,30.3,2.6151707,1419.1092348098755,38925000,0.07318,389250,0.8538421297872446,-1.9187754,-0.005023354,0.674029,49598,0.954553235322237,0.0059906426
1558,38.14,2.8377492,1420.0002217292786,38950000,0.087384,389500,0.9021651934555757,-1.8537399,-0.0045062792,0.67034465,55109,0.9506223313510418,0.0069348863
1559,31.52,2.558694,1420.8450915813446,38975000,0.116087995,389750,0.60242084010888,-1.8540835,-0.0021797307,0.6644801,55218,0.9537080638110638,0.009492369
1560,26.67,2.7331026,1421.6980695724487,39000000,0.14763199,390000,0.45546297155484355,-1.9651022,0.0010418912,0.6609065,48076,0.944230243563652,0.012289045
1561,32.28,2.7693505,1422.6024334430695,39025000,0.16463599,390250,0.9707098377853254,-2.0728219,0.0013136154,0.6610692,48691,0.9478851519525051,0.0135252895
1562,37.27,2.9612398,1423.5002324581146,39050000,0.17775601,390500,1.0695641535538265,-1.8089203,0.0035323617,0.6631237,54076,0.952533669769764,0.016152019
1563,33.17,2.7577312,1424.3520781993866,39075000,0.075988,390750,0.31562596793159176,-1.9590361,-0.004990526,0.6624599,53999,0.9445922523736954,0.0060723512
1564,32.49,2.2554371,1425.2012255191803,39100000,0.062800005,391000,0.44463326184777996,-1.8903338,-0.004633302,0.6580598,53337,0.9582937136292458,0.0053161187
1565,36.52,2.894395,1426.054904460907,39125000,0.078683995,391250,0.7585172913914948,-2.0154283,-0.00392191,0.6501986,54202,0.9473534151911736,0.0063155415
1566,32.97,3.0277255,1426.9074296951294,39150000,0.084212005,391500,1.148453818950984,-1.7888483,-0.0039019934,0.64672637,52556,0.9486638009548187,0.0068576625
1567,34.26,2.585225,1427.7783892154694,39175000,0.10477201,391750,0.6635706798509909,-1.8651797,0.00024913333,0.6437429,53544,0.951788954436779,0.008653717
1568,39.73,2.3450985,1428.6325981616974,39200000,0.083188005,392000,0.6956200457625163,-1.8264327,-0.0036629164,0.63810474,44891,0.9606132805347443,0.006807829
1569,38.5,2.16882,1429.5624423027039,39225000,0.079368,392250,0.7356971240531857,-1.8119112,-0.0028817803,0.636063,49167,0.9646007679402828,0.0065132678
1570,36.22,2.624062,1430.4696097373962,39250000,0.06384,392500,0.931180011689994,-1.9070511,-0.003575777,0.63592786,52957,0.955741498619318,0.005387988
1571,39.05,2.358042,1431.3347761631012,39275000,0.109312,392750,0.8148671727488102,-1.8113259,3.1226548e-06,0.63185096,53485,0.9618193246424198,0.0090274485
1572,30.13,2.5010781,1432.18954372406,39300000,0.227844,393000,0.6690528629352047,-1.9186239,0.005600044,0.627464,54794,0.9536040872335434,0.023398016
1573,37.07,2.4604223,1433.0354268550873,39325000,0.10704,393250,0.5405872081081452,-1.7877727,-0.0010101099,0.6240401,53677,0.9580101370811462,0.00919026
1574,28.3,2.5117385,1433.8900966644287,39350000,0.071608,393500,0.658316679891388,-1.9416008,-0.0018540099,0.620134,53575,0.9520918354392052,0.00610473
1575,29.88,2.332286,1434.7573096752167,39375000,0.135644,393750,0.734962478564521,-1.938626,-0.001227522,0.6156937,53476,0.9589700549840927,0.01099065
1576,28.94,2.9847667,1435.6194665431976,39400000,0.058951996,394000,0.4942092153695194,-1.967715,-0.003657844,0.61107314,23854,0.9473110809922218,0.005148986
1577,28.48,2.4477303,1437.043481349945,39425000,0.057811998,394250,0.6813830937751846,-1.9251446,-0.004311605,0.6053926,31964,0.9495647735893726,0.004962779
1578,36.7,3.1046472,1438.2102320194244,39450000,0.092484005,394500,0.5679592944836622,-1.8042268,-0.0057530915,0.5988566,42276,0.9507413022220135,0.0072621396
1579,26.82,2.2011464,1439.173719882965,39475000,0.08722399,394750,0.7731049315239216,-1.9659224,-0.0050243866,0.59324765,53213,0.9578470066189766,0.006914933
1580,30.76,2.2048452,1440.0385956764221,39500000,0.075204,395000,0.660702656241483,-1.8309213,-0.004517126,0.588293,46600,0.9611532129347324,0.0061311475
1581,31.64,2.7776718,1440.955482006073,39525000,0.057928003,395250,0.8354199905913083,-1.8943038,-0.0048359763,0.586725,54516,0.9476082064211369,0.005053473
1582,31.72,2.0448775,1441.8020462989807,39550000,0.070752,395500,1.0400090375864601,-1.8931053,-0.0053410684,0.5810133,54296,0.9628798700869083,0.0058303056
1583,27.13,2.42411,1442.6375279426575,39575000,0.07944,395750,0.5682343614843285,-1.90366,-0.0045960336,0.57478046,52723,0.955724723637104,0.006246841
1584,31.17,2.2242293,1443.4913790225983,39600000,0.063452,396000,0.4369554801081006,-1.8667486,-0.0037353605,0.5679454,53051,0.9603930860757828,0.005466311
1585,36.82,2.5832412,1444.338790655136,39625000,0.065792,396250,0.7465176583805987,-1.8031745,-0.004369577,0.56141794,52741,0.9600423872470856,0.0053878343
1586,28.65,2.6463015,1445.1882824897766,39650000,0.063044,396500,0.7956530541578831,-1.8695647,-0.0045815497,0.557368,54782,0.9507498517632484,0.005277105
1587,38.53,2.6206183,1446.0259838104248,39675000,0.079720005,396750,1.2966910117985144,-1.836962,-0.003598012,0.55035985,54023,0.9532821252942085,0.0065439283
1588,30.25,2.7642777,1446.8753063678741,39700000,0.058948003,397000,0.7920101467487257,-1.9371436,-0.003926462,0.5461513,53944,0.943788681179285,0.0050864276
1589,29.19,3.01969,1447.7087428569794,39725000,0.07158001,397250,0.8246384131006289,-1.9346358,-0.0043145185,0.5448874,53711,0.9361433312296867,0.005849725
1590,39.04,2.2898026,1448.5515072345734,39750000,0.064308,397500,1.0037884199542169,-1.9532614,-0.00416633,0.5429522,47416,0.9620440267026424,0.005424594
1591,34.89,2.7334929,1449.458544254303,39775000,0.083143994,397750,0.38588893870733043,-1.8800454,-0.004690586,0.5428072,54835,0.948719285428524,0.006588629
1592,27.94,2.9750528,1450.3048598766327,39800000,0.07128,398000,0.7144020177988477,-1.9900051,-0.0036907133,0.5441744,54867,0.9422636479139328,0.00593398
1593,31.09,2.6310868,1451.1507580280304,39825000,0.081868,398250,0.4442300404161142,-2.0044446,-0.0047461716,0.5447408,54580,0.9466653242707253,0.0065614395
1594,33.33,2.313157,1452.0050647258759,39850000,0.070976,398500,0.5488777834851862,-1.8796843,-0.003619027,0.54540503,55022,0.9541578888893127,0.005967038
1595,33.81,2.4819984,1452.8420450687408,39875000,0.104768,398750,0.6797656119294879,-1.8688459,-0.0052621546,0.5442747,53715,0.9565925523638725,0.008308091
1596,35.02,2.9377975,1453.694899559021,39900000,0.07874,399000,0.7717932062550608,-1.9663409,-0.0053932224,0.5424593,53117,0.946677777916193,0.006356518
1597,31.17,3.2256458,1454.5544865131378,39925000,0.08465199,399250,0.32273487813247814,-1.8368295,-0.004824735,0.536779,53462,0.941504642367363,0.0067488863
1598,38.56,2.9043653,1455.4066953659058,39950000,0.083204,399500,0.90775491341627,-1.9187944,-0.0027283903,0.53225744,53199,0.952758438885212,0.0067150146
1599,30.89,2.5994432,1456.258632659912,39975000,0.1173,399750,0.7407577996239024,-2.0505407,-0.0013806634,0.53045386,37746,0.9507299922406673,0.009529169
1600,27.31,2.6502502,1457.2991189956665,40000000,0.144288,400000,0.5645272293607468,-1.9518142,-0.0013012125,0.52461857,54941,0.9474335126578808,0.011252049
1601,31.28,2.2333205,1458.130514383316,40025000,0.148472,400250,0.2806740451170344,-1.838712,-0.0018866506,0.517613,52231,0.9609502553939819,0.012163613
1602,34.09,2.8160396,1458.9917237758636,40050000,0.067095995,400500,0.46803787450095113,-1.8491393,-0.004916693,0.5113305,53855,0.9522057585418224,0.005571586
1603,30.91,2.6529095,1459.8281919956207,40075000,0.105572,400750,0.22706655714049703,-1.9651072,-0.0047831438,0.5042511,43724,0.9484838172793388,0.008208642
1604,33.83,2.7096875,1460.7778778076172,40100000,0.080860004,401000,0.7637573239676363,-1.8441648,-0.0040584505,0.49878067,53540,0.9470120184123516,0.0067098425
1605,42.3,3.1247747,1461.632363319397,40125000,0.092448,401250,0.8325640233780268,-1.7579607,-0.0025911145,0.4974913,52382,0.9477504454553127,0.007657334
1606,28.59,2.930272,1462.508227109909,40150000,0.112076,401500,0.7051585967873553,-1.8935506,-0.0016566025,0.49635753,54680,0.9477784000337124,0.0088987155
1607,31.8,2.2945397,1463.348387479782,40175000,0.11657201,401750,0.7066764946627063,-1.7552885,-0.0013065856,0.4948067,48694,0.9609428681433201,0.009365092
1608,30.85,3.1356704,1464.2382452487946,40200000,0.104348004,402000,0.8977423484896689,-1.8320527,-0.0011726909,0.49402267,54164,0.944586418569088,0.009212165
1609,28.81,2.2979774,1465.0887155532837,40225000,0.08362,402250,0.5744291774206067,-1.8786092,-0.00419777,0.492768,44104,0.9569606594741344,0.0067371586
