clipfrac,policy_loss,explained_variance,ep_reward_mean,true_reward,n_updates,fps,time_elapsed,policy_entropy,value_loss,serial_timesteps,ep_len_mean,total_timesteps,approxkl
0.068352,-0.0022495745,0.8713428378105164,19.30882801004843,0.076237164,697,53339,595.7629985809326,-0.9146246,2.4460673,174250,241.48,17425000,0.0056906487
0.06136,-0.0020137243,0.8509427607059479,19.29130216600988,0.07566756,698,54219,596.5698359012604,-0.92117345,2.262513,174500,249.04,17450000,0.0050630462
0.055991996,-0.0010203725,0.889845073223114,19.63947813424884,0.07786266,699,47492,597.3785355091095,-0.9248766,1.8818676,174750,248.65,17475000,0.0048323716
0.063332,-0.0015802713,0.882377415895462,18.37300233338754,0.07227143,700,54798,598.2432343959808,-0.93371314,2.0975318,175000,247.73,17500000,0.0053162947
0.041532,-0.00167017,0.899099312722683,17.933035352790565,0.07247672,701,54138,599.0265345573425,-0.94170296,1.8867191,175250,244.7,17525000,0.0039283237
0.06711599,-0.0017040914,0.8767862692475319,17.91035165993916,0.070875496,702,54368,599.8300476074219,-0.9474856,1.951732,175500,249.52,17550000,0.0055700378
0.079040006,-0.0012773762,0.8570439666509628,19.05576916036672,0.07490538,703,52233,600.6505568027496,-0.9507154,2.307309,175750,245.37,17575000,0.0063642533
0.035604,-0.0015388757,0.8800131008028984,21.282020635167065,0.08435062,704,50338,601.4708197116852,-0.9559611,2.2028575,176000,249.58,17600000,0.003830331
0.076432005,-0.0023475997,0.8825465440750122,19.956223017808224,0.07831552,705,53099,602.3129041194916,-0.96347654,2.1640592,176250,248.43,17625000,0.006188686
0.054544,-0.0014523759,0.8799838274717331,21.744001441589834,0.085909285,706,54529,603.1274468898773,-0.9719626,2.1782837,176500,246.81,17650000,0.0049218233
0.077691995,-0.0017110265,0.8518059998750687,20.740808102012842,0.08625123,707,49831,603.92986369133,-0.9776322,2.7925503,176750,238.44,17675000,0.006105601
0.047996003,-0.0024160226,0.8852058574557304,21.15993005941491,0.082521,708,55072,604.7750616073608,-0.98205787,2.2219105,177000,245.65,17700000,0.0044919187
0.04712,-0.0030498798,0.8729332536458969,18.91347175381704,0.07338449,709,54253,605.5686218738556,-0.9854248,2.2592816,177250,248.3,17725000,0.0043252767
0.069932,-0.0012329846,0.8818490654230118,17.789807726075196,0.07243497,710,53473,606.3739807605743,-0.9869212,1.9657784,177500,247.58,17750000,0.005865413
0.106272005,0.0007715864,0.8579788208007812,20.74184743027291,0.08132754,711,54942,607.1869585514069,-0.9896122,2.4769702,177750,243.89,17775000,0.0081760455
0.18251601,0.003626177,0.9087224379181862,15.553332028166405,0.061565887,712,53232,607.9775335788727,-0.99297965,1.4933777,178000,248.07,17800000,0.0142663885
0.0784,0.0004744494,0.8706413358449936,20.654234839205692,0.0838727,713,43646,608.7911596298218,-0.99549085,2.1924796,178250,247.53,17825000,0.0063464656
0.21470399,0.006162014,0.8849313482642174,19.517903370371425,0.07671161,714,46702,609.705557346344,-0.99879134,2.1334329,178500,247.1,17850000,0.016987626
0.16278,0.0031216815,0.8893752172589302,18.205501169834637,0.07298271,715,54427,610.5807921886444,-0.99934375,1.9563029,178750,247.78,17875000,0.012314864
0.05228,-0.0019723093,0.8889325857162476,18.829878863373178,0.07376434,716,53669,611.4018352031708,-1.0015868,2.001555,179000,249.29,17900000,0.0045554824
0.064587995,-0.0013490821,0.8831076472997665,17.683264016107824,0.0704997,717,41575,612.2136948108673,-1.0074846,1.9528503,179250,245.42,17925000,0.005503992
0.059628,-0.0025335215,0.8724589496850967,19.425973140213113,0.07612293,718,56615,613.1718156337738,-1.0144464,2.50285,179500,244.05,17950000,0.0052264696
0.099948,-0.00015602125,0.840284138917923,18.973391801172273,0.07683593,719,54037,613.950484752655,-1.0235088,2.416826,179750,244.65,17975000,0.007637023
0.105620004,0.0008465388,0.8656682670116425,21.88310387360505,0.08611175,720,54768,614.7567372322083,-1.0287099,2.438559,180000,247.78,18000000,0.008411129
0.040184002,-0.0021000053,0.8875456377863884,16.70345088401453,0.06681381,721,45201,615.5498883724213,-1.0329721,1.6549809,180250,250.0,18025000,0.003884858
0.056864,-0.002552872,0.8610299527645111,20.467885960079222,0.080869995,722,54199,616.4438529014587,-1.042387,2.6397884,180500,246.17,18050000,0.0048904335
0.04352,-0.0022304808,0.8791062980890274,18.997779749867767,0.07459583,723,52384,617.272355556488,-1.0470816,2.1460316,180750,247.0,18075000,0.0041421466
0.048671998,-0.001450747,0.8670784384012222,15.704731191801024,0.060826622,724,50280,618.0980081558228,-1.0515513,1.7900158,181000,245.25,18100000,0.0043961825
0.040335998,-0.0020740184,0.895223543047905,18.299769994237884,0.07326536,725,45630,618.9317743778229,-1.0574136,1.9240255,181250,247.99,18125000,0.003900009
0.076916,-0.0009917491,0.8631775230169296,22.239133132609222,0.08618641,726,55343,619.814306974411,-1.0597334,2.6901364,181500,244.99,18150000,0.0061234897
0.06844801,-0.0020494743,0.883441224694252,18.445264915395583,0.07148518,727,43775,620.6096239089966,-1.0632958,1.9405184,181750,248.74,18175000,0.005667383
0.077132,-0.0010463018,0.8637195974588394,18.581557289302882,0.07492522,728,54875,621.5104570388794,-1.0700109,2.1835997,182000,246.37,18200000,0.006186857
0.05898,-0.0021191114,0.8645829856395721,21.41432628776507,0.0856573,729,54177,622.3188021183014,-1.0727565,2.195752,182250,250.0,18225000,0.005135798
0.053016,-0.0018814865,0.8927983045578003,19.024047888279057,0.07599616,730,37915,623.121089220047,-1.0752425,1.8967011,182500,245.18,18250000,0.004637315
0.16682799,0.002999947,0.8894764110445976,18.316813050036327,0.072950594,731,53236,624.1242861747742,-1.0763717,1.8901043,182750,246.56,18275000,0.012020857
0.082552,-0.0002972424,0.8780756592750549,17.666759910198817,0.06929905,732,53979,624.940247297287,-1.0766578,2.001841,183000,241.98,18300000,0.0065124533
0.061336,-0.0009125347,0.8866864368319511,14.497893127650023,0.05567041,733,53116,625.7549850940704,-1.0771819,1.6079985,183250,243.06,18325000,0.005269576
0.061168004,-0.0014437877,0.9041125401854515,16.91133015383204,0.06710663,734,55053,626.5702090263367,-1.078514,1.5436537,183500,247.48,18350000,0.0052889558
0.077604,-0.0009774717,0.8719036132097244,18.056490775225356,0.07422336,735,53985,627.3713166713715,-1.0827099,2.1919115,183750,241.58,18375000,0.0061777667
0.049736,-0.001633446,0.8870007395744324,22.500748804972318,0.09000299,736,48509,628.1852724552155,-1.0879841,2.141303,184000,250.0,18400000,0.0045647616
0.050148,-0.0020872317,0.8285299390554428,18.711402155790047,0.07391642,737,52922,629.0301995277405,-1.0955466,2.4886906,184250,243.93,18425000,0.004573134
0.075880006,-0.0012557271,0.8570070564746857,19.491253849876667,0.07575121,738,43441,629.8454377651215,-1.1019218,2.4092312,184500,245.23,18450000,0.006083629
0.058596004,-0.00041751997,0.885893389582634,18.058660295309238,0.07318691,739,54159,630.7536292076111,-1.1075962,1.9434502,184750,243.05,18475000,0.005077075
0.058564,-0.0015587624,0.8759100213646889,16.943990604410168,0.07241243,740,55519,631.5412409305573,-1.1133165,2.0248387,185000,242.21,18500000,0.00505938
0.1176,0.00028707855,0.8614837974309921,23.229694458101584,0.09229839,741,47487,632.3314700126648,-1.1157413,2.4823298,185250,248.05,18525000,0.00849469
0.066268004,-0.002365466,0.8866070508956909,16.225508733224352,0.06459157,742,53184,633.19686627388,-1.1181597,1.6621088,185500,247.67,18550000,0.0055379546
0.037872005,-0.001869975,0.8749480843544006,19.6408829379268,0.07791333,743,53578,633.9958999156952,-1.1211956,1.8956442,185750,248.42,18575000,0.0039496482
0.078768,-0.0017390519,0.8692727535963058,17.908690362223805,0.06898835,744,50001,634.8065884113312,-1.1251134,2.059759,186000,244.94,18600000,0.0062617376
0.060039997,-0.0020226412,0.8548624664545059,18.684817364732716,0.07372747,745,46166,635.6512570381165,-1.1278772,2.3680568,186250,244.55,18625000,0.005185377
0.048515998,-0.0018788722,0.8696693331003189,20.195195848306465,0.0787274,746,49594,636.5255832672119,-1.1298126,2.3822916,186500,241.88,18650000,0.004470184
0.045948002,-0.0017678834,0.8882550075650215,17.94895889917213,0.072161175,747,55010,637.3718540668488,-1.1317785,1.8897187,186750,246.01,18675000,0.004227273
0.20778799,0.0054545337,0.8769379258155823,19.207185470583838,0.07629997,748,45974,638.1649689674377,-1.1354249,2.139717,187000,247.83,18700000,0.015412113
0.06385599,-0.0011574073,0.8851239830255508,18.405715866829045,0.07364999,749,56076,639.037665605545,-1.1387905,2.0986261,187250,243.78,18725000,0.005348013
0.091400005,0.00043797813,0.8838109523057938,20.58368935212562,0.08167435,750,53715,639.8330490589142,-1.1415657,2.1380801,187500,248.31,18750000,0.007127569
0.061847996,-0.0013992584,0.8901811316609383,18.62884812460241,0.0751982,751,55354,640.6574702262878,-1.1455544,2.1841888,187750,239.68,18775000,0.005348525
0.066808,-0.0012957624,0.8806949034333229,19.444606765942773,0.07641087,752,47748,641.4451141357422,-1.1525674,2.1045136,188000,247.6,18800000,0.005509978
0.073376,-0.0015967585,0.9112451672554016,17.752473809231834,0.06995222,753,52640,642.3054122924805,-1.1578045,1.7612242,188250,243.52,18825000,0.005929952
0.086328,-0.0015522314,0.8876085355877876,19.325313620277594,0.07971313,754,54881,643.1292781829834,-1.160753,2.0538654,188500,245.15,18850000,0.006778957
0.069672,-0.0020267086,0.8879197835922241,20.27571757739064,0.07923342,755,53549,643.9289376735687,-1.1651751,2.10043,188750,244.84,18875000,0.005767337
0.107032,0.00096296973,0.8772543296217918,22.699526986925413,0.09079812,756,55691,644.738778591156,-1.1693509,2.280712,189000,250.0,18900000,0.007966007
0.080111995,-0.0017699494,0.8593082129955292,19.972513201786725,0.07774396,757,52866,645.5272307395935,-1.1710411,2.524404,189250,246.83,18925000,0.006371637
0.040372,-0.0019235514,0.9106598719954491,17.749368176199404,0.07099748,758,53804,646.344913482666,-1.173717,1.575774,189500,250.0,18950000,0.0040557887
0.046708003,-0.0020220976,0.8975272178649902,19.168948919925114,0.07609303,759,54836,647.1546392440796,-1.1779392,1.8853295,189750,248.0,18975000,0.0043459036
0.04714,-0.0023766742,0.8379423767328262,15.868984807929483,0.06277267,760,55562,647.9513304233551,-1.1819156,1.8413174,190000,248.74,19000000,0.0044666124
0.0747,-0.0006868814,0.8801139444112778,18.794740306631773,0.0729447,761,52152,648.7502744197845,-1.1880848,2.0091016,190250,246.91,19025000,0.0058399513
0.08974401,-9.560127e-05,0.8936947509646416,21.023161509555244,0.08329709,762,53118,649.5658807754517,-1.193961,2.1309738,190500,248.97,19050000,0.0069505945
0.07708,-0.0014442959,0.8706250488758087,20.35811603166032,0.08097663,763,53427,650.3772878646851,-1.199481,2.0620575,190750,248.37,19075000,0.006028692
0.092088,-0.00078436744,0.8866144493222237,18.13968291830827,0.0717768,764,54106,651.2340960502625,-1.2058326,1.8360478,191000,249.34,19100000,0.0071602934
0.068611994,-0.000909633,0.8633388876914978,17.38572190254148,0.068779305,765,54685,652.0289204120636,-1.211885,1.9302042,191250,248.96,19125000,0.0058458294
0.051024,-0.0017452765,0.882744774222374,17.916880681934817,0.07048858,766,53377,652.8261282444,-1.2170355,2.0355277,191500,245.25,19150000,0.0045817187
0.07321199,-0.0011655885,0.9095365777611732,15.296225794603206,0.06018269,767,55069,653.6404168605804,-1.2218183,1.6498175,191750,245.79,19175000,0.005887697
0.10500799,3.493917e-05,0.876018226146698,18.293622618328882,0.07226954,768,54282,654.4431622028351,-1.2237109,2.0896955,192000,243.12,19200000,0.007969236
0.05154,-0.0022342238,0.8846495077013969,17.825335701193943,0.06992482,769,54008,655.2589964866638,-1.2244865,1.8436153,192250,247.53,19225000,0.004639089
0.058124,-0.00225272,0.8687929213047028,17.632926772570663,0.06754837,770,52137,656.0753090381622,-1.2229311,2.076262,192500,241.35,19250000,0.005042183
0.043132003,-0.0014849494,0.879786416888237,20.062345723315286,0.079521835,771,53447,656.9172575473785,-1.2219448,2.1958199,192750,249.21,19275000,0.0041686427
0.046212,-0.0016731771,0.9005968049168587,17.431171691770416,0.0703253,772,54221,657.7505972385406,-1.2242103,1.9508871,193000,245.14,19300000,0.004351288
0.098160006,7.4095966e-05,0.8984087407588959,18.546084129315616,0.07267993,773,53042,658.5505590438843,-1.228577,1.8972328,193250,248.99,19325000,0.007738383
0.07003601,-0.0007654747,0.8714926838874817,19.057604179330912,0.07569691,774,53451,659.3708536624908,-1.2349465,2.1897292,193500,246.61,19350000,0.005754097
0.171224,0.003078444,0.8730577379465103,18.520884495196515,0.07251474,775,54449,660.1805422306061,-1.2405152,1.9910517,193750,248.85,19375000,0.012903494
0.064568,-0.0006375086,0.8683701008558273,16.64064775271595,0.066143185,776,53030,660.9801504611969,-1.2406285,1.9003093,194000,247.65,19400000,0.0053795814
0.045216,-0.0014746839,0.921784944832325,16.834431422317504,0.06733773,777,53511,661.8010122776031,-1.241755,1.3325851,194250,250.0,19425000,0.0042639133
0.058364004,-0.0018037166,0.8958553746342659,19.626265439268977,0.07850506,778,54675,662.6115124225616,-1.2452841,1.910354,194500,250.0,19450000,0.00506054
0.085932,-0.00043713092,0.894679419696331,22.593654035149846,0.0945383,779,53269,663.4145505428314,-1.2470598,2.3741727,194750,245.07,19475000,0.006679854
0.09084,-0.00029370538,0.8878894597291946,17.449696468609474,0.06956181,780,52547,664.2316224575043,-1.2489784,1.992754,195000,245.31,19500000,0.006895168
0.052183997,-0.0018550009,0.8943512588739395,16.997788069604866,0.06560046,781,54927,665.0337309837341,-1.2523553,1.6404822,195250,246.9,19525000,0.004713158
0.053308,-0.0020673978,0.8868735879659653,17.222291422118577,0.06659057,782,51637,665.8325200080872,-1.2581841,1.7884643,195500,248.41,19550000,0.004809323
0.058464002,-0.0017449472,0.8680287897586823,18.051594938506923,0.06977122,783,54886,666.661746263504,-1.2650626,2.202555,195750,243.13,19575000,0.00506064
0.055159997,-0.001612784,0.9074013084173203,18.104314338394214,0.072069824,784,55817,667.4564011096954,-1.269879,1.7451849,196000,247.71,19600000,0.0048796115
0.048704,-0.0018751177,0.9015029147267342,18.901880600456753,0.07560752,785,54455,668.2562432289124,-1.2721852,1.7265003,196250,250.0,19625000,0.0044641998
0.062772,-0.0025836048,0.8898383378982544,17.801105108704828,0.07204774,786,49829,669.0490248203278,-1.2752995,1.9433014,196500,245.28,19650000,0.0053957854
0.061404,-0.0020404267,0.8860909789800644,21.431968399616018,0.08488614,787,52885,669.8870053291321,-1.2807956,2.3065476,196750,242.34,19675000,0.0052581746
0.05994,-0.0011505224,0.8699212223291397,19.33065084863103,0.07663646,788,54025,670.7073874473572,-1.2874701,2.2381372,197000,247.76,19700000,0.005234115
0.070028,-0.0011328871,0.8843571841716766,17.942099420331807,0.07086073,789,54019,671.5155918598175,-1.2958081,1.9979693,197250,245.49,19725000,0.0057700495
0.06488,-0.001855086,0.8605456054210663,20.093610258803757,0.07866337,790,49361,672.3255574703217,-1.303447,2.5093813,197500,242.91,19750000,0.0054850024
0.082059994,-0.0007499921,0.8931683525443077,20.55392045922662,0.080438495,791,48689,673.1745445728302,-1.3099961,2.1954591,197750,243.66,19775000,0.0066634743
0.069744,-0.0019955642,0.882074698805809,18.372892872542725,0.07158437,792,42316,674.029806137085,-1.3146998,1.9504917,198000,246.55,19800000,0.0057738684
0.07817601,-0.00064661296,0.8886547312140465,19.877109183676257,0.08128177,793,55603,674.9615149497986,-1.321471,2.1098564,198250,243.39,19825000,0.006316498
0.07956,-0.0018733327,0.9026530832052231,18.569375399204255,0.075215876,794,53165,675.765679359436,-1.3277698,1.7802626,198500,245.26,19850000,0.0063247443
0.051799994,-0.001736187,0.8968220874667168,17.527442638274806,0.069374174,795,53034,676.5643401145935,-1.3326681,1.6015425,198750,247.94,19875000,0.004617132
0.059091996,-0.001458463,0.882029302418232,18.251863259759777,0.07144743,796,53996,677.3779892921448,-1.3367862,1.9845867,199000,248.61,19900000,0.0051001296
0.045052,-0.0017585752,0.8892159536480904,17.843073391251675,0.07137229,797,47901,678.1885952949524,-1.3419229,1.7077272,199250,250.0,19925000,0.00418088
0.055692,-0.0019006226,0.8831935599446297,18.17922024329071,0.07368483,798,54395,679.0420978069305,-1.3484771,1.9636072,199500,244.75,19950000,0.0049218833
0.10797199,-0.00020224709,0.9035361185669899,18.979118947059842,0.07515063,799,54009,679.8395204544067,-1.3535092,1.6562303,199750,249.63,19975000,0.008148734
0.036864,-0.0027947049,0.8873791471123695,19.543565509060645,0.07561498,800,53457,680.6488590240479,-1.357537,2.6055968,200000,239.88,20000000,0.0038279244
0.065004006,-0.0018674865,0.8711581081151962,20.40554478791919,0.08002758,801,45577,681.4511835575104,-1.3582458,2.2859964,200250,243.39,20025000,0.005498305
0.052748002,-0.0017867775,0.8780830800533295,18.525754243632328,0.07303238,802,55426,682.33864569664,-1.3599353,2.0448341,200500,247.27,20050000,0.004679734
0.082944006,-0.0006272454,0.9001627191901207,20.1187559543923,0.08015041,803,54151,683.1260011196136,-1.3619878,1.8350468,200750,247.21,20075000,0.0065661273
0.090123996,-0.000954537,0.9014882445335388,18.298326224152625,0.07191448,804,54017,683.9287838935852,-1.3619896,1.9124314,201000,246.39,20100000,0.0070519797
0.099244006,-0.0004866275,0.8670217245817184,17.779726677264918,0.07168514,805,55108,684.729811668396,-1.362057,2.16025,201250,240.4,20125000,0.0075722756
0.054016005,-0.0017053715,0.8861903101205826,18.522260238301932,0.07299002,806,53193,685.5136516094208,-1.362501,1.8712423,201500,247.12,20150000,0.004802116
0.065524,-0.002220927,0.8799752742052078,19.220686852145253,0.075358845,807,43451,686.333390712738,-1.366271,2.0651906,201750,249.02,20175000,0.0055255704
0.052768,-0.001789053,0.9044055268168449,18.03748083624641,0.07128915,808,55361,687.2478406429291,-1.3715522,1.7860876,202000,244.25,20200000,0.0048004785
0.07356401,-0.001434156,0.8691971153020859,19.689857351053032,0.07986449,809,51941,688.0476336479187,-1.377744,2.1221986,202250,244.17,20225000,0.005955865
0.07036801,6.636586e-05,0.882969543337822,20.71835857713255,0.08336249,810,54299,688.8845310211182,-1.3831681,2.3844132,202500,247.01,20250000,0.0057514324
0.0472,-0.0018213982,0.8830026686191559,18.492301805446886,0.07219911,811,54143,689.686644077301,-1.3858204,1.990052,202750,243.24,20275000,0.004302426
0.047836,-0.0025261096,0.8703128546476364,19.203687985290145,0.078266986,812,51903,690.4773852825165,-1.3881404,2.3500445,203000,242.12,20300000,0.0043171775
0.064004,-0.001954794,0.8898140341043472,17.46554221110222,0.068325706,813,54647,691.3011343479156,-1.3917086,1.7647756,203250,248.69,20325000,0.005363458
0.097272,-0.00057107006,0.8874458894133568,18.974047726061464,0.07556045,814,53338,692.0971658229828,-1.3933849,1.9450448,203500,247.68,20350000,0.0072778077
0.088988006,-0.00030210358,0.8724747896194458,19.243761207057176,0.076212324,815,54835,692.9060254096985,-1.3947457,2.0350027,203750,249.55,20375000,0.0068289577
0.118392006,0.0015787663,0.8955053612589836,18.270255215083868,0.073081024,816,53997,693.7044281959534,-1.3975897,1.8437601,204000,250.0,20400000,0.0092354445
0.06916401,-0.002100402,0.9028083607554436,17.000821917040483,0.06529191,817,50158,694.500560760498,-1.4019386,1.6171749,204250,245.58,20425000,0.0058385744
0.077664,-0.00068703375,0.8838849738240242,17.997972529911543,0.07126091,818,54953,695.3426201343536,-1.4076366,1.786849,204500,248.28,20450000,0.0062390943
0.079404,-0.0011809699,0.8873307406902313,17.301356750128317,0.06768235,819,53956,696.1430087089539,-1.41239,1.8017452,204750,246.53,20475000,0.0062409085
0.051188,-0.0023040213,0.88861945271492,19.165191281268125,0.07660028,820,48503,696.9314570426941,-1.4132828,2.148776,205000,245.42,20500000,0.0046318523
0.059056003,-0.00082858326,0.8883236944675446,19.69863582959377,0.07879454,821,45711,697.7867782115936,-1.4134396,1.9575199,205250,250.0,20525000,0.005097374
0.083972,-0.0011831146,0.887491025030613,19.844508238790983,0.07912145,822,53135,698.6749751567841,-1.4192309,2.060469,205500,246.74,20550000,0.0065299883
0.12111201,0.0015322255,0.8843829184770584,23.207807775969012,0.092061125,823,55297,699.4752478599548,-1.4265541,2.3139484,205750,249.39,20575000,0.009062966
0.15001999,0.0025404287,0.892747700214386,17.80842833062954,0.070888445,824,54911,700.2694475650787,-1.4295638,1.8902547,206000,246.74,20600000,0.010850338
0.103108004,0.00093159947,0.8771127909421921,19.773486846061495,0.07847059,825,47528,701.055906534195,-1.4317211,1.9466541,206250,248.23,20625000,0.0077678515
0.124979995,0.00051229243,0.8781716674566269,19.800321544951814,0.08051721,826,54556,701.9078817367554,-1.4343472,2.0908017,206500,247.1,20650000,0.009448562
0.097548,-0.0003196909,0.8857219219207764,19.372194178590497,0.07670834,827,54279,702.7189173698425,-1.4358232,1.943331,206750,249.65,20675000,0.007378885
0.076712,-0.002283431,0.8965358212590218,19.93762657584157,0.079012536,828,52873,703.5163834095001,-1.4360151,1.9136881,207000,248.15,20700000,0.0061336183
0.073956005,-0.0011722043,0.9006152674555779,19.63548273031761,0.07826119,829,53925,704.3358733654022,-1.4362781,2.1047416,207250,244.0,20725000,0.005907422
0.069047995,-0.0018225231,0.9047745987772942,19.47294484474358,0.07770024,830,40581,705.14630818367,-1.4374495,1.9489619,207500,244.86,20750000,0.005597163
0.141276,0.0021989048,0.8941114321351051,19.12287444249596,0.07505883,831,55852,706.1042795181274,-1.4430001,2.024512,207750,244.04,20775000,0.010284305
0.057664,-0.0010645881,0.8934593051671982,18.825626745727476,0.07380306,832,55143,706.8938522338867,-1.4489797,1.9284275,208000,248.9,20800000,0.0051392852
0.10295601,-0.00011421335,0.903995044529438,17.927755689666263,0.070934564,833,53347,707.6896250247955,-1.4597147,1.6275616,208250,249.6,20825000,0.007847164
0.1283,0.0020405117,0.9058484137058258,19.250290177202157,0.07651341,834,52812,708.5087690353394,-1.4658177,1.8659328,208500,248.25,20850000,0.009556067
0.076891996,0.00013659844,0.9032679498195648,18.78764178568939,0.074840136,835,53107,709.3523008823395,-1.4671496,1.7561171,208750,247.86,20875000,0.00626737
0.095376,0.00020701697,0.8873321190476418,17.894521626417408,0.07428,836,53833,710.1801359653473,-1.4680935,1.9647745,209000,243.36,20900000,0.007373
0.123335995,0.0009064738,0.8999786823987961,18.876125141226456,0.0755045,837,52270,710.9818017482758,-1.4705703,1.700066,209250,250.0,20925000,0.008946906
0.051232,-0.001720364,0.8723945021629333,18.76857200625713,0.07554812,838,54656,711.8004438877106,-1.4726402,2.110466,209500,246.42,20950000,0.0047439383
0.058911998,-0.0016686799,0.8842212110757828,17.788878422095287,0.07038879,839,54001,712.5900158882141,-1.4731151,1.8366864,209750,249.02,20975000,0.0050485283
0.102515996,-0.00029904005,0.8677983731031418,19.667356938393063,0.07832269,840,55182,713.399377822876,-1.4738051,2.202408,210000,247.55,21000000,0.0076979673
0.19492,0.004852674,0.8781621307134628,18.863205423087773,0.074197575,841,54807,714.1920998096466,-1.4733332,2.1729593,210250,243.45,21025000,0.014756806
0.135316,0.0013154049,0.8931731730699539,18.148935458556622,0.072263815,842,54046,714.982558965683,-1.4755328,1.6064167,210500,247.64,21050000,0.009871369
0.06439601,-0.0016946995,0.887494184076786,17.500743947750763,0.07159233,843,46125,715.7909398078918,-1.4806565,1.997513,210750,242.27,21075000,0.0054607866
0.04106,-0.002778504,0.9074898436665535,18.326200729049834,0.07315525,844,49096,716.6811728477478,-1.4858246,1.8515812,211000,244.34,21100000,0.0040893676
0.054272003,-0.0024437828,0.8755562826991081,19.367958728621616,0.07718134,845,50703,717.5247888565063,-1.4912356,2.2366467,211250,247.11,21125000,0.004776208
0.043416,-0.0026406343,0.8949072957038879,16.946539230813624,0.06700547,846,50777,718.363685131073,-1.4973726,1.6205343,211500,249.42,21150000,0.004214878
0.051812,-0.0015067926,0.8985099121928215,17.521434955534904,0.070085734,847,52623,719.2180433273315,-1.502897,1.5722005,211750,250.0,21175000,0.0045403186
0.074492,-0.0016750852,0.8845545575022697,16.71842513792551,0.0668737,848,46595,720.0517983436584,-1.507797,1.6091368,212000,250.0,21200000,0.005961351
0.084855996,-0.00061264704,0.8772300556302071,20.106203789521665,0.079068474,849,54133,720.9247028827667,-1.5130395,2.2650123,212250,247.79,21225000,0.006734965
0.084684,-0.0010137038,0.9031553566455841,20.681708264470103,0.07863809,850,48636,721.7342369556427,-1.5163703,2.2563667,212500,240.12,21250000,0.0067286654
0.154104,0.0030801278,0.861779972910881,19.763907423141063,0.08027814,851,44625,722.5823969841003,-1.5179254,2.4597213,212750,242.73,21275000,0.0108913155
0.072284,-0.0008836776,0.8688566088676453,17.088783395491284,0.0690029,852,55555,723.4649109840393,-1.5182024,1.9485838,213000,246.02,21300000,0.005894653
0.08117999,-0.0020667068,0.8797037899494171,18.937761256050216,0.07329426,853,49747,724.268878698349,-1.516637,2.0739417,213250,244.26,21325000,0.006941916
0.064472005,-0.0015688967,0.8755132406949997,18.468281097924937,0.073266275,854,53426,725.102685213089,-1.5169748,2.2629597,213500,244.01,21350000,0.0054577943
0.060720004,-0.001962643,0.8953309208154678,21.1164722294303,0.08374659,855,50347,725.9276576042175,-1.5219668,2.0648222,213750,245.56,21375000,0.0051888586
0.06763999,-0.0016202729,0.8761814832687378,19.31152348247497,0.07724609,856,44900,726.7675161361694,-1.5291296,2.0287623,214000,250.0,21400000,0.0055999844
0.115044,-0.0006267623,0.8826609626412392,16.850363260094728,0.0678312,857,49153,727.6582298278809,-1.5354502,1.6990092,214250,247.53,21425000,0.0089883115
0.068615995,-0.0019902247,0.9000602066516876,18.185455140910218,0.0714587,858,55101,728.4975805282593,-1.5423334,1.7741181,214500,245.05,21450000,0.005598018
0.06555201,-0.0012497669,0.8886639773845673,19.801209318263137,0.07890187,859,47139,729.2962548732758,-1.5476531,1.9019457,214750,247.54,21475000,0.005548838
0.040572003,-0.0020121564,0.884376659989357,22.242103012058124,0.08884991,860,52050,730.1757321357727,-1.5497634,2.5151618,215000,241.48,21500000,0.0040833214
0.039743997,-0.0030488363,0.8713090568780899,19.53858982163887,0.07649956,861,52800,730.9834172725677,-1.550815,2.1150563,215250,244.96,21525000,0.003982321
0.059136003,-0.0018717425,0.8632939457893372,17.27321157167108,0.070264176,862,47538,731.8022382259369,-1.5523813,2.139247,215500,243.26,21550000,0.0050346926
0.039231997,-0.0022527385,0.8848233297467232,16.430649169317107,0.06506375,863,53440,732.6687030792236,-1.5527401,1.8988394,215750,244.71,21575000,0.003929279
0.083556,-0.00093911355,0.8673228770494461,20.51338751613909,0.08155792,864,45084,733.4714064598083,-1.5560532,2.1374784,216000,247.5,21600000,0.0065442882
0.053656,-0.0021120443,0.8828688263893127,19.752133217998104,0.07861884,865,54830,734.3701984882355,-1.5622997,2.1959162,216250,245.48,21625000,0.0047671143
0.060916007,-0.0016507225,0.9002071246504784,20.219662264106454,0.08051457,866,41978,735.173755645752,-1.5653818,1.9850384,216500,247.74,21650000,0.005214873
0.03998,-0.0015940076,0.9230731725692749,18.899336110343285,0.07517155,867,52211,736.1152436733246,-1.5693864,1.6221418,216750,247.51,21675000,0.0039164713
0.075799994,-0.00063808716,0.8895189389586449,21.898355242525795,0.08963396,868,53188,736.9428975582123,-1.576751,2.2019207,217000,247.62,21700000,0.0063009635
0.096488,-0.00011721178,0.8837934508919716,20.83093038352363,0.08169217,869,44301,737.760062456131,-1.5825057,2.4672744,217250,239.85,21725000,0.0073952675
0.110212006,8.301334e-05,0.8870802149176598,19.808050152972882,0.07873071,870,44329,738.6685521602631,-1.587189,2.1452937,217500,247.58,21750000,0.008049827
0.044884004,-0.0014348831,0.8911935687065125,18.573469061227954,0.073685795,871,53139,739.5660548210144,-1.5938364,1.9344059,217750,247.56,21775000,0.00432628
