total_timesteps,clipfrac,policy_entropy,policy_loss,n_updates,fps,true_reward,value_loss,approxkl,explained_variance,serial_timesteps,ep_reward_mean,ep_len_mean,time_elapsed
2300000,0.045456,3.0065665,-0.0013906724,92,54377,0.034366645,0.06984307,0.0042193825,0.9185380339622498,23000,8.623078292825522,245.96,83.77759718894958
2325000,0.065256,3.0037472,-0.0022681507,93,49269,0.033627145,0.13792257,0.0056599267,0.8125861585140228,23250,8.582687770851944,246.55,84.59052276611328
2350000,0.046592,3.0032535,-0.0013479434,94,55302,0.035912484,0.047980476,0.004118322,0.935876227915287,23500,8.969520826816334,247.59,85.44944906234741
2375000,0.063512005,3.0014942,-0.0019375623,95,50413,0.03380616,0.10108079,0.0053791567,0.8576514422893524,23750,8.565312450101592,246.85,86.25361347198486
2400000,0.062544,2.9987085,-0.0008757108,96,52293,0.03281788,0.102597855,0.0053108004,0.8579674661159515,24000,8.252964670010952,244.15,87.13668632507324
2425000,0.056751996,2.9974778,-0.0011019623,97,54401,0.034961283,0.15860423,0.004669403,0.830390527844429,24250,8.853030629353116,240.18,87.97800660133362
2450000,0.043672003,2.9958367,-0.0010858244,98,52491,0.033626594,0.12490983,0.004147164,0.857615664601326,24500,8.4785263616874,241.92,88.773597240448
2475000,0.065799996,2.994612,-0.0014727276,99,53768,0.033540245,0.13536504,0.0053311316,0.8673308938741684,24750,8.483455449689076,239.95,89.60995149612427
2500000,0.035712,2.9922562,-0.0006878174,100,53852,0.030069329,0.25370812,0.003715958,0.7619456052780151,25000,7.767907162527626,233.9,90.43896555900574
2525000,0.040799998,2.9922812,-0.0009804962,101,54418,0.03275606,0.30712247,0.003939561,0.7340865731239319,25250,8.54383830005013,228.65,91.27228569984436
2550000,0.048704002,2.9951336,-0.0014643996,102,52562,0.031253252,0.21735008,0.0043727993,0.8049589246511459,25500,7.942146222867177,232.18,92.09183144569397
2575000,0.062879995,2.9975688,-0.0015963877,103,52742,0.030711094,0.20403667,0.0051754867,0.7859607189893723,25750,7.7740549028467285,228.68,92.91796708106995
2600000,0.026580002,2.999087,-0.0010590029,104,54305,0.031465247,0.112272635,0.003201458,0.8745940178632736,26000,7.939425677529034,239.17,93.74375343322754
2625000,0.049744,2.9973462,-0.0013247657,105,55076,0.032978494,0.12597291,0.0043821475,0.859623596072197,26250,8.370080849313727,241.79,94.54217481613159
2650000,0.054748006,2.9935555,-0.0011367793,106,54611,0.03119852,0.20559254,0.004717614,0.8023868203163147,26500,8.064952737512897,234.54,95.34250211715698
2675000,0.065635994,2.9916437,-0.0014718734,107,53257,0.035046373,0.07764141,0.0055165873,0.9107398316264153,26750,8.836368502019704,243.59,96.15153098106384
2700000,0.07842,2.994418,-0.0013224904,108,53042,0.03412957,0.07518021,0.006353763,0.9023083746433258,27000,8.574515936033276,243.25,96.98097085952759
2725000,0.051900007,2.9991107,-0.0015878149,109,53251,0.03302772,0.11575049,0.0044120816,0.860285684466362,27250,8.43137461790627,243.03,97.8174889087677
2750000,0.053868003,3.0018668,-0.000689833,110,55519,0.03413572,0.046865,0.004697674,0.928690031170845,27500,8.545659461258486,248.15,98.6402645111084
2775000,0.067431994,3.002873,-0.0007926347,111,50642,0.031180045,0.0999817,0.0054287147,0.8699082583189011,27750,7.914674959626608,241.41,99.44684147834778
2800000,0.083795995,3.0019603,-0.0019486251,112,55410,0.034499545,0.06706972,0.006405048,0.9093796908855438,28000,8.702275919568455,246.28,100.28934121131897
2825000,0.067284,3.0022519,-0.0012738121,113,41219,0.03126301,0.2474953,0.0055069053,0.728499710559845,28250,8.190547865944072,237.74,101.09322214126587
2850000,0.05054,3.0034215,-0.0012982076,114,56140,0.030365571,0.26001418,0.0045302236,0.7298965752124786,28500,7.956870583281106,232.44,102.04339051246643
2875000,0.060036004,3.0057502,-0.0011317965,115,36921,0.032995455,0.07080798,0.0051620035,0.8991895988583565,28750,8.31826553609113,245.99,102.84272456169128
2900000,0.038544,3.0038059,-0.0010569945,116,45325,0.029505147,0.25496346,0.0035897319,0.7212306261062622,29000,7.756321928110046,234.93,103.87280750274658
2925000,0.072144,3.0010476,-0.0019493143,117,57064,0.030846545,0.20196898,0.0059983768,0.7930393517017365,29250,7.97629881590361,236.26,104.7596504688263
2950000,0.040224,3.0004392,-0.0015536582,118,57200,0.03453614,0.02366025,0.0039251638,0.964063748717308,29500,8.634034520448733,250.0,105.54025673866272
2975000,0.054003995,2.998568,-0.0013035847,119,53945,0.03395293,0.0424424,0.004853786,0.9381342120468616,29750,8.552464105182917,245.65,106.34077787399292
3000000,0.028944,2.9933105,-0.0013844464,120,54108,0.032115277,0.08804149,0.003089886,0.8798545375466347,30000,8.093128149924496,243.73,107.15092396736145
3025000,0.057500005,2.9892433,-0.001945168,121,54459,0.033716932,0.059506994,0.004875102,0.9154690951108932,30250,8.50002141858382,245.99,107.96792840957642
3050000,0.08487199,2.9887748,-0.0013105746,122,53442,0.032778446,0.093906865,0.00655123,0.8428314328193665,30500,8.358723018636974,248.17,108.77253556251526
3075000,0.050072003,2.9881124,-0.0011447583,123,50398,0.031569164,0.09826974,0.004503201,0.8289827406406403,30750,8.023355102163773,247.21,109.57712030410767
3100000,0.088915996,2.9861112,-0.0013332863,124,53367,0.033195477,0.040149555,0.0071160756,0.9356008917093277,31000,8.327718841549185,247.54,110.41746306419373
3125000,0.063096,2.9841235,-0.0014117539,125,54934,0.031744413,0.10523131,0.005333489,0.8484449982643127,31250,8.093227060204509,245.28,111.23477864265442
3150000,0.091224,2.983487,-0.00233017,126,44803,0.032300387,0.10356419,0.007033789,0.8596547544002533,31500,8.272863561241829,245.47,112.04416131973267
3175000,0.022268001,2.9855917,-0.0011709292,127,48360,0.03298019,0.018879458,0.0029321788,0.9690515268594027,31750,8.245046628242203,250.0,112.95916366577148
3200000,0.050176002,2.9864469,-0.001411177,128,54704,0.034551904,0.07110573,0.004547405,0.900593601167202,32000,8.73464439815587,245.76,113.82972598075867
3225000,0.066556,2.990534,-0.001164352,129,51201,0.03383264,0.04289915,0.005558317,0.942340012639761,32250,8.487437945996408,247.92,114.64410638809204
3250000,0.035948,2.9938967,-0.0016115655,130,49493,0.03500305,0.018912178,0.0036847652,0.972776498645544,32500,8.750762454700935,250.0,115.47838926315308
3275000,0.044244003,2.9907918,-0.001528468,131,53510,0.035502683,0.021187017,0.004197113,0.9700652584433556,32750,8.875671452237716,250.0,116.3188271522522
3300000,0.063888,2.987154,-0.002131924,132,42266,0.03305042,0.050316095,0.0053394656,0.930853970348835,33000,8.299911000973516,245.51,117.13659954071045
3325000,0.04208,2.9837925,-0.001092243,133,54957,0.031554606,0.036668785,0.004117376,0.9428539872169495,33250,7.915931743478177,247.88,118.07346320152283
3350000,0.041256003,2.9767098,-0.001683037,134,46183,0.03280665,0.062189758,0.003970844,0.9215537682175636,33500,8.215880163434903,245.14,118.8675103187561
3375000,0.104439996,2.972605,-0.001791493,135,54205,0.033154175,0.09368341,0.00775016,0.8826592192053795,33750,8.35500338065811,240.88,119.76143860816956
3400000,0.04804,2.9729586,-0.0009597838,136,52871,0.032891463,0.05325184,0.0043794,0.9272741824388504,34000,8.281516723163756,245.49,120.56653141975403
3425000,0.049192,2.9709938,-0.0014499731,137,52963,0.03531063,0.06837419,0.004516675,0.9091206192970276,34250,8.87109421645797,245.83,121.39527821540833
3450000,0.068892,2.9688401,-0.0011581059,138,54192,0.03255407,0.16941899,0.005688756,0.8232617378234863,34500,8.298981388011107,234.8,122.23506259918213
3475000,0.035456,2.9686868,-0.0005084645,139,54868,0.031070085,0.14828333,0.003692273,0.84205362200737,34750,7.9079945435437455,234.34,123.03672289848328
3500000,0.074967995,2.9692242,-0.0012783271,140,48407,0.034603,0.05579689,0.0059238714,0.9292492792010307,35000,8.685244042544381,246.01,123.84498119354248
3525000,0.073696,2.96751,-0.0010374344,141,53156,0.032712575,0.07393629,0.0059957146,0.9071677625179291,35250,8.2399524881244,243.34,124.69704222679138
3550000,0.021828,2.9639976,-0.0014369383,142,54976,0.035814438,0.059103906,0.0028043007,0.924982100725174,35500,8.953523206097962,246.14,125.51466369628906
3575000,0.096772,2.9616723,-0.0005997851,143,54402,0.036091056,0.02244281,0.007289474,0.9692875891923904,35750,9.02276338646756,250.0,126.30740523338318
3600000,0.07542001,2.9579546,-0.0016877729,144,52498,0.035016615,0.06611085,0.0058219717,0.9101390987634659,36000,8.779875239203275,245.56,127.10795021057129
3625000,0.021780001,2.9564917,-0.0012893183,145,53467,0.0358429,0.0233367,0.0028385255,0.967503122985363,36250,8.960724055542578,250.0,127.93810153007507
3650000,0.04124,2.9544842,-0.0014670942,146,54604,0.03519209,0.06543287,0.003953483,0.9187384620308876,36500,8.814841818466702,246.17,128.750426530838
3675000,0.047628008,2.9535468,-0.0022413798,147,53560,0.03509796,0.066087216,0.0043605026,0.9108425155282021,36750,8.812652089875028,245.34,129.55752205848694
3700000,0.051480003,2.9548507,-0.0012344299,148,54091,0.037325315,0.07157345,0.0045199264,0.8942779824137688,37000,9.228256063494527,245.07,130.37606620788574
3725000,0.058960002,2.955789,-0.000815636,149,54464,0.03439657,0.054549985,0.0049588103,0.9122286513447762,37250,8.681521747494914,249.24,131.18464970588684
3750000,0.036547996,2.959838,-0.0014965839,150,54035,0.03622232,0.024799893,0.0038077931,0.9600777290761471,37500,9.055579851894027,250.0,131.9879641532898
3775000,0.047192,2.958347,-0.0018699439,151,54085,0.037658535,0.0730986,0.0041198274,0.9057583287358284,37750,9.39449131175989,245.71,132.80255889892578
3800000,0.037052,2.9512744,-0.0012505382,152,54672,0.03536543,0.038076594,0.003713603,0.9474878534674644,38000,8.814584631760177,247.5,133.61203241348267
3825000,0.089304,2.9502308,-0.001253389,153,54568,0.033653233,0.17982939,0.006717219,0.8187820315361023,38250,8.661995008544736,238.98,134.40696573257446
3850000,0.053264,2.9533348,-0.0009959108,154,48581,0.03392438,0.16537526,0.0047232425,0.8214765042066574,38500,8.688421643865112,239.59,135.21945071220398
3875000,0.052076,2.954268,-0.0021082363,155,53630,0.03599577,0.06899859,0.0046785353,0.909205786883831,38750,9.051334580832226,245.97,136.07353591918945
3900000,0.09395199,2.9501681,-0.00085170614,156,49837,0.034845814,0.07678892,0.007431316,0.9091955497860909,39000,8.786204579802162,245.54,136.89097833633423
3925000,0.053976,2.9431472,-0.0023671973,157,53872,0.032882404,0.09251904,0.004740631,0.8747562170028687,39250,8.258452610098884,244.02,137.73342514038086
3950000,0.048224002,2.9427674,-0.00093963055,158,53560,0.03570571,0.1721541,0.004337099,0.8166793584823608,39500,9.055478868130521,241.01,138.53920340538025
3975000,0.026844,2.9446788,-0.0010084715,159,54346,0.037538454,0.10820136,0.0030373302,0.8878592476248741,39750,9.443203601748465,244.56,139.34358763694763
4000000,0.040396,2.9417763,-0.0007652114,160,54679,0.03826969,0.030733565,0.0039710845,0.9630336500704288,40000,9.56742241958107,250.0,140.15468072891235
4025000,0.067031994,2.938775,-0.0014472792,161,46196,0.034329113,0.1826962,0.0054963604,0.785502701997757,40250,8.694985598160638,240.46,140.97212743759155
4050000,0.046111997,2.9359796,-0.0015872018,162,45170,0.036763307,0.19524589,0.0042663007,0.817954882979393,40500,9.293665451399848,238.26,141.90267777442932
4075000,0.031664,2.9330506,-0.0017444708,163,50501,0.03374946,0.044057827,0.0033288195,0.9413056597113609,40750,8.375011140215463,245.63,142.79781460762024
4100000,0.052624006,2.932053,-0.0009661649,164,53775,0.035347514,0.08858262,0.00452502,0.9051573351025581,41000,8.823750229647553,244.45,143.62494730949402
4125000,0.052024,2.9305947,-0.0013410549,165,53725,0.036438484,0.08910354,0.0045951772,0.896830826997757,41250,9.177241242318432,246.4,144.4347424507141
4150000,0.057272,2.9239128,-0.0014401363,166,54598,0.0359566,0.0655255,0.004909228,0.9165860489010811,41500,9.073287226494958,249.29,145.24508595466614
4175000,0.045075998,2.9172604,-0.0017096286,167,54039,0.03483147,0.11194277,0.0044144006,0.8702009618282318,41750,8.772917614916368,244.8,146.04493713378906
4200000,0.046876,2.9162507,-0.0015711241,168,53736,0.034089066,0.16167623,0.004271089,0.8468883335590363,42000,8.51136389055078,234.58,146.84332752227783
4225000,0.034059998,2.9156306,-0.0012241079,169,51422,0.036511064,0.11345118,0.0035892918,0.897739939391613,42250,9.234522042968749,243.63,147.66339111328125
4250000,0.034952,2.9138217,-0.0015961472,170,53657,0.037432898,0.047812104,0.0036258479,0.940995879471302,42500,9.363891231909948,248.09,148.4938986301422
4275000,0.049364,2.9127426,-0.0010977432,171,54489,0.03684673,0.12156266,0.0043973257,0.8489143252372742,42750,9.317472084665036,241.88,149.3145468235016
4300000,0.048968,2.9127936,-0.0009969695,172,53661,0.037538487,0.07813874,0.0045561427,0.907164953649044,43000,9.462036973098876,245.73,150.12144899368286
4325000,0.035067998,2.9122915,-0.001524877,173,54025,0.034656696,0.020428563,0.0035908283,0.9677190594375134,43250,8.664173465048698,250.0,150.933655500412
4350000,0.070436,2.9109874,-0.00091696065,174,49656,0.035574608,0.15167734,0.0055851014,0.8518845289945602,43500,9.058132259654862,237.92,151.73942685127258
4375000,0.079976,2.9135752,-0.0014166473,175,52772,0.03493051,0.09731195,0.0063440287,0.8786272779107094,43750,8.81752287982219,243.63,152.61414647102356
4400000,0.050979994,2.9163299,-0.0011985616,176,51529,0.037416853,0.031659923,0.004501912,0.9562772586941719,44000,9.354213210300367,250.0,153.458979845047
4425000,0.028803999,2.9108357,-0.0016584799,177,48634,0.035463322,0.024991255,0.0030734346,0.9641391895711422,44250,8.865829967364515,250.0,154.30551433563232
4450000,0.052428007,2.9013205,-0.0010334026,178,53764,0.03494395,0.059120096,0.0046706134,0.9141851738095284,44500,8.78581891445312,245.18,155.15675258636475
4475000,0.082724,2.8949444,-0.0020532364,179,53981,0.037549105,0.13174489,0.0065478208,0.8873703926801682,44750,9.512782106503101,239.22,155.96868228912354
4500000,0.046592,2.8907642,-0.0014660463,180,54692,0.039724108,0.057105273,0.004362871,0.9348036423325539,45000,9.981813027979861,247.86,156.7823600769043
4525000,0.068160005,2.8871331,-0.0015356381,181,48505,0.0363829,0.09225005,0.0056070676,0.9088911861181259,45250,9.109306712488733,243.73,157.58391523361206
4550000,0.076392,2.8840103,-0.0008450227,182,54789,0.037071377,0.09082971,0.006268186,0.884233757853508,45500,9.339876365441823,243.26,158.4567437171936
4575000,0.069064006,2.8839307,-0.00066925416,183,53314,0.037440334,0.066932656,0.0056388066,0.9212648645043373,45750,9.415342697735468,243.81,159.25513291358948
4600000,0.044644002,2.8825994,-0.001249904,184,50811,0.038027927,0.10033786,0.004184377,0.8944766968488693,46000,9.503169284997211,240.67,160.06834173202515
4625000,0.039988,2.88262,-0.0014315813,185,54430,0.0366005,0.0408876,0.0038900333,0.94259874522686,46250,9.179497806387335,247.69,160.90524744987488
4650000,0.056128003,2.8835015,-0.0015107534,186,54783,0.0351126,0.06934432,0.0049087396,0.9104718342423439,46500,8.807161100698103,245.86,161.70908117294312
4675000,0.057536,2.8832603,-0.0017226596,187,53465,0.03701322,0.0522134,0.004960511,0.9510093592107296,46750,9.24926828338307,246.14,162.5136957168579
4700000,0.064076,2.8780215,-0.0012664397,188,44503,0.035133265,0.12683651,0.0053041945,0.8767716288566589,47000,8.870721546540487,238.03,163.32764887809753
4725000,0.063396,2.874942,-0.0013616538,189,55101,0.03690932,0.10774247,0.0053170733,0.8781444802880287,47250,9.324993739800448,240.31,164.236967086792
4750000,0.043027997,2.8687797,-0.0013260773,190,52893,0.03368378,0.069209516,0.0040993183,0.9121583476662636,47500,8.484293150623154,242.98,165.06561183929443
4775000,0.06688,2.8636851,-0.0013023372,191,53829,0.036528766,0.025217596,0.005477517,0.9620581418275833,47750,9.132191031971807,250.0,165.88559246063232
4800000,0.05782,2.861049,-0.00093001407,192,53526,0.03672336,0.024584087,0.004959058,0.9630910083651543,48000,9.18084049813745,250.0,166.68775749206543
4825000,0.054284,2.8581078,-0.0019394215,193,52135,0.036988385,0.06040024,0.004743103,0.9240461364388466,48250,9.297259022242422,248.7,167.49745082855225
4850000,0.050848,2.854731,-0.0016287155,194,40670,0.036104903,0.05134524,0.004495753,0.935744009912014,48500,9.069521256600218,247.82,168.31412148475647
4875000,0.051432002,2.8565361,-0.0015290293,195,52757,0.0373404,0.025476333,0.0045613996,0.9614043794572353,48750,9.335100466791353,250.0,169.28128170967102
4900000,0.056032002,2.8569682,-0.0013356212,196,55727,0.03441675,0.07937357,0.004747484,0.9109265357255936,49000,8.675474966698248,244.25,170.09482407569885
4925000,0.057060003,2.8563695,-0.0010419481,197,54152,0.03750083,0.0613965,0.0050961333,0.9335109665989876,49250,9.36971657267306,245.61,170.87801885604858
4950000,0.089448005,2.8530552,-0.0007528246,198,55473,0.034922484,0.041992053,0.0071470505,0.9459569752216339,49500,8.754152317307097,246.18,171.676167011261
4975000,0.070356,2.849613,-0.0010237182,199,54404,0.034827106,0.11771564,0.0056981016,0.8495099246501923,49750,8.760901618412355,241.57,172.46241736412048
5000000,0.044775996,2.8451264,-0.00132184,200,54132,0.035823517,0.023204835,0.0042847795,0.9524716213345528,50000,8.955879643380431,250.0,173.2672984600067
5025000,0.07418,2.8354797,-0.0014338347,201,53699,0.03516923,0.023402916,0.006142752,0.961263183504343,50250,8.792306963132287,250.0,174.06902313232422
5050000,0.10999999,2.8264246,-0.00083166984,202,44132,0.036081422,0.07091099,0.008219456,0.8965422287583351,50500,9.075652717695483,245.15,174.87687063217163
5075000,0.0696,2.8215067,-0.0019761524,203,54665,0.036565665,0.043496273,0.0057036374,0.9195920079946518,50750,9.157988363648682,247.59,175.77247309684753
5100000,0.061352003,2.8160043,-0.0014430289,204,54616,0.037192855,0.0817744,0.005095629,0.8960545286536217,51000,9.355926390692657,243.03,176.55421233177185
5125000,0.0588,2.8108547,-0.0013750204,205,55113,0.036207374,0.083822794,0.0050097583,0.8868114948272705,51250,9.080425517390404,241.65,177.34362387657166
5150000,0.029012,2.8058133,-0.0012777378,206,54635,0.036250737,0.064725935,0.0033421528,0.9113447442650795,51500,9.092459537812625,246.44,178.12944340705872
5175000,0.078664005,2.8020806,-0.0021586292,207,53807,0.033919185,0.12327127,0.0062758634,0.8790942505002022,51750,8.58019115717014,237.54,178.92741560935974
5200000,0.031252,2.7999263,-0.0015932482,208,49000,0.038007118,0.028511163,0.0033719048,0.9678532555699348,52000,9.501778649136423,250.0,179.73128461837769
5225000,0.068560004,2.8001387,-0.0006386931,209,55357,0.037563052,0.06505497,0.0056611295,0.9332045465707779,52250,9.450227795690145,245.66,180.56593918800354
5250000,0.07444399,2.8038788,-0.0008384059,210,55242,0.035603758,0.046210717,0.005983955,0.9359406977891922,52500,8.936185935039248,246.39,181.36072611808777
5275000,0.05334,2.802965,-0.0016071217,211,51898,0.03788996,0.05270521,0.004642233,0.9314407855272293,52750,9.491744945724705,247.72,182.15613627433777
5300000,0.07216401,2.7994955,-0.0013600418,212,55646,0.03430736,0.07873048,0.0058956128,0.8981376141309738,53000,8.681248191035474,242.04,182.97025799751282
5325000,0.10128,2.7978663,-0.0007459847,213,54109,0.036515977,0.10850899,0.008136619,0.8727514296770096,53250,9.245046279789731,241.66,183.74969482421875
5350000,0.059639998,2.7971902,-0.0013114454,214,54118,0.032913454,0.11995566,0.005109885,0.8532229661941528,53500,8.397073431897606,237.13,184.55313920974731
5375000,0.03766,2.796224,-0.0011231175,215,54432,0.035911005,0.06996036,0.0037761554,0.9028609693050385,53750,9.065039668426598,243.4,185.3713617324829
5400000,0.055916,2.7901056,-0.0016649764,216,52388,0.03667158,0.06338944,0.004845091,0.9082106202840805,54000,9.234420022601325,246.62,186.1655650138855
5425000,0.06557199,2.785137,-0.001357747,217,54066,0.036450718,0.057342112,0.005427264,0.9250316768884659,54250,9.17052707812578,245.51,186.98193788528442
5450000,0.037352003,2.78357,-0.0012946499,218,54174,0.035189804,0.13481288,0.0037093232,0.8573521673679352,54500,8.912314764351036,239.9,187.7766809463501
5475000,0.048660003,2.78161,-0.0018463274,219,54601,0.036234833,0.051242016,0.004425916,0.9324107766151428,54750,9.107340127872535,246.85,188.57521867752075
5500000,0.053896,2.7765155,-0.0011456548,220,54898,0.039848365,0.031227771,0.0047319634,0.9474563933908939,55000,9.962091442021137,250.0,189.36862659454346
5525000,0.0518,2.7724404,-0.0007925176,221,54617,0.033812325,0.09149738,0.004513477,0.856060266494751,55250,8.568477704375018,244.56,190.16700148582458
5550000,0.078595996,2.7701097,-0.0018773495,222,55247,0.039853305,0.05078884,0.006426775,0.9251927509903908,55500,10.000888979445755,248.16,190.9708697795868
5575000,0.061108,2.7681289,-0.001426076,223,54120,0.036478773,0.058964603,0.0051346747,0.9256573244929314,55750,9.170665027874456,244.69,191.76658082008362
5600000,0.073483996,2.7673535,-0.0011738401,224,55471,0.035033345,0.110914014,0.0058761314,0.8654569983482361,56000,8.843018138826691,242.0,192.56466460227966
5625000,0.056027997,2.768811,-0.0013570569,225,54586,0.036415458,0.11560446,0.00477187,0.8596855401992798,56250,9.20993341526222,240.65,193.35968041419983
5650000,0.076656,2.770862,-0.0023204288,226,54235,0.03701612,0.10039832,0.006186369,0.8894151300191879,56500,9.355798761557,241.36,194.1470983028412
5675000,0.047,2.7719355,-0.0015717797,227,55081,0.03690731,0.05956764,0.004307611,0.9041402563452721,56750,9.267592240708318,245.56,194.94037342071533
5700000,0.051036,2.766848,-0.0018117484,228,55667,0.036377527,0.07314511,0.004476459,0.8768229261040688,57000,9.141105348888729,246.17,195.73107385635376
5725000,0.0612,2.762902,-0.0009814583,229,55419,0.03612509,0.06639469,0.0051760874,0.897631362080574,57250,9.098464927381947,246.85,196.51217794418335
5750000,0.051876,2.760632,-0.001300785,230,54802,0.03696855,0.046237033,0.0046379957,0.9204825237393379,57500,9.264769232258084,248.53,197.30324625968933
5775000,0.039520003,2.7567065,-0.00176595,231,53870,0.037854087,0.029994423,0.0039902655,0.9561530128121376,57750,9.460126035103386,248.1,198.0916314125061
5800000,0.044764,2.7495735,-0.0010673838,232,52830,0.036730792,0.04259871,0.0041775797,0.9209375977516174,58000,9.208728700494476,247.76,198.88938164710999
5825000,0.030816,2.7466104,-0.0014719026,233,49418,0.039737523,0.05238223,0.0033235073,0.925198420882225,58250,9.952568866123006,248.44,199.701678276062
5850000,0.08705999,2.7463822,-0.00079822756,234,54447,0.03685907,0.023294803,0.0066947266,0.9584591574966908,58500,9.21476751409462,250.0,200.5383768081665
5875000,0.056863993,2.7455578,-0.0014557114,235,33276,0.03740499,0.054540783,0.004827018,0.9265102595090866,58750,9.376852830720466,247.85,201.32530236244202
5900000,0.030784002,2.743205,-0.0015645577,236,55577,0.038690858,0.026623454,0.0034611137,0.9569487646222115,59000,9.672714814499887,250.0,202.40688133239746
5925000,0.057687998,2.739186,-0.0018046319,237,52659,0.03957562,0.077974916,0.004952982,0.8750281035900116,59250,9.988536161943411,246.38,203.19126319885254
5950000,0.050019998,2.7343955,-0.0015506556,238,53331,0.03743147,0.105697155,0.0044101207,0.8595418483018875,59500,9.460945046446684,245.45,203.99931001663208
5975000,0.060283996,2.7264354,-0.0014264854,239,54349,0.03741881,0.077523425,0.0050990554,0.8889898955821991,59750,9.38649661255402,245.82,204.80203819274902
6000000,0.068344,2.7208388,-0.00033965788,240,55187,0.038026717,0.042596765,0.00554182,0.9334388971328735,60000,9.520094305345756,248.24,205.594806432724
6025000,0.049688,2.7145295,-0.0010366675,241,51597,0.03743485,0.04624516,0.0045719994,0.9303686320781708,60250,9.389659149634571,248.0,206.39054012298584
6050000,0.056952,2.706799,-0.0012186912,242,53363,0.037462335,0.08751117,0.0049629044,0.893514409661293,60500,9.396688252187268,246.41,207.2023901939392
6075000,0.051484,2.7014763,-0.0011404546,243,45279,0.038193256,0.062480874,0.0045768525,0.9095185846090317,60750,9.59465311536398,246.27,208.00370001792908
6100000,0.058976002,2.7014735,-0.0007605087,244,48531,0.037417762,0.0688129,0.005008867,0.9188172966241837,61000,9.406354613001021,245.64,208.8889422416687
6125000,0.101056,2.7022576,-0.0011164306,245,48905,0.036669664,0.11180117,0.00745674,0.8638623654842377,61250,9.228642728986088,241.3,209.75181245803833
6150000,0.04476,2.7032323,-0.0006503475,246,55506,0.037488695,0.092924185,0.004293116,0.8924118727445602,61500,9.477520497213554,243.69,210.5874879360199
6175000,0.050759993,2.7037024,-0.0011493816,247,55682,0.03770518,0.09753595,0.0045805913,0.8729969561100006,61750,9.495606644211621,244.03,211.37963700294495
6200000,0.040328003,2.7012088,-0.001133935,248,54178,0.0360788,0.077068664,0.0039139315,0.9046860411763191,62000,9.08096861235641,245.43,212.16825485229492
6225000,0.055147998,2.6985679,-0.0014089608,249,55529,0.037779357,0.024142787,0.004848361,0.9634706079959869,62250,9.44483913683578,250.0,212.9708275794983
6250000,0.041908003,2.6956906,-0.0013690955,250,55075,0.03702486,0.11442669,0.003976809,0.8658646196126938,62500,9.347827574758666,242.42,213.75309491157532
6275000,0.051020004,2.693756,-0.0011938318,251,55817,0.04041385,0.067903414,0.0045760926,0.9130707830190659,62750,10.105584131827419,246.04,214.5466651916504
6300000,0.031568,2.6893556,-0.0013797808,252,52035,0.038850933,0.048433367,0.0034769971,0.9410866163671017,63000,9.687075774041459,245.81,215.32736945152283
6325000,0.057988,2.6856236,-0.0010676265,253,52025,0.03688119,0.038293935,0.0049899984,0.9389098472893238,63250,9.225990532009781,248.17,216.17245435714722
6350000,0.081351995,2.683325,-0.0013336434,254,54387,0.035551604,0.31817132,0.006354877,0.7555440366268158,63500,9.106555014828816,224.72,217.011789560318
6375000,0.038432,2.6817698,-0.00089252146,255,53963,0.038072422,0.072242685,0.0037379835,0.9131641983985901,63750,9.514093296678379,244.28,217.80340003967285
6400000,0.038776,2.6787145,-0.0015900541,256,49840,0.037888594,0.047705512,0.0040284423,0.9205957129597664,64000,9.487604559954343,247.98,218.5979552268982
6425000,0.033252,2.6775098,-0.0005882213,257,55095,0.038324483,0.11795743,0.0036060673,0.8482904881238937,64250,9.62000102817732,242.39,219.4340102672577
6450000,0.053715996,2.6748004,-0.0009084778,258,56092,0.039262168,0.028764168,0.004682296,0.9552420936524868,64500,9.815541766083642,250.0,220.22511434555054
6475000,0.063871995,2.6712775,-0.0013739371,259,54965,0.038411546,0.054871082,0.005327113,0.9147803708910942,64750,9.627810868037123,247.81,221.0082004070282
6500000,0.0523,2.6688929,-0.0018683507,260,48650,0.036418524,0.066724285,0.0047932123,0.9044898003339767,65000,9.138796448202683,246.64,221.79460954666138
6525000,0.080508,2.6695645,-0.0013872863,261,54754,0.036315735,0.15391569,0.0063630976,0.8213788866996765,65250,9.166586320424047,240.79,222.63954091072083
6550000,0.06592,2.6685157,-0.0012902876,262,54692,0.0397048,0.10506668,0.0054311464,0.8765356540679932,65500,10.010806351930405,244.91,223.43713474273682
6575000,0.048512,2.666468,-0.0017230737,263,49288,0.03977957,0.05190877,0.0042950073,0.9304177239537239,65750,9.871027516975865,245.05,224.23775100708008
6600000,0.049844004,2.6667562,-0.000977179,264,53602,0.0388142,0.0667212,0.004375715,0.9223673492670059,66000,9.722234070413661,246.12,225.07340145111084
6625000,0.048376,2.6665676,-0.0014274244,265,54043,0.039377455,0.07565459,0.004466828,0.9018596708774567,66250,9.830851054315554,245.34,225.89032292366028
6650000,0.07866401,2.6669264,-0.0007889463,266,54445,0.038397327,0.096915975,0.0063605523,0.8820963725447655,66500,9.625489486631741,243.89,226.6910994052887
6675000,0.079232,2.6685154,-0.0019059659,267,54281,0.040651374,0.07538159,0.006434448,0.8957343101501465,66750,10.154586935834068,245.59,227.48751544952393
6700000,0.078940004,2.669773,-0.00034785218,268,53540,0.040028248,0.05774011,0.0062727733,0.9196974709630013,67000,10.050558418991567,247.54,228.28551268577576
