true_reward,serial_timesteps,n_updates,ep_reward_mean,ep_len_mean,time_elapsed,approxkl,policy_loss,total_timesteps,value_loss,policy_entropy,explained_variance,clipfrac,fps
0.013822566,43250,173,8.369984245439664,116.35,159.15257906913757,0.0011401833,-0.0005550581,4325000,27.226099,5.202386,0.39525848627090454,0.0056920005,53609
-0.0204269,43500,174,5.83478825287483,107.71,160.0397596359253,0.00275394,-0.0011051561,4350000,14.088602,5.203451,0.5338550508022308,0.023864,53746
-0.025899692,43750,175,6.234604117407241,109.46,160.90459847450256,0.0027493169,-0.00095125317,4375000,12.122719,5.203394,0.5591572523117065,0.029864002,54648
0.0016437796,44000,176,4.180619770757721,113.98,161.76264071464539,0.0048652375,-0.0010943105,4400000,20.280449,5.203124,0.4474506378173828,0.061124004,54543
-0.01043067,44250,177,5.9546238829532925,101.3,162.62264895439148,0.0010171806,-0.00073815975,4425000,19.148138,5.2020044,0.4648202657699585,0.0030079999,52928
-0.0042651375,44500,178,5.4665627835081345,123.53,163.5166666507721,0.0025243112,-0.0010028445,4450000,17.192049,5.201066,0.48227459192276,0.024872001,52874
-0.014383733,44750,179,6.093460348166814,101.72,164.38745856285095,0.002805816,-0.0007785616,4475000,17.56825,5.2034025,0.4841676354408264,0.023700003,54056
-0.0065499255,45000,180,4.125679498378568,117.19,165.26513695716858,0.0016665139,-0.00092625024,4500000,17.296923,5.2049885,0.49396491050720215,0.011324001,52594
-0.0011108792,45250,181,7.986797995321521,103.26,166.14159083366394,0.0023757059,-0.00052563974,4525000,22.239779,5.2070723,0.44954782724380493,0.019896,54888
-0.009720824,45500,182,5.352102507720814,121.12,167.00209498405457,0.005398595,-0.0017288156,4550000,15.622663,5.206451,0.5086964964866638,0.066847995,52056
0.0056892284,45750,183,8.207099059183998,110.22,167.87576985359192,0.003956307,-0.000595012,4575000,23.929771,5.202125,0.43329113721847534,0.042228002,54295
-0.035270438,46000,184,4.958393578856922,100.06,168.76310968399048,0.0043588574,-0.0011759897,4600000,9.087274,5.1979194,0.6416475772857666,0.04764,51647
0.0062500024,46250,185,6.161759155419575,104.79,169.6430962085724,0.00198559,-0.0007760771,4625000,23.402641,5.1946616,0.42668408155441284,0.017472,52466
-0.02078761,46500,186,4.055320242135358,109.97,170.54748940467834,0.003024978,-0.0011508262,4650000,10.7773,5.1945014,0.6044575870037079,0.027888,55288
-0.029272512,46750,187,1.9465998237188615,105.68,171.40249729156494,0.002352547,-0.0006932536,4675000,8.966902,5.1939454,0.617228090763092,0.018068,55120
-0.03093618,47000,188,5.222243726887743,114.99,172.27516388893127,0.0036360868,-0.0012692052,4700000,9.161873,5.193025,0.6201132535934448,0.035703998,54554
0.0028442508,47250,189,9.934362996551029,103.2,173.12401223182678,0.0024343594,-0.0005306328,4725000,23.849247,5.192448,0.4360804557800293,0.021808002,54948
-0.012247866,47500,190,4.076720971493205,110.51,173.99498796463013,0.0032108482,-0.0012774322,4750000,15.5129595,5.19241,0.5054077208042145,0.032088,54916
-0.012930613,47750,191,6.9639878298634335,113.13,174.85253596305847,0.0042189397,-0.0012777345,4775000,15.473508,5.190936,0.5198044180870056,0.046812,56323
-0.031567622,48000,192,5.195008688755916,96.96,175.69109058380127,0.004111225,-0.00092786195,4800000,10.460317,5.189183,0.6240060031414032,0.045291997,54263
-0.010745227,48250,193,6.34025713515482,125.19,176.5572350025177,0.003132042,-0.00132832,4825000,13.997908,5.1889696,0.5258436799049377,0.032596,53475
-0.01811311,48500,194,4.973478119481673,102.98,177.41536784172058,0.0026823552,-0.0011309434,4850000,13.854288,5.186564,0.5416880249977112,0.022508001,52465
-0.010887717,48750,195,4.46905390918535,120.07,178.28692865371704,0.0043465807,-0.0014982581,4875000,13.964208,5.1858125,0.5443609952926636,0.049764,48982
-0.032473862,49000,196,4.006289558709991,97.89,179.1931390762329,0.0042925933,-0.0016792171,4900000,9.099826,5.185323,0.6286992430686951,0.050216,55276
-0.017420914,49250,197,3.9911625615440243,100.61,180.14175844192505,0.0029188737,-0.0012164833,4925000,13.750799,5.1837196,0.5569371283054352,0.028580004,44688
-0.014090862,49500,198,7.224504865286272,111.89,181.1603639125824,0.0037895204,-0.0009340552,4950000,15.404381,5.183766,0.49900203943252563,0.039219998,47487
-0.02511834,49750,199,7.01252457949915,104.3,182.12247776985168,0.0041196016,-0.0010055741,4975000,14.450984,5.1817055,0.53566113114357,0.044172,51576
-0.002145553,50000,200,7.090142054609423,109.1,183.0529589653015,0.005278278,-0.0012972091,5000000,20.077488,5.1771955,0.460155189037323,0.061535995,46759
-0.017139131,50250,201,4.994079844783783,103.19,184.0027573108673,0.0030180481,-0.001233582,5025000,14.082746,5.1727076,0.5429937839508057,0.028895998,54827
-0.020484004,50500,202,6.383030060884521,125.52,184.8309280872345,0.004358231,-0.0011367558,5050000,11.172033,5.1670866,0.5656333267688751,0.050300002,48413
-0.012221873,50750,203,6.081212581533355,106.85,185.7136471271515,0.0027228624,-0.0007023506,5075000,17.469652,5.1630125,0.4880863428115845,0.027404,56404
0.004927109,51000,204,8.963009153989624,98.53,186.5352325439453,0.004325874,-0.0012592113,5100000,23.774887,5.1601515,0.4140247106552124,0.048259996,47166
-0.0009996035,51250,205,8.59940081903876,124.69,187.50260758399963,0.004361854,-0.0011144967,5125000,19.15127,5.1589837,0.46262675523757935,0.050332,51282
-0.00033689727,51500,206,5.892127916270219,97.99,188.40923929214478,0.0026988916,-0.0005183344,5150000,22.003155,5.158481,0.445629358291626,0.025824001,52045
-0.013989426,51750,207,2.163505217318816,105.51,189.33999037742615,0.0039231568,-0.0011456776,5175000,15.225237,5.1560607,0.5302572250366211,0.04366,51284
-0.0087603275,52000,208,6.302618362143339,109.88,190.21189951896667,0.0025388412,-0.0012420419,5200000,15.779924,5.154471,0.5067242085933685,0.022564,55429
-0.009058341,52250,209,5.2590024816100955,103.46,191.04396605491638,0.0022097556,-0.0008847648,5225000,18.878199,5.152916,0.4809049367904663,0.019031998,54808
0.0021808196,52500,210,6.144240930805017,119.89,191.86599206924438,0.001462289,-0.0005899174,5250000,19.888924,5.15215,0.45449572801589966,0.0082560005,56808
-0.0038230945,52750,211,6.890292424049131,109.09,192.67632675170898,0.002767203,-0.0010107828,5275000,20.200481,5.1502733,0.4849841594696045,0.028288001,55857
-0.023831848,53000,212,3.202340393960063,114.45,193.49431443214417,0.0041784025,-0.0016528772,5300000,10.675693,5.1479673,0.5825498402118683,0.048132002,53679
-0.015907003,53250,213,3.8831545010205626,108.54,194.32520055770874,0.0032142862,-0.00095748634,5325000,13.991884,5.143496,0.5377398729324341,0.029927999,52213
-0.01609353,53500,214,5.217833699887758,116.6,195.1758074760437,0.0032601054,-0.0011321201,5350000,14.165138,5.141164,0.507337212562561,0.034376,42428
-0.023190051,53750,215,5.392357113128579,119.39,196.12998414039612,0.0026898892,-0.0010028587,5375000,11.039812,5.140206,0.58953458070755,0.025836,56888
-0.0062544933,54000,216,7.362336358163138,123.72,196.93384289741516,0.0042994716,-0.0007562429,5400000,15.509386,5.1382723,0.517116516828537,0.049,53782
-0.0069873156,54250,217,6.319497085402004,112.16,197.7710621356964,0.0033091996,-0.00085404096,5425000,17.304623,5.1349363,0.5054940283298492,0.031664003,56657
-0.010715043,54500,218,9.309367560185985,114.06,198.58532857894897,0.002781101,-0.0010036717,5450000,15.479695,5.130072,0.5314809679985046,0.026488,55221
-0.0097456705,54750,219,5.157159801138289,112.26,199.41329264640808,0.0050193057,-0.00084340724,5475000,17.295885,5.1249113,0.49705421924591064,0.059428,55693
0.001251343,55000,220,9.335714246995153,117.55,200.2389636039734,0.0019293937,-0.0009983499,5500000,19.763884,5.122312,0.46459680795669556,0.015164,48231
-0.011854242,55250,221,4.1622209206103875,115.36,201.15191984176636,0.003498755,-0.0014876511,5525000,12.551161,5.119663,0.5524728298187256,0.038924,54385
-0.00940657,55500,222,6.115740763525257,112.02,201.988534450531,0.005105201,-0.0013431909,5550000,17.294006,5.1153812,0.49298232793807983,0.059144,55760
0.0052364413,55750,223,8.202655849127211,113.63,202.81929922103882,0.0034788172,-0.00073761184,5575000,19.780842,5.1143394,0.46580636501312256,0.036487997,57100
-0.0032137937,56000,224,5.968203183339154,101.26,203.6302719116211,0.003779436,-0.0012975002,5600000,20.569925,5.1148715,0.47745949029922485,0.041516,56245
-0.024858491,56250,225,4.102436083767788,111.93,204.45398378372192,0.0035444982,-0.001795192,5625000,9.500483,5.115012,0.6236790716648102,0.039008,55987
-0.00034669196,56500,226,4.012248953110388,116.82,205.29491639137268,0.0045292927,-0.0008969997,5650000,20.175976,5.115283,0.4672573208808899,0.05484,55056
0.008753731,56750,227,4.033757287314114,108.56,206.11859893798828,0.004256795,-0.00031374028,5675000,22.210638,5.114319,0.4586407542228699,0.046051994,44675
-0.012287907,57000,228,5.002531833775838,108.27,207.04038095474243,0.004016049,-0.0014796259,5700000,15.1814165,5.113461,0.5125587582588196,0.048824005,51368
0.026447553,57250,229,7.955227127266037,105.19,207.89567518234253,0.0023740535,-0.0002619107,5725000,31.942566,5.112197,0.3477303385734558,0.020192001,55824
0.00392374,57500,230,9.193485125112527,114.27,208.71340012550354,0.0037776367,-0.0010675292,5750000,21.572384,5.1100326,0.4460031986236572,0.040608,55491
0.011315469,57750,231,8.16351624502393,112.42,209.54785704612732,0.0017973471,-0.00074537075,5775000,25.258976,5.108592,0.437899112701416,0.0137680005,55506
0.007524704,58000,232,9.144745152776364,118.11,210.37792563438416,0.0023664816,-0.00064560055,5800000,22.050259,5.107412,0.4564247131347656,0.019375999,56669
-0.006817169,58250,233,3.69637592775499,87.9,211.2043333053589,0.0034316382,-0.0012400816,5825000,20.015274,5.1073713,0.4806150794029236,0.03638,51583
-0.022892,58500,234,7.942860634546969,101.28,212.0522232055664,0.0031721364,-0.0013693309,5850000,12.431033,5.105787,0.5872129201889038,0.029204,55191
-0.034383155,58750,235,3.8400233954048417,107.07,212.87684392929077,0.0024638332,-0.0007710514,5875000,7.4579897,5.1006527,0.6797491908073425,0.01854,55733
0.01336914,59000,236,6.111676074362549,108.36,213.70040464401245,0.006837911,-0.0002786866,5900000,25.512089,5.098188,0.4057384133338928,0.086556,55549
-0.008686538,59250,237,8.752596161471109,96.23,214.52428579330444,0.0036106773,-0.0010611841,5925000,20.965809,5.0954304,0.46978759765625,0.036856,55159
-0.011527827,59500,238,5.161469207712417,109.8,215.36669850349426,0.004026413,-0.0011984541,5950000,15.30483,5.094142,0.5416415333747864,0.043183997,55232
-0.0013966393,59750,239,3.1957238599993296,113.96,216.2060832977295,0.001686658,-0.0011310818,5975000,18.842142,5.092064,0.5030839443206787,0.0125359995,55781
0.02287577,60000,240,11.264885182842718,111.35,217.04991459846497,0.001790585,-0.00078295066,6000000,28.5094,5.090392,0.40140408277511597,0.0120480005,54202
-0.00726948,60250,241,5.117290345676565,113.59,217.87985062599182,0.002517654,-0.0012578168,6025000,16.751362,5.08962,0.5193395018577576,0.024912,54287
0.015807247,60500,242,10.603577299328094,113.95,218.71572732925415,0.001984977,-0.0007197774,6050000,25.66811,5.08953,0.42381876707077026,0.015708,55276
-0.011654683,60750,243,5.153647284541084,113.68,219.5393581390381,0.0027629614,-0.0010819791,6075000,13.619046,5.0878735,0.5782970786094666,0.025527999,55966
-0.00070550357,61000,244,9.068158293006546,110.72,220.36045575141907,0.0033021714,-0.0011659653,6100000,20.782547,5.082776,0.4716408848762512,0.032088,56877
-0.019969894,61250,245,3.8547380116196472,97.11,221.19252467155457,0.0044394685,-0.0019080512,6125000,13.748303,5.078716,0.580692857503891,0.051479995,48265
-0.021119254,61500,246,5.008091807418846,107.69,222.09539008140564,0.0027396611,-0.0009841897,6150000,11.497034,5.073699,0.6039588153362274,0.023348,56498
-0.024802595,61750,247,4.081370965545991,116.27,222.90929675102234,0.0035819695,-0.0011154105,6175000,8.991537,5.069258,0.6613105535507202,0.035864003,56630
-0.021960158,62000,248,2.9424435577835846,105.81,223.7238519191742,0.0036582395,-0.0018668522,6200000,11.898558,5.06851,0.5916945934295654,0.039848,47321
-0.009562752,62250,249,4.6875652081966015,96.9,224.62202382087708,0.0054520397,-0.0015735006,6225000,17.11235,5.064868,0.5243490636348724,0.066624,54643
-0.0015623688,62500,250,7.19756671924169,110.82,225.48336958885193,0.005030585,-0.0004822826,6250000,19.241991,5.059557,0.4832901954650879,0.05798,43676
-0.015636874,62750,251,6.298782745651761,114.24,226.42856693267822,0.0025145162,-0.00086516934,6275000,12.555056,5.0570664,0.5824028253555298,0.021676,56001
-0.007617615,63000,252,6.327023998177898,115.56,227.2419617176056,0.00373974,-0.00064267975,6300000,15.570097,5.0579634,0.5291574895381927,0.039888002,54253
0.013072861,63250,253,6.2972792681364185,120.72,228.07801270484924,0.0037146755,-0.0006314601,6325000,21.999409,5.058212,0.4584987163543701,0.037708003,55421
0.0035656963,63500,254,6.56560420778002,129.19,228.9033181667328,0.0031565789,-0.0007132592,6350000,17.234676,5.0564013,0.5038722455501556,0.032416,54658
0.020992227,63750,255,7.310819660450404,111.25,229.74120497703552,0.0045252973,-0.0010250474,6375000,27.077335,5.052406,0.41202765703201294,0.053312004,56226
-0.0058752014,64000,256,8.09478644568896,103.44,230.55960941314697,0.0037726015,-0.0011213098,6400000,18.632687,5.0494967,0.5162087678909302,0.036816,54914
-0.003686782,64250,257,4.947260044615857,106.33,231.39172458648682,0.0025306302,-0.00088211754,6425000,20.115726,5.047545,0.49190211296081543,0.022616,56599
-0.005459486,64500,258,3.158931322455812,103.62,232.2057523727417,0.003475041,-0.00085561984,6450000,17.373953,5.0453877,0.5203721225261688,0.032932002,54966
-0.01585705,64750,259,5.66110899141613,88.46,233.03367948532104,0.002736703,-0.00084018183,6475000,17.40269,5.0409336,0.5141056180000305,0.024431998,54623
0.0037207382,65000,260,7.061476019352922,103.45,233.89264011383057,0.002225321,-0.00076099206,6500000,23.61282,5.038067,0.4510654807090759,0.018032,54818
-0.016224384,65250,261,6.528441643753358,120.39,234.7102234363556,0.002445367,-0.0013088796,6525000,12.260816,5.0347342,0.5647678971290588,0.024267998,56721
-0.019916289,65500,262,5.197529342781953,111.49,235.52305603027344,0.0019360576,-0.00053782255,6550000,12.23601,5.031351,0.5764255523681641,0.012564001,56036
-0.0072599077,65750,263,5.143831294235733,103.66,236.34118556976318,0.003550826,-0.0009373411,6575000,16.9185,5.030626,0.5156838893890381,0.037952,55179
0.007873637,66000,264,3.9783954509734984,102.74,237.16286540031433,0.002736887,-0.0007504696,6600000,22.716574,5.029089,0.4500446915626526,0.020848,50552
-0.0008114129,66250,265,8.355079949030905,112.85,238.02300262451172,0.0017345218,-0.0006955269,6625000,18.896694,5.026176,0.5053274631500244,0.012476,55549
-0.003807397,66500,266,6.3338368284455875,112.45,238.83587837219238,0.0031568494,-0.0012517408,6650000,17.23731,5.0234294,0.49621278047561646,0.032344002,56080
0.00028086762,66750,267,8.334255708447571,112.73,239.64943170547485,0.004565157,-0.00096171274,6675000,18.963978,5.0221457,0.5015336573123932,0.051083993,53586
-0.0011586692,67000,268,7.566864097030994,126.2,240.47778916358948,0.0030793562,-0.000963244,6700000,16.717773,5.0215144,0.5119229257106781,0.030855998,56956
0.00486637,67250,269,9.240016376793804,118.22,241.29254341125488,0.002652531,-0.00056468317,6725000,21.810596,5.020458,0.46094608306884766,0.024152,53865
-0.0024576422,67500,270,8.26320700862487,116.93,242.13689184188843,0.0032080617,-0.0006090082,6750000,16.918493,5.0181494,0.5423532426357269,0.029132,45400
-0.005929256,67750,271,5.2716044026851705,113.17,243.11640238761902,0.0030806884,-0.0010881841,6775000,15.606153,5.01582,0.5083119571208954,0.032252003,49002
0.0044655604,68000,272,8.305874689546037,105.7,244.06613683700562,0.0033892584,-0.0012236906,6800000,20.42037,5.013673,0.49084192514419556,0.035516,48793
-0.002070493,68250,273,7.162081039615259,115.34,245.02585577964783,0.003874321,-0.0012911859,6825000,18.794022,5.0097055,0.49243539571762085,0.041428,45332
-0.028672399,68500,274,6.274410249484905,111.81,246.07302951812744,0.003117677,-0.0012946118,6850000,8.917585,5.0054016,0.688798725605011,0.030392,46785
0.010631302,68750,275,8.116766203404332,105.41,247.05042910575867,0.0018992374,-0.00086509006,6875000,24.099058,4.997856,0.4220539331436157,0.014812,47251
-0.013774302,69000,276,3.3488769009725003,119.58,248.01153874397278,0.0039986484,-0.0016292144,6900000,13.320244,4.9913855,0.5769223272800446,0.044183996,51546
-0.02650103,69250,277,3.02994751255085,103.19,248.9148678779602,0.004325895,-0.0013797398,6925000,9.614673,4.9849734,0.6532785296440125,0.04932,53724
0.0054157837,69500,278,8.427670948401783,116.25,249.7779631614685,0.004547644,-0.0010869505,6950000,20.207958,4.980571,0.48325562477111816,0.054112,55408
-0.00068605,69750,279,7.295139265387897,106.17,250.603431224823,0.002494055,-0.0009074317,6975000,20.373951,4.9773955,0.4675666093826294,0.027112002,57459
0.0019198147,70000,280,4.231490585837933,102.51,251.42528438568115,0.0023076083,-0.00067376625,7000000,21.81557,4.974326,0.45167237520217896,0.019687999,49411
-0.008571677,70250,281,2.9494899347781054,109.35,252.3023557662964,0.0031323223,-0.0009586823,7025000,17.00267,4.972081,0.4887598752975464,0.029496003,55573
-0.0137292305,70500,282,4.958314393672144,103.85,253.12957787513733,0.0035835165,-0.0013619491,7050000,16.964493,4.9667583,0.4936472773551941,0.03714,55679
-0.021520894,70750,283,6.202316498012101,102.29,253.96398782730103,0.0034078516,-0.0013338138,7075000,12.586693,4.960258,0.5869231224060059,0.031632,57333
-0.008324506,71000,284,7.181524053976302,99.73,254.76617741584778,0.003198151,-0.0010292425,7100000,16.611853,4.954616,0.5215644240379333,0.031632,57011
-0.01215392,71250,285,5.5790622747260565,131.13,255.57289052009583,0.0026314347,-0.0008965009,7125000,10.581057,4.950794,0.6089780926704407,0.023056,56868
-0.010203075,71500,286,6.841184811171551,97.74,256.37617683410645,0.0039110486,-0.0013284209,7150000,16.661682,4.943751,0.5209275484085083,0.044324003,54162
-0.0035354448,71750,287,4.074080138543911,107.62,257.2215847969055,0.004166404,-0.0011467204,7175000,18.44462,4.9373293,0.5034959018230438,0.045796,55282
-0.016677544,72000,288,6.82390940470952,96.69,258.0620241165161,0.0041448334,-0.00091364735,7200000,15.345682,4.9337664,0.5435469746589661,0.044515997,53833
-0.013196982,72250,289,7.472407128848217,109.64,258.9120171070099,0.0031817432,-0.0011730909,7225000,13.594704,4.930753,0.578793466091156,0.032068,54145
-0.0061373096,72500,290,3.3509871342435282,124.11,259.74163007736206,0.0032542706,-0.00092372467,7250000,13.340574,4.926276,0.545488178730011,0.033267997,50703
-0.012817324,72750,291,7.785416119255815,94.1,260.6036400794983,0.0044464697,-0.0007783269,7275000,18.975359,4.921666,0.5069955885410309,0.053163998,44423
-0.021303736,73000,292,3.0287160260127166,107.67,261.52807807922363,0.0038151746,-0.0011185812,7300000,12.025217,4.91739,0.5750599503517151,0.038659997,55194
-0.019699998,73250,293,7.048880804265963,102.88,262.36303067207336,0.0037707805,-0.0010137437,7325000,14.152878,4.9124618,0.529273271560669,0.038448002,56743
-0.012375215,73500,294,6.380821601169609,119.6,263.1777844429016,0.0034959938,-0.00091766816,7350000,11.875498,4.908522,0.573178231716156,0.035284,54829
-0.020579925,73750,295,5.401744860154867,114.99,264.02495217323303,0.0036722017,-0.0013081867,7375000,10.701269,4.9053774,0.5907589197158813,0.036148,47038
-0.003927474,74000,296,5.1041356228176165,110.65,264.92377519607544,0.002676137,-0.0012386321,7400000,18.4511,4.9037046,0.4813051223754883,0.025764,54044
-0.0063301306,74250,297,7.11852150996916,98.68,265.7560842037201,0.0032236252,-0.0010014646,7425000,18.947056,4.901416,0.48068296909332275,0.032252,55043
-0.007177373,74500,298,3.8960996979659375,100.68,266.58426666259766,0.0058561573,-0.0006101279,7450000,19.431648,4.8995194,0.45003974437713623,0.071032,55981
0.003488789,74750,299,7.118640307170128,111.43,267.40745282173157,0.004300303,-0.0017314922,7475000,21.121788,4.8975525,0.4637189507484436,0.049216,55846
0.01128518,75000,300,8.361601928018178,115.37,268.23497891426086,0.0017117368,-0.00081961683,7500000,24.16809,4.89592,0.39148759841918945,0.011652,46475
0.009100831,75250,301,7.3508254672866515,113.76,269.131240606308,0.0036173228,-0.001311577,7525000,23.623514,4.8943224,0.4104880094528198,0.039524,55611
-0.0023299237,75500,302,8.506714978481122,116.62,269.96182107925415,0.004124876,-0.0017137479,7550000,19.031374,4.892897,0.48770076036453247,0.049184,54846
0.006541134,75750,303,8.600744544664503,120.81,270.7909634113312,0.0037911038,-0.0010680391,7575000,20.89507,4.891079,0.4405878186225891,0.038516,51087
-0.024554124,76000,304,5.185218352285765,103.98,271.6413962841034,0.002744112,-0.0015657045,7600000,11.453001,4.8895636,0.5919037163257599,0.028908,57422
0.008664243,76250,305,10.347355625691508,109.08,272.4401512145996,0.004885766,-0.0004222005,7625000,23.721474,4.8866405,0.45229315757751465,0.05528,56659
-0.0010093597,76500,306,7.26133325247421,106.56,273.2534439563751,0.0010666912,-0.00069066195,7650000,18.783344,4.8832498,0.4827237129211426,0.004964,55699
-0.021208093,76750,307,5.910376730509844,99.51,274.0690975189209,0.004811281,-0.0021438473,7675000,12.540817,4.8822985,0.5685847997665405,0.055280007,55503
0.0022386622,77000,308,8.05265317699802,108.19,274.89723324775696,0.0031351005,-0.0005723118,7700000,20.076288,4.8844075,0.47162926197052,0.029144,56864
-0.004820755,77250,309,7.388261811890711,122.16,275.709450006485,0.0027438395,-0.00083314226,7725000,17.401785,4.8858542,0.49785852432250977,0.026471999,56230
0.004613711,77500,310,7.445674678478881,121.81,276.5200593471527,0.004305794,-0.0010119834,7750000,18.874268,4.8857393,0.47027385234832764,0.047207996,55667
-0.022813886,77750,311,2.1179605043188237,96.09,277.3373980522156,0.0037647777,-0.0014548388,7775000,11.92433,4.8849735,0.5926505327224731,0.03822,55524
-0.003000674,78000,312,8.263407502249096,109.97,278.1952247619629,0.003469418,-0.0009930223,7800000,17.29327,4.8829513,0.49332648515701294,0.037152,54800
0.017715804,78250,313,9.334920352821609,115.4,279.04376339912415,0.0019755934,-0.0008318375,7825000,25.190699,4.8806496,0.43678122758865356,0.011988001,54738
0.0009328673,78500,314,10.278832603518131,115.33,279.8773124217987,0.005265862,-0.00081902446,7850000,20.079884,4.878759,0.47734248638153076,0.061560005,57074
-0.027649151,78750,315,3.868195571557939,105.39,280.6835618019104,0.006210492,-0.001990056,7875000,10.544073,4.8756604,0.6365152895450592,0.079264,54282
0.005227194,79000,316,6.262867505762258,112.49,281.52473521232605,0.005611276,-0.00088418106,7900000,22.062204,4.86879,0.4563358426094055,0.06826801,54768
-0.0040848795,79250,317,6.234945910496368,116.1,282.3568081855774,0.0038011018,-0.0008401228,7925000,17.611925,4.8635454,0.45616233348846436,0.040416,54111
-0.01724269,79500,318,4.272028534433144,119.71,283.1907436847687,0.004773056,-0.0012559062,7950000,11.945523,4.859835,0.6067971289157867,0.056707997,54974
-0.005111166,79750,319,7.1772311607871595,112.11,284.0167956352234,0.0056912275,-0.0012008159,7975000,17.236683,4.856042,0.49289780855178833,0.071184,54270
-0.014588158,80000,320,6.415187755973911,117.62,284.8643317222595,0.004277556,-0.0008481398,8000000,12.2211895,4.851534,0.5740463733673096,0.045528002,54216
-0.008963611,80250,321,6.056110339275524,101.05,285.70003151893616,0.0037961237,-0.0007916136,8025000,16.844318,4.846346,0.507656455039978,0.039512,53930
0.0045680264,80500,322,5.361931204127723,119.1,286.5727972984314,0.0044821007,-0.0012123651,8050000,18.27486,4.8414316,0.47260069847106934,0.052004,51765
-0.037641346,80750,323,2.9883157690246547,106.47,287.4899146556854,0.0041072345,-0.0012334476,8075000,5.328951,4.837533,0.7501512914896011,0.043696,50990
0.008932387,81000,324,7.142209331716649,107.06,288.3940796852112,0.0031900485,-0.00095692335,8100000,22.144146,4.831203,0.4390409588813782,0.029388001,50371
0.0011902045,81250,325,7.895276466542055,98.1,289.3093070983887,0.0024596485,-0.00079851755,8125000,20.372965,4.8260007,0.451313853263855,0.020232,48141
-0.025221419,81500,326,4.017054660738731,98.66,290.229460477829,0.0047958316,-0.0015395535,8150000,12.19787,4.821136,0.5901128053665161,0.057315998,54703
-0.023831148,81750,327,1.7201123498290667,85.84,291.0667498111725,0.0050067394,-0.0016786996,8175000,15.631594,4.8152266,0.5097294449806213,0.058208,54502
-0.019216923,82000,328,4.231552005998046,113.17,291.8936285972595,0.0046445657,-0.0013820285,8200000,12.049451,4.8096714,0.5648384094238281,0.052415997,55345
-0.0068637272,82250,329,6.077710473754089,98.67,292.7073438167572,0.003237856,-0.0010462014,8225000,18.593575,4.803302,0.48209357261657715,0.032819998,55804
-0.009050324,82500,330,6.807030795440728,92.84,293.51932430267334,0.004955167,-0.0014985056,8250000,19.008879,4.7992105,0.481528639793396,0.063963994,53835
-0.0069446517,82750,331,5.160652719073605,112.57,294.3590612411499,0.0041005323,-0.0010179877,8275000,16.88713,4.796338,0.5281102955341339,0.044076,46131
-0.014182316,83000,332,2.8986678372701906,107.96,295.2628436088562,0.005193615,-0.0014223655,8300000,15.066292,4.795076,0.5530961453914642,0.06454,57213
-0.012730009,83250,333,5.3288094365558685,119.28,296.07166171073914,0.0050372286,-0.0011367253,8325000,13.811876,4.7941923,0.5607683956623077,0.059140004,51989
-0.010915172,83500,334,2.8987465587722636,108.67,296.9249291419983,0.006968218,-0.00075757544,8350000,15.139691,4.7913933,0.5572694838047028,0.093984,55004
-0.005827333,83750,335,8.231099893997907,117.05,297.74653029441833,0.006015476,-0.0009665885,8375000,15.34034,4.788846,0.5569291710853577,0.075196,55401
-0.006606384,84000,336,7.1043563320943655,101.67,298.6171760559082,0.0040807575,-0.00073079334,8400000,18.80492,4.7859554,0.5063509941101074,0.042671997,52245
-0.0035495318,84250,337,5.036427907157831,101.38,299.50079798698425,0.0049269507,-0.0005457063,8425000,18.513182,4.786103,0.49616914987564087,0.056168,53602
-0.02891256,84500,338,1.9808650162041703,107.46,300.37959694862366,0.002511738,-0.0013214415,8450000,7.1252465,4.7853193,0.691089391708374,0.023540001,52898
-0.012441267,84750,339,4.818635495335234,103.93,301.29033517837524,0.0056506344,-0.001020761,8475000,15.28273,4.781466,0.5354670584201813,0.068972,54582
-0.008881552,85000,340,6.159817090993759,115.48,302.1176013946533,0.003885862,-0.001142862,8500000,15.797304,4.780865,0.512837678194046,0.042411998,55816
-0.009200045,85250,341,8.268978806734026,113.72,302.93604135513306,0.0064559258,-0.00078284123,8525000,15.834546,4.780785,0.5233114659786224,0.085516006,55904
0.020458499,85500,342,6.221147700840274,105.01,303.7543797492981,0.0038665303,-0.00016117438,8550000,28.164099,4.7795386,0.4104533791542053,0.038687997,56979
-0.009321427,85750,343,6.310207327402413,111.76,304.55978202819824,0.0035844161,-0.0013654452,8575000,15.205729,4.776186,0.5386906564235687,0.036684,56505
-0.009504049,86000,344,5.078894819031034,108.26,305.3915708065033,0.0039395783,-0.0011184306,8600000,16.810635,4.774114,0.5215941667556763,0.043324,53706
0.0070459633,86250,345,7.190315215743631,109.42,306.2643780708313,0.0036476147,-0.0012807688,8625000,21.940365,4.772626,0.4315270185470581,0.03808,51530
0.0083229495,86500,346,8.422642036596317,109.36,307.15714168548584,0.0034233585,-0.0011098826,8650000,21.823257,4.7704525,0.4356340169906616,0.038292002,53262
0.0051271,86750,347,7.239179880808401,104.42,308.03543043136597,0.0017425421,-0.0007371701,8675000,22.059711,4.767211,0.4617684483528137,0.0132,54220
0.009490022,87000,348,8.267012530349795,115.38,308.9017188549042,0.0025430252,-0.00070785056,8700000,21.735828,4.763791,0.4556056261062622,0.025612,54144
-0.010830339,87250,349,6.0593544107314665,103.21,309.74818539619446,0.0034367894,-0.0010598657,8725000,15.502298,4.7611074,0.5288584530353546,0.033671997,55214
