serial_timesteps,true_reward,explained_variance,n_updates,ep_reward_mean,total_timesteps,time_elapsed,approxkl,policy_loss,policy_entropy,value_loss,ep_len_mean,clipfrac,fps
131750,0.16213933,0.5917328000068665,527,39.44725672758054,13175000,478.9170928001404,0.005632726,-0.0012125784,3.229665,1.4020749,236.05,0.066996,55345
132000,0.15678333,0.5294851958751678,528,36.128975633786105,13200000,479.7586188316345,0.019642195,0.0018914283,3.2252667,2.4132154,216.17,0.202124,54947
132250,0.14114106,0.342779278755188,529,27.90620220354671,13225000,480.6012270450592,0.0075796423,-0.0038262424,3.2213626,5.560634,172.88,0.097624,48903
132500,0.14772835,0.5235904157161713,530,31.896843399522876,13250000,481.5115923881531,0.004541358,-0.0024931256,3.2188003,3.2836952,198.31,0.050684005,55651
132750,0.16157421,0.7171147763729095,531,38.646568045034364,13275000,482.3545660972595,0.005923827,-0.0025952675,3.2166107,1.0863405,233.09,0.07532801,55279
133000,0.16182311,0.7759290486574173,532,39.118480963537934,13300000,483.19426560401917,0.0038937875,-0.0012909087,3.2133052,0.8423532,235.17,0.041092,52838
133250,0.16292779,0.6921583414077759,533,38.50379747391162,13325000,484.08218002319336,0.0036353446,-0.0012608955,3.2100816,1.2526127,229.23,0.035936005,52672
133500,0.16138063,0.905103787779808,534,39.3002886347429,13350000,484.9673161506653,0.004819332,-0.0016037542,3.2067497,0.25248128,243.15,0.055159997,53313
133750,0.16107644,0.7572437226772308,535,38.00685452931371,13375000,485.82255268096924,0.005316173,-0.0014237011,3.2027314,0.79076827,232.72,0.063968,54441
134000,0.16211715,0.7905521839857101,536,39.32913371151553,13400000,486.68265652656555,0.004999606,-0.000920368,3.198523,0.58486277,240.59,0.057092004,45707
134250,0.16178265,0.8625423610210419,537,39.53317210414265,13425000,487.6138138771057,0.0032839843,-0.0013215828,3.1939602,0.39338088,242.72,0.027248,54340
134500,0.16210788,0.8405559062957764,538,40.06787131391147,13450000,488.47452878952026,0.0044608675,-0.0017375378,3.1874275,0.40598536,244.49,0.051136006,50771
134750,0.15997857,0.8256075084209442,539,38.9845833163432,13475000,489.3676030635834,0.0055097206,-0.0013489618,3.185683,0.5232066,241.43,0.066868,56918
135000,0.16013204,0.7221172153949738,540,39.24978852389018,13500000,490.19567942619324,0.0065475777,-0.00086139404,3.1860516,0.92999494,240.21,0.084368005,53608
135250,0.15755112,0.5517055988311768,541,37.65057644372857,13525000,491.0418107509613,0.009264224,-0.0023853856,3.1858227,1.7762247,230.04,0.13091199,53139
135500,0.16665752,0.592474102973938,542,39.42529943263522,13550000,491.90414237976074,0.008752329,-0.00012138148,3.1849499,1.3493179,230.88,0.116064,54818
135750,0.16791062,0.7463220059871674,543,40.70067741371298,13575000,492.7552123069763,0.006300443,-0.0006740971,3.1822333,0.6730522,240.13,0.080676004,55880
136000,0.1654377,0.7286942303180695,544,39.75144845614239,13600000,493.5905966758728,0.016926054,0.0046957964,3.1775305,0.85299397,236.01,0.212796,45010
136250,0.165285,0.6312703788280487,545,40.08650933396348,13625000,494.53834319114685,0.016301626,0.0024594723,3.1742556,1.188941,236.16,0.216024,50271
136500,0.16299139,0.6159429252147675,546,38.77352960140035,13650000,495.4255020618439,0.009036851,-0.0008565014,3.1714787,1.268918,231.88,0.115068,46290
136750,0.16267619,0.6988853216171265,547,38.41810345169266,13675000,496.3592314720154,0.0072413916,-0.0010257984,3.1697805,1.2058415,229.43,0.09612,53494
137000,0.16553275,0.8791781738400459,548,40.58411317716367,13700000,497.206933259964,0.004302903,-0.0018448688,3.1693122,0.3482499,242.32,0.046988,45310
137250,0.16658658,0.8301658481359482,549,41.03930944605858,13725000,498.14048743247986,0.004832344,-0.001976157,3.1667006,0.46797782,243.89,0.053964,54583
137500,0.16127838,0.6308532655239105,550,37.38770332847213,13750000,498.9968330860138,0.014463231,0.00037816557,3.1626353,1.9535363,221.19,0.16599599,55408
137750,0.15731886,0.5112466514110565,551,34.799614686121565,13775000,499.8562362194061,0.00865881,-0.0017848518,3.159472,2.563143,210.48,0.11546399,54125
138000,0.16229454,0.49156904220581055,552,36.667904724314724,13800000,500.70958065986633,0.0064918348,-0.00214704,3.1575458,2.3495474,216.61,0.082292,48537
138250,0.16769803,0.7480734884738922,553,39.471142665569275,13825000,501.6501486301422,0.004855317,-0.0022752113,3.1558013,0.8140108,232.1,0.055044003,54416
138500,0.16382873,0.6828437447547913,554,38.79982111826488,13850000,502.5071382522583,0.0074959844,-0.00080219173,3.1531072,1.1863077,230.47,0.096443996,53580
138750,0.16753747,0.6864108145236969,555,40.56618279387129,13875000,503.36796402931213,0.0031008958,-0.0009872373,3.1511931,1.0732138,235.76,0.026716,55538
139000,0.16542415,0.6641310155391693,556,39.85139589959159,13900000,504.2200696468353,0.006961693,-0.0018340002,3.1487849,1.0409051,235.98,0.09227999,54205
139250,0.16501366,0.6652851998806,557,40.15548737020967,13925000,505.085640668869,0.004599597,-0.001263846,3.145385,0.9411429,239.52,0.055056,53882
139500,0.16795807,0.7163279354572296,558,41.6711393891809,13950000,505.94450402259827,0.0066517643,-0.0005933695,3.1424835,0.6150187,245.26,0.085524,55172
139750,0.16173212,0.43417638540267944,559,38.148277751530394,13975000,506.7853534221649,0.008674462,-0.0026766392,3.1396341,2.056817,226.15,0.104488,55590
140000,0.16666691,0.8001873046159744,560,40.52919736605138,14000000,507.6351270675659,0.004502532,-0.0014384164,3.136664,0.61188596,240.78,0.050176002,54665
140250,0.16614355,0.7697513252496719,561,40.11369899179612,14025000,508.4797341823578,0.006205351,-0.002074091,3.1319118,0.82734287,236.59,0.07655201,53747
140500,0.16658963,0.6882306039333344,562,40.04891227048618,14050000,509.3367450237274,0.005319289,-0.001262689,3.1289191,1.0649369,235.87,0.063944,54636
140750,0.17169164,0.8810474425554276,563,42.041844321338864,14075000,510.2074341773987,0.0043253927,-0.0010052521,3.125965,0.29176098,243.85,0.045219995,53280
141000,0.1666904,0.6824531257152557,564,40.55081714144966,14100000,511.06852865219116,0.0055747363,-0.0024757222,3.1216843,0.989484,239.69,0.068172,55642
141250,0.16666575,0.7436335980892181,565,39.24335151764997,14125000,511.9007682800293,0.0049160304,-0.0018610412,3.1183534,0.97925824,230.02,0.05612,55005
141500,0.1638906,0.6281659305095673,566,39.849908910542034,14150000,512.7579731941223,0.007963241,-0.0007395004,3.113153,1.3545682,237.07,0.109736,55906
141750,0.16453578,0.6211932003498077,567,37.85626278993775,14175000,513.5922539234161,0.0040649427,-0.0014548348,3.1084924,1.7947143,221.18,0.04664,53428
142000,0.16899656,0.7466252446174622,568,39.560971219824566,14200000,514.4525187015533,0.0032498303,-0.001180738,3.1060214,1.0062234,228.69,0.029236,54102
142250,0.16151452,0.6596110165119171,569,35.67268067834582,14225000,515.3328015804291,0.004100498,-0.0015073937,3.1041338,1.8899059,211.95,0.046480004,52320
142500,0.16264516,0.6399456262588501,570,37.87671479077624,14250000,516.217437505722,0.0050432966,-0.0021440003,3.1017811,1.7257366,223.53,0.062264003,53746
142750,0.1708162,0.7248196005821228,571,39.67775534706481,14275000,517.0876369476318,0.004808957,-0.000942079,3.0982416,1.1951507,225.78,0.056424003,54431
143000,0.16556281,0.648952841758728,572,38.15471640261403,14300000,517.9415745735168,0.005440629,-0.0025577543,3.095657,1.9785626,219.52,0.068152,54976
143250,0.16570152,0.737874835729599,573,38.01332093399251,14325000,518.7856991291046,0.0057062907,-0.0017124081,3.0934842,1.2398615,222.33,0.07056,54327
143500,0.16543715,0.7319558262825012,574,40.02206158943993,14350000,519.633514881134,0.0056067277,-0.002578977,3.091182,0.98092353,236.86,0.06862,55535
143750,0.16681698,0.725257396697998,575,38.532508068115206,14375000,520.4824798107147,0.004453142,-0.0018165316,3.0881846,1.1169238,226.02,0.05038,55318
144000,0.16754746,0.8798692151904106,576,41.907310259437075,14400000,521.338803768158,0.0051213196,-0.0014882333,3.0827334,0.2558012,249.41,0.060659997,53796
144250,0.16762415,0.807582750916481,577,41.05510278940703,14425000,522.1932113170624,0.004591356,-0.001431778,3.0733376,0.48066592,242.96,0.049540002,52154
144500,0.1636247,0.7219579517841339,578,39.950691053121155,14450000,523.1025531291962,0.0069195703,-0.00083807635,3.061963,0.691823,242.16,0.090856,41759
144750,0.1674379,0.8024790585041046,579,41.01783653847829,14475000,524.1845769882202,0.0036954414,-0.0018489324,3.0552275,0.5238496,242.48,0.03578,52434
145000,0.1644419,0.6521971523761749,580,39.905936526068984,14500000,525.0903570652008,0.0040541315,-0.00035293787,3.0471082,1.166539,236.7,0.042588,55230
145250,0.17151994,0.7338368892669678,581,42.12100137537462,14525000,525.9414420127869,0.0046227975,-0.0010987102,3.0415664,0.7036716,242.15,0.056268,55012
145500,0.16779742,0.6507694125175476,582,40.38724095327715,14550000,526.7986423969269,0.004385978,-0.0010544034,3.0372195,1.2030814,235.53,0.051496,55174
145750,0.16813442,0.809016153216362,583,41.27616408141668,14575000,527.7580881118774,0.005756793,-0.001974505,3.035466,0.52181107,243.16,0.072204,54274
146000,0.17239136,0.8642495572566986,584,42.308665159657465,14600000,528.6598365306854,0.00488195,-0.0010596778,3.03247,0.3357283,244.04,0.056767993,55628
146250,0.17020832,0.6768309772014618,585,40.56569822821155,14625000,529.5130770206451,0.0051105637,-0.0013713589,3.0288846,1.2723874,232.22,0.060652006,55608
146500,0.16902456,0.7098453044891357,586,40.55371129547864,14650000,530.3753695487976,0.007426421,-0.0014415912,3.0259893,1.1170009,234.87,0.097679995,55500
146750,0.16699526,0.7571609765291214,587,38.96161692399605,14675000,531.2178056240082,0.007226771,-0.0011047991,3.0234165,0.9439875,230.73,0.095543995,49927
147000,0.1695823,0.7330562770366669,588,41.62038258733312,14700000,532.2111055850983,0.0073823994,-0.0008103248,3.0218222,0.8560012,242.01,0.09683601,52269
147250,0.16636795,0.6389380991458893,589,38.00803162215743,14725000,533.0974409580231,0.0060477364,-0.0010707935,3.0209801,1.6966946,222.25,0.079179995,53337
147500,0.16796537,0.7250184416770935,590,40.737747972669965,14750000,533.9865071773529,0.0053983103,-0.0023443724,3.0181994,0.9727615,237.79,0.064896,53599
147750,0.17285445,0.7533658891916275,591,42.31618720830573,14775000,534.8937692642212,0.0052775764,-0.0026798225,3.013776,0.76776224,241.16,0.063404,52922
148000,0.17382428,0.7843111604452133,592,41.321927539475325,14800000,535.7762806415558,0.0082698595,-0.0009861462,3.0095334,0.94922096,231.86,0.10327999,56258
148250,0.17121522,0.6892086565494537,593,40.331228702669904,14825000,536.6129057407379,0.004846231,-0.0020222398,3.0067554,1.4758615,227.38,0.056,54443
148500,0.16931933,0.7389301657676697,594,40.1588432448489,14850000,537.4852747917175,0.004595941,-0.0018559748,3.0053856,1.1009922,231.93,0.051624,51400
148750,0.17394578,0.8032794147729874,595,42.81261586616922,14875000,538.3618218898773,0.0039780643,-0.0018493801,3.0019526,0.51628304,243.89,0.043460004,55957
149000,0.1734646,0.8607538938522339,596,42.779403955008675,14900000,539.1970725059509,0.005572694,-0.0005577052,2.9990344,0.5209109,244.01,0.064275995,52581
149250,0.17285337,0.8443904519081116,597,41.28593912894674,14925000,540.0572390556335,0.0046818824,-0.0017008403,2.9947972,0.62134206,234.91,0.051476,55542
149500,0.17540026,0.8046351224184036,598,42.34826350725845,14950000,540.9002628326416,0.008288998,-0.00089116336,2.9889064,0.65436083,238.48,0.108516,54904
149750,0.16873649,0.6707511842250824,599,40.02025879391305,14975000,541.7514684200287,0.0054082773,-0.00020138678,2.982549,1.4329374,230.64,0.066108,48614
150000,0.16730843,0.6976761221885681,600,40.4125047330169,15000000,542.6552979946136,0.0045532817,-0.001339085,2.9779878,1.2708213,236.13,0.050948,53616
150250,0.17033026,0.6797088384628296,601,40.12924258012754,15025000,543.5169169902802,0.0038949768,-0.0010522341,2.9744246,1.2674819,230.28,0.041427996,54844
150500,0.17154893,0.6380780339241028,602,40.15924101193628,15050000,544.3641438484192,0.005031682,-0.0021090135,2.9728217,1.33975,228.82,0.061132003,55266
150750,0.16658494,0.785377711057663,603,40.44843312777699,15075000,545.2050340175629,0.007535552,-0.00083071133,2.9699361,0.7500436,239.34,0.095636,55363
151000,0.16991656,0.7980710119009018,604,41.88204666537393,15100000,546.0353021621704,0.0074628727,-0.001657008,2.9658923,0.59132874,243.37,0.101156,54374
151250,0.17209624,0.7560435980558395,605,42.33393901440315,15125000,546.8997867107391,0.007055209,-0.0010717886,2.9631684,0.6878948,243.08,0.09262,52960
151500,0.16991948,0.8792868852615356,606,42.140067405839005,15150000,547.8056211471558,0.0042725154,-0.0017795324,2.9611955,0.35271108,246.3,0.047844,52706
151750,0.17141406,0.8440221399068832,607,42.24381653374177,15175000,548.6656210422516,0.0038976192,-0.0015398092,2.9600282,0.4612194,244.02,0.041656002,54701
152000,0.17022458,0.8155684769153595,608,42.08679037522993,15200000,549.5118093490601,0.004752386,-0.001299697,2.95924,0.55932564,244.84,0.054088004,54095
152250,0.17089468,0.8448957651853561,609,41.764046268751805,15225000,550.36217212677,0.005881259,-0.0017960768,2.9596727,0.5053808,241.51,0.073972,52546
152500,0.16603234,0.6601379811763763,610,38.69504004808907,15250000,551.2191827297211,0.004289158,-0.001061702,2.9589276,1.6095636,225.23,0.047232006,47770
152750,0.17146839,0.6730414032936096,611,40.81636806851893,15275000,552.1539466381073,0.0039956006,-0.0020156354,2.9570699,1.2177619,232.57,0.045883995,53821
153000,0.17194526,0.7946300506591797,612,41.87889439720544,15300000,553.0060625076294,0.006166137,-0.0017191302,2.9502199,0.6044599,241.06,0.07807999,54756
153250,0.16991316,0.7391738891601562,613,41.212323876321754,15325000,553.8542194366455,0.0072616218,-0.0013872457,2.939514,0.81032723,239.4,0.09280401,56848
153500,0.17032868,0.8790115788578987,614,41.420594970639215,15350000,554.6883111000061,0.005472292,-0.0023612878,2.9304335,0.43546948,240.42,0.06516801,49190
153750,0.17017746,0.7230850458145142,615,39.887768131989795,15375000,555.5969359874725,0.007503446,-0.00011168201,2.9263215,1.1863114,228.52,0.10045199,56706
154000,0.17138277,0.7823007106781006,616,41.261346619432736,15400000,556.422431230545,0.005149967,-0.0011508883,2.922052,0.8777895,235.2,0.058787994,55767
154250,0.16791256,0.7935436964035034,617,41.20122922910297,15425000,557.2440769672394,0.0057741464,-0.0017444456,2.917784,0.62802356,242.4,0.071324,52254
154500,0.16972928,0.8701978921890259,618,41.55629833442219,15450000,558.111145734787,0.006111595,-0.0013320359,2.912143,0.39856866,242.28,0.076896,53323
154750,0.16728933,0.7262105643749237,619,40.740753391073305,15475000,558.9885950088501,0.0059145098,-0.0015424759,2.9080465,1.0072345,238.27,0.074012004,53882
155000,0.16960494,0.8292644023895264,620,41.32579125620919,15500000,559.8651974201202,0.004792344,-0.0011915123,2.9051292,0.56447107,241.28,0.051732004,56222
155250,0.17379601,0.8431876450777054,621,43.089193356397594,15525000,560.6977646350861,0.004825696,-0.0013695117,2.8991265,0.33625826,246.69,0.053908,56485
155500,0.17123176,0.8302188068628311,622,41.48655644327111,15550000,561.527599811554,0.006452035,-0.0011331777,2.8895547,0.6318227,238.82,0.081664,56116
155750,0.17517424,0.8186478316783905,623,40.6914239777602,15575000,562.367681980133,0.0071786307,-0.00016706789,2.8806221,0.86135674,226.55,0.091951996,52352
156000,0.17433736,0.7428922355175018,624,40.88757851847058,15600000,563.2369546890259,0.0062923348,-0.0005704528,2.874227,1.3530331,227.5,0.07768,52483
156250,0.17363478,0.6573552787303925,625,40.85866729051136,15625000,564.0990710258484,0.007858641,-0.0004679625,2.8699405,1.4888077,229.49,0.102796,46939
156500,0.17238322,0.7754810005426407,626,40.979670925838,15650000,565.0192112922668,0.006981059,-0.0010227256,2.865819,0.9728308,233.47,0.092972,52156
156750,0.17442475,0.8244816362857819,627,42.535716260698976,15675000,565.8940443992615,0.005401944,-0.002077486,2.8604302,0.6095105,241.11,0.064088,53315
157000,0.17408967,0.7621448785066605,628,42.2068670061652,15700000,566.7523982524872,0.005096632,-0.0017553866,2.8544984,0.9127941,237.71,0.062508,54158
157250,0.17511217,0.8186526149511337,629,42.5393848752469,15725000,567.6130218505859,0.005677597,-0.0015020344,2.8485017,0.65370804,239.65,0.069964,48019
157500,0.17385724,0.8852111548185349,630,42.110243052221776,15750000,568.5405633449554,0.0037613772,-0.0014672285,2.8407533,0.355144,240.94,0.03732,53302
157750,0.17149559,0.9053793475031853,631,42.21082917624813,15775000,569.3987445831299,0.0055650426,-0.0014089382,2.832393,0.31876498,245.63,0.065891996,54610
158000,0.1705773,0.8499388247728348,632,41.038927884575536,15800000,570.2643740177155,0.0061516184,-0.0011901602,2.8258812,0.5395638,238.14,0.07842399,45360
158250,0.16584495,0.7329989373683929,633,38.56225951183514,15825000,571.203709602356,0.007396591,-0.0007377124,2.8197913,1.2888553,226.31,0.101288,54840
158500,0.1709034,0.6755791902542114,634,41.72398518575588,15850000,572.042867898941,0.011120743,-0.0015304807,2.8169794,1.0169772,239.05,0.14640799,55990
158750,0.17381632,0.91823860257864,635,43.03415889160155,15875000,572.8729681968689,0.0054119797,-0.0010999421,2.8157291,0.23384997,246.96,0.065508,54606
159000,0.17109422,0.7129042446613312,636,42.5302804623595,15900000,573.7213034629822,0.005616548,-0.0015029829,2.8120856,0.7929539,245.23,0.06903599,56328
159250,0.17237262,0.8328762650489807,637,42.52336268519408,15925000,574.5556125640869,0.010480819,-0.00018007022,2.806683,0.4107264,245.29,0.12973198,56241
159500,0.16982034,0.8951619118452072,638,41.913454610829774,15950000,575.3964147567749,0.0053167176,-0.001702408,2.8023443,0.27421364,246.08,0.06349599,54801
159750,0.1744069,0.8996259421110153,639,42.998988044422006,15975000,576.2369329929352,0.005211846,-0.0017412102,2.797503,0.29008645,245.27,0.063260004,50071
160000,0.17242295,0.8773552626371384,640,42.06500821659367,16000000,577.126847743988,0.0045725736,-0.002428523,2.7914598,0.40859145,240.54,0.051264,54253
160250,0.17569305,0.8860436379909515,641,43.1443029291518,16025000,577.9839704036713,0.0052658105,-0.001818661,2.7849643,0.37011296,243.35,0.063912,54578
160500,0.17478049,0.7873869389295578,642,42.80606023620814,16050000,578.8527925014496,0.0074682063,-0.0018993762,2.781569,0.72344726,241.69,0.093524,53279
160750,0.17256719,0.7887199819087982,643,42.36023604485146,16075000,579.736674785614,0.008313699,-0.0013730328,2.7797332,0.83799064,240.66,0.103276,53762
161000,0.17814308,0.8638918399810791,644,43.63247189364833,16100000,580.6028530597687,0.0042114565,-0.0008158921,2.776655,0.4717899,241.61,0.043372,47580
161250,0.17721152,0.7306697070598602,645,42.709895377618594,16125000,581.5215094089508,0.005384936,-0.0018305335,2.7722254,0.9491202,236.78,0.06727199,55131
161500,0.17701572,0.8614045828580856,646,43.217772414025276,16150000,582.3676178455353,0.0042638443,-0.0011357599,2.767177,0.55723274,240.37,0.046148002,54663
161750,0.17817178,0.8192093968391418,647,43.84356512570492,16175000,583.2275786399841,0.007550479,-0.0008387792,2.7643266,0.5456384,243.73,0.099800006,44528
162000,0.1788335,0.8649851828813553,648,44.13807503174263,16200000,584.2060925960541,0.006002451,-0.00078816956,2.7617466,0.41905603,244.29,0.071712,49554
162250,0.17733146,0.8658567816019058,649,43.23649067359365,16225000,585.1511604785919,0.0048246565,-0.0014782806,2.7595754,0.45844465,242.05,0.055708002,48811
162500,0.17278586,0.8010893315076828,650,40.798492703661175,16250000,586.0993247032166,0.006244789,-0.0007814855,2.7585573,0.84138167,232.8,0.07870399,50065
162750,0.18045005,0.9074875116348267,651,44.77287482180749,16275000,586.9948272705078,0.00505746,-0.00067183457,2.7558415,0.2323024,247.55,0.059147995,54869
163000,0.17388092,0.8550232797861099,652,42.313426171890384,16300000,587.8249671459198,0.0065921457,-0.002641237,2.747809,0.57570046,240.26,0.083504006,55983
163250,0.17453124,0.7319263815879822,653,41.15594838067354,16325000,588.6506216526031,0.0096972985,0.00066018186,2.738508,1.1119803,231.44,0.136088,52703
163500,0.1735631,0.8575502038002014,654,42.550489092144964,16350000,589.4799480438232,0.005914194,-0.00084144215,2.7333708,0.5199479,243.51,0.074956,54471
163750,0.17636445,0.8428086638450623,655,43.6171856177735,16375000,590.2981467247009,0.0049562445,-0.002224373,2.7275069,0.48231703,244.8,0.055800002,51615
164000,0.17495674,0.7448166012763977,656,42.555241030006655,16400000,591.1642966270447,0.009504706,-0.0012576133,2.7178078,0.9115958,239.56,0.112908006,53884
164250,0.17640162,0.7214351296424866,657,43.191567575956725,16425000,591.9856197834015,0.005706241,-0.00040577733,2.7143283,1.0040743,239.96,0.07207599,54731
164500,0.17337114,0.850060224533081,658,42.68717373989401,16450000,592.8237009048462,0.0067003868,-0.001691079,2.712573,0.4939,244.37,0.085124,52528
164750,0.17650563,0.6822282373905182,659,42.03874596570109,16475000,593.6726841926575,0.0077739246,-0.0001475004,2.709973,1.3538407,232.74,0.09756,54174
165000,0.1791905,0.8188460469245911,660,43.87278687147511,16500000,594.6229033470154,0.0079900455,0.0008538825,2.7085764,0.6908623,241.81,0.096956,39658
165250,0.17699808,0.7635171413421631,661,42.8488766629211,16525000,595.728917837143,0.0060896548,-0.0010737975,2.708077,1.0330113,237.06,0.07644,54725
165500,0.182374,0.9583526514470577,662,45.593498127688584,16550000,596.6159133911133,0.0043157525,-0.00086600985,2.7074928,0.09662444,250.0,0.047872,55251
165750,0.18071367,0.8919076398015022,663,44.69463938943853,16575000,597.4546282291412,0.0064496,-0.0024522217,2.7062154,0.29167625,246.51,0.083368,55260
