n_updates,time_elapsed,value_loss,policy_entropy,total_timesteps,policy_loss,approxkl,explained_variance,serial_timesteps,fps,clipfrac,ep_reward_mean,ep_len_mean,true_reward
900,750.7423601150513,0.10509324,3.0744843,22500000,-0.0017783402,0.0050218278,0.8901939615607262,225000,55990,0.058943998,12.406658252759971,244.39,0.049829423
901,751.51700091362,0.37647724,3.0716577,22525000,-0.0011600135,0.005204317,0.7035422921180725,225250,56035,0.063648,11.57235662908348,231.88,0.04616244
902,752.2981042861938,0.18669443,3.0718029,22550000,-0.0011747244,0.0040912954,0.8584654778242111,225500,48746,0.044032,11.826701899215214,234.26,0.048221108
903,753.1485915184021,0.117296994,3.0754871,22575000,-0.002118688,0.0040404717,0.8979744613170624,225750,56720,0.0411,12.275981550676134,243.09,0.04906238
904,753.9272060394287,0.19145527,3.0789433,22600000,-0.0024940905,0.0056502623,0.8513279855251312,226000,54545,0.06892,12.506664159564144,235.19,0.050614875
905,754.7566711902618,0.37874743,3.081022,22625000,-0.0002992661,0.0075790556,0.749735027551651,226250,55995,0.094088,11.257242926256222,224.99,0.04530745
906,755.5436015129089,0.41482678,3.0825658,22650000,-0.00047594617,0.005567143,0.7204926013946533,226500,51691,0.068272,11.082582776997825,221.54,0.04492103
907,756.3848598003387,0.2189507,3.0842967,22675000,-0.0011574728,0.0044896794,0.8207410126924515,226750,55158,0.051331997,11.321858275757513,232.4,0.046104804
908,757.1801266670227,0.11635403,3.0852242,22700000,-0.0017418066,0.0037100785,0.8657215982675552,227000,53956,0.040831994,11.790940093420213,240.41,0.04802092
909,757.994157075882,0.3607381,3.0862155,22725000,-0.00076301256,0.0049244827,0.7630940079689026,227250,39247,0.05784,10.789469380685324,221.22,0.043986086
910,758.9562211036682,0.36623782,3.087646,22750000,-0.0012850029,0.003896169,0.767868161201477,227500,54964,0.043692,10.74510771825578,213.93,0.04485426
911,759.750251531601,0.30222392,3.0882869,22775000,-0.0012277545,0.0034065433,0.7874939292669296,227750,54250,0.038439997,10.704535276901005,222.02,0.044267345
912,760.5548090934753,0.34457952,3.0877776,22800000,-0.0010025428,0.0024809418,0.7744892835617065,228000,43883,0.022368,10.246947993578724,213.33,0.043292183
913,761.4647572040558,0.19054635,3.087636,22825000,-0.0016934413,0.0029435218,0.8491415530443192,228250,55915,0.028064001,11.500855092954225,229.64,0.047026098
914,762.2436022758484,0.24510863,3.0887475,22850000,-0.0012988477,0.004228246,0.8337614089250565,228500,53573,0.049804002,11.044815619834134,224.62,0.045634337
915,763.0494735240936,0.15914038,3.090857,22875000,-0.0011207707,0.0037392317,0.8576856851577759,228750,54616,0.037504002,12.16359870139162,241.12,0.04882391
916,763.8723587989807,0.04273538,3.0900035,22900000,-0.0019922615,0.005302635,0.9472182393074036,229000,53065,0.061564006,11.484032082528865,245.2,0.04654874
917,764.6925880908966,0.121588156,3.0842662,22925000,-0.0018172603,0.0049919197,0.8462910950183868,229250,54183,0.059023995,11.843363218588875,245.76,0.047146473
918,765.5177590847015,0.044450853,3.0790977,22950000,-0.0011950639,0.003313388,0.942413043230772,229500,54000,0.03182,12.212018607815816,247.51,0.0490115
919,766.3299331665039,0.020984683,3.0738647,22975000,-0.0012335529,0.0049317786,0.9642354659736156,229750,49822,0.056760002,12.079140604851109,250.0,0.048316557
920,767.1807653903961,0.074090585,3.0698683,23000000,-0.0015452197,0.0052828537,0.8853490576148033,230000,54296,0.061968006,12.67991503776384,249.32,0.050388444
921,768.0019881725311,0.04294776,3.0671377,23025000,-0.0017068501,0.003991558,0.946463406085968,230250,54036,0.039063998,11.898805375072042,247.53,0.047829658
922,768.8080983161926,0.04183036,3.060574,23050000,-0.0015431868,0.0040827594,0.9498504288494587,230500,54276,0.046403997,12.335726482358291,247.61,0.049462333
923,769.603812456131,0.22333923,3.0515118,23075000,-0.0011265397,0.0037231022,0.7753189951181412,230750,54055,0.039272,11.990799943171588,244.13,0.046808433
924,770.4074928760529,0.08324315,3.049171,23100000,-0.0021483102,0.0033696704,0.9219498932361603,231000,48827,0.035244,12.287046491299407,249.16,0.048845
925,771.2509412765503,0.09631056,3.0470185,23125000,-0.0018239545,0.0048012235,0.9067445024847984,231250,55232,0.05068,11.784612864682567,242.93,0.047606654
926,772.0349428653717,0.1068397,3.0421457,23150000,-0.0020055287,0.005019007,0.8904313296079636,231500,54205,0.058808006,12.358473645199119,247.66,0.049013656
927,772.8295202255249,0.29750547,3.0376241,23175000,-0.0012636757,0.004888959,0.7158365249633789,231750,46689,0.058235995,11.555925070322756,236.46,0.046035912
928,773.6904492378235,0.09351103,3.033462,23200000,-0.0015804486,0.0043654134,0.8965292796492577,232000,56927,0.049308002,12.390577570120868,245.44,0.049832236
929,774.4668760299683,0.36024624,3.027851,23225000,-0.0006227986,0.006220976,0.713331937789917,232250,56281,0.078292,11.73826994422021,228.1,0.04734172
930,775.2491691112518,0.3894628,3.0250113,23250000,-0.0014007671,0.0044551436,0.7236252129077911,232500,53315,0.047615997,11.26221264227409,225.33,0.04476759
931,776.057689666748,0.096777655,3.0232785,23275000,-0.0011352302,0.004158713,0.8939187675714493,232750,54477,0.045776002,12.07610663342517,246.14,0.0482127
932,776.842392206192,0.14499459,3.024695,23300000,-0.001781155,0.0050391806,0.8281799703836441,233000,43135,0.060592003,12.18299466250066,243.48,0.04864769
933,777.7485992908478,0.14866579,3.025004,23325000,-0.002359726,0.0066294633,0.8429680615663528,233250,56631,0.077208,12.056714074837146,241.15,0.04812711
934,778.534131526947,0.17897521,3.0239499,23350000,-0.0014607295,0.007808221,0.8172396868467331,233500,55957,0.10145201,12.022176119430013,241.4,0.04809944
935,779.3199527263641,0.064387575,3.023875,23375000,-0.0013651778,0.003982854,0.9108041301369667,233750,55857,0.04412,12.569270212620431,248.01,0.050256215
936,780.0994484424591,0.09821169,3.0220096,23400000,-0.0007880113,0.00464837,0.8976726308465004,234000,55375,0.055587996,12.286047155206889,245.77,0.049124528
937,780.8816151618958,0.065045774,3.0214896,23425000,-0.001717008,0.0054479176,0.9273506104946136,234250,53493,0.064771995,12.386971524627961,247.55,0.049759097
938,781.7078795433044,0.10153623,3.0196407,23450000,-0.0013957948,0.0051813517,0.8937398344278336,234500,55468,0.060692,11.900580498418222,245.28,0.047759306
939,782.5042366981506,0.14204317,3.0191398,23475000,-0.00072289584,0.0044567343,0.855549156665802,234750,55265,0.047216002,11.727595776576754,240.63,0.047299407
940,783.2929310798645,0.10131337,3.0192173,23500000,-0.0011705651,0.003950108,0.8811966106295586,235000,46446,0.039148,12.164105765306212,245.54,0.048732046
941,784.1576972007751,0.20999332,3.012745,23525000,-0.0014921327,0.006999652,0.7530172020196915,235250,55956,0.09373199,12.56814665439319,244.74,0.049505472
942,784.9454627037048,0.15691574,3.0098715,23550000,-0.0013239423,0.0043772403,0.8166169077157974,235500,54830,0.046412,11.750927127767936,246.13,0.046233676
943,785.7293074131012,0.067811415,3.0110295,23575000,-0.0016957868,0.004669575,0.9106030464172363,235750,54650,0.053088,11.775026245505623,248.36,0.047102217
944,786.5286455154419,0.15493327,3.0085645,23600000,-0.0017225698,0.0050133117,0.8343393355607986,236000,55765,0.056300003,11.567334484378435,245.05,0.04578731
945,787.3140885829926,0.37721568,3.0059254,23625000,-0.001014438,0.0044555,0.6986956894397736,236250,54317,0.054223996,11.628495430077892,243.93,0.04454194
946,788.107141494751,0.34078518,3.0062501,23650000,-0.0016509924,0.0037828498,0.704107016324997,236500,55749,0.040524002,11.364902224058007,238.36,0.044220585
947,788.8804290294647,0.43385667,3.0064619,23675000,-0.0023347854,0.0052383966,0.6464748978614807,236750,54757,0.064396,11.343934989713961,238.94,0.04294386
948,789.6705799102783,0.22167686,3.0062366,23700000,-0.0014541231,0.0041856533,0.7858844101428986,237000,54175,0.044784002,11.710063285051092,243.55,0.045916304
949,790.4625096321106,0.067793645,3.0048203,23725000,-0.0013980302,0.0046276217,0.9002621173858643,237250,56122,0.052216005,12.40170377407576,249.46,0.04925567
950,791.2516183853149,0.111927435,3.0052638,23750000,-0.0010672106,0.00436753,0.8597190380096436,237500,53934,0.046952,12.424450933418335,248.64,0.049030744
951,792.0529985427856,0.060980134,3.0054765,23775000,-0.0013230119,0.003412351,0.9182070642709732,237750,50260,0.033128,12.253755177070706,249.38,0.048674796
952,792.8928208351135,0.19129348,3.0043387,23800000,-0.0023219169,0.009597186,0.7911206781864166,238000,47149,0.12692401,12.537331249823328,245.7,0.049208514
953,793.7501883506775,0.14903843,3.0049062,23825000,-0.0013477139,0.006110754,0.8199788480997086,238250,56106,0.076976,12.354528638566508,247.3,0.048557572
954,794.5332381725311,0.19196585,3.0051847,23850000,-0.0023930087,0.0065910444,0.7602811604738235,238500,53396,0.083859995,12.455181142701512,243.57,0.04928705
955,795.3300044536591,0.023833232,3.0037677,23875000,-0.0006981357,0.0060894266,0.9707766640931368,238750,54269,0.077976,12.172976336296735,250.0,0.048691906
956,796.1309289932251,0.3333837,2.9986405,23900000,-0.0008486047,0.0063381502,0.6861214637756348,239000,54401,0.078127995,11.693919561704012,232.52,0.047328588
957,796.9351346492767,0.14400154,2.99635,23925000,-0.0018411303,0.0048958533,0.8552364557981491,239250,55597,0.057416,11.702473720366115,243.39,0.046992436
958,797.7260706424713,0.16269293,2.997685,23950000,-0.0015201118,0.0025925844,0.8100222498178482,239500,55905,0.023076002,12.003213786370006,241.05,0.048191514
959,798.5151793956757,0.3173283,2.999885,23975000,-0.0019060464,0.005405513,0.7230083644390106,239750,54410,0.066956,11.994880641749333,233.5,0.048031967
960,799.337210893631,0.56153,3.0010793,24000000,-0.0021969224,0.0064296476,0.6174337863922119,240000,54709,0.08602,10.910323212612289,224.74,0.042806484
961,800.1423671245575,0.44805565,3.0024037,24025000,-0.0010195093,0.003855825,0.6817752718925476,240250,51945,0.040352,11.219167127433575,226.26,0.04421744
962,800.9579002857208,0.23608759,3.0017793,24050000,-0.0011418565,0.0034471112,0.7948321998119354,240500,55173,0.033024002,11.974309230881417,236.79,0.048077665
963,801.7455649375916,0.35902908,3.0024977,24075000,-0.001244581,0.006994198,0.7178994417190552,240750,52728,0.09184,11.312890770468439,230.34,0.04479863
964,802.5442454814911,0.18128935,3.0034814,24100000,-0.0016829813,0.0038638697,0.8028867244720459,241000,45933,0.04108,12.405071729684678,241.66,0.049574044
965,803.4221680164337,0.36065537,3.005004,24125000,-0.00039229606,0.0035989496,0.7372491955757141,241250,50666,0.0384,11.131097824260559,228.42,0.0446412
966,804.2528069019318,0.09137491,3.0035355,24150000,-0.0017975057,0.0052362336,0.8799667954444885,241500,42455,0.06274401,12.688728520747826,245.69,0.050723974
967,805.1787660121918,0.056923427,2.9996116,24175000,-0.0012877535,0.005738484,0.9325999394059181,241750,41901,0.067935996,12.48608008809606,247.72,0.05001248
968,806.0993502140045,0.07012069,2.9948876,24200000,-0.0018125393,0.0049081757,0.912400096654892,242000,55606,0.055239998,12.278935415246915,248.09,0.04899289
969,806.8842737674713,0.06468642,2.9913623,24225000,-0.0021163537,0.0048152944,0.9303459599614143,242250,55534,0.055444002,11.740739897987732,247.78,0.04686922
970,807.6648564338684,0.06942948,2.985929,24250000,-0.0006340624,0.011013378,0.9084183499217033,242500,48314,0.14303601,12.684446761859853,249.31,0.05040891
971,808.5143287181854,0.116026185,2.9812465,24275000,-0.0013409161,0.0051197135,0.8466901630163193,242750,54719,0.056900002,12.632670310143208,245.61,0.050298825
972,809.3213608264923,0.31097835,2.9776824,24300000,-0.0020748097,0.00512718,0.7210580408573151,243000,54343,0.059892,12.529059786735193,236.53,0.049143393
973,810.1038053035736,0.07377274,2.9792433,24325000,-0.001329842,0.004059251,0.9156637340784073,243250,55992,0.04062,12.736097418336499,245.79,0.050705776
974,810.8775088787079,0.17846768,2.977944,24350000,-0.0015402967,0.0029664359,0.8363140374422073,243500,54627,0.028784003,11.985578303359137,240.0,0.047406532
975,811.6663932800293,0.21251996,2.9762547,24375000,-0.0015616934,0.006912125,0.7816084325313568,243750,56052,0.084184006,13.072548772741065,245.64,0.051291216
976,812.4393668174744,0.06697581,2.9737077,24400000,-0.0018280292,0.0036547303,0.9217758104205132,244000,54319,0.038216002,13.104441887434698,247.87,0.05235361
977,813.2278773784637,0.1507762,2.9721906,24425000,-0.0017024871,0.004321265,0.8427109867334366,244250,55976,0.048292004,12.9445136416676,245.96,0.05113027
978,814.0163953304291,0.42060128,2.9722724,24450000,-0.0007951705,0.007016199,0.6997166872024536,244500,50518,0.094068,12.333209245369144,232.96,0.047832347
979,814.8576798439026,0.34498176,2.972166,24475000,-0.0011952708,0.0032891496,0.7296127080917358,244750,56500,0.034148,12.691776157563636,236.09,0.049897276
980,815.6275610923767,0.2977399,2.97163,24500000,-0.0014959187,0.0046789255,0.7852953374385834,245000,40026,0.052816004,12.646788213560363,237.28,0.049967613
981,816.5762600898743,0.52991366,2.9713874,24525000,-0.0006171825,0.002576291,0.7346834540367126,245250,54960,0.023200002,11.343547153478468,216.7,0.045145396
982,817.3648245334625,0.31494194,2.971023,24550000,-0.0009649192,0.0059183324,0.791735902428627,245500,55094,0.070844,12.711710846147543,230.44,0.050772734
983,818.1458270549774,0.10633906,2.9689674,24575000,-0.0022383272,0.004555272,0.9101274386048317,245750,56253,0.051812,13.161637016398464,243.87,0.05254317
984,818.9239413738251,0.111024514,2.9642723,24600000,-0.0014682589,0.0057467083,0.9144553914666176,246000,30365,0.067124,13.146297017148209,247.04,0.05220975
985,820.0994906425476,0.1383481,2.9629588,24625000,-0.0016673179,0.0073983995,0.8846709430217743,246250,49691,0.096104,12.41155708703296,239.76,0.049479183
986,820.93123960495,0.080964044,2.9598694,24650000,-0.0018698138,0.0034585255,0.9340700134634972,246500,56429,0.034956,12.221090745911788,245.57,0.04879446
987,821.702960729599,0.12200789,2.9530606,24675000,-0.002519824,0.0059690713,0.9112590253353119,246750,55621,0.07353601,12.259721177232345,248.96,0.048334047
988,822.48211145401,0.065711394,2.9489636,24700000,-0.0016529218,0.004917465,0.9348649457097054,247000,57076,0.059067994,12.45755784234866,249.39,0.049489465
989,823.260240316391,0.023971474,2.945793,24725000,-0.0014897467,0.0036296423,0.9765383414924145,247250,56305,0.038036,12.69665493449651,250.0,0.050786622
990,824.037858247757,0.023244465,2.9394593,24750000,-0.0017761893,0.004369031,0.9787467829883099,247500,54367,0.048928,12.21318376217061,250.0,0.048852734
991,824.826976776123,0.06920222,2.9290738,24775000,-0.0012008103,0.0037163286,0.923070952296257,247750,55780,0.035612,12.755208406481652,249.29,0.05069456
992,825.6186559200287,0.053897668,2.9202247,24800000,-0.0020441061,0.0036497521,0.9554369524121284,248000,46839,0.036928006,12.103910965056556,247.56,0.048439145
993,826.484706401825,0.02670483,2.9176931,24825000,-0.0014243843,0.0039926264,0.9693408347666264,248250,56048,0.044016,12.50356215509769,250.0,0.050014254
994,827.2747769355774,0.020513933,2.9112725,24850000,-0.0023990076,0.0038016397,0.973837710916996,248500,56817,0.037664004,12.463301899501094,250.0,0.04985321
995,828.050096988678,0.1569474,2.904895,24875000,-0.001881434,0.006693336,0.8513021022081375,248750,41115,0.073492,12.115646474020759,242.02,0.048284356
996,828.9812853336334,0.06930091,2.904795,24900000,-0.00097271975,0.0055613215,0.9380858093500137,249000,55463,0.066736,11.988087851343517,249.34,0.047618102
997,829.7633318901062,0.024603125,2.9013073,24925000,-0.0012816832,0.004459168,0.9711915571242571,249250,55313,0.051328003,12.391110004811416,250.0,0.04956444
998,830.5637331008911,0.047804058,2.8970006,24950000,-0.0013662644,0.0057349885,0.9471007511019707,249500,54543,0.072275996,12.364560607713434,247.52,0.049679708
999,831.3809225559235,0.03125363,2.8906403,24975000,-0.0017019033,0.0038592597,0.9679407179355621,249750,55954,0.039716,12.500155548853126,250.0,0.050000627
1000,832.1617798805237,0.08149637,2.8824303,25000000,-0.0021913985,0.0044950405,0.9159093648195267,250000,53183,0.04936,12.268860239339752,247.68,0.049056426
1001,832.9621241092682,0.023802381,2.8764424,25025000,-0.00212122,0.0054305727,0.9725914895534515,250250,54839,0.064508006,12.376076240822785,250.0,0.049504306
1002,833.748503446579,0.07643838,2.8688169,25050000,-0.002271187,0.0045127436,0.9128575921058655,250500,55423,0.049872003,12.912187750463964,245.18,0.05174865
1003,834.535416841507,0.10418092,2.8585672,25075000,-0.001909147,0.0044176676,0.9023350328207016,250750,46210,0.047108002,12.935807342319142,245.31,0.05171411
1004,835.4057352542877,0.12377763,2.8515315,25100000,-0.0012855465,0.0045409864,0.8627566993236542,251000,42748,0.048412,12.929545959740999,248.61,0.05106398
1005,836.3233876228333,0.023386206,2.8518093,25125000,-0.0009322091,0.0069950866,0.9747327473014593,251250,56939,0.093155995,12.770550607012538,250.0,0.0510822
1006,837.0925650596619,0.14092769,2.8528852,25150000,-0.0032984982,0.0073232623,0.8579280525445938,251500,56049,0.088536,12.488087419543954,246.47,0.049274415
1007,837.8792188167572,0.06422464,2.8539958,25175000,-0.0023766435,0.005357884,0.9365093186497688,251750,56467,0.058900006,12.8028895965401,247.73,0.051242452
1008,838.6535313129425,0.16394046,2.8548388,25200000,-0.0011192678,0.00637203,0.8410695940256119,252000,56149,0.07560399,12.53007577923021,238.85,0.050306857
1009,839.4292957782745,0.050267328,2.8551793,25225000,-0.0019846943,0.005339642,0.9320612847805023,252250,40567,0.059911996,13.328262094013553,247.64,0.053381722
1010,840.372799873352,0.04004027,2.852131,25250000,-0.0024741974,0.004993901,0.958472702652216,252500,56923,0.056928,12.845058915564378,247.6,0.051375337
1011,841.1507883071899,0.05192234,2.8472586,25275000,-0.0019150615,0.0044477666,0.9415386244654655,252750,56008,0.049092002,12.86981184499709,247.51,0.051568437
1012,841.9335372447968,0.1720756,2.8420339,25300000,-0.001592308,0.0061875843,0.8540721833705902,253000,54200,0.0759,12.704044472402439,242.49,0.050560467
1013,842.7237086296082,0.15444195,2.837131,25325000,-0.0013897108,0.0040808935,0.8724579066038132,253250,55548,0.045456,12.619881742406893,240.91,0.05054161
1014,843.5143761634827,0.403804,2.835838,25350000,-0.00088328624,0.0033230674,0.7805882841348648,253500,56193,0.033072,11.687261554135958,218.48,0.047046933
1015,844.3035600185394,0.29876205,2.8366966,25375000,-0.0018368764,0.004041107,0.8182023912668228,253750,55043,0.047576003,11.870369134488683,226.81,0.047431745
1016,845.090989112854,0.13942686,2.8390412,25400000,-0.0011110541,0.00326343,0.8948012888431549,254000,54837,0.032427996,12.227215076004923,236.98,0.049100377
1017,845.8747084140778,0.14375187,2.8392913,25425000,-0.001222533,0.0032576092,0.8981891125440598,254250,54094,0.035295997,12.402222022625901,233.65,0.050231885
1018,846.6656680107117,0.12725662,2.8383033,25450000,-0.0015957309,0.0032541417,0.9122541472315788,254500,56347,0.029768001,12.397233116629009,236.91,0.049672514
1019,847.4497952461243,0.12296587,2.8368766,25475000,-0.0016484602,0.003840444,0.917892187833786,254750,55920,0.043991998,12.351310504566364,236.06,0.04980771
1020,848.2419426441193,0.26093164,2.8363547,25500000,-0.0013383575,0.0039139823,0.8653979450464249,255000,55092,0.04152,11.686711121952463,224.16,0.047334984
1021,849.0309891700745,0.16472632,2.8376656,25525000,-0.0013987494,0.0043603163,0.8806749582290649,255250,55223,0.043723997,12.492279899579515,233.8,0.05050111
1022,849.8191483020782,0.23224036,2.8369772,25550000,-0.0011195232,0.0024181916,0.8271727710962296,255500,40484,0.02148,12.284412137049548,235.23,0.048928246
1023,850.763881444931,0.036917437,2.8336282,25575000,-0.0017642953,0.0028009883,0.9629952609539032,255750,40853,0.025231998,12.820276682143167,247.66,0.05132692
1024,851.7092304229736,0.27145666,2.8298311,25600000,-0.0029122573,0.006818039,0.8308343291282654,256000,57315,0.07862799,11.77058500014828,228.71,0.04698227
1025,852.478830575943,0.24779038,2.8291082,25625000,-0.00056264194,0.004667773,0.8622410446405411,256250,54484,0.0555,12.10183648442915,225.91,0.04849026
1026,853.2711458206177,0.2792266,2.83112,25650000,-0.0015996278,0.0038194936,0.8516853749752045,256500,54571,0.037664004,11.505461315935355,222.4,0.046412114
1027,854.0655689239502,0.26904088,2.8353364,25675000,-0.0020407725,0.0031640783,0.8209869712591171,256750,53645,0.028404001,12.085463897399695,229.83,0.048544984
1028,854.8581385612488,0.15850374,2.8394818,25700000,-0.002954328,0.0036678575,0.9033425152301788,257000,48326,0.033827998,12.432644054765296,231.35,0.050119907
1029,855.7097799777985,0.17277282,2.8422647,25725000,-0.0020714528,0.0052522607,0.8858607113361359,257250,51253,0.062436003,12.783415017881389,238.17,0.050841015
1030,856.5276296138763,0.3688483,2.8447065,25750000,-0.0007762992,0.0040512704,0.8212843686342239,257500,54176,0.043420006,11.484400207937274,216.5,0.046244346
1031,857.3216097354889,0.23003498,2.8465633,25775000,-0.001495279,0.0023833164,0.9057776033878326,257750,56224,0.020408,11.169291369916245,212.88,0.046216324
1032,858.1215660572052,0.31099743,2.847403,25800000,-0.0012286102,0.002580281,0.8567990362644196,258000,32499,0.023591999,11.493903145229751,218.52,0.046554852
1033,859.214156627655,0.19727555,2.8462508,25825000,-0.0024411362,0.005735279,0.8856083825230598,258250,56055,0.069447994,12.749527163187121,235.59,0.050970346
1034,859.9858207702637,0.11009618,2.8431423,25850000,-0.0017912735,0.0043192087,0.9045115411281586,258500,38883,0.043991998,12.671757744444877,242.9,0.05084741
1035,860.9603617191315,0.28626373,2.8425784,25875000,-0.0019657111,0.0035271905,0.8764673396945,258750,56602,0.033572003,12.122516257929746,228.65,0.04879898
1036,861.741278886795,0.029700756,2.8429854,25900000,-0.0019342307,0.0036389264,0.9638108611106873,259000,55389,0.037235998,12.68374571671799,250.0,0.050734986
1037,862.5419368743896,0.050927244,2.8407547,25925000,-0.0023916448,0.0034282631,0.9520094655454159,259250,53922,0.032972,12.592905283282908,247.51,0.05048583
1038,863.3471491336823,0.0718837,2.8405545,25950000,-0.0015682619,0.00469333,0.9203795716166496,259500,56290,0.05442,12.786745964469047,249.34,0.050812807
1039,864.1213221549988,0.022255482,2.8384945,25975000,-0.0021171975,0.0038283155,0.9709370341151953,259750,53159,0.037164,12.833506591560244,250.0,0.051334027
1040,864.9269988536835,0.035453115,2.8315167,26000000,-0.002549711,0.004151447,0.9629608690738678,260000,54476,0.044316,12.912437320018444,250.0,0.05164975
1041,865.7185459136963,0.079388745,2.825911,26025000,-0.001721764,0.0060323225,0.9200375080108643,260250,55324,0.075136006,13.1720020019815,249.25,0.052365135
1042,866.5116219520569,0.062088817,2.8222651,26050000,-0.0015738824,0.0047067176,0.9263915568590164,260500,47339,0.051519997,12.736611093295792,249.52,0.050588608
1043,867.3667273521423,0.06095292,2.8173568,26075000,-0.0013220116,0.006940028,0.9247886687517166,260750,54776,0.0875,12.71683998365297,249.29,0.050541334
1044,868.1637539863586,0.14812338,2.813762,26100000,-0.001938705,0.0064074495,0.8484111726284027,261000,54654,0.082371995,12.418509789363016,247.7,0.048759073
1045,868.9525876045227,0.24785812,2.8130481,26125000,-0.0010485512,0.00415261,0.8039994835853577,261250,54373,0.046568,12.477628583211859,246.98,0.048287652
1046,869.7438352108002,0.09937153,2.813856,26150000,-0.0011107947,0.0040121637,0.8937615603208542,261500,56342,0.043252,12.5670892394164,248.77,0.049586188
1047,870.5204744338989,0.06318229,2.8102467,26175000,-0.0009846685,0.005652629,0.917614534497261,261750,55051,0.067843996,13.347280135999718,248.36,0.05334021
1048,871.3067667484283,0.17392048,2.8065233,26200000,-0.000792813,0.0054102717,0.8302446007728577,262000,52353,0.064808,12.698297932603346,247.15,0.049520653
1049,872.125794172287,0.17290398,2.8043492,26225000,-0.0015396342,0.0037960156,0.8279234617948532,262250,53989,0.039952,12.90997332748273,247.44,0.050296202
1050,872.9263415336609,0.10399494,2.8013012,26250000,-0.002055396,0.007341314,0.907436840236187,262500,55431,0.095948,12.709044674053194,248.92,0.050133917
1051,873.7187447547913,0.09267788,2.802176,26275000,-0.0012708742,0.004855162,0.9051501750946045,262750,54790,0.057508003,12.984955297079377,248.93,0.05123944
1052,874.5042867660522,0.12509927,2.8023558,26300000,-0.0008358907,0.004168194,0.860272005200386,263000,54234,0.04292,12.713967559649827,248.3,0.049814425
1053,875.2876274585724,0.16281453,2.7996323,26325000,-0.0009796318,0.0073721423,0.853106215596199,263250,55993,0.09171601,12.470005770954248,247.93,0.048469096
1054,876.0616853237152,0.07181222,2.7962525,26350000,-0.0011559945,0.002964163,0.9191261753439903,263500,54922,0.025883999,12.615631881662749,249.35,0.050126676
1055,876.8595638275146,0.14157245,2.788759,26375000,-0.0019094951,0.005075758,0.856644868850708,263750,54729,0.059231997,12.334418618546707,245.8,0.048314873
1056,877.6524126529694,0.1858119,2.7845974,26400000,-0.0020257304,0.005657561,0.8126288503408432,264000,55816,0.070368,12.719493331263921,245.93,0.049883146
1057,878.4354956150055,0.020609513,2.7771742,26425000,-0.0020535742,0.0042915004,0.9777829740196466,264250,55974,0.044423997,12.073205945837099,250.0,0.048292823
1058,879.220573425293,0.14150813,2.7714143,26450000,-0.0014478292,0.0054804324,0.8466985672712326,264500,53764,0.067276,12.814204021516343,245.17,0.0508004
1059,880.0249943733215,0.5320929,2.770104,26475000,-0.0012910622,0.0046996917,0.6852333247661591,264750,55000,0.055096,11.690449365095846,223.21,0.045266464
1060,880.8086063861847,0.5198285,2.7700133,26500000,-0.0006505712,0.0017138177,0.7544590085744858,265000,36243,0.010924,10.55745999720526,206.26,0.0413583
1061,881.820371389389,0.3011932,2.771289,26525000,-0.0017949978,0.0028206527,0.8070836365222931,265250,54919,0.026076,11.889271935699071,225.32,0.047113746
1062,882.604745388031,0.44337445,2.7709577,26550000,-0.0013162417,0.002599749,0.7387906312942505,265500,56424,0.023591999,11.341624117191273,220.49,0.045068048
1063,883.3686830997467,0.2136946,2.770056,26575000,-0.0019903888,0.0040634098,0.8328639715909958,265750,47978,0.045528002,11.818914904099811,231.79,0.047290836
1064,884.2179262638092,0.099618085,2.7701094,26600000,-0.0021684053,0.0038163029,0.9082802385091782,266000,44504,0.039396,12.44412926718368,244.53,0.0494448
1065,885.1212749481201,0.13547549,2.7673807,26625000,-0.0018633085,0.0035631477,0.8712775856256485,266250,51417,0.03602,11.885618532022614,241.0,0.047497958
1066,885.9409143924713,0.05158931,2.7639844,26650000,-0.0017061057,0.00418269,0.9375116862356663,266500,55590,0.043151997,12.42789832313298,247.62,0.049697477
1067,886.7223176956177,0.076339394,2.758271,26675000,-0.0025806255,0.0055653797,0.9279628694057465,266750,52941,0.068904005,12.230977606285451,249.35,0.048588913
1068,887.5334117412567,0.02500318,2.7526224,26700000,-0.0020687836,0.0034110255,0.9677828513085842,267000,53789,0.03254,12.421119437466077,250.0,0.049684472
1069,888.3225979804993,0.052017532,2.7523863,26725000,-0.0022391074,0.0050698286,0.9378346428275108,267250,50488,0.058723997,12.436629082846975,247.85,0.04969487
1070,889.1740250587463,0.06010037,2.7532787,26750000,-0.0013396926,0.004502761,0.9405871853232384,267500,54557,0.051628,12.114862834831765,247.67,0.04849286
1071,889.964784860611,0.0755512,2.7560048,26775000,-0.0012563585,0.0042998255,0.9215224757790565,267750,56570,0.043984,12.789459602380079,245.36,0.051234074
1072,890.7483665943146,0.15190166,2.758119,26800000,-0.0012032902,0.0035585486,0.8742387443780899,268000,55096,0.037764,11.712897346656463,238.97,0.046868086
1073,891.5348598957062,0.071616165,2.758339,26825000,-0.0011612532,0.0048119067,0.9261608496308327,268250,55078,0.051512003,12.605860765199422,245.42,0.050549243
1074,892.3310444355011,0.18207562,2.7562346,26850000,-0.0010898277,0.005225657,0.8485206812620163,268500,55366,0.06322,12.73040091237577,240.56,0.05072
1075,893.128340959549,0.020882234,2.7541623,26875000,-0.0016705978,0.00464907,0.9761399924755096,268750,52983,0.050243996,12.450996186618518,250.0,0.04980399
