total_timesteps,ep_len_mean,value_loss,policy_loss,explained_variance,policy_entropy,serial_timesteps,time_elapsed,n_updates,approxkl,true_reward,fps,ep_reward_mean,clipfrac
10200000,242.1,0.37656143,-0.0010250586,0.8916260972619057,-0.09802729,102000,361.3165714740753,408,0.005136136,0.04018276,54955,10.284332788808369,0.059272
10225000,234.39,0.61913645,-0.0018659402,0.853703185915947,-0.10210182,102250,362.16799902915955,409,0.0051350244,0.039853144,54635,10.353795260706974,0.059824
10250000,239.35,0.58832663,-0.0013501482,0.8540677577257156,-0.104464136,102500,362.984525680542,410,0.0050856792,0.043579075,57361,10.990829061309269,0.056512
10275000,240.56,0.5752966,-0.0017853553,0.8305985778570175,-0.106477715,102750,363.7768039703369,411,0.0042855674,0.03956508,54213,10.172005772261327,0.047452
10300000,234.41,0.36386544,-0.0006492226,0.8853105157613754,-0.10786907,103000,364.60703468322754,412,0.0059310086,0.03186484,55548,8.216669364748906,0.070480004
10325000,235.1,0.55593693,-0.0011898109,0.8551105558872223,-0.10886029,103250,365.41488218307495,413,0.0050313612,0.035168808,55499,9.287843693018731,0.059147995
10350000,243.09,0.36301702,-0.0016042555,0.8695800602436066,-0.11053876,103500,366.2233943939209,414,0.005554579,0.039414573,46442,10.031962028003491,0.06918
10375000,239.83,0.5145424,-0.0020013498,0.853198304772377,-0.11241851,103750,367.1753845214844,415,0.004609828,0.040225156,48162,10.290113782811023,0.053495996
10400000,239.59,0.3605914,-0.0016624068,0.8918666765093803,-0.110520944,104000,368.10963320732117,416,0.0049900115,0.038056944,49797,9.646791470015087,0.056223996
10425000,238.99,0.55362624,-0.0023355943,0.8453806787729263,-0.11323999,104250,369.0258421897888,417,0.005629392,0.039427143,52487,10.28531145629312,0.06756
10450000,237.03,0.39058724,-0.001164267,0.8949673175811768,-0.11794196,104500,369.91539120674133,418,0.0071958043,0.036317445,48530,9.306627610849182,0.095644
10475000,248.42,0.41813284,0.00085652573,0.8495494723320007,-0.120057,104750,370.8411159515381,419,0.007426492,0.04365967,51624,10.963690791472036,0.09628
10500000,242.61,0.5279482,-0.0013655304,0.8320082724094391,-0.1235397,105000,371.68561577796936,420,0.005434165,0.042714164,56498,10.916054218506615,0.06540801
10525000,239.12,0.40914387,-0.0019091899,0.8740258812904358,-0.13110878,105250,372.48230361938477,421,0.0053476733,0.035967525,57227,9.149298395436322,0.063296005
10550000,244.31,0.49739146,-0.0011627297,0.8023023009300232,-0.1405696,105500,373.2780907154083,422,0.004593621,0.03899853,48196,10.055840196435465,0.05104
10575000,241.7,0.59305865,-0.0009896334,0.8143008947372437,-0.14589316,105750,374.17734932899475,423,0.0042514727,0.040993787,53987,10.668182961031908,0.045972
10600000,246.08,0.37661818,-0.0011555338,0.8828772306442261,-0.15018639,106000,375.02010345458984,424,0.00528327,0.042988468,51637,10.905736064226295,0.065648004
10625000,241.92,0.66444004,-0.0012842108,0.8198941200971603,-0.15264869,106250,375.896137714386,425,0.0045201466,0.044450235,56665,11.48124596816343,0.048543997
10650000,246.34,0.44598493,-0.00085531163,0.8380413502454758,-0.15839733,106500,376.69088435173035,426,0.005230795,0.041571982,56703,10.557973857149637,0.061932005
10675000,234.22,0.53604007,-0.0020126607,0.8660164326429367,-0.16124739,106750,377.4901297092438,427,0.005211224,0.039231412,54920,9.907172334504976,0.059472002
10700000,245.98,0.31225675,-0.00055962865,0.8678686916828156,-0.16088763,107000,378.3779218196869,428,0.0041228854,0.039203577,48877,9.877773576836844,0.042708002
10725000,240.3,0.40573296,-0.0015320936,0.8781314790248871,-0.16141891,107250,379.31913781166077,429,0.006418814,0.038108356,48797,9.807308190378663,0.08109601
10750000,236.78,0.6756989,-0.0006790105,0.8386807441711426,-0.16227746,107500,380.2517282962799,430,0.0043129926,0.03824796,49950,10.082096892768805,0.046816
10775000,240.47,0.48732322,-0.0014091213,0.8651035726070404,-0.16288999,107750,381.16824102401733,431,0.0058592525,0.041515604,52382,10.695739960186692,0.073447995
10800000,240.73,0.37668854,-0.0012550289,0.8832100853323936,-0.16582902,108000,382.0790593624115,432,0.0042457795,0.037941944,46457,9.584155339520658,0.045283996
10825000,241.35,0.4610154,-0.0022499345,0.8712529540061951,-0.16843714,108250,383.02058696746826,433,0.0061066933,0.041238405,56630,10.490863714614933,0.076344006
10850000,244.66,0.45978403,-0.0013517448,0.8466736823320389,-0.170894,108500,383.84070801734924,434,0.004673099,0.038928974,55809,10.088473929471556,0.051712
10875000,239.78,0.529445,-0.0016886406,0.8655748665332794,-0.17506075,108750,384.66600275039673,435,0.0042842845,0.03867379,55595,9.82407096060901,0.04644
10900000,241.11,0.4980627,-0.001087826,0.8487389385700226,-0.17751536,109000,385.51768589019775,436,0.0068072774,0.03688495,54291,9.612123418849551,0.08822
10925000,244.02,0.5099718,-0.0020553246,0.8453732877969742,-0.18236507,109250,386.32962131500244,437,0.005336681,0.042026445,52767,10.681191145240918,0.0633
10950000,242.02,0.44619688,-0.0006738338,0.8385440707206726,-0.1864043,109500,387.1761214733124,438,0.0058960677,0.037734184,56563,9.651228508740473,0.073516004
10975000,230.81,0.5693957,-0.0005896921,0.8744897991418839,-0.18625751,109750,387.976411819458,439,0.00537949,0.039829277,56863,10.290733324187403,0.061924003
11000000,238.9,0.52974224,-0.0021328195,0.8584658801555634,-0.18700697,110000,388.813992023468,440,0.004200685,0.04161572,56492,10.616183761912616,0.043639995
11025000,243.75,0.39509597,-0.0012638884,0.8795148432254791,-0.18968503,110250,389.6390724182129,441,0.0049692024,0.04235246,57932,10.672671869285837,0.057576
11050000,238.92,0.49093375,-0.0024878944,0.8726265132427216,-0.19273888,110500,390.45028471946716,442,0.005666762,0.041285492,55234,10.51461778900004,0.06684
11075000,247.14,0.49403152,-0.0015655451,0.8415832072496414,-0.19639385,110750,391.2553265094757,443,0.006168428,0.04202187,55951,10.811935876059415,0.07733999
11100000,242.58,0.46666652,-0.0012217907,0.8930948302149773,-0.20076883,111000,392.0732138156891,444,0.00508853,0.040867805,56826,10.47279281713032,0.057908
11125000,235.13,0.52106893,-0.00014023695,0.8797131925821304,-0.20587316,111250,392.8772759437561,445,0.008519126,0.037629716,57323,10.100754233022473,0.11173999
11150000,240.14,0.41389474,0.00049558235,0.8810707107186317,-0.20972058,111500,393.6993234157562,446,0.008612078,0.037720587,56352,9.682634307965346,0.11379999
11175000,236.97,0.41709298,-0.001167231,0.9019113704562187,-0.21404359,111750,394.53061079978943,447,0.0058855615,0.037814107,57657,9.555671759980541,0.072404005
11200000,238.23,0.68175966,-0.0009871159,0.8245827853679657,-0.22143945,112000,395.3208050727844,448,0.00487877,0.039114047,54413,10.233911077673547,0.055364
11225000,240.75,0.58013374,-0.0019360579,0.8485295474529266,-0.22664268,112250,396.16547083854675,449,0.0058724945,0.040712643,56572,10.469284883065994,0.07132
11250000,244.26,0.40175438,-0.0019020535,0.8439134955406189,-0.23127334,112500,396.9647173881531,450,0.0044645583,0.036736246,54734,9.476734137593667,0.050008
11275000,231.45,0.796141,-0.00062242197,0.8192137032747269,-0.23416607,112750,397.78518652915955,451,0.005044913,0.036527354,44262,9.812731029341867,0.060332
11300000,239.15,0.50270456,-0.002347291,0.849603995680809,-0.23377125,113000,398.7070972919464,452,0.0060489723,0.038167767,46976,9.79338016837337,0.07495199
11325000,232.49,0.6770725,-0.0016092623,0.8542560935020447,-0.23549137,113250,399.6019456386566,453,0.00653404,0.041252162,56839,10.91498387070862,0.08415999
11350000,240.66,0.38324857,-0.0021806578,0.9220692217350006,-0.24318,113500,400.4293248653412,454,0.004774813,0.03992507,55748,10.170059385971435,0.052964002
11375000,244.8,0.45092997,-0.0014564184,0.8682602196931839,-0.25130272,113750,401.2420902252197,455,0.005861273,0.04075771,55848,10.41954961145315,0.072344
11400000,240.03,0.41760427,-0.0023249923,0.8766241371631622,-0.2569283,114000,402.0745327472687,456,0.0045410804,0.03835475,47504,9.95953570532161,0.049992003
11425000,236.84,0.8996814,-0.00075258233,0.8120269924402237,-0.26005468,114250,402.9468560218811,457,0.004721064,0.043568783,54058,11.519837162685581,0.053064
11450000,234.77,0.5614112,-0.000865373,0.8755164071917534,-0.26243564,114500,403.77289271354675,458,0.0054181376,0.040393386,56031,10.354274948656675,0.064796
11475000,240.47,0.42117667,-0.0015971208,0.8930057361721992,-0.26508653,114750,404.5759541988373,459,0.004092953,0.04089553,57754,10.675778519278465,0.042751998
11500000,245.76,0.51836884,-0.0018698152,0.8115191906690598,-0.26751882,115000,405.37124705314636,460,0.0055914475,0.042234976,55167,10.791521363011912,0.065924
11525000,244.58,0.61054623,-0.0013147916,0.8217105269432068,-0.2733077,115250,406.21174788475037,461,0.005205984,0.04515148,56109,11.63545745983697,0.059760004
11550000,242.81,0.5023372,-0.0014720077,0.8527209311723709,-0.28278464,115500,407.03928422927856,462,0.006429854,0.039158642,55400,10.27308586168936,0.080699995
11575000,236.73,0.6194501,-0.00066858606,0.8466304689645767,-0.29136506,115750,407.86416149139404,463,0.0056180935,0.038641665,56814,10.094744929691187,0.06836401
11600000,239.0,0.54059297,-0.0017287411,0.828869640827179,-0.29628414,116000,408.6778337955475,464,0.006137077,0.038105663,49832,9.914142568215029,0.077364005
11625000,242.26,0.44337955,-0.0011473164,0.8694137781858444,-0.29926375,116250,409.5885217189789,465,0.0054343906,0.040946342,51724,10.472439160315043,0.065376
11650000,243.21,0.39191106,-0.0021751893,0.8911092057824135,-0.30049315,116500,410.4780867099762,466,0.0047620693,0.03910601,51075,10.150091422665792,0.053675998
11675000,239.37,0.47215018,-0.0016907391,0.8622950613498688,-0.30350724,116750,411.3918499946594,467,0.0055514886,0.039841343,50589,10.058502828756318,0.06845199
11700000,241.62,0.4256072,-0.0015267201,0.9061314165592194,-0.30702168,117000,412.32867217063904,468,0.0053239334,0.043577153,50517,11.020720989911716,0.063384
11725000,228.07,0.7003547,-0.0018131451,0.8564981520175934,-0.31293374,117250,413.23336815834045,469,0.005672245,0.037397843,51245,9.713626347413337,0.070416
11750000,239.9,0.5373533,-0.0020521476,0.8543488085269928,-0.3154776,117500,414.11099648475647,470,0.0046548075,0.038892042,57394,10.139160833823425,0.050924003
11775000,227.36,0.5590831,-0.002162618,0.8988397642970085,-0.31718168,117750,414.90263986587524,471,0.005535146,0.039303124,56516,10.050497898731045,0.066056
11800000,242.47,0.54613,-0.0015295359,0.8282708674669266,-0.3204245,118000,415.7060921192169,472,0.0053177467,0.040341385,57762,10.589854890701195,0.063212
11825000,228.72,0.6908416,-0.0006082364,0.8680630475282669,-0.32436532,118250,416.498193025589,473,0.0051266486,0.038032144,55493,10.200841384048253,0.06048
11850000,241.73,0.5509299,-0.00022886044,0.8534480333328247,-0.3283174,118500,417.3123619556427,474,0.007540086,0.04156082,54965,10.750141102254856,0.09914801
11875000,239.42,0.42268652,-0.0019660476,0.8997114077210426,-0.33477807,118750,418.1408851146698,475,0.0040408894,0.04020727,55288,10.353559688197974,0.040816
11900000,239.21,0.6149522,-0.00077268895,0.8360791355371475,-0.34195828,119000,418.96259784698486,476,0.006206124,0.04134275,56168,10.51384633473921,0.075424
11925000,241.47,0.3992182,-0.0014420897,0.8873736634850502,-0.346682,119250,419.7634871006012,477,0.005031408,0.04110117,56650,10.481092567380983,0.058639996
11950000,239.25,0.4253304,-0.0017575659,0.858327105641365,-0.3497684,119500,420.56900548934937,478,0.0055849957,0.03628837,49830,9.492321523533901,0.0655
11975000,234.92,0.50038683,-0.0013649905,0.8624359220266342,-0.34883967,119750,421.43110752105713,479,0.0061955685,0.037413746,56210,9.917037894413806,0.07806
12000000,236.83,0.6189876,-0.0014710978,0.8082752823829651,-0.34690198,120000,422.2405209541321,480,0.0036563345,0.039618187,56267,10.370658987983933,0.034468003
12025000,225.27,0.8793747,-0.0018656816,0.840705618262291,-0.34763318,120250,423.05496621131897,481,0.0059915804,0.03539762,45933,9.68525057903702,0.073048
12050000,231.85,0.7777278,-7.134426e-05,0.7815958708524704,-0.3472262,120500,423.96027517318726,482,0.00913711,0.031821053,48635,8.91575299840617,0.12034001
12075000,234.91,0.58644605,-0.0015297586,0.8685310333967209,-0.34579435,120750,424.8247938156128,483,0.0053396206,0.03840651,57853,9.783063463770523,0.063044004
12100000,227.99,0.8202011,-0.0009144312,0.8133663535118103,-0.34792727,121000,425.63095927238464,484,0.0045387517,0.03553435,57271,9.706772546024586,0.049652
12125000,232.23,0.53912914,-0.0019168847,0.8665454983711243,-0.3521089,121250,426.4247395992279,485,0.0036814783,0.03161231,56290,8.47882421645143,0.038071997
12150000,230.87,0.49146327,-0.0004107408,0.8735974133014679,-0.35558957,121500,427.2427399158478,486,0.0051056696,0.032098785,52940,8.639807194012137,0.060852002
12175000,223.11,0.753289,-0.0016779195,0.8628293722867966,-0.35876298,121750,428.0909466743469,487,0.0042375242,0.036634367,55465,9.89986588523705,0.046052
12200000,234.65,0.56859106,-0.0023892801,0.8703184425830841,-0.36119747,122000,428.9194850921631,488,0.0053798407,0.03735521,56599,9.93097338311607,0.064395994
12225000,231.63,0.60604084,-0.0021325054,0.8522587865591049,-0.3619954,122250,429.71630930900574,489,0.0052616755,0.03559443,56791,9.455911101449237,0.062259994
12250000,233.98,0.5692277,-0.0016157642,0.8851287066936493,-0.36282766,122500,430.5205628871918,490,0.0049360255,0.03790216,55884,10.236887821479359,0.058151998
12275000,237.62,0.5318209,-0.000119660726,0.8628211170434952,-0.3661851,122750,431.3518753051758,491,0.0076856883,0.039096806,57497,10.345458209247882,0.100339994
12300000,236.81,0.51051295,-0.00066861184,0.8864706382155418,-0.37344956,123000,432.14880442619324,492,0.0073456084,0.040743064,55543,10.52017931819253,0.091084
12325000,235.19,0.4995255,-0.0016890855,0.8855033740401268,-0.38203415,123250,432.98054552078247,493,0.0038282597,0.03812143,57084,9.947457685566041,0.038888
12350000,225.1,0.5810613,-0.0018635899,0.879395455121994,-0.38972685,123500,433.76939129829407,494,0.0041243383,0.031979837,57896,8.779965747805036,0.042419992
12375000,237.92,0.4774991,-0.0017446323,0.8795087411999702,-0.39184114,123750,434.5594310760498,495,0.0050991504,0.036860097,57639,9.822066112584453,0.060987998
12400000,231.93,0.5526379,-0.002303883,0.8506681323051453,-0.39298594,124000,435.3505117893219,496,0.005954443,0.031689316,56395,8.592759895931776,0.057580005
12425000,232.42,0.6943579,-0.00051660166,0.8490809798240662,-0.39521426,124250,436.156142950058,497,0.0059219063,0.034572333,56622,9.935126713356404,0.073412
12450000,222.34,0.7771416,0.0005368434,0.836686909198761,-0.39682394,124500,436.95486426353455,498,0.008584065,0.028323699,55267,8.401256536266251,0.11796001
12475000,234.27,0.4131526,0.002046463,0.8962246403098106,-0.39606613,124750,437.7691841125488,499,0.012106286,0.033680174,47379,9.042234646809757,0.162072
12500000,226.53,0.69848394,-0.0018597755,0.8494732975959778,-0.39481816,125000,438.72213673591614,500,0.004546606,0.033984557,49134,9.25126569199725,0.048592005
12525000,232.62,0.53859603,-0.0015148766,0.8674802035093307,-0.39598423,125250,439.66563749313354,501,0.005049423,0.03456469,51056,9.413004929184027,0.056959998
12550000,228.08,0.74940455,-0.0017874964,0.8508700281381607,-0.3991742,125500,440.5696699619293,502,0.006543678,0.03611313,51096,9.903348198717286,0.0833
12575000,226.79,0.5311359,-0.0010565307,0.8860026076436043,-0.3999589,125750,441.5078899860382,503,0.007500543,0.030971365,49473,8.488326412934512,0.098272
12600000,240.66,0.40802026,-0.0023147375,0.8825708553195,-0.40366015,126000,442.48912954330444,504,0.0050183604,0.037444726,54178,9.651917926625611,0.057632007
12625000,236.56,0.39039445,-0.0017223733,0.9098666161298752,-0.40782285,126250,443.41871213912964,505,0.006994932,0.03784388,54008,9.584915129170694,0.088135995
12650000,228.7,0.6174151,-0.0016539136,0.8647192418575287,-0.410484,126500,444.3042891025543,506,0.00469191,0.035899274,52146,9.579126399203087,0.054355998
12675000,233.42,0.49345094,-0.0014679781,0.9070830941200256,-0.4140455,126750,445.15578031539917,507,0.005004878,0.040940136,52275,10.62904836269794,0.0588
12700000,229.16,0.53910637,-7.586427e-05,0.8890042677521706,-0.41443855,127000,446.0169413089752,508,0.0068751452,0.03581913,49232,9.498126970146478,0.089336
12725000,239.14,0.35871863,-0.0008236341,0.9111431613564491,-0.41706213,127250,446.92336535453796,509,0.0058718394,0.037558395,48460,9.513466078769051,0.070420004
12750000,228.44,0.48962975,-9.220893e-05,0.9077421948313713,-0.42217416,127500,447.79656529426575,510,0.008284778,0.03513997,54626,9.49348974197634,0.111572005
12775000,235.96,0.4271205,-0.0019353091,0.9169118106365204,-0.42689675,127750,448.61646270751953,511,0.0045340587,0.037279062,52250,9.86080792345394,0.048684
12800000,238.58,0.47857946,-0.0018534517,0.8821024745702744,-0.43424043,128000,449.50967383384705,512,0.004898889,0.03694316,56429,9.839191087545368,0.054608
12825000,228.21,0.7052098,-0.002139702,0.8605218976736069,-0.44122314,128250,450.31165385246277,513,0.0057129613,0.036387958,55500,10.0253158782413,0.064856
12850000,228.48,0.61779904,-0.0017021323,0.8915922492742538,-0.44273514,128500,451.1472749710083,514,0.0063701323,0.03991547,53535,10.61307577636704,0.081148
12875000,226.98,0.69310033,-0.0013759879,0.8725604116916656,-0.44281405,128750,452.00344252586365,515,0.004943628,0.035715062,46688,9.907823661421425,0.056296
12900000,234.39,0.61326075,0.00013161408,0.8759960755705833,-0.4445428,129000,453.0027575492859,516,0.00911465,0.040738918,44064,10.742123848559494,0.126316
12925000,222.86,0.72844553,0.002559977,0.8582930117845535,-0.44581032,129250,453.9955379962921,517,0.013932307,0.03223632,46964,9.035325123521325,0.192012
12950000,238.94,0.5121628,-0.00032227626,0.8787262812256813,-0.44638506,129500,454.96605467796326,518,0.006326878,0.036031347,48918,9.76685711470549,0.08006
12975000,236.09,0.62361634,-0.0024106614,0.8554950058460236,-0.44507575,129750,455.9073359966278,519,0.00447695,0.03830555,47790,10.099615922829834,0.050148
13000000,222.39,0.61011994,-0.001363353,0.8985308185219765,-0.44841927,130000,456.88640999794006,520,0.0060399994,0.03543058,49684,9.558252740468596,0.074807994
13025000,237.31,0.4953553,-0.0023016694,0.8877217248082161,-0.45820373,130250,457.82689666748047,521,0.004502179,0.03780503,48541,9.795091596635757,0.047124
13050000,229.02,0.5943217,-0.0023212738,0.8974426090717316,-0.46759993,130500,458.77070903778076,522,0.0055352645,0.039562546,47692,10.478811982547631,0.065824
13075000,245.6,0.54223955,-0.0016330366,0.859888568520546,-0.47584516,130750,459.77039766311646,523,0.0057658795,0.043248486,46999,11.27565153011783,0.070376
13100000,242.73,0.42396483,-0.0015656594,0.888905294239521,-0.48007423,131000,460.73079538345337,524,0.005633242,0.03967614,47591,10.363694874635549,0.067984
13125000,237.36,0.59602565,-0.00096882007,0.8726511150598526,-0.48141304,131250,461.7036392688751,525,0.004462909,0.041017495,47082,10.68059153612703,0.048539996
13150000,225.69,0.70732343,-0.0011286316,0.8646583706140518,-0.48788875,131500,462.6163160800934,526,0.004481431,0.033273827,55702,9.386964910007228,0.047284
13175000,246.66,0.37945032,-0.0016422598,0.8803185075521469,-0.49419823,131750,463.439528465271,527,0.004603022,0.04093712,55430,10.521176869989576,0.052648
13200000,235.68,0.4760983,-0.0025815573,0.8963756114244461,-0.49912745,132000,464.26831793785095,528,0.0063567534,0.03807231,54795,10.029827413132653,0.080568
13225000,235.13,0.44575673,-0.00129596,0.9152442589402199,-0.5003669,132250,465.0933849811554,529,0.004446484,0.04162187,53976,10.555740936584188,0.048896
13250000,243.56,0.34145746,-0.0018727528,0.9262434765696526,-0.500816,132500,465.9264554977417,530,0.0046947626,0.041045967,55910,10.533350189745397,0.052708
13275000,236.07,0.6148557,-0.002747472,0.8776737600564957,-0.5002171,132750,466.74045062065125,531,0.0062314263,0.040234853,56232,10.705840542205841,0.077967994
13300000,233.16,0.65404594,-0.0020010588,0.8744726777076721,-0.5037178,133000,467.54232382774353,532,0.004897536,0.03503028,45233,9.548852243420843,0.053584
13325000,223.25,0.690637,-0.00025687585,0.8760142549872398,-0.50710636,133250,468.5475025177002,533,0.008656488,0.032866,45867,9.330776663920478,0.114464
13350000,238.41,0.5931565,-0.0019611386,0.8846356421709061,-0.50772566,133500,469.5426528453827,534,0.0060536163,0.04075876,44011,10.687223739847541,0.07572
13375000,228.54,0.69681275,-0.0017328666,0.8606022447347641,-0.5077541,133750,470.5670118331909,535,0.0059407535,0.034118455,46688,9.495873144479992,0.073148
13400000,231.02,0.5561938,-0.00052518456,0.8965602144598961,-0.5137105,134000,471.53102374076843,536,0.00706513,0.03389702,52954,9.142048783923965,0.092984006
13425000,230.01,0.627577,-0.0025009313,0.9025383740663528,-0.51937616,134250,472.40193819999695,537,0.0051008733,0.037061714,50922,10.17188270711864,0.059836
13450000,237.58,0.80137646,-0.0022211466,0.7484259605407715,-0.5196638,134500,473.3121974468231,538,0.006303104,0.035708155,54873,9.708305689684185,0.07951601
13475000,231.67,0.65830237,-0.0018641014,0.8481940776109695,-0.52016246,134750,474.1664345264435,539,0.006083312,0.03249659,53915,9.169521988400284,0.076331995
13500000,235.24,0.83460647,-0.00066424045,0.8128595501184464,-0.525588,135000,475.03276562690735,540,0.011770973,0.036798764,53945,10.215834103352972,0.163956
13525000,231.07,0.668671,-0.0001431042,0.850809171795845,-0.5292717,135250,475.9230582714081,541,0.009742163,0.033850662,53377,9.359042102428647,0.132348
13550000,234.69,0.5199442,-0.0018895993,0.8857473433017731,-0.52852094,135500,476.800155878067,542,0.005469863,0.03649317,53309,9.727268011312008,0.066084
13575000,240.79,0.39296633,-0.0017536618,0.9216994792222977,-0.5268324,135750,477.68389773368835,543,0.0056463107,0.043150023,54430,10.929004700710484,0.068771996
13600000,230.8,0.7388799,-0.002191615,0.8463589698076248,-0.52587044,136000,478.54801654815674,544,0.0060462942,0.03620127,54781,9.99194210128131,0.074772
13625000,224.66,0.709416,-0.0010124755,0.8769809156656265,-0.5247296,136250,479.4042809009552,545,0.0058904584,0.033115305,53898,9.461742108701147,0.072924
13650000,233.43,0.5353881,-0.0024652448,0.8947947472333908,-0.5240872,136500,480.2738094329834,546,0.006685313,0.03914373,53837,10.511020600238117,0.085
13675000,235.71,0.58029336,0.0008034898,0.8630646467208862,-0.5240502,136750,481.1811888217926,547,0.011719808,0.037194222,52415,9.852122662465826,0.15292001
13700000,223.51,0.72005546,0.002820156,0.8642182350158691,-0.522081,137000,482.12708353996277,548,0.014714581,0.032326434,52820,9.046311344909773,0.18615201
13725000,230.87,0.6200266,-0.0008122299,0.8871255069971085,-0.5206737,137250,483.00257420539856,549,0.005437686,0.036650263,49334,9.92846772524048,0.063244
13750000,231.74,0.78028345,-0.00083263626,0.8410166949033737,-0.5228041,137500,483.91093587875366,550,0.0067594773,0.03636031,54547,9.938496274259633,0.088740006
13775000,233.88,0.8031869,-0.0010102142,0.8443474173545837,-0.5272122,137750,484.774827003479,551,0.0063446686,0.035204083,54956,9.908475223985207,0.081596
13800000,230.47,0.7227373,-0.0012552976,0.874638557434082,-0.5303436,138000,485.64315032958984,552,0.0062687495,0.035563268,53102,9.963515727531048,0.077492
13825000,230.98,0.61802423,-0.0020362462,0.8850775063037872,-0.5314889,138250,486.5170238018036,553,0.0065871105,0.036923658,54514,9.908326671924588,0.084472
13850000,222.66,0.84153175,-0.0014668574,0.8791783973574638,-0.5340178,138500,487.3896543979645,554,0.007023075,0.03875721,53286,10.942057363678687,0.090656
13875000,241.93,0.60465324,-0.0019448549,0.82456074655056,-0.536367,138750,488.300430059433,555,0.0073300833,0.03538377,53855,9.523546407034155,0.090568
13900000,235.06,0.5615076,-0.00030527203,0.8725851774215698,-0.5351225,139000,489.16221618652344,556,0.0059527224,0.035088282,47970,9.367501916183333,0.073568
13925000,239.56,0.63823265,0.0018023045,0.8437652736902237,-0.5360539,139250,490.1242849826813,557,0.014054751,0.03836446,47845,10.18603448972459,0.183856
13950000,229.94,0.5121854,-0.001193642,0.8926923424005508,-0.5381357,139500,491.08043098449707,558,0.0050458694,0.033276107,47961,9.19759691477695,0.058564
13975000,231.35,0.65474784,-0.0014829466,0.8633598685264587,-0.5390737,139750,492.03735733032227,559,0.0057564783,0.037702437,49892,10.152688940060324,0.0682
14000000,235.08,0.42787433,-0.00183604,0.9069802686572075,-0.53897524,140000,492.95485615730286,560,0.005856645,0.03655467,54142,9.470813101291133,0.073848
14025000,220.38,0.7554832,-0.0017742075,0.8716927170753479,-0.53926814,140250,493.81947469711304,561,0.004481342,0.030806314,54157,9.017526075103888,0.048552
14050000,228.59,0.7307716,-0.00030366163,0.851624071598053,-0.5384595,140500,494.7211420536041,562,0.006806566,0.035953704,54610,9.726356280667606,0.089844
14075000,237.29,0.37709206,-0.001802699,0.9239709004759789,-0.5394741,140750,495.59134125709534,563,0.004469573,0.039120633,52909,10.121139385233983,0.048264004
14100000,239.45,0.5474648,-0.0018914364,0.8626667410135269,-0.5370357,141000,496.4680154323578,564,0.005791435,0.037589364,54762,9.982373113499053,0.072836
14125000,235.29,0.6221617,-0.0011388885,0.8685319423675537,-0.53930265,141250,497.3330149650574,565,0.005846327,0.035224833,54271,9.649312451587758,0.06944
14150000,240.87,0.6031151,-0.0019609104,0.8645460456609726,-0.54590416,141500,498.2052652835846,566,0.005659189,0.038707104,53521,10.42708251902368,0.067439996
14175000,231.37,0.7384881,-0.00085151347,0.8933349773287773,-0.549358,141750,499.0808963775635,567,0.005929856,0.035397865,54205,9.768907277237886,0.072256
14200000,225.17,0.5673339,-0.0015028494,0.911148764193058,-0.5551503,142000,499.9476053714752,568,0.0038034369,0.03447723,52585,9.570118984440924,0.03676
14225000,227.91,0.6195664,-0.0016930823,0.8832686468958855,-0.563304,142250,500.8389723300934,569,0.006439051,0.0359633,47946,9.724760699810359,0.082224
14250000,230.7,0.5320631,-0.0017140039,0.8959595784544945,-0.5693105,142500,501.79751467704773,570,0.0045487066,0.034317818,45051,9.271878810724665,0.051227998
14275000,239.04,0.6371199,-0.002467604,0.8851253613829613,-0.5695329,142750,502.8015339374542,571,0.0055171642,0.037163984,45425,10.21037669663725,0.065928
14300000,225.16,0.70575446,-0.001595895,0.8794495090842247,-0.56755334,143000,503.7919759750366,572,0.0061002523,0.03042711,50268,8.949741687328006,0.076192
14325000,229.75,0.7271346,-0.0017951789,0.8902437016367912,-0.56990224,143250,504.69826197624207,573,0.005879578,0.035324205,54660,9.995446429717122,0.072176
14350000,240.47,0.58997434,-0.002232537,0.8868891075253487,-0.57425773,143500,505.5726239681244,574,0.0059398143,0.03828244,51722,10.132903885787236,0.071032
14375000,226.54,0.7093109,-0.0022638896,0.8779753297567368,-0.5777217,143750,506.4742624759674,575,0.00587826,0.03816303,51519,10.35227180754443,0.07492399
14400000,234.51,0.7182789,-0.000441851,0.912098228931427,-0.5843487,144000,507.3854992389679,576,0.008568479,0.038292557,53175,10.46291828884754,0.11754401
14425000,224.77,0.6340309,-0.0018183928,0.902910016477108,-0.5898146,144250,508.2746880054474,577,0.0058510453,0.035685543,51604,10.168609921226142,0.07136
14450000,239.84,0.4750631,-0.001938004,0.9080959632992744,-0.59624773,144500,509.1949782371521,578,0.005098137,0.04154401,51642,10.870278107703525,0.058043998
14475000,238.04,0.50562507,-0.0018309981,0.895106241106987,-0.60133183,144750,510.08033323287964,579,0.0076865093,0.03963046,49886,10.51715193538912,0.10348799
14500000,232.91,0.4692866,-0.0016604848,0.932635709643364,-0.6015978,145000,510.9857294559479,580,0.0062115453,0.03899172,53637,10.12802031829604,0.079484
14525000,235.19,0.61323905,-0.0022066142,0.8708871006965637,-0.60411537,145250,511.86254477500916,581,0.0061418843,0.038856234,46739,10.26051675162962,0.076979995
14550000,241.22,0.45858574,-0.0018408883,0.9083571955561638,-0.6046491,145500,512.800285577774,582,0.0053689,0.038537446,54436,9.945414729541225,0.06374
