ep_len_mean,policy_entropy,ep_reward_mean,serial_timesteps,explained_variance,n_updates,time_elapsed,policy_loss,value_loss,true_reward,clipfrac,approxkl,fps,total_timesteps
250.0,-4.519885,83.16137310998354,2545250,0.9775471575558186,10181,8436.096813440323,0.010324716,0.230557,0.3326455,0.283552,0.02232131,56341,254525000
250.0,-4.5214167,83.60130623306031,2545500,0.9776155669242144,10182,8436.89264011383,0.0051980214,0.19661623,0.33440524,0.222244,0.017759727,56268,254550000
249.09,-4.5235023,81.75174396983492,2545750,0.9296928197145462,10183,8437.676806211472,0.004157302,0.79267937,0.3268594,0.24651198,0.026356732,56303,254575000
249.59,-4.5249763,83.0064954024786,2546000,0.9481758587062359,10184,8438.464566707611,0.00918595,0.55067456,0.33179784,0.30020398,0.029400755,32575,254600000
250.0,-4.524226,81.5465375819581,2546250,0.9788216203451157,10185,8439.565493106842,0.0054283575,0.21899684,0.32618615,0.20822,0.016371021,58145,254625000
250.0,-4.52211,82.90204801154759,2546500,0.9782015047967434,10186,8440.330673456192,0.0076345727,0.22024322,0.3316082,0.24064402,0.021065142,56810,254650000
246.06,-4.520755,80.67211682759066,2546750,0.9000584036111832,10187,8441.105025529861,0.0070971674,1.1083944,0.3264519,0.273708,0.023599718,55377,254675000
246.82,-4.519564,79.81814629591013,2547000,0.9044239670038223,10188,8441.916371107101,-3.100303e-06,1.0996627,0.3218502,0.166152,0.012732871,55153,254700000
250.0,-4.5192194,82.29588848574087,2547250,0.9765602592378855,10189,8442.729976892471,0.017147612,0.22450495,0.32918355,0.343928,0.034345176,54532,254725000
248.29,-4.5206046,82.25303609750496,2547500,0.9105773419141769,10190,8443.540180683136,-0.0012319678,0.94861495,0.32982913,0.175652,0.013780412,47321,254750000
250.0,-4.5213423,83.09788980020156,2547750,0.9802803434431553,10191,8444.41700553894,0.018219952,0.2041655,0.33239156,0.33552402,0.039184894,56446,254775000
249.61,-4.519305,83.88077052098757,2548000,0.9431826025247574,10192,8445.206063270569,0.0014669506,0.57660115,0.33527845,0.19373998,0.015988568,56591,254800000
250.0,-4.5174875,82.87570773998705,2548250,0.9814283102750778,10193,8445.994836807251,0.018054783,0.1955138,0.33150285,0.37552,0.036366764,56218,254825000
250.0,-4.5159793,84.24264505206956,2548500,0.9794468805193901,10194,8446.792231559753,0.008737782,0.20120463,0.3369706,0.250696,0.021251017,45095,254850000
250.0,-4.5178046,83.45148430579341,2548750,0.9799653775990009,10195,8447.69506597519,0.01348083,0.20541096,0.3338059,0.32261997,0.030904531,56348,254875000
249.01,-4.5195103,83.29944918481807,2549000,0.9151335805654526,10196,8448.478070020676,0.011809019,0.97159994,0.33309102,0.420264,0.05129556,53890,254900000
250.0,-4.518726,83.96648799640913,2549250,0.9787681084126234,10197,8449.29182600975,0.009101393,0.20522206,0.33586597,0.26686797,0.021426823,56412,254925000
250.0,-4.5197954,83.06495114707388,2549500,0.9807197879999876,10198,8450.082979917526,0.03925187,0.18842112,0.33225977,0.48972398,0.08202527,54227,254950000
250.0,-4.516982,82.45970474967311,2549750,0.9773102756589651,10199,8450.894817352295,0.014390549,0.22482464,0.32983878,0.35764,0.030813659,53943,254975000
250.0,-4.514218,83.90633234059148,2550000,0.9757368322461843,10200,8451.693478822708,0.027028099,0.22993848,0.33562535,0.42311603,0.05222524,50981,255000000
249.26,-4.512941,82.18038070236187,2550250,0.9457828141748905,10201,8452.534420967102,0.0066111134,0.5845221,0.32895714,0.27102,0.028177336,50571,255025000
247.65,-4.511249,82.8941038219945,2550500,0.9368830248713493,10202,8453.380791425705,0.010559726,0.6852648,0.33365223,0.33672398,0.037230976,56477,255050000
250.0,-4.5072684,82.92069024892,2550750,0.9777339119464159,10203,8454.17694234848,0.012036076,0.22187337,0.33168277,0.299988,0.029733041,55966,255075000
250.0,-4.50389,83.5592798802285,2551000,0.9812073148787022,10204,8454.959751367569,0.0045507494,0.20871034,0.3342371,0.225016,0.017552344,57175,255100000
247.6,-4.5018477,82.34078145010746,2551250,0.9347051233053207,10205,8455.740502595901,0.009952754,0.69198453,0.33163136,0.35233998,0.03576611,57449,255125000
249.86,-4.500433,82.78400568795274,2551500,0.9603916183114052,10206,8456.514164924622,0.011810833,0.41234297,0.33076003,0.360724,0.036192965,56510,255150000
250.0,-4.5008173,83.99004297231615,2551750,0.975987097248435,10207,8457.297013521194,0.015145163,0.221205,0.3359602,0.33356,0.032900415,54869,255175000
250.0,-4.4989257,82.35152640543588,2552000,0.980713551864028,10208,8458.093437671661,0.019777756,0.21806522,0.32940608,0.39126796,0.04048947,55022,255200000
250.0,-4.4953523,83.34090359150665,2552250,0.9773505050688982,10209,8458.895256996155,0.010194034,0.2200313,0.3333636,0.293944,0.024339125,56691,255225000
250.0,-4.49437,82.63350359507021,2552500,0.9791488312184811,10210,8459.68760061264,0.01827673,0.21296617,0.330534,0.336004,0.04091122,54750,255250000
250.0,-4.4953303,82.7860208574956,2552750,0.9779198337346315,10211,8460.485793113708,0.0077498727,0.2174912,0.3311441,0.252872,0.020113092,54438,255275000
250.0,-4.49758,82.70397684942728,2553000,0.9777103252708912,10212,8461.288138151169,0.003362732,0.22968726,0.3308159,0.20192799,0.014898005,41999,255300000
250.0,-4.502697,81.56422278121696,2553250,0.9775640107691288,10213,8462.224719524384,0.007703241,0.23983411,0.3262569,0.23266399,0.019913755,54449,255325000
247.83,-4.5117035,83.0768089618301,2553500,0.930825263261795,10214,8463.023886919022,0.005361364,0.68206465,0.33447722,0.28297597,0.025794825,54697,255350000
248.12,-4.5159445,82.64296555894427,2553750,0.91289322078228,10215,8463.833977222443,0.005975201,0.9230822,0.33149043,0.3101,0.030088484,55583,255375000
247.45,-4.515866,80.1439868647774,2554000,0.9042205885052681,10216,8464.629268407822,0.0058172834,1.0545727,0.3223427,0.288596,0.02505157,44019,255400000
250.0,-4.517587,83.8423197180219,2554250,0.977050768211484,10217,8465.531291484833,0.003977483,0.2144986,0.3353693,0.191452,0.014156568,54916,255425000
244.09,-4.5215116,80.65521686817243,2554500,0.8339029550552368,10218,8466.340490341187,0.008271902,1.8826284,0.32748643,0.325716,0.041038014,47093,255450000
247.6,-4.5216074,80.99354638557067,2554750,0.9379426427185535,10219,8467.214528083801,0.0035407953,0.69846964,0.3262469,0.25165203,0.022079367,56493,255475000
248.55,-4.5194182,81.16315578583104,2555000,0.936953715980053,10220,8468.007801055908,-0.0007758102,0.6647562,0.32599592,0.126844,0.009166218,51832,255500000
250.0,-4.517563,81.66240772152473,2555250,0.9761163648217916,10221,8468.846246480942,0.0024180966,0.26100078,0.32664964,0.162364,0.011872245,53474,255525000
250.0,-4.5173864,82.68142247074691,2555500,0.9766588360071182,10222,8469.653532505035,0.010510029,0.22626357,0.3307257,0.292684,0.024425887,39051,255550000
247.42,-4.5171304,81.93696317613241,2555750,0.9020325839519501,10223,8470.626486063004,-0.000897071,1.0622504,0.32969695,0.143888,0.01080135,57840,255575000
249.62,-4.5182,80.88665985413711,2556000,0.9472457878291607,10224,8471.401975631714,0.0006022656,0.5802429,0.32329148,0.17345999,0.012487905,57099,255600000
249.51,-4.5214157,81.35781666997121,2556250,0.9490465372800827,10225,8472.180363893509,0.0036916316,0.5879649,0.3252391,0.19544001,0.0149455145,55225,255625000
242.54,-4.5247755,78.34976320364513,2556500,0.8187598586082458,10226,8472.979115724564,0.0033816802,2.2250428,0.31974268,0.200316,0.016916815,56318,255650000
247.16,-4.524049,81.12795254646517,2556750,0.9121733084321022,10227,8473.78010392189,0.00010608239,1.0057799,0.32682675,0.15561199,0.011998813,54692,255675000
246.77,-4.5200586,79.96243004983175,2557000,0.8881569504737854,10228,8474.593047618866,0.010743765,1.396725,0.32164985,0.360488,0.041212935,55821,255700000
249.6,-4.5182667,81.62432563621783,2557250,0.9495241455733776,10229,8475.394183158875,0.0025390228,0.55320805,0.32625934,0.20418,0.016283203,55994,255725000
247.27,-4.5169744,79.35871688220882,2557500,0.9147778078913689,10230,8476.189365148544,0.0012947631,1.0195163,0.31926167,0.200032,0.014744872,54712,255750000
248.05,-4.51542,80.21153801970053,2557750,0.9081869795918465,10231,8476.981066942215,0.00048535736,1.1782131,0.32106343,0.18235998,0.01419505,55125,255775000
244.56,-4.5164876,79.1071025698597,2558000,0.8605103492736816,10232,8477.773389577866,0.00091651955,1.7631843,0.3199467,0.18351199,0.01461483,56934,255800000
244.27,-4.5170784,79.15928649726207,2558250,0.8452866971492767,10233,8478.55955696106,0.00026283154,1.9113047,0.31953892,0.17556798,0.012889847,55946,255825000
245.98,-4.5163717,80.5600663586019,2558500,0.8863867372274399,10234,8479.348578929901,0.013842846,1.2669674,0.32609236,0.45022002,0.05262748,56153,255850000
248.29,-4.514882,81.05606421591365,2558750,0.9175397306680679,10235,8480.140940189362,0.0041190637,0.9100932,0.32478094,0.267492,0.020765385,48209,255875000
246.43,-4.514976,79.84200176466257,2559000,0.8683797121047974,10236,8480.997821569443,0.0074691684,1.5919424,0.32082358,0.326508,0.03189318,55252,255900000
248.9,-4.5178456,80.9749828348757,2559250,0.9420850835740566,10237,8481.794694900513,0.007925458,0.6220002,0.3245311,0.269876,0.025260717,54808,255925000
248.32,-4.522828,81.7522738362616,2559500,0.9300835877656937,10238,8482.588570833206,0.00314171,0.7135652,0.32814902,0.213196,0.0169242,56336,255950000
246.25,-4.52668,80.68506151457666,2559750,0.8695090562105179,10239,8483.375640630722,0.0025520767,1.5061101,0.32484245,0.234,0.01939378,56224,255975000
246.53,-4.5276556,80.34153951499087,2560000,0.8706251680850983,10240,8484.1674284935,0.0015714947,1.5646135,0.32270366,0.225136,0.0179778,46541,256000000
248.7,-4.527843,81.95858614862897,2560250,0.9473625756800175,10241,8485.043959856033,0.014889319,0.5370724,0.32859376,0.38802806,0.044867955,57275,256025000
250.0,-4.529084,81.19971132081933,2560500,0.9748575240373611,10242,8485.826837062836,0.003479377,0.25061792,0.32479888,0.176688,0.013187386,53152,256050000
247.56,-4.531822,81.4875136630507,2560750,0.9004373475909233,10243,8486.635466814041,-0.0014033599,1.0723877,0.3275165,0.10282799,0.007846972,50500,256075000
249.29,-4.5353293,81.9630760648736,2561000,0.9423860795795918,10244,8487.473503112793,0.0035892955,0.5796319,0.3280238,0.23817603,0.019879792,53624,256100000
249.11,-4.5392995,81.64703485192608,2561250,0.9176434800028801,10245,8488.286430358887,0.003139348,0.9088416,0.32614765,0.24822,0.019680193,55303,256125000
248.92,-4.541789,81.89523729238167,2561500,0.9413990527391434,10246,8489.092268705368,0.00060246576,0.60778314,0.32817164,0.151776,0.010957257,57102,256150000
248.94,-4.5439463,80.57464837665117,2561750,0.945896103978157,10247,8489.874286413193,0.0018723194,0.58294004,0.3229097,0.167016,0.013506058,52891,256175000
250.0,-4.5415955,82.27798931266065,2562000,0.967263363301754,10248,8490.691282272339,0.02186506,0.31422162,0.32911196,0.38313597,0.04168823,55707,256200000
246.1,-4.5377398,80.35122491689282,2562250,0.8503313958644867,10249,8491.491060733795,-0.0006077479,1.555314,0.32442805,0.18142399,0.013632412,54155,256225000
247.52,-4.536462,80.82923694548488,2562500,0.9114311933517456,10250,8492.30228304863,0.0014909476,0.96043384,0.3248942,0.202836,0.015398745,52057,256250000
247.58,-4.536054,79.94384630100802,2562750,0.9154241159558296,10251,8493.11999130249,0.0038783937,0.9127177,0.32097173,0.224104,0.018368121,46319,256275000
244.69,-4.5360255,79.85458892548456,2563000,0.8681886494159698,10252,8494.024421930313,0.0035530827,1.5421177,0.32255608,0.241164,0.020408576,56500,256300000
248.92,-4.532325,80.53835784933152,2563250,0.9441116489470005,10253,8494.814977169037,0.022601943,0.6019002,0.32276914,0.43819198,0.07341887,56100,256325000
243.7,-4.528661,80.12602313155308,2563500,0.8614256381988525,10254,8495.60508608818,0.0049391524,1.7389294,0.32381088,0.286272,0.023364622,56478,256350000
236.83,-4.5270295,76.14548922598362,2563750,0.7037148475646973,10255,8496.421676397324,-0.0027645747,4.214277,0.31366855,0.15960398,0.012410352,53905,256375000
248.82,-4.5270014,81.3546939088327,2564000,0.9580122120678425,10256,8497.232237100601,0.0010390263,0.42534456,0.32608667,0.160416,0.011753577,53711,256400000
248.29,-4.533164,80.567111251007,2564250,0.9226538687944412,10257,8498.038431167603,0.00043199817,0.73454267,0.3239684,0.166404,0.012220723,44733,256425000
248.8,-4.540877,80.96684457563767,2564500,0.9185298681259155,10258,8498.923815250397,0.004457173,0.87647784,0.32384005,0.302148,0.026785027,34672,256450000
241.22,-4.5440264,78.22529255259782,2564750,0.8149312883615494,10259,8499.992489099503,0.028048849,2.2299852,0.31961027,0.562748,0.12753531,55305,256475000
244.57,-4.543808,78.68515395530656,2565000,0.8367744386196136,10260,8500.792422771454,0.016094374,2.0200763,0.31760097,0.45550004,0.07094279,48280,256500000
246.37,-4.541832,79.1150152400398,2565250,0.9003883227705956,10261,8501.643941640854,0.005847815,1.090056,0.31900194,0.25948805,0.022415461,54468,256525000
244.08,-4.540889,78.62549979872055,2565500,0.8146566450595856,10262,8502.457565546036,-0.00062053336,2.2504191,0.31768626,0.14803998,0.010696021,54578,256550000
244.18,-4.5400977,79.42835114453919,2565750,0.8592099398374557,10263,8503.263441801071,0.00052006746,1.6473812,0.322146,0.150592,0.012195036,44710,256575000
247.53,-4.5428057,80.2711215922216,2566000,0.9164098352193832,10264,8504.160376548767,0.0023120495,0.8707067,0.32248405,0.193016,0.015588598,56347,256600000
239.78,-4.5444355,77.07241197733674,2566250,0.7740165740251541,10265,8504.955073356628,0.0038074441,3.1891484,0.31537223,0.24344802,0.020321822,54631,256625000
238.16,-4.5437837,75.35878885610495,2566500,0.6954594254493713,10266,8505.77597618103,0.001368802,4.673651,0.30814046,0.18483599,0.0140024675,55246,256650000
246.38,-4.543004,79.17507369869767,2566750,0.8683125823736191,10267,8506.587392568588,-0.00090429967,1.5575829,0.31830892,0.136536,0.010738624,57455,256675000
242.66,-4.5438604,77.94599439154612,2567000,0.8358760625123978,10268,8507.373184680939,-0.0016167511,1.9689388,0.31704834,0.139092,0.010350202,48534,256700000
237.52,-4.5458546,76.51883357216838,2567250,0.7904141992330551,10269,8508.227504730225,-0.0020669275,3.0057044,0.3149294,0.120092,0.009421693,50423,256725000
238.75,-4.5460663,77.53104431874745,2567500,0.7799717485904694,10270,8509.074832439423,-0.0017306112,2.9592004,0.31984589,0.122407995,0.009121652,45911,256750000
242.91,-4.5454764,78.68844099792419,2567750,0.821578711271286,10271,8509.95341539383,-0.000974454,2.0456464,0.32027745,0.074300006,0.0059706355,56216,256775000
245.87,-4.545045,79.29771296256571,2568000,0.8682511150836945,10272,8510.749952316284,-0.0020148337,1.3757591,0.32012185,0.121920004,0.009274246,56043,256800000
243.09,-4.5460095,79.64234650621657,2568250,0.8392786234617233,10273,8511.541142702103,-0.0014018267,1.75306,0.32447696,0.09354401,0.007125004,55948,256825000
241.35,-4.5475264,78.03783227846026,2568500,0.7891146093606949,10274,8512.331032514572,-0.001394897,2.4752722,0.31966564,0.106556,0.007911498,50032,256850000
247.04,-4.548029,81.34579461155518,2568750,0.8963603302836418,10275,8513.166447877884,-0.00032742257,1.0191047,0.32810616,0.108771995,0.008345824,55630,256875000
246.09,-4.5478234,80.40918666517945,2569000,0.8504757434129715,10276,8513.973345518112,-0.0010855228,1.4656589,0.3245937,0.13039199,0.009850522,42663,256900000
238.41,-4.5480604,77.00323727769165,2569250,0.7872031927108765,10277,8514.898609638214,0.00046355595,2.7184067,0.31807178,0.132352,0.00993547,57405,256925000
245.11,-4.547641,80.29557398345904,2569500,0.8517966568470001,10278,8515.677905797958,0.0048334287,1.6422497,0.3244471,0.284424,0.02633689,55425,256950000
249.62,-4.5469713,81.19435185111107,2569750,0.9391578137874603,10279,8516.470147132874,0.011518247,0.59190905,0.32452077,0.31203198,0.02971307,55542,256975000
249.19,-4.5457635,81.11013091723143,2570000,0.924493819475174,10280,8517.259363412857,0.0052887555,0.76996726,0.32456008,0.255024,0.02161142,49772,257000000
242.27,-4.5445757,78.18077716831336,2570250,0.8014578819274902,10281,8518.103254795074,0.00036148637,2.367061,0.31759396,0.21574402,0.016468955,56414,257025000
247.05,-4.542253,80.11263324097497,2570500,0.8970817178487778,10282,8518.902519702911,0.002706084,1.1071724,0.32219854,0.21188399,0.015998263,56737,257050000
241.43,-4.542077,79.35172322739614,2570750,0.8101024925708771,10283,8519.681456804276,0.00072357326,1.9625279,0.3261022,0.203144,0.014755028,56454,257075000
243.55,-4.542676,78.98175950610603,2571000,0.8576518595218658,10284,8520.462195634842,0.0010721658,1.4630764,0.32233328,0.176512,0.012606062,51002,257100000
249.17,-4.542208,80.6624652871539,2571250,0.9242461025714874,10285,8521.294904470444,0.00041018147,0.7340705,0.32311675,0.143648,0.01090985,54758,257125000
248.16,-4.545413,80.58089978492004,2571500,0.9445643126964569,10286,8522.099695682526,3.6160647e-05,0.57728,0.32307613,0.151508,0.0114150755,55662,257150000
247.31,-4.5504823,81.07802474278623,2571750,0.8797052875161171,10287,8522.895332574844,0.0022175978,1.0781273,0.3260047,0.20690799,0.015795862,56444,257175000
242.06,-4.5533457,77.77240305947024,2572000,0.8058639764785767,10288,8523.686166524887,0.0029169691,2.1908684,0.31718796,0.24984398,0.020060074,55741,257200000
232.29,-4.555144,74.49687108317066,2572250,0.6967291831970215,10289,8524.473706483841,-0.0014595257,4.662944,0.31281275,0.133776,0.010478642,48211,257225000
244.17,-4.555853,78.16812875356584,2572500,0.8314053565263748,10290,8525.338045835495,-0.0017761588,2.1193326,0.31663713,0.114424005,0.008404015,57190,257250000
247.37,-4.558103,80.93876346172226,2572750,0.9201164245605469,10291,8526.11933350563,0.0075997734,0.79899704,0.32506788,0.289184,0.030283358,56407,257275000
240.77,-4.558426,77.22156193350776,2573000,0.7577095180749893,10292,8526.90064048767,0.0037534111,3.2799866,0.31416565,0.282544,0.025708094,55375,257300000
245.45,-4.559354,77.91952736860767,2573250,0.8650797009468079,10293,8527.698868751526,0.002160883,1.4525543,0.31503886,0.21658799,0.016867582,57391,257325000
245.55,-4.5635242,79.36857326647441,2573500,0.8715174347162247,10294,8528.482214450836,0.0032971525,1.3879457,0.32101217,0.24418,0.020143282,40473,257350000
246.3,-4.5656233,80.22153013851552,2573750,0.8608734905719757,10295,8529.43885922432,0.005506542,1.524596,0.32235813,0.33403197,0.03080083,57115,257375000
247.65,-4.5645213,80.21278939425261,2574000,0.8947473987936974,10296,8530.215108394623,0.02115187,1.2003462,0.32151985,0.45578003,0.07331833,56941,257400000
246.44,-4.56114,80.44800138758728,2574250,0.9065660238265991,10297,8530.999542474747,0.006497527,0.93548316,0.32504588,0.22041199,0.019493036,57013,257425000
247.1,-4.557228,79.46074093008181,2574500,0.9015671834349632,10298,8531.783282995224,0.012503262,1.1275789,0.31925055,0.362964,0.03834295,56806,257450000
246.13,-4.5540247,79.65251967053482,2574750,0.867286741733551,10299,8532.560860872269,0.006544362,1.4532487,0.32108304,0.305644,0.028168133,55371,257475000
232.29,-4.55325,75.17821641933638,2575000,0.7485445141792297,10300,8533.356338262558,0.0027610795,3.7271771,0.31757593,0.21234801,0.018676396,55418,257500000
244.33,-4.5523505,79.31209902367205,2575250,0.876246377825737,10301,8534.155504226685,-0.0008174583,1.349302,0.32238078,0.122416,0.008866022,40802,257525000
244.57,-4.5529857,79.74912625640631,2575500,0.8590478152036667,10302,8535.105425596237,-0.0008919861,1.5998058,0.32302657,0.102795996,0.007725165,47784,257550000
244.2,-4.5556555,79.4507788882323,2575750,0.8176849484443665,10303,8535.971810817719,0.0006606907,2.0966601,0.32120895,0.251568,0.01982057,57170,257575000
239.15,-4.5578423,77.53194122548302,2576000,0.8066125065088272,10304,8536.75872516632,0.0029240889,2.4875436,0.32019606,0.25532398,0.02112272,53965,257600000
238.96,-4.558883,76.6426147786327,2576250,0.818886786699295,10305,8537.580802679062,0.0016019803,2.5060582,0.3179309,0.179924,0.0137980925,55191,257625000
236.95,-4.5586786,75.7800516847911,2576500,0.8000331372022629,10306,8538.38485622406,0.00069636747,3.1809773,0.31288713,0.169524,0.012188433,47038,257650000
235.44,-4.5573792,76.76642877809441,2576750,0.7736396938562393,10307,8539.253407716751,0.006872875,3.0586016,0.31959042,0.27956802,0.025724733,56143,257675000
249.33,-4.5569143,81.32980477373577,2577000,0.9476819932460785,10308,8540.038247585297,0.00015034794,0.57424754,0.3254643,0.10488,0.007883374,54850,257700000
250.0,-4.55766,82.38431555217791,2577250,0.9689388107508421,10309,8540.83888578415,0.000536751,0.31895477,0.32953727,0.110852,0.008441135,54313,257725000
249.53,-4.561675,80.56124673227488,2577500,0.9418815858662128,10310,8541.64732003212,0.0035936725,0.56826353,0.32201648,0.16610399,0.013397738,50803,257750000
245.93,-4.566907,80.46096646733321,2577750,0.8859536796808243,10311,8542.490864753723,0.008257234,1.4560616,0.32368705,0.29783598,0.03401581,56258,257775000
248.09,-4.56868,80.24526860720958,2578000,0.9141677170991898,10312,8543.282228946686,0.0021362805,0.9292175,0.32175624,0.20055202,0.015483193,54488,257800000
249.05,-4.571144,82.0899714235199,2578250,0.9305158704519272,10313,8544.07870221138,0.003075062,0.6695639,0.32882762,0.20917198,0.016186746,31773,257825000
248.18,-4.5733643,81.28072266355855,2578500,0.9494362734258175,10314,8545.202397108078,0.00039238847,0.55255973,0.32585877,0.182796,0.012704531,55886,257850000
250.0,-4.5763183,81.68369891335735,2578750,0.9746396578848362,10315,8545.980385065079,0.013175206,0.26084724,0.32673478,0.279696,0.02575085,56292,257875000
242.75,-4.578306,78.84413086343083,2579000,0.8076938986778259,10316,8546.758707046509,0.02017951,2.4285805,0.32043487,0.49632797,0.08741099,56144,257900000
238.86,-4.5763235,77.29515556536964,2579250,0.7697079032659531,10317,8547.556011676788,0.0063269227,3.4669194,0.31601584,0.31556803,0.030966714,54818,257925000
247.28,-4.570689,80.81534165989841,2579500,0.870277464389801,10318,8548.355604171753,0.0020357594,1.5008755,0.32413968,0.231824,0.018710077,45423,257950000
243.71,-4.568699,80.2270299242437,2579750,0.8496266603469849,10319,8549.24812078476,0.0059095426,1.8584423,0.3250294,0.271072,0.027745318,42140,257975000
246.38,-4.571061,81.16531886809098,2580000,0.8938557580113411,10320,8550.173599720001,0.0022249538,1.2415628,0.32608163,0.20141599,0.015847025,57836,258000000
248.03,-4.573101,80.89772978943365,2580250,0.888880230486393,10321,8550.947900772095,0.0046840296,1.3192533,0.3236497,0.289596,0.025006939,55837,258025000
247.35,-4.5757036,81.97165406735556,2580500,0.9202167838811874,10322,8551.736585378647,0.01417582,0.7985115,0.3295477,0.400464,0.04401059,53712,258050000
248.67,-4.576655,81.13967086615449,2580750,0.9435171075165272,10323,8552.560887098312,0.00590178,0.5859855,0.32515043,0.25881597,0.02229395,42753,258075000
249.21,-4.5774283,81.25322804352268,2581000,0.9402327127754688,10324,8553.495702981949,0.020600379,0.6082142,0.32531533,0.41259605,0.061830632,42560,258100000
249.14,-4.5758123,81.89521465694997,2581250,0.9334405213594437,10325,8554.423497200012,0.0014824113,0.65446234,0.32783422,0.195796,0.015222344,45001,258125000
244.32,-4.577624,80.07076967503818,2581500,0.8911369070410728,10326,8555.313444852829,-0.00012240931,1.3103405,0.32539076,0.21961598,0.017852584,56712,258150000
249.26,-4.5813336,80.99519705922809,2581750,0.9411723390221596,10327,8556.097685813904,0.007286149,0.60724723,0.32443035,0.290904,0.027197402,49696,258175000
249.22,-4.583062,80.79832792141882,2582000,0.9469232596457005,10328,8556.935311794281,0.0020164247,0.5728584,0.3236718,0.17168,0.012639349,53208,258200000
245.1,-4.5827465,80.36124833717825,2582250,0.8644414097070694,10329,8557.765971660614,0.004277645,1.4985332,0.3253668,0.31792003,0.03114801,56195,258225000
247.31,-4.5766516,81.87383831186628,2582500,0.9197022989392281,10330,8558.554318904877,0.00975186,0.84245646,0.32923,0.36429602,0.0400021,54954,258250000
247.41,-4.57108,79.71247698374151,2582750,0.8821326941251755,10331,8559.35044503212,-4.2705844e-05,1.3543179,0.31979033,0.20766802,0.015902605,44904,258275000
249.58,-4.5686507,81.51093815245608,2583000,0.9482661485671997,10332,8560.237474679947,0.0015615562,0.549018,0.3258223,0.200876,0.01577755,56677,258300000
249.22,-4.5691595,81.36441233214748,2583250,0.945297185331583,10333,8561.018646478653,0.004821647,0.5649033,0.32571745,0.265668,0.023635875,55203,258325000
250.0,-4.5674615,81.03797453014879,2583500,0.9781006202101707,10334,8561.815166473389,0.036590803,0.24643946,0.3241519,0.47687602,0.0710384,57096,258350000
247.85,-4.56388,81.12007814144832,2583750,0.9344106018543243,10335,8562.595340967178,0.003370549,0.66307557,0.32649758,0.25816002,0.020464491,57152,258375000
250.0,-4.5626607,82.76163582987733,2584000,0.9780720267444849,10336,8563.371123790741,0.025247404,0.22430095,0.33104655,0.40183997,0.043842826,56521,258400000
250.0,-4.5612655,81.35782970179368,2584250,0.9791545998305082,10337,8564.161083698273,0.0034521508,0.22103846,0.32543132,0.18288401,0.013548088,57296,258425000
248.66,-4.5607595,80.50920220972854,2584500,0.950895793735981,10338,8564.939999818802,0.010546737,0.5495558,0.32262337,0.340208,0.032761063,51666,258450000
250.0,-4.56087,82.04710506114526,2584750,0.9786557052284479,10339,8565.77089881897,0.015249038,0.2033284,0.3281884,0.315572,0.03098831,26501,258475000
248.66,-4.5608397,80.71540535846492,2585000,0.9501235410571098,10340,8567.053387403488,0.0064893104,0.53695667,0.32368645,0.270012,0.024462651,55557,258500000
250.0,-4.562366,81.15992732137674,2585250,0.9818798676133156,10341,8567.845181703568,0.012561205,0.20635295,0.3246397,0.30218,0.027111206,55215,258525000
248.68,-4.5635977,81.29942791167879,2585500,0.9459197260439396,10342,8568.634544849396,0.0034694653,0.56490934,0.32600054,0.22860798,0.017880792,54555,258550000
242.78,-4.562371,78.33247093442566,2585750,0.8512285649776459,10343,8569.447800159454,0.012711595,1.8444808,0.3190369,0.42348403,0.057941448,55745,258575000
248.18,-4.5622253,79.69286682356382,2586000,0.9159417226910591,10344,8570.25061750412,0.006635137,0.91600955,0.31945908,0.305072,0.02994675,46154,258600000
248.71,-4.563865,81.6877640323207,2586250,0.9460630938410759,10345,8571.148780584335,0.0048329453,0.52147585,0.32757753,0.23847198,0.018256925,54884,258625000
246.1,-4.567122,80.31415739904041,2586500,0.8776380643248558,10346,8571.947926521301,0.003632017,1.548001,0.32276154,0.24023601,0.020406395,55604,258650000
248.7,-4.569503,80.60988683387463,2586750,0.9430706612765789,10347,8572.739505052567,0.0017432768,0.58523875,0.3232558,0.15658,0.01165705,52696,258675000
249.48,-4.573404,81.21482249254186,2587000,0.9436069540679455,10348,8573.562665462494,0.002692127,0.58024913,0.32468933,0.18569998,0.0152370855,48902,258700000
250.0,-4.578305,81.41693613646348,2587250,0.9768258538097143,10349,8574.438257217407,0.007664594,0.24690183,0.32566774,0.257956,0.021937026,54686,258725000
248.2,-4.5789285,80.77472668953473,2587500,0.9261636584997177,10350,8575.235419988632,0.005129022,0.82590103,0.32369912,0.255432,0.02120817,56051,258750000
249.34,-4.576803,81.18861938114685,2587750,0.9440342076122761,10351,8576.029383659363,0.015894901,0.57213944,0.32488617,0.366568,0.04163053,55317,258775000
249.5,-4.5722094,81.16245715340483,2588000,0.9474105834960938,10352,8576.825860261917,0.005139436,0.54484385,0.32444492,0.260352,0.020014303,49826,258800000
247.3,-4.566439,80.276990784199,2588250,0.9250493720173836,10353,8577.67186498642,0.0091256825,0.8547491,0.32280132,0.33486,0.03276984,56995,258825000
245.07,-4.5605807,78.68336213920382,2588500,0.8533830344676971,10354,8578.462953329086,0.0034594361,1.9862983,0.31588534,0.273672,0.024252068,45851,258850000
248.61,-4.5548363,81.35868057718093,2588750,0.9519490636885166,10355,8579.341431617737,0.0021597974,0.50903124,0.32621685,0.208304,0.015262218,55321,258875000
