fps,ep_len_mean,total_timesteps,policy_entropy,true_reward,serial_timesteps,approxkl,clipfrac,explained_variance,value_loss,policy_loss,time_elapsed,n_updates,ep_reward_mean
59802,250.0,11975000,0.4109974,0.18478975,119750,0.006734459,0.088484004,0.8806198015809059,0.00895449,-0.0033514735,384.3639109134674,479,46.19743910714984
59605,250.0,12000000,0.4079023,0.18497476,120000,0.012160403,0.15758799,0.8714416027069092,0.008880077,0.002116166,385.1800343990326,480,46.243695617169145
57431,249.29,12025000,0.40690073,0.184819,120250,0.0127782095,0.176824,0.38677674531936646,0.08036856,-0.0013435099,386.0478835105896,481,46.10411403685808
60198,248.66,12050000,0.40609884,0.18498796,120500,0.0139093455,0.182928,0.28970909118652344,0.14940014,-0.0024235002,386.9162313938141,482,46.05637949645519
55044,248.05,12075000,0.3991471,0.1851677,120750,0.009623054,0.127592,0.4718695282936096,0.072507255,-0.0030912831,387.7724983692169,483,45.97046616062522
57902,250.0,12100000,0.3899162,0.18543757,121000,0.018303055,0.225584,0.8711596876382828,0.0073724664,0.0038126342,388.6804394721985,484,46.35939659126103
58999,250.0,12125000,0.38392967,0.18533434,121250,0.007966112,0.107048,0.8671734780073166,0.0074887536,-0.0014833019,389.52235555648804,485,46.3335818721354
58953,249.08,12150000,0.37813205,0.18501438,121500,0.030516723,0.31243998,0.37615543603897095,0.08021618,0.0018325846,390.3761856555939,486,46.114737334102394
62958,250.0,12175000,0.37637714,0.1851076,121750,0.030509701,0.303656,0.8788196668028831,0.007256841,0.010496245,391.2163362503052,487,46.27689612932503
63185,250.0,12200000,0.3753001,0.1853006,122000,0.014680426,0.194712,0.8687705248594284,0.0069811814,0.0018660927,391.9926679134369,488,46.32514754414559
61835,247.61,12225000,0.37165004,0.18536083,122250,0.0088164825,0.12038399,0.393585741519928,0.078171484,-0.0031723077,392.7608594894409,489,45.93639464937151
56619,250.0,12250000,0.36816496,0.1855609,122500,0.011473665,0.153424,0.8603014945983887,0.008821817,0.00024988002,393.5490446090698,490,46.39022203266621
56472,246.62,12275000,0.3656455,0.18514416,122750,0.008310994,0.103532,0.34162062406539917,0.14773661,-0.0028620597,394.3948166370392,491,45.75066731378436
55568,247.84,12300000,0.36694053,0.1853667,123000,0.010572555,0.14372401,0.4475579261779785,0.07684145,-0.0018205246,395.24215292930603,492,45.979972420930864
53904,250.0,12325000,0.3704263,0.18546486,123250,0.012690445,0.1723,0.831733301281929,0.011757829,0.002650696,396.2141025066376,493,46.36621776662767
59466,250.0,12350000,0.37028027,0.18502058,123500,0.009568122,0.12643199,0.8531267195940018,0.0076355054,-0.0008608185,397.0972294807434,494,46.255147835314276
60673,248.68,12375000,0.3674348,0.18489435,123750,0.01583704,0.203028,0.2806782126426697,0.15420975,-0.001875994,397.90763545036316,495,46.03352371923626
60079,250.0,12400000,0.36694708,0.1848823,124000,0.023243612,0.245892,0.8821122869849205,0.011431442,0.006995143,398.71621680259705,496,46.22057616353035
62482,250.0,12425000,0.36592633,0.1851677,124250,0.0071854866,0.096195996,0.8467562943696976,0.010458326,-0.0025088037,399.50155568122864,497,46.291922039687634
61354,247.28,12450000,0.3623049,0.18483809,124500,0.013539253,0.17908399,0.3225444555282593,0.17036158,-0.0011819961,400.3076801300049,498,45.771411054208876
61010,248.1,12475000,0.36064634,0.18533215,124750,0.007774039,0.10293601,0.5368316471576691,0.07591637,-0.0030946773,401.1055941581726,499,46.01546793699264
61516,247.93,12500000,0.35866183,0.18484148,125000,0.006690742,0.086332,0.534198135137558,0.07825873,-0.0020817933,401.895809173584,500,45.859850060492754
62568,248.24,12525000,0.35692167,0.18495369,125250,0.009479161,0.12816001,0.37781035900115967,0.10413424,-0.0016370239,402.66379737854004,501,45.94809394389391
62352,250.0,12550000,0.35676318,0.18514024,125500,0.00871955,0.120079994,0.8473999053239822,0.021259625,-0.00031135863,403.445264339447,502,46.28505631186068
62331,250.0,12575000,0.35524747,0.1851021,125750,0.0055896374,0.06680401,0.8670885264873505,0.025360918,-0.0025411178,404.21226477622986,503,46.27552830085158
62653,249.38,12600000,0.35092643,0.18508244,126000,0.011559834,0.161112,0.36024975776672363,0.0873798,-0.0023907642,404.9874086380005,504,46.183886310458185
62631,250.0,12625000,0.34751517,0.18515219,126250,0.009266409,0.12763199,0.868235170841217,0.014552927,-0.0003526038,405.7612113952637,505,46.288049569129946
61525,250.0,12650000,0.34423506,0.1850552,126500,0.011391533,0.156856,0.852324590086937,0.008112264,-0.00011896306,406.5408091545105,506,46.263796633332966
60699,250.0,12675000,0.3403443,0.1849992,126750,0.008369921,0.10953601,0.8669984936714172,0.009299841,-0.00088008435,407.3446307182312,507,46.24979992866516
60642,250.0,12700000,0.33620045,0.18516295,127000,0.010793528,0.143708,0.8519790768623352,0.008402814,5.5405348e-05,408.17637610435486,508,46.29073583319783
60958,249.09,12725000,0.3316497,0.18495521,127250,0.0118895145,0.16222401,0.34165292978286743,0.08455819,-0.0018030411,408.9672951698303,509,46.10465527363122
60852,250.0,12750000,0.32810163,0.18470986,127500,0.015615542,0.20462401,0.8630042374134064,0.013784014,0.0029369197,409.7405858039856,510,46.17746589757502
61467,249.34,12775000,0.32524294,0.1847519,127750,0.019383382,0.22772399,0.40934038162231445,0.07738007,-0.0007624618,410.5122034549713,511,46.0993974224478
63554,250.0,12800000,0.32334077,0.18446372,128000,0.009500678,0.13342401,0.8403438180685043,0.0082233045,0.00025297358,411.2802543640137,512,46.11592890702188
62400,250.0,12825000,0.32120997,0.18453383,128250,0.01652905,0.213132,0.8496613651514053,0.0079200175,0.0023597304,412.03277611732483,513,46.13345644712448
61652,250.0,12850000,0.31818795,0.18425508,128500,0.0076541277,0.102148,0.8600648045539856,0.0074729933,-0.003027083,412.81236243247986,514,46.06376743011177
61032,250.0,12875000,0.31263816,0.18392847,128750,0.010538695,0.142816,0.8767142370343208,0.008269259,-0.00096156,413.58542680740356,515,45.98212074778974
61168,250.0,12900000,0.30847725,0.18433324,129000,0.009745152,0.132076,0.8581520766019821,0.0064144647,-0.0021696233,414.35462975502014,516,46.08331296294928
63499,250.0,12925000,0.30725482,0.18443921,129250,0.018548913,0.22386798,0.8663558959960938,0.008530351,0.003787858,415.1163318157196,517,46.10980047777295
60827,250.0,12950000,0.3063021,0.18485507,129500,0.027580598,0.294636,0.8610890060663223,0.006742651,0.008931316,415.87905526161194,518,46.21376869946718
61174,250.0,12975000,0.30397093,0.18449436,129750,0.01672192,0.21260801,0.8687689304351807,0.0080041895,0.0019878827,416.6605877876282,519,46.123590943589804
62769,250.0,13000000,0.2982759,0.18455277,130000,0.012174132,0.173072,0.8716126084327698,0.0058723125,0.000615182,417.4467158317566,520,46.13819617219269
60429,250.0,13025000,0.29249316,0.18442102,130250,0.011921624,0.16174799,0.8718430697917938,0.006297114,-0.00036783848,418.2011857032776,521,46.1052586916089
59077,250.0,13050000,0.28837448,0.18459451,130500,0.014056206,0.19428399,0.8718703836202621,0.0064005153,0.0013521467,419.01470398902893,522,46.14863038212061
61016,250.0,13075000,0.28288072,0.18486463,130750,0.012216234,0.159984,0.8691185861825943,0.006028523,0.00016785917,419.79674339294434,523,46.21615499958396
61077,250.0,13100000,0.27911675,0.1850439,131000,0.009356877,0.130824,0.8766287043690681,0.0057805553,-0.0019157606,420.5842227935791,524,46.26098045155406
63385,250.0,13125000,0.27570647,0.18522064,131250,0.01137509,0.157856,0.874413400888443,0.0056350743,0.00040872456,421.35402512550354,525,46.305161912590265
61301,250.0,13150000,0.27306193,0.18523791,131500,0.014526856,0.19985601,0.8771384134888649,0.0063090473,0.0014342467,422.12214827537537,526,46.30947901323438
62140,250.0,13175000,0.26995102,0.1850904,131750,0.010927679,0.14997599,0.8835745006799698,0.007750632,-0.0007071157,422.8880777359009,527,46.27259665906429
62365,249.35,13200000,0.27053067,0.18499117,132000,0.031839345,0.34184402,0.3784608840942383,0.082037665,0.0015623976,423.65847969055176,528,46.15832261838019
61448,250.0,13225000,0.27495104,0.18532616,132250,0.035912357,0.35062802,0.8733117282390594,0.011408826,0.014242532,424.4218144416809,529,46.33153501667082
62246,250.0,13250000,0.27567208,0.18542244,132500,0.009837598,0.135968,0.8757022693753242,0.00851452,-0.000508251,425.191552400589,530,46.355612745434044
60419,250.0,13275000,0.2724747,0.18543921,132750,0.018540312,0.2306,0.8715724050998688,0.010243965,0.004203896,425.9556248188019,531,46.35980222038925
61783,250.0,13300000,0.26799834,0.18535705,133000,0.01389717,0.17901999,0.8699209839105606,0.006737908,0.0010178888,426.72882771492004,532,46.339263333752754
60421,249.29,13325000,0.26403067,0.18518957,133250,0.0146502685,0.20395601,0.37957698106765747,0.077737376,-0.0027025181,427.51204323768616,533,46.198052002564076
61759,250.0,13350000,0.2605186,0.18546215,133500,0.009662809,0.13004,0.8568419218063354,0.009634793,-0.001826305,428.2937698364258,534,46.365538426861164
62846,250.0,13375000,0.25441042,0.1854975,133750,0.024995577,0.271876,0.8671885281801224,0.015497322,0.0077056005,429.0537643432617,535,46.37437553457916
60636,250.0,13400000,0.24826562,0.18555641,134000,0.008822263,0.122283995,0.8658408671617508,0.007118769,-0.0020905945,429.81776690483093,536,46.38910187654197
63070,250.0,13425000,0.24242854,0.18533616,134250,0.018779289,0.22928798,0.8836714699864388,0.007216758,0.003351438,430.5866816043854,537,46.33403873212635
62291,250.0,13450000,0.23886752,0.18563926,134500,0.020830367,0.26251596,0.856886699795723,0.006952508,0.008102665,431.35115480422974,538,46.409820117652416
61883,249.43,13475000,0.2370185,0.18545963,134750,0.012608318,0.163748,0.41148191690444946,0.07776066,-0.0023193238,432.1251676082611,539,46.29019984573126
51705,250.0,13500000,0.23391195,0.18547729,135000,0.008457639,0.113272,0.8595936745405197,0.008426849,-0.0019275185,432.9159483909607,540,46.369314679652454
55417,250.0,13525000,0.22815499,0.18532513,135250,0.012510973,0.15557201,0.8684178590774536,0.007631325,0.0017556977,433.84036111831665,541,46.33128206863999
62954,250.0,13550000,0.22265735,0.18570584,135500,0.01191515,0.160512,0.873083233833313,0.0063034147,-0.00041966193,434.684383392334,542,46.42645958714187
59868,249.34,13575000,0.21805127,0.18556379,135750,0.030209709,0.33285996,0.3709579110145569,0.07964258,0.0014251817,435.4844927787781,543,46.30051921442151
62032,250.0,13600000,0.21504077,0.18559857,136000,0.014983855,0.195792,0.8718748837709427,0.0080628395,0.0021173744,436.32687520980835,544,46.39964687526226
62371,250.0,13625000,0.21082203,0.18565837,136250,0.022441745,0.279192,0.8716036677360535,0.0064814263,0.0067012683,437.1207129955292,545,46.41458864599466
63070,247.08,13650000,0.20760071,0.18523936,136500,0.036487717,0.357732,0.6759676039218903,0.11202419,0.001614814,437.9092266559601,546,45.8508150909096
61625,250.0,13675000,0.20641175,0.18547763,136750,0.018366877,0.23095603,0.8560814261436462,0.008739051,0.0039388374,438.706668138504,547,46.36940704271197
61681,250.0,13700000,0.20281228,0.18560447,137000,0.014751198,0.193156,0.8518635332584381,0.006994265,0.0027403566,439.5127613544464,548,46.401120865494015
63675,250.0,13725000,0.19739601,0.18512473,137250,0.015520883,0.20569602,0.8709801435470581,0.0076111183,0.0029563638,440.305721282959,549,46.28118119448423
61955,247.66,13750000,0.19252019,0.18493748,137500,0.012984596,0.174172,0.7631710916757584,0.043802798,0.0003527315,441.0863633155823,550,45.84307932756841
61513,247.65,13775000,0.18972275,0.18513806,137750,0.019075442,0.23981199,0.8139121830463409,0.040617134,0.00049293006,441.86936950683594,551,45.894592817351224
62581,250.0,13800000,0.18726781,0.18573406,138000,0.027105406,0.316676,0.8690793067216873,0.008419855,0.008902439,442.6533839702606,552,46.43351455643773
61405,250.0,13825000,0.18638831,0.18561606,138250,0.016417688,0.21161601,0.874088853597641,0.006956426,0.002881291,443.43615674972534,553,46.404013306945565
63101,250.0,13850000,0.1844264,0.18555492,138500,0.01104656,0.144184,0.8807825148105621,0.006684246,-0.0008767472,444.2539966106415,554,46.38873261034489
60890,250.0,13875000,0.17960891,0.18552844,138750,0.054142874,0.36887604,0.87831911444664,0.0063707805,0.01709688,445.04548501968384,555,46.38210944436491
62059,248.54,13900000,0.17696662,0.18537152,139000,0.019930612,0.245484,0.8217698186635971,0.037758946,-0.00071370753,445.84869170188904,556,46.115902848243714
62664,248.07,13925000,0.17345417,0.18557926,139250,0.010595029,0.150536,0.6243605315685272,0.058157552,-0.0018642219,446.63052797317505,557,46.07357766963541
61400,250.0,13950000,0.1643772,0.1857859,139500,0.007094701,0.09029599,0.8693343102931976,0.0068209,-0.0029495326,447.4154498577118,558,46.44647356882692
60499,250.0,13975000,0.15150599,0.18563034,139750,0.009027761,0.12428801,0.8670706450939178,0.0072901836,-0.0020425667,448.2124855518341,559,46.40758104592562
61615,248.24,14000000,0.14190027,0.1850167,140000,0.0081772525,0.106432,0.815898135304451,0.04040965,-0.0011523975,449.0352668762207,560,45.978397325873374
61739,247.89,14025000,0.13445352,0.18525748,140250,0.020431794,0.25408402,0.4697820544242859,0.07452522,0.0025400403,449.83911871910095,561,45.96679919026792
61691,250.0,14050000,0.12889507,0.18567449,140500,0.033822887,0.27964395,0.8619841784238815,0.006390414,0.008672732,450.6351013183594,562,46.41862430602312
60012,250.0,14075000,0.12619336,0.18505295,140750,0.00924751,0.120324,0.8529433161020279,0.007957442,-0.00015418822,451.4439332485199,563,46.26323752313852
60469,247.52,14100000,0.12263936,0.18496543,141000,0.009138399,0.117060006,0.9020414501428604,0.026352432,-0.0023567695,452.25273609161377,564,45.854696715101596
62084,250.0,14125000,0.118415914,0.18537316,141250,0.009999264,0.13502802,0.8640865236520767,0.006500258,-0.0014020914,453.0514872074127,565,46.34328874148429
63510,250.0,14150000,0.11200502,0.18550062,141500,0.015473837,0.19595198,0.8826724514365196,0.008108276,0.0019314155,453.8342185020447,566,46.37515841513872
61093,247.78,14175000,0.10479156,0.18526801,141750,0.015816737,0.21447599,0.4924326539039612,0.069371685,0.0005352912,454.6077799797058,567,45.94152538239956
62821,247.95,14200000,0.09896772,0.18520145,142000,0.017629715,0.215408,0.3631545305252075,0.07882707,2.5740592e-06,455.38994908332825,568,45.949900746569035
60960,247.86,14225000,0.0949958,0.18511239,142250,0.011803527,0.1571,0.39097148180007935,0.076455906,-0.0010411494,456.16144847869873,569,45.914806530848146
61060,250.0,14250000,0.09244704,0.18542403,142500,0.014813426,0.179624,0.85436050593853,0.009280138,0.0045272345,456.96325731277466,570,46.35600434496999
62487,248.36,14275000,0.08946292,0.18522514,142750,0.011434058,0.15480801,0.45527178049087524,0.07543157,-0.002014613,457.78722381591797,571,46.03860639810562
62330,247.71,14300000,0.087878436,0.18493772,143000,0.0075107412,0.09560801,0.8584815263748169,0.03168744,-0.0034647975,458.57441687583923,572,45.856718774586916
61953,247.9,14325000,0.08710849,0.18490094,143250,0.012018746,0.169664,0.4608219861984253,0.080634624,-0.0015233636,459.3568580150604,573,45.866113430187106
61575,247.98,14350000,0.08867882,0.18482699,143500,0.012037805,0.161652,0.5870561301708221,0.07512987,-0.001400019,460.1594431400299,574,45.862411544397474
62460,247.61,14375000,0.088826194,0.1846656,143750,0.033731703,0.34223598,0.515863299369812,0.07475431,0.005553522,460.94823479652405,575,45.75364075139165
62540,250.0,14400000,0.08819035,0.18481413,144000,0.028260043,0.306032,0.8321870565414429,0.012519024,0.012447756,461.734623670578,576,46.20352657809853
62453,248.0,14425000,0.08777251,0.18470746,144250,0.009014792,0.122112,0.538265198469162,0.07531515,-0.0017270896,462.51323223114014,577,45.83700270175934
60475,246.09,14450000,0.08822157,0.18454336,144500,0.0095460145,0.132024,0.43635714054107666,0.12934569,-0.0025018612,463.2938461303711,578,45.47802222639322
61901,249.39,14475000,0.087176435,0.18466069,144750,0.03078253,0.33875602,0.37796443700790405,0.081274115,0.0035646283,464.0990538597107,579,46.079280226901176
62796,250.0,14500000,0.085571215,0.18503903,145000,0.018741755,0.24474402,0.8442863970994949,0.0126446765,0.0053231698,464.893940448761,580,46.25975300312042
61749,250.0,14525000,0.081426874,0.18507215,145250,0.014386135,0.18619601,0.8456286191940308,0.008988412,0.0031373359,465.6740355491638,581,46.26803888872266
61644,250.0,14550000,0.07538049,0.18493512,145500,0.01901653,0.239308,0.9089369475841522,0.00961993,0.0049412567,466.4791989326477,582,46.233781491816046
63326,250.0,14575000,0.07140062,0.18530828,145750,0.015099391,0.20233199,0.8531146198511124,0.009091624,0.0018871764,467.2721583843231,583,46.327073397040365
62860,247.97,14600000,0.07076103,0.18516839,146000,0.00902706,0.121156,0.46469902992248535,0.07397118,-0.002439895,468.0656900405884,584,45.95387089289725
61854,250.0,14625000,0.06832893,0.18537022,146250,0.032159276,0.31557202,0.8923396542668343,0.008296256,0.012258714,468.83969259262085,585,46.342550033330916
60205,250.0,14650000,0.06402961,0.1854377,146500,0.029049823,0.312092,0.8527757972478867,0.014396178,0.010946321,469.64468336105347,586,46.35942569047213
63055,250.0,14675000,0.06080349,0.18537834,146750,0.019012976,0.22270401,0.9071964845061302,0.008139699,0.0034615088,470.4414460659027,587,46.34458316400647
62258,248.29,14700000,0.060722522,0.18538836,147000,0.015608417,0.20427999,0.4393056631088257,0.07713558,-0.0011561086,471.2175555229187,588,46.06094252809882
63831,250.0,14725000,0.06263408,0.1853231,147250,0.013802852,0.178876,0.8349618762731552,0.010365822,0.003393668,471.9987666606903,589,46.33077866531909
62801,250.0,14750000,0.06131919,0.18551828,147500,0.018204497,0.22035599,0.8711598962545395,0.007750285,0.0045168838,472.7726044654846,590,46.3795767557621
61210,250.0,14775000,0.05905524,0.1856754,147750,0.011265527,0.148268,0.8663992136716843,0.008318937,-8.1729915e-05,473.55758690834045,591,46.41884766668081
61996,250.0,14800000,0.05436168,0.18566157,148000,0.01401644,0.18783599,0.8423986434936523,0.011159097,0.0017012395,474.35075664520264,592,46.415395713895556
62835,250.0,14825000,0.048669748,0.18567936,148250,0.013652478,0.186192,0.9055016115307808,0.009239918,0.0007148558,475.1392877101898,593,46.41983852431178
62338,250.0,14850000,0.043589756,0.18559535,148500,0.010425625,0.14054,0.8322373181581497,0.009738354,0.0004898204,475.9444944858551,594,46.39883920267224
62290,250.0,14875000,0.039142914,0.18577833,148750,0.0059817526,0.073796,0.8467902690172195,0.008997807,-0.0022048512,476.7325556278229,595,46.4445872733742
62196,250.0,14900000,0.03371526,0.1855575,149000,0.011648937,0.150596,0.851662203669548,0.008406084,0.0011292801,477.52023577690125,596,46.389371384680274
61070,250.0,14925000,0.02666071,0.18564221,149250,0.011347184,0.153568,0.8424146473407745,0.008090796,0.0027028795,478.3032479286194,597,46.410551482662555
61752,250.0,14950000,0.021208525,0.18583295,149500,0.037373267,0.356344,0.8659115135669708,0.01106104,0.016740033,479.0977113246918,598,46.458234700113536
60913,250.0,14975000,0.018576697,0.18564598,149750,0.032314125,0.29694,0.8141790181398392,0.016981104,0.017406112,479.89016032218933,599,46.41149305716157
59780,248.03,15000000,0.016911436,0.18559068,150000,0.009906563,0.132968,0.41732966899871826,0.07970333,0.00061794964,480.69560837745667,600,46.06514280840754
56381,250.0,15025000,0.0152392,0.18565567,150250,0.009920702,0.131136,0.7218432128429413,0.012083441,0.0009171647,481.5165708065033,601,46.41391559571028
61649,247.96,15050000,0.014857277,0.18538532,150500,0.014584875,0.199296,0.40007221698760986,0.08319731,0.0010835583,482.3453335762024,602,46.00367683365941
61085,246.63,15075000,0.015770148,0.18540247,150750,0.008111577,0.111052,0.2908112406730652,0.15340258,-0.002145669,483.1336097717285,603,45.78657516516745
60484,250.0,15100000,0.015771817,0.18556674,151000,0.008739271,0.119828,0.8380675762891769,0.008613566,-0.00017426918,483.9442284107208,604,46.3916868378222
61848,250.0,15125000,0.013401682,0.18556309,151250,0.009814364,0.133404,0.8769339546561241,0.009199259,-0.00037709708,484.7372250556946,605,46.39077111393213
63078,250.0,15150000,0.01095484,0.18509641,151500,0.010804586,0.14393601,0.8585264384746552,0.008937862,-9.068691e-05,485.52170872688293,606,46.27409748084843
62278,250.0,15175000,0.0052622007,0.18530779,151750,0.017710574,0.22996001,0.8629595041275024,0.01235949,0.0030732274,486.301411151886,607,46.32694596141577
62343,250.0,15200000,0.0012744418,0.18549472,152000,0.008600219,0.114447996,0.8667905181646347,0.009144342,-0.00209237,487.08224511146545,608,46.37368176311254
58532,250.0,15225000,-0.0017847794,0.18561818,152250,0.021782644,0.23829201,0.8641508370637894,0.009516786,0.004987374,487.8826587200165,609,46.404544422850016
62530,250.0,15250000,-0.00446877,0.18549506,152500,0.010982553,0.14922,0.8674797713756561,0.008838054,-0.0006997128,488.6939504146576,610,46.37376423656941
62194,247.65,15275000,-0.0076567694,0.18545248,152750,0.01144356,0.153324,0.4489065408706665,0.073267214,-0.0009427794,489.4730532169342,611,45.96993215888739
61643,249.33,15300000,-0.010278574,0.18559791,153000,0.013687296,0.177104,0.35285234451293945,0.08141881,-0.0030514332,490.2524814605713,612,46.30204523295164
60232,248.43,15325000,-0.015765514,0.18543299,153250,0.015233973,0.20910399,0.45686179399490356,0.07236759,-0.00013721097,491.0317471027374,613,46.0971265527606
62946,250.0,15350000,-0.019304164,0.18555711,153500,0.010877693,0.149292,0.8374439477920532,0.0079529695,-0.00051336345,491.8253405094147,614,46.38927280753851
62602,250.0,15375000,-0.02306293,0.18590678,153750,0.016774727,0.21965201,0.8563347607851028,0.00816146,0.0038369782,492.59795594215393,615,46.476691325753926
62284,248.27,15400000,-0.025277745,0.18551561,154000,0.013355087,0.18805201,0.5226365327835083,0.065035,-0.0016199276,493.3846662044525,616,46.08714125819504
62624,247.84,15425000,-0.02451955,0.18570504,154250,0.010535074,0.141172,0.5676759779453278,0.0615998,-0.003439922,494.1944897174835,617,46.05554432749748
62120,250.0,15450000,-0.024719516,0.18560477,154500,0.010428847,0.148184,0.8311829417943954,0.00943228,-0.0010043985,494.9691107273102,618,46.401192599982025
58115,250.0,15475000,-0.028216977,0.18565501,154750,0.030060023,0.33806798,0.8527740240097046,0.01110847,0.011555985,495.76142144203186,619,46.4137541462481
61874,250.0,15500000,-0.030775506,0.1854805,155000,0.030517265,0.32659203,0.8590311855077744,0.009368299,0.0112999575,496.5736782550812,620,46.37012972280383
61653,249.13,15525000,-0.031614352,0.18543725,155250,0.04193863,0.384396,0.3481890559196472,0.08247731,0.0036168185,497.35110354423523,621,46.23048902526498
61727,250.0,15550000,-0.030399585,0.18532462,155500,0.028505262,0.313236,0.8521028161048889,0.007922009,0.009280639,498.13810539245605,622,46.33115694463253
62498,249.01,15575000,-0.028692916,0.18480156,155750,0.030866351,0.179584,0.8922540917992592,0.03229957,-0.0033903786,498.92360043525696,623,46.08558313257992
59987,249.08,15600000,-0.02689307,0.18494128,156000,0.019351,0.252124,0.44366687536239624,0.08161758,-4.1666975e-05,499.6957206726074,624,46.099115089923146
61940,250.0,15625000,-0.024678683,0.18517475,156250,0.024684966,0.286308,0.8357070535421371,0.014854158,0.00811123,500.4884386062622,625,46.2936907890439
62299,250.0,15650000,-0.025236046,0.18491502,156500,0.022131361,0.27657202,0.8507172167301178,0.011145955,0.0053409827,501.2731308937073,626,46.22875755928457
61887,250.0,15675000,-0.02716831,0.1852012,156750,0.020577455,0.22711602,0.8606403321027756,0.014085086,0.0055057737,502.0497272014618,627,46.300294890552756
62601,250.0,15700000,-0.029702466,0.18506916,157000,0.016762422,0.21033601,0.867326483130455,0.013403271,0.002193512,502.8474245071411,628,46.26728950828314
62628,250.0,15725000,-0.03191367,0.18555234,157250,0.013427392,0.177028,0.8658883571624756,0.0067117005,0.0014834495,503.6235718727112,629,46.388087322860954
62674,250.0,15750000,-0.03557182,0.18555883,157500,0.010402766,0.146216,0.8645523190498352,0.0075913207,-0.0004891376,504.40652680397034,630,46.389707861989734
63783,248.44,15775000,-0.039923944,0.18567106,157750,0.013436745,0.18207201,0.42747068405151367,0.076494165,-0.0014630877,505.18002676963806,631,46.16336197786033
61686,250.0,15800000,-0.043797392,0.18553978,158000,0.013514544,0.18446401,0.8517671972513199,0.0074242977,0.0011437228,505.9658365249634,632,46.38495038412511
55241,248.44,15825000,-0.047695726,0.1852373,158250,0.013098016,0.17192002,0.4893193244934082,0.07426145,-0.0018876729,506.75115728378296,633,46.05319549039006
57444,250.0,15850000,-0.050448053,0.18568891,158500,0.013416367,0.162244,0.8556863963603973,0.010261731,0.0011089738,507.63922476768494,634,46.42222576901317
61878,247.08,15875000,-0.05267229,0.18523288,158750,0.00897331,0.116892,0.634512722492218,0.1032866,-0.0031007074,508.44779872894287,635,45.83594421505928
61549,250.0,15900000,-0.054849923,0.1856463,159000,0.008558548,0.11356,0.8274326324462891,0.011999476,-0.00011864138,509.2219762802124,636,46.411575033217666
60533,250.0,15925000,-0.059662096,0.18546225,159250,0.01726346,0.21786001,0.8491698205471039,0.008494734,0.0050141877,509.9868128299713,637,46.365562705099585
62325,250.0,15950000,-0.06315995,0.18531573,159500,0.013467801,0.175312,0.8736853748559952,0.011046838,0.0002613833,510.7671627998352,638,46.32893102154136
62347,250.0,15975000,-0.0648682,0.18551023,159750,0.009024756,0.120592,0.8622483760118484,0.008285562,-0.0014500024,511.51845240592957,639,46.377556430846454
61899,250.0,16000000,-0.06519399,0.18574744,160000,0.008848055,0.121532,0.8666401952505112,0.0129621895,-0.001712206,512.312637090683,640,46.43685829848051
61237,248.23,16025000,-0.067160174,0.18556203,160250,0.010241726,0.14048,0.5592674612998962,0.05923173,-0.0018601932,513.0939259529114,641,46.0924351541698
60685,250.0,16050000,-0.07300357,0.18567774,160500,0.013556096,0.181632,0.8206272274255753,0.009288099,0.002908824,513.8808572292328,642,46.41943432211876
55486,250.0,16075000,-0.08046728,0.18588264,160750,0.016199846,0.201924,0.842634305357933,0.01116422,0.0033696715,514.6669428348541,643,46.470658532232044
59283,250.0,16100000,-0.08760574,0.18580875,161000,0.012068314,0.16263199,0.8532340377569199,0.007157369,0.0006152879,515.5426256656647,644,46.452187027186156
60790,250.0,16125000,-0.095383756,0.18577191,161250,0.016260194,0.212652,0.846742644906044,0.0072337324,0.0043594623,516.3571872711182,645,46.442979995161295
61417,247.6,16150000,-0.10219119,0.18558654,161500,0.016600462,0.22108002,0.587337076663971,0.059948884,-0.00026064878,517.1494505405426,646,45.984701978713275
59445,247.94,16175000,-0.10587261,0.18546465,161750,0.013026965,0.176312,0.5169404447078705,0.06706238,-0.0008849824,517.9474353790283,647,46.010040375441314
60968,250.0,16200000,-0.10726766,0.18582799,162000,0.009132247,0.12369601,0.8521035611629486,0.010615797,-0.0015536125,518.7529318332672,648,46.45699980854988
57288,249.37,16225000,-0.11048119,0.18571101,162250,0.031349115,0.244596,0.8157342672348022,0.045774374,0.0002990431,519.5783054828644,649,46.355703960359094
60966,250.0,16250000,-0.11300106,0.18581118,162500,0.019255077,0.23172,0.8579883575439453,0.007929428,0.006336176,520.4235513210297,650,46.452792444229125
61144,248.16,16275000,-0.117737986,0.18573968,162750,0.016909128,0.20773599,0.5308465659618378,0.06632005,-0.0013182459,521.2169044017792,651,46.1270365896821
62195,249.21,16300000,-0.12252482,0.18570873,163000,0.023960572,0.24161203,0.8610232174396515,0.03499945,-0.0008256339,522.0201735496521,652,46.33474348515272
61781,250.0,16325000,-0.12599194,0.18606211,163250,0.0147445025,0.19880399,0.8517386466264725,0.0077587455,0.0019320076,522.8027608394623,653,46.51553033769131
61944,250.0,16350000,-0.13106407,0.18598717,163500,0.011986202,0.1676,0.8499713689088821,0.007446858,-0.0004945446,523.5845215320587,654,46.49679393671453
61230,250.0,16375000,-0.13759464,0.18578,163750,0.017895553,0.22884,0.874910518527031,0.0073893056,0.0039227093,524.3739511966705,655,46.44499860495329
63047,248.76,16400000,-0.14444605,0.18540354,164000,0.033285882,0.32718,0.3929152488708496,0.07582556,0.0030780842,525.1667575836182,656,46.14987290084362
