n_updates,serial_timesteps,fps,ep_reward_mean,policy_loss,total_timesteps,true_reward,policy_entropy,explained_variance,time_elapsed,clipfrac,ep_len_mean,value_loss,approxkl
1009,252250,58208,10.353463853776338,-0.0021381911,25225000,0.047534864,1.8886311,0.9617270678281784,857.3919017314911,0.063116,212.32,0.038724832,0.0052428716
1010,252500,51685,10.93881238352944,-0.0020858548,25250000,0.048264198,1.8868349,0.9644974432885647,858.1966462135315,0.057051998,223.34,0.031525746,0.0048901993
1011,252750,58240,10.936011155631858,-0.0022413041,25275000,0.047564015,1.8831707,0.9744519032537937,859.0799236297607,0.052364003,228.22,0.02126518,0.0046100467
1012,253000,56863,10.541080782258195,-0.0023083752,25300000,0.048135143,1.8789269,0.9621905200183392,859.8814525604248,0.049351998,217.48,0.037995845,0.0044976594
1013,253250,56570,9.981211720280225,-0.002389823,25325000,0.049168732,1.8741316,0.9616086669266224,860.6839978694916,0.073672004,203.04,0.037218906,0.0060564796
1014,253500,58384,9.45217207253416,-0.002196109,25350000,0.048931547,1.8733641,0.9449344165623188,861.4877462387085,0.079808004,194.81,0.05364754,0.0064655207
1015,253750,57055,10.45868310177707,-0.0021112843,25375000,0.049434077,1.8703897,0.9597255103290081,862.2847299575806,0.042455997,211.93,0.03806997,0.0039635324
1016,254000,56274,9.2139457117446,-0.0013720939,25400000,0.04806086,1.8652353,0.9563819169998169,863.0806751251221,0.07052,190.48,0.049713723,0.0058274986
1017,254250,56995,9.627844561828388,-0.0023506456,25425000,0.04750521,1.8615568,0.9550205282866955,863.8935601711273,0.075923994,199.89,0.048905786,0.006070039
1018,254500,56489,10.071227800905836,-0.002147828,25450000,0.04832225,1.8567483,0.9395887926220894,864.6974833011627,0.065359995,203.31,0.058349945,0.0054809554
1019,254750,57572,10.387912859571578,-0.0015954331,25475000,0.04812734,1.8541098,0.9644787758588791,865.5007569789886,0.062304,212.95,0.035064004,0.0054241666
1020,255000,58701,10.422735010607166,-0.002082762,25500000,0.048720844,1.8521585,0.9534760676324368,866.29319190979,0.059812,211.91,0.046328194,0.0051733973
1021,255250,56208,10.42005033314409,-0.0023316853,25525000,0.04782859,1.8498249,0.9586940705776215,867.073979139328,0.056412,216.83,0.04189151,0.0050211595
1022,255500,56763,10.122671276567198,-0.0022134543,25550000,0.04840863,1.8434441,0.9519054740667343,867.8857595920563,0.067683995,211.14,0.04293909,0.005617499
1023,255750,56896,10.538268836806383,-0.0025487568,25575000,0.048883893,1.8383614,0.9506156034767628,868.6836664676666,0.058232,214.47,0.048268706,0.00512036
1024,256000,58529,10.88791781015536,-0.0013505355,25600000,0.049173392,1.8364391,0.9612971656024456,869.4848599433899,0.095208004,218.0,0.038998436,0.0075403834
1025,256250,57335,10.496953955786703,-0.002084144,25625000,0.04691308,1.834742,0.975952560082078,870.2697865962982,0.079468,223.1,0.022998022,0.0063715205
1026,256500,58396,10.285691253471269,-0.0018727996,25650000,0.04769827,1.8357599,0.9484805501997471,871.0655810832977,0.068276,210.99,0.049790174,0.0055598067
1027,256750,56651,9.659155504869632,-0.0021704272,25675000,0.04642374,1.8372343,0.9344970881938934,871.8687188625336,0.060456,205.1,0.058326602,0.0052627334
1028,257000,53265,10.660616307127057,-0.0017868162,25700000,0.04708668,1.8370088,0.9733628258109093,872.6967415809631,0.05428,225.95,0.02481877,0.0047121486
1029,257250,48522,11.11357431884113,-0.0020493895,25725000,0.048077542,1.8342129,0.9620205536484718,873.5540585517883,0.056224,228.32,0.03462643,0.0050052633
1030,257500,50418,10.668126211958315,-0.0017259468,25750000,0.048685983,1.8292564,0.9648133330047131,874.4603810310364,0.046644,217.98,0.036895223,0.0042990954
1031,257750,57809,10.900512063705827,-0.0016663125,25775000,0.047902696,1.827213,0.9714225009083748,875.3619766235352,0.054104,225.68,0.026715467,0.0048188195
1032,258000,56269,10.80405046619277,-0.0025184392,25800000,0.04753438,1.8254967,0.9839303512126207,876.1576261520386,0.046376,226.57,0.01627236,0.0043747867
1033,258250,57328,10.217701804008392,-0.0023912245,25825000,0.047224384,1.8202072,0.963380791246891,876.961501121521,0.057968,212.81,0.04023344,0.0051667583
1034,258500,57664,10.921438337796463,-0.0015669612,25850000,0.048149668,1.8193989,0.9802312944084406,877.7573575973511,0.048732,226.09,0.02015863,0.0046636285
1035,258750,57392,11.306630618800627,-0.0015448069,25875000,0.04976327,1.8163605,0.9778960235416889,878.552818775177,0.061476,225.31,0.024344804,0.005240218
1036,259000,58046,10.136864046817355,-0.0023772374,25900000,0.04762358,1.8121496,0.9549617357552052,879.3540115356445,0.053328,208.38,0.05135567,0.0046375683
1037,259250,58282,10.991753991876394,-0.001261458,25925000,0.048661426,1.8073517,0.9765685386955738,880.1572222709656,0.060024,224.92,0.025124526,0.005169354
1038,259500,58206,10.426295757677872,-0.0021539598,25950000,0.048606597,1.8026114,0.9704719949513674,880.9684090614319,0.047412,212.97,0.033095013,0.0043311366
1039,259750,58351,10.229853110248804,-0.0024476422,25975000,0.04746407,1.7979708,0.962759405374527,881.7606062889099,0.051883996,213.73,0.039888095,0.004658223
1040,260000,58235,10.357830413475313,-0.001472819,26000000,0.0484267,1.7908529,0.9577173069119453,882.5618999004364,0.061584003,211.54,0.040472012,0.0053095305
1041,260250,57037,10.346318192268445,-0.0025332156,26025000,0.04837302,1.7837403,0.9646039828658104,883.3644936084747,0.049563996,213.51,0.035347063,0.00445743
1042,260500,56150,10.328283507493252,-0.0016069285,26050000,0.047685888,1.7777128,0.9697249997407198,884.1652340888977,0.053600002,213.71,0.03154657,0.0047676563
1043,260750,56599,10.470137155277898,-0.0020619489,26075000,0.047210693,1.7703434,0.9758094269782305,884.9733755588531,0.030816,219.14,0.024164949,0.0034333523
1044,261000,58176,11.387189655576368,-0.0021736338,26100000,0.04757437,1.7622738,0.9857022417709231,885.7674865722656,0.059051998,237.97,0.013337533,0.0050956625
1045,261250,56537,10.955471253828946,-0.0009076615,26125000,0.04861695,1.7565067,0.9742115177214146,886.5549130439758,0.061431997,225.63,0.027090061,0.005255184
1046,261500,54485,10.943808272484857,-0.0020755033,26150000,0.046242982,1.7550825,0.968252532184124,887.3790817260742,0.051363997,233.04,0.030725569,0.0046380665
1047,261750,49267,10.981011026661655,-0.0021582749,26175000,0.048234437,1.7566392,0.9726393334567547,888.2239305973053,0.06739201,227.81,0.027038857,0.005666438
1048,262000,56209,9.836558332665044,-0.0014129335,26200000,0.047160137,1.757164,0.9668518155813217,889.0979056358337,0.075044,207.66,0.033959497,0.0059310226
1049,262250,58169,11.104098578246775,-0.0005576758,26225000,0.047894903,1.7546761,0.9673044644296169,889.9107666015625,0.08422001,229.55,0.03147197,0.006711141
1050,262500,57034,10.31772141008907,-0.002131602,26250000,0.04719738,1.7518184,0.9581437520682812,890.7185826301575,0.061372,217.85,0.038777865,0.0052510304
1051,262750,56022,9.859981741891449,-0.0014639425,26275000,0.049738195,1.7487032,0.973845973610878,891.5508916378021,0.061579995,198.41,0.026588846,0.0052027944
1052,263000,55904,10.03766666395124,-0.0020318956,26300000,0.048645556,1.7451769,0.9641836546361446,892.363461971283,0.028616,204.52,0.034498744,0.0032035946
1053,263250,55988,10.791221560246777,-0.0019017576,26325000,0.048518885,1.7434553,0.9697833154350519,893.212141752243,0.054752003,221.39,0.026983455,0.00492415
1054,263500,57064,11.193986718905798,-0.0013771486,26350000,0.049117774,1.7417091,0.9723372850567102,894.0217561721802,0.11142399,226.18,0.025324926,0.008815962
1055,263750,55696,10.338514250111183,-0.002778149,26375000,0.046872802,1.740992,0.952175498008728,894.8275542259216,0.068068,218.64,0.04334548,0.005717244
1056,264000,57164,10.236014467691383,-0.0018160783,26400000,0.047286198,1.7439026,0.9728284701704979,895.6413967609406,0.028932,217.48,0.02233803,0.0032499637
1057,264250,56949,10.036862965733471,-0.0021714587,26425000,0.04753303,1.7471699,0.9559839554131031,896.4540576934814,0.059388,210.23,0.039962616,0.00511765
1058,264500,57814,9.640873380201556,-0.0018983589,26450000,0.0489353,1.7496468,0.9490577876567841,897.2754712104797,0.052144002,198.1,0.052975994,0.0047479696
1059,264750,56439,10.02908313284548,-0.0018024922,26475000,0.049100835,1.7510678,0.9699493460357189,898.0726847648621,0.044444002,202.32,0.029459551,0.0041550375
1060,265000,52308,10.181328618047482,-0.0024708041,26500000,0.047311112,1.750618,0.9746361970901489,898.8796536922455,0.049852002,214.19,0.024268743,0.004369949
1061,265250,56434,10.183306316178424,-0.0015491828,26525000,0.047863677,1.7488253,0.9734396580606699,899.7178471088409,0.050100006,211.28,0.02622315,0.0045429366
1062,265500,57365,9.680049679782005,-5.3669188e-05,26550000,0.045925453,1.7462152,0.9799925144761801,900.5305154323578,0.09336801,211.28,0.020737732,0.0073702196
1063,265750,58118,10.661723919947253,-0.0017716853,26575000,0.049384937,1.744264,0.9784202259033918,901.3265635967255,0.073156,215.06,0.022423316,0.006028247
1064,266000,57121,10.372301348717883,-0.00089270406,26600000,0.048026413,1.7436631,0.9712188001722097,902.12047123909,0.058780003,214.09,0.028402746,0.004901794
1065,266250,58969,10.13938327118114,-0.0022997654,26625000,0.04672222,1.7421869,0.968891704455018,902.9215176105499,0.086244,218.62,0.028082663,0.006783289
1066,266500,57110,10.84628794364544,-0.0015198132,26650000,0.046609845,1.7413076,0.9818233586847782,903.70387840271,0.049652003,231.7,0.017363073,0.0044093216
1067,266750,58951,10.170114338216845,-0.0014236833,26675000,0.0474837,1.7391253,0.9611855261027813,904.5026376247406,0.061211996,212.14,0.038004003,0.005200854
1068,267000,57225,10.87107581702272,-0.0028500706,26700000,0.049148306,1.7383802,0.9653409533202648,905.2951939105988,0.063999996,221.05,0.034318935,0.0053772805
1069,267250,56736,11.089321848085966,-0.00042138892,26725000,0.049065392,1.7358744,0.9722671285271645,906.1229238510132,0.069176,225.24,0.025367707,0.0056415917
1070,267500,50714,11.184762027983378,-0.0014271647,26750000,0.048335418,1.7345327,0.9787454921752214,906.9475920200348,0.061244,231.08,0.020208802,0.0051651215
1071,267750,58501,10.246569020593842,-0.0008255175,26775000,0.047385562,1.7326533,0.9804254490882158,907.8113327026367,0.082432,220.15,0.017053923,0.0064577097
1072,268000,57232,10.749886099271643,-0.002185351,26800000,0.047512095,1.7314104,0.9562464170157909,908.6116437911987,0.060528,223.56,0.038021237,0.0051574307
1073,268250,57465,11.016032064984229,-0.0015799692,26825000,0.04820083,1.7301537,0.982408294454217,909.414265871048,0.049807996,229.35,0.017458636,0.0044953255
1074,268500,57824,11.347472248719424,-0.0017005035,26850000,0.050255433,1.728969,0.966303326189518,910.2224361896515,0.077020004,222.49,0.02877881,0.0063026412
1075,268750,56195,10.648777707808277,-0.0016718715,26875000,0.047277104,1.728203,0.9573981612920761,911.0402736663818,0.062171996,220.83,0.037594043,0.005319737
1076,269000,51477,10.957158223566895,-0.0018770766,26900000,0.048091885,1.7292134,0.9537607543170452,911.9497139453888,0.070011996,224.53,0.039087832,0.005826778
1077,269250,50870,10.376530366151128,-0.0015550086,26925000,0.046641875,1.7277044,0.9362685903906822,912.8349194526672,0.072016,220.25,0.054156356,0.005764908
1078,269500,52483,10.190777965041924,-0.0016915938,26950000,0.048697762,1.726507,0.9409298561513424,913.758049249649,0.05064,210.71,0.04274013,0.00454207
1079,269750,45395,9.066454249017333,-0.0012104891,26975000,0.04682355,1.7246706,0.9461119882762432,914.6566038131714,0.061244003,191.08,0.052865244,0.0053533334
1080,270000,55289,10.519957226763509,-0.0019468262,27000000,0.04890268,1.7207577,0.9638051763176918,915.6390399932861,0.073772,215.19,0.03149826,0.0058899894
1081,270250,55188,9.729111113607724,-0.0023158065,27025000,0.047754448,1.7201229,0.9609674774110317,916.4664478302002,0.045668,202.47,0.04166013,0.004122724
1082,270500,48291,10.745924850402389,-0.0015659938,27050000,0.04910956,1.7243859,0.9634251408278942,917.3499221801758,0.074304,215.5,0.033660922,0.00620966
1083,270750,45067,9.740341912933218,-0.0011335347,27075000,0.047618184,1.7251269,0.9581965990364552,918.287323474884,0.047552,207.38,0.03739552,0.0043259636
1084,271000,45900,10.606480291837798,-0.0015745384,27100000,0.04934682,1.7284912,0.9631348438560963,919.3327605724335,0.07251601,211.57,0.03688976,0.0058929417
1085,271250,48110,10.921539809863752,-0.0017560363,27125000,0.0488483,1.7289851,0.9755397047847509,920.3296911716461,0.054519992,221.72,0.023232382,0.004894767
1086,271500,44033,10.488660848212566,-0.0023711738,27150000,0.04859267,1.7254837,0.973127406090498,921.3174266815186,0.049016003,215.89,0.026644107,0.004387298
1087,271750,48703,10.67695618863163,-0.0019706143,27175000,0.04684483,1.7201407,0.9506173208355904,922.3380701541901,0.06778,226.05,0.038740493,0.0056551816
1088,272000,56575,11.290384317493176,-0.0015419122,27200000,0.048569515,1.7153482,0.9826122224330902,923.2453870773315,0.048652,231.17,0.015763313,0.004465154
1089,272250,56360,10.66758932305267,-0.0016654935,27225000,0.047755625,1.7122225,0.9739468488842249,924.0767211914062,0.05926,220.87,0.02674003,0.0051827924
1090,272500,51675,11.375912715222603,-0.001998665,27250000,0.049689077,1.7079909,0.9703654125332832,924.9341158866882,0.052727997,227.64,0.025306469,0.0047656484
1091,272750,48591,10.340936494218186,-0.0016604721,27275000,0.04780153,1.705246,0.9647372849285603,925.901417016983,0.062316,215.18,0.03171546,0.005267732
1092,273000,48622,10.47428812397873,-0.0021839,27300000,0.046556488,1.6997334,0.9688368532806635,926.8418369293213,0.042608,223.66,0.031096002,0.0040955
1093,273250,49582,11.061446648938144,-0.001962291,27325000,0.048946798,1.694701,0.9732655826956034,927.7857820987701,0.056976,223.73,0.024924725,0.005011821
1094,273500,50836,10.627336454077886,-0.0017691341,27350000,0.047079638,1.6912521,0.9742203988134861,928.726583480835,0.07058,224.29,0.023067314,0.005818636
1095,273750,49570,10.385222893250175,-0.0019840207,27375000,0.04731795,1.6892105,0.9531077295541763,929.6428864002228,0.067184,218.64,0.037020825,0.0058225477
1096,274000,50348,10.477809636669843,-0.002065605,27400000,0.04657646,1.6889566,0.9561684168875217,930.57213306427,0.058156002,220.63,0.042141818,0.004996375
1097,274250,50151,10.306893172525307,-0.0010641385,27425000,0.047511663,1.6881363,0.9636030718684196,931.5024859905243,0.06844799,215.35,0.030963723,0.0056459415
1098,274500,49906,11.147434926619116,-0.0023238051,27450000,0.04677716,1.6884474,0.9715776778757572,932.433666229248,0.047275998,236.37,0.023387332,0.004308656
1099,274750,50290,11.166142564633502,-0.0023164218,27475000,0.048678808,1.6881329,0.9672818034887314,933.3638644218445,0.056379996,227.55,0.026229387,0.005071523
1100,275000,46246,11.309432971697788,-0.002204538,27500000,0.048570752,1.6834476,0.9718872010707855,934.2823193073273,0.047379997,231.35,0.020897623,0.0042660013
1101,275250,47535,11.040133631583776,-0.002135577,27525000,0.04723119,1.67738,0.9663918539881706,935.2856373786926,0.06192,229.75,0.032960556,0.005233135
1102,275500,58094,11.24707751486014,-0.0021281992,27550000,0.048998695,1.6750526,0.975099503993988,936.2295453548431,0.045824,228.76,0.020067278,0.0042605875
1103,275750,55429,10.410887830460233,-0.0009617092,27575000,0.04653158,1.6748774,0.9738069418817759,937.0480136871338,0.080412,223.8,0.023572702,0.0064436225
1104,276000,46984,10.888422243706128,-0.0018428579,27600000,0.047608532,1.6741146,0.9651949107646942,937.9053099155426,0.037079997,227.77,0.028640598,0.0038788393
1105,276250,40661,10.426740318699098,-0.0024297961,27625000,0.047684606,1.6727842,0.9727782346308231,938.8938994407654,0.042152002,219.98,0.022557955,0.0040759863
1106,276500,48918,10.868062201952561,-0.0016475063,27650000,0.04822164,1.6731917,0.9752543866634369,939.9599843025208,0.06662,224.58,0.021665607,0.0055881497
1107,276750,50819,10.86108213216321,-0.0017734428,27675000,0.04732838,1.6737127,0.9626755379140377,940.8873672485352,0.038572006,228.74,0.031230003,0.0037809983
1108,277000,49928,10.44820282798799,-0.002396629,27700000,0.04809712,1.6728675,0.9651041589677334,941.7960155010223,0.067928,218.52,0.028624395,0.0055241548
1109,277250,49884,10.897665316825732,-0.0015667353,27725000,0.048103012,1.6688601,0.9679436571896076,942.7146217823029,0.060131997,227.48,0.028976012,0.005218682
1110,277500,55743,10.63330320362289,-0.0020935049,27750000,0.047143985,1.658178,0.9735095761716366,943.6274647712708,0.043144,227.15,0.023947958,0.004232567
1111,277750,56657,11.518697890121366,-0.0016105464,27775000,0.04862424,1.6477095,0.977875841781497,944.4536473751068,0.045964,235.62,0.01933485,0.0043386165
1112,278000,57134,11.457876891599808,-0.0022394785,27800000,0.04883228,1.6425765,0.9736255668103695,945.2716810703278,0.037692003,231.93,0.021274284,0.0035906874
1113,278250,57628,11.434836651527494,-0.0024985152,27825000,0.048244435,1.6420723,0.9614478535950184,946.1051502227783,0.056067996,236.54,0.029836064,0.004872618
1114,278500,57290,11.217413048342259,-0.0020858902,27850000,0.047778096,1.6426146,0.964551605284214,946.9237425327301,0.087876,234.3,0.0274324,0.006940833
1115,278750,54498,10.905072918633305,-0.0021898104,27875000,0.04891097,1.6423333,0.9681002199649811,947.7408361434937,0.036112,221.71,0.025651637,0.003634873
1116,279000,58708,10.867962567869126,-0.001596367,27900000,0.049144015,1.640167,0.9446140229701996,948.5886523723602,0.061267994,219.96,0.042807642,0.0052165077
