serial_timesteps,total_timesteps,n_updates,clipfrac,explained_variance,value_loss,policy_entropy,ep_reward_mean,fps,time_elapsed,true_reward,ep_len_mean,approxkl,policy_loss
89500,8950000,358,0.048788,0.9353047087788582,0.47411132,4.0278635,2.369729922275949,55896,312.28753876686096,0.00019925289,214.58,0.0045124497,-0.0022266267
89750,8975000,359,0.034344,0.9146955534815788,0.6296807,4.0219774,3.1694272547723563,54840,313.07986307144165,0.0003742413,211.86,0.0036863429,-0.0016698049
90000,9000000,360,0.048504002,0.9265727698802948,0.5829061,4.0170326,2.787185882329819,53976,313.87449502944946,-0.0016051109,207.31,0.004327352,-0.0021161153
90250,9025000,361,0.046608,0.9286523312330246,0.5150081,4.0132437,3.0358906077750634,50062,314.6716709136963,0.000106783984,212.51,0.0042854464,-0.0024767716
90500,9050000,362,0.024408,0.947982307523489,0.43442088,4.0104647,2.2216930795411773,56230,315.50691056251526,-0.007729862,197.0,0.0028030784,-0.0017253464
90750,9075000,363,0.028340003,0.9484656900167465,0.4083042,4.010067,2.1096387994105736,42522,316.29945135116577,-0.008128584,196.31,0.0031498657,-0.0019865446
91000,9100000,364,0.025683999,0.947175819426775,0.5247937,4.0091753,1.4798090826065913,36546,317.2279095649719,-0.016904807,170.73,0.002940781,-0.0014855883
91250,9125000,365,0.038287997,0.9006439298391342,0.6884001,4.007806,1.7586647815689718,43766,318.2443103790283,-0.004011902,207.13,0.003806619,-0.0015420916
91500,9150000,366,0.037639998,0.9082668647170067,0.61357576,4.0057607,2.3188472537461644,57262,319.15905141830444,-0.0031713548,206.88,0.003677491,-0.0023191816
91750,9175000,367,0.061055996,0.9363293573260307,0.5608324,4.002523,2.559277687230436,55063,319.9392111301422,-0.0073641725,191.39,0.0050398917,-0.0028772226
92000,9200000,368,0.04316,0.9565289951860905,0.28743497,3.9969287,1.5380623773752922,55100,320.73303747177124,-0.00424539,215.45,0.004079327,-0.0021108803
92250,9225000,369,0.028688002,0.9270322322845459,0.45259824,3.9898095,2.6965599363310684,54374,321.53989458084106,0.0013810965,218.18,0.0033444776,-0.0010292215
92500,9250000,370,0.026379999,0.9387329071760178,0.57376325,3.9826264,1.9362671311957294,55581,322.3491418361664,-0.009571544,193.64,0.003085497,-0.0018970091
92750,9275000,371,0.024112,0.9190219342708588,0.55669224,3.9787414,2.4548899125929795,55931,323.1399281024933,-0.0013544607,209.44,0.002668856,-0.0011982679
93000,9300000,372,0.035292,0.9230664595961571,0.5662592,3.9781394,3.8898861467422416,49829,323.9312789440155,0.0045981496,219.61,0.003561452,-0.0018564744
93250,9325000,373,0.041220002,0.9398952648043633,0.3819959,3.9759789,2.0490938144828363,56106,324.7787866592407,-0.0012281467,213.9,0.003849126,-0.002322693
93500,9350000,374,0.029015997,0.9118069931864738,0.6851491,3.9739976,1.9328746473689897,56068,325.57257080078125,-0.008451239,196.7,0.0031493711,-0.0010583623
93750,9375000,375,0.046636,0.9339422360062599,0.45546213,3.9714496,2.376376283402192,56343,326.36093854904175,-0.0010988853,211.18,0.004246414,-0.0022338338
94000,9400000,376,0.043031998,0.9117509946227074,0.64931715,3.9655254,2.315511940128356,47800,327.146653175354,-0.006080632,205.37,0.004070095,-0.0019473704
94250,9425000,377,0.031884,0.903556726872921,0.566924,3.9612236,2.931864070872329,55718,328.0096523761749,0.0030132453,224.69,0.0032110778,-0.0020196051
94500,9450000,378,0.023091998,0.8983522728085518,0.6292302,3.9565856,3.6765197876584312,56668,328.7956109046936,0.007427628,217.62,0.0024660248,-0.0014916672
94750,9475000,379,0.032247998,0.9503292106091976,0.46792787,3.952418,3.6811024415605926,56677,329.57634830474854,0.0018796558,212.07,0.0032768263,-0.0020595477
95000,9500000,380,0.03294,0.9279268383979797,0.5114721,3.9477985,2.5519298892956046,55670,330.3623511791229,-0.00020173089,216.31,0.0033798423,-0.001932309
95250,9525000,381,0.022235999,0.929703563451767,0.5029276,3.944656,2.602323773725085,56457,331.15316677093506,-0.002050963,210.6,0.0027241046,-0.0016079281
95500,9550000,382,0.020920001,0.917845830321312,0.55159533,3.941218,2.308651853435372,54606,331.9358730316162,0.00091268885,215.33,0.002488672,-0.0014957953
95750,9575000,383,0.040179998,0.8775254040956497,0.66316175,3.9370708,3.2751024882954822,57225,332.7337386608124,0.0052039544,215.24,0.0037992827,-0.0017715914
96000,9600000,384,0.033392005,0.8849622085690498,0.6566128,3.9306722,2.4052713775442776,55558,333.5081830024719,-0.002889104,214.21,0.0035220343,-0.0015915012
96250,9625000,385,0.040111996,0.901665560901165,0.6154292,3.9266071,2.3925899989992168,56031,334.29925060272217,-0.0021959576,219.13,0.0039822385,-0.0016800873
96500,9650000,386,0.03718,0.9237145930528641,0.4515129,3.924094,1.9857429364722907,56465,335.0882124900818,-0.0014047922,220.54,0.0035369128,-0.0015192691
96750,9675000,387,0.03692,0.9081923812627792,0.51174706,3.9208355,2.9172410920925813,55578,335.8708176612854,0.0026454898,218.64,0.0035547304,-0.0011613677
97000,9700000,388,0.032136,0.9224740266799927,0.4876241,3.9151769,2.315780395220396,50423,336.66014289855957,0.0017194293,223.59,0.0032126824,-0.0018543229
97250,9725000,389,0.031992,0.9072267711162567,0.49715656,3.9069843,2.4581938445298293,57313,337.49164152145386,0.0023726923,228.7,0.003295763,-0.0015746554
97500,9750000,390,0.017064,0.9063864722847939,0.6353834,3.901727,2.917877986602698,55747,338.27586555480957,0.0008193618,209.48,0.0024106784,-0.0014797928
97750,9775000,391,0.05800399,0.9187308698892593,0.51142263,3.900189,3.3295442166809046,56942,339.0599191188812,0.0033532963,217.81,0.004851804,-0.0019849413
98000,9800000,392,0.040792,0.8991211578249931,0.7009469,3.8977387,3.3958290505132243,56702,339.84392523765564,0.0034999517,214.54,0.0037528514,-0.0019242162
98250,9825000,393,0.042656,0.897458627820015,0.5662655,3.8946083,2.15878167258126,56386,340.6307656764984,-0.0014212999,224.73,0.0040943013,-0.0020422444
98500,9850000,394,0.039947998,0.9128723740577698,0.55557287,3.8882537,2.5712389327256227,54553,341.41799211502075,-0.0030077845,213.41,0.0038663424,-0.001986991
98750,9875000,395,0.024372,0.8892341330647469,0.65863556,3.882384,2.5576802467635638,56741,342.21618461608887,-0.0015508115,212.58,0.0027950432,-0.0014004657
99000,9900000,396,0.022036001,0.923875592648983,0.47767344,3.879285,3.4771862682897323,55437,342.99452090263367,0.0063204453,223.43,0.0025762466,-0.0012539041
99250,9925000,397,0.01742,0.9210340902209282,0.4732707,3.8757095,2.1259077342520207,50292,343.78887820243835,-0.0028217232,214.89,0.002279932,-0.0013130662
99500,9950000,398,0.02986,0.9126020297408104,0.4385256,3.8735569,2.482583831752588,56517,344.62357449531555,0.0035485537,223.46,0.0030055293,-0.0018184159
99750,9975000,399,0.055184,0.922201469540596,0.41448846,3.8717957,1.9463559578796754,43911,345.4068703651428,-0.00075707276,220.97,0.0047580837,-0.0015617074
100000,10000000,400,0.041588,0.9080653116106987,0.4981242,3.868729,2.747576132025286,57581,346.3083019256592,0.002765628,221.86,0.003970652,-0.0021999497
100250,10025000,401,0.031587996,0.9241959825158119,0.43085343,3.8643277,2.354955663654445,48632,347.08539748191833,0.0028230152,217.31,0.0033556123,-0.0013868237
100500,10050000,402,0.025160003,0.9042195305228233,0.53505623,3.8607297,2.835841217702748,56804,347.9321708679199,0.0057136877,227.99,0.0029700336,-0.0016220843
100750,10075000,403,0.017855998,0.9148966446518898,0.5473759,3.8572624,2.688113509856153,54930,348.71214985847473,0.0020280264,214.98,0.0025007392,-0.0011456689
101000,10100000,404,0.032752,0.9258606508374214,0.36732247,3.8541903,2.2418411002342284,54630,349.51229429244995,0.0002125154,223.64,0.003406757,-0.002396653
101250,10125000,405,0.015240001,0.913649782538414,0.54809415,3.850717,3.044534458600929,55418,350.3099937438965,0.000537534,218.96,0.0020650006,-0.0014617641
101500,10150000,406,0.031788003,0.9081795290112495,0.4908175,3.84872,3.0797491541729096,55222,351.1010196208954,0.0020768251,222.37,0.0031476312,-0.0019089706
101750,10175000,407,0.030220002,0.9037557616829872,0.46425214,3.8463051,2.187078219667672,54153,351.89064478874207,0.0010164084,218.74,0.0034470125,-0.002535856
102000,10200000,408,0.03818,0.909977525472641,0.5100433,3.8452866,3.448015406185144,53669,352.71345806121826,0.00484224,216.86,0.0036435195,-0.0009939782
102250,10225000,409,0.028472,0.9029382914304733,0.42908973,3.843078,2.6473621576201958,55906,353.5566668510437,0.004154461,230.48,0.003180083,-0.0019402383
102500,10250000,410,0.04748,0.8979753330349922,0.43346113,3.836846,2.437042545563146,50410,354.3634331226349,0.003808174,226.94,0.0044519035,-0.0026755729
102750,10275000,411,0.025136,0.8803460150957108,0.59499454,3.829202,1.7834969734704236,57196,355.19687247276306,-0.0010616648,220.28,0.0028763919,-0.001008338
103000,10300000,412,0.021476,0.90878826379776,0.58530104,3.824799,3.2199005314511377,55873,355.9802780151367,0.0022469428,213.96,0.0026833888,-0.0012095401
103250,10325000,413,0.031244,0.882015734910965,0.62571514,3.8229156,3.3589568692160743,39842,356.7648558616638,0.006891413,224.04,0.00324914,-0.0017576966
103500,10350000,414,0.060332,0.8823659121990204,0.7868155,3.824613,3.13452493837378,55772,357.72108936309814,0.00025836678,212.89,0.005023883,-0.0016755253
103750,10375000,415,0.059595995,0.8882455006241798,0.709684,3.8230705,2.2088455894801684,55332,358.5061478614807,-0.004940708,202.03,0.0050641187,-0.0011790597
104000,10400000,416,0.034188,0.8704023659229279,0.67981946,3.8223946,2.07509595582801,54302,359.3035056591034,-0.0012810455,221.79,0.0036141463,-0.0012131502
104250,10425000,417,0.048383996,0.8774990737438202,0.659308,3.8205857,2.6494001352836722,44787,360.09744930267334,0.00041690978,221.98,0.004425701,-0.0016114262
104500,10450000,418,0.016436,0.9224630519747734,0.4677295,3.8190358,2.680801508582732,52609,360.98844027519226,0.0014003724,218.21,0.002391314,-0.001257098
104750,10475000,419,0.018772,0.919094018638134,0.46447152,3.8150158,2.0952697584549194,54279,361.81185245513916,-0.0029529014,217.35,0.0025105202,-0.0018069748
105000,10500000,420,0.016832,0.9423945471644402,0.38180143,3.8080318,2.3749215929385046,53384,362.6108224391937,-0.00068197394,220.33,0.0022554812,-0.0014235189
105250,10525000,421,0.045916,0.9150011017918587,0.4364992,3.8005967,2.8533254618928767,55838,363.4271876811981,0.0058247936,229.39,0.004233898,-0.0017332677
105500,10550000,422,0.038503997,0.8741146475076675,0.4382038,3.7925992,2.5266076464207567,36148,364.2206401824951,0.0052577476,235.54,0.0037072096,-0.0019250542
105750,10575000,423,0.056456,0.931129202246666,0.43244427,3.7870007,2.54979260082996,57303,365.24667620658875,-0.00052496913,212.91,0.0049197855,-0.0010699928
106000,10600000,424,0.035276,0.9060645774006844,0.42854428,3.7830384,3.563940673211405,49210,366.0201678276062,0.010222217,234.94,0.003839645,-0.001114198
106250,10625000,425,0.04416,0.9051495119929314,0.4665169,3.779121,2.4877935358150767,53873,366.86857509613037,0.0011995148,219.63,0.004102095,-0.0020428333
106500,10650000,426,0.049984004,0.9012352079153061,0.39385024,3.771689,2.1564710251541133,57063,367.6747794151306,-8.206135e-05,228.18,0.004525438,-0.0014391685
106750,10675000,427,0.035739996,0.9146582260727882,0.3873301,3.7660587,3.167908338529021,55962,368.4605829715729,0.0089286715,237.14,0.0036329299,-0.0008786861
107000,10700000,428,0.048912,0.9040085896849632,0.44209084,3.7614732,3.4218674721950904,55089,369.2496871948242,0.009118675,235.06,0.0044576945,-0.0011288368
107250,10725000,429,0.026927998,0.9401841461658478,0.29878405,3.7588356,2.421286171191009,55698,370.05388259887695,0.0036399825,231.73,0.0031008176,-0.0019553553
107500,10750000,430,0.037476,0.9002072736620903,0.48221764,3.756681,2.674106328049953,55111,370.84944128990173,0.006727615,230.13,0.0037593623,-0.0015897725
107750,10775000,431,0.030324,0.8911028578877449,0.54037607,3.7529817,3.441609946536585,56669,371.6519823074341,0.008019273,227.57,0.0033273674,-0.0011213775
108000,10800000,432,0.021984,0.8729366660118103,0.6282279,3.7490249,3.224699934801788,49720,372.4348523616791,0.005629472,229.93,0.0027946979,-0.0010889831
108250,10825000,433,0.053675998,0.927661158144474,0.48800325,3.7480054,3.427645557704419,54679,373.2759041786194,0.002162087,211.52,0.00471057,-0.002131403
108500,10850000,434,0.039316,0.9153405949473381,0.48594147,3.7506537,3.505028116260839,55619,374.0736255645752,0.0074257185,225.35,0.0036563866,-0.0017869223
108750,10875000,435,0.029792,0.9226256385445595,0.3796787,3.748225,3.2446355310119794,56106,374.868123292923,0.0070640557,229.22,0.0034191713,-0.0013985208
109000,10900000,436,0.051268,0.9421239458024502,0.32497147,3.7415943,2.4545014216317282,55003,375.65832114219666,0.00198063,221.01,0.0046277354,-0.001315785
109250,10925000,437,0.042439997,0.9120670482516289,0.3415564,3.740231,2.957610486417177,55872,376.4577224254608,0.009165786,241.71,0.004207895,-0.0018216154
109500,10950000,438,0.043568,0.918210357427597,0.5983287,3.7362225,3.363387719412675,43499,377.24352264404297,0.0033593336,214.43,0.0042569963,-0.0017842425
109750,10975000,439,0.029764,0.8754310682415962,0.6490066,3.7298439,4.4199850646750285,57559,378.15690326690674,0.011521458,232.3,0.0033729437,-0.0004482124
110000,11000000,440,0.029648,0.9174805581569672,0.41926995,3.7261531,3.412690693687101,55865,378.9321713447571,0.00637903,225.45,0.003396844,-0.001295746
110250,11025000,441,0.022435999,0.9280989617109299,0.5228292,3.7241287,4.014440486730901,56734,379.71850061416626,0.006565691,220.21,0.0026140283,-0.0016954069
110500,11050000,442,0.035288,0.9029320925474167,0.38059536,3.7226586,2.791871769793111,50443,380.50048995018005,0.007087551,234.23,0.0036484196,-0.0012351399
110750,11075000,443,0.017512,0.9023637101054192,0.49918622,3.7197099,3.254037356641701,55898,381.3278205394745,0.004672888,227.28,0.0022402313,-0.0014923805
111000,11100000,444,0.027880002,0.9373128712177277,0.35434738,3.7139907,2.9814833325939354,54248,382.1333293914795,0.006122872,228.38,0.0030117906,-0.0018656112
111250,11125000,445,0.034516,0.9113737791776657,0.32501715,3.7058976,2.412512788877136,38848,382.9366328716278,0.0043835035,235.13,0.0033262507,-0.0020200373
111500,11150000,446,0.056808002,0.9182789325714111,0.4955319,3.700163,3.6038769471248666,55057,383.9289081096649,0.010628011,232.7,0.0049154926,-0.001231116
111750,11175000,447,0.033976,0.9113778695464134,0.46693558,3.696642,3.179063239569585,50866,384.74915528297424,0.004163053,223.67,0.0036100268,-0.0015044115
112000,11200000,448,0.040792,0.889991469681263,0.4735287,3.6962273,4.670031203222289,56623,385.58463954925537,0.0154477395,237.51,0.0039751884,-0.0009349391
112250,11225000,449,0.022372,0.9031964838504791,0.45020494,3.694038,3.1070703143871947,46364,386.3672742843628,0.0059786513,230.29,0.0026777196,-0.0012367775
112500,11250000,450,0.033964,0.9280743896961212,0.36170006,3.6923122,2.746566216846123,55742,387.2448446750641,0.005695849,233.88,0.0035367955,-0.0015808562
112750,11275000,451,0.042076,0.9296053871512413,0.4068849,3.6877809,2.4500615515882633,48692,388.0347697734833,0.0021150736,224.35,0.0039906804,-0.0017593987
113000,11300000,452,0.039284,0.8749636709690094,0.4459637,3.6828341,2.427216752679412,55864,388.89043736457825,0.0058075963,237.64,0.0037845024,-0.0014215326
113250,11325000,453,0.033516,0.8464800268411636,0.4770636,3.6782317,3.5485064841848826,55747,389.68038845062256,0.01083766,241.13,0.0034260652,-0.0012396566
113500,11350000,454,0.029503997,0.9059569910168648,0.28153902,3.6747887,2.071600280425592,57159,390.4635956287384,0.0053138146,241.11,0.0031048534,-0.0022148755
113750,11375000,455,0.039136,0.9320288971066475,0.35733348,3.6694775,3.6015407947352838,56525,391.2452654838562,0.008348677,232.43,0.0038605072,-0.0014957602
114000,11400000,456,0.030059999,0.9236910864710808,0.4191896,3.664959,2.759582440322532,45615,392.0231866836548,0.002985075,226.06,0.003401819,-0.0010423362
114250,11425000,457,0.047976,0.9004978016018867,0.46176347,3.6610558,3.904560749094203,55318,392.9093542098999,0.010322296,233.2,0.004371171,-0.0018534381
114500,11450000,458,0.033904,0.8896749392151833,0.40900755,3.6557724,2.879040401928288,50722,393.70333218574524,0.008727906,239.24,0.0036147728,-0.0013470006
114750,11475000,459,0.025772,0.9229423254728317,0.39592937,3.650064,3.514965337726478,30896,394.5361568927765,0.009762684,236.51,0.002950715,-0.0013183265
115000,11500000,460,0.031048,0.8870878964662552,0.4396577,3.6452107,3.1403747365239707,56997,395.6750249862671,0.00784266,236.0,0.0032299322,-0.0017909424
115250,11525000,461,0.035916,0.897487185895443,0.31270856,3.6398044,2.6448754278417415,56893,396.4450616836548,0.007772483,242.2,0.0035329442,-0.0015767118
115500,11550000,462,0.028531998,0.9232497587800026,0.32183018,3.633884,2.8451734615847837,54364,397.21146297454834,0.0055496697,232.61,0.0033025444,-0.0013411522
115750,11575000,463,0.034131996,0.8489757031202316,0.5885724,3.6305785,4.390415670086303,54189,398.0110297203064,0.011860288,235.89,0.0033217936,-0.001567283
116000,11600000,464,0.021720001,0.9067966714501381,0.32235748,3.6284134,3.236014597039715,55830,398.8160445690155,0.008713562,237.49,0.0027175718,-0.0013827166
116250,11625000,465,0.065368004,0.887474812567234,0.41300923,3.62365,4.159679142453812,47523,399.6080913543701,0.013463256,239.31,0.00561899,-0.00070768327
116500,11650000,466,0.067172,0.886867456138134,0.5450241,3.6195054,3.1979336407296266,57258,400.4702742099762,0.0067832326,234.66,0.0054570595,-0.0010965057
116750,11675000,467,0.042792,0.872489869594574,0.6197587,3.6154456,3.2266441944133812,56297,401.25686264038086,0.0047922265,224.23,0.0040858844,-0.0019064688
117000,11700000,468,0.031636,0.9159902930259705,0.40348488,3.6099114,3.8017444522288515,53708,402.07443594932556,0.01073046,234.73,0.0034618736,-0.0014570943
117250,11725000,469,0.033279996,0.8547293841838837,0.470537,3.6043315,4.082001750177222,54012,402.9259593486786,0.012672252,237.8,0.0035508715,-0.0010562262
117500,11750000,470,0.017992001,0.8619076907634735,0.5368268,3.6022148,3.260219724150464,54685,403.7384216785431,0.007597558,230.48,0.0023666678,-0.0016467592
117750,11775000,471,0.082044005,0.9178121164441109,0.33823588,3.6004295,3.098789718738013,52983,404.58100390434265,0.008164738,235.17,0.0063847527,-0.0013041826
118000,11800000,472,0.072312,0.8311318308115005,0.6465532,3.596145,3.1828423814689843,55529,405.39472007751465,0.0053405412,224.47,0.005909314,0.00022555958
118250,11825000,473,0.033684,0.8656928837299347,0.42349952,3.5937412,2.9813270808013654,54887,406.1915295124054,0.0077884817,235.67,0.0035949901,-0.0015665733
118500,11850000,474,0.025919998,0.8694707155227661,0.42197484,3.5919309,3.5552245094976604,54881,406.99364495277405,0.0114045935,242.54,0.003087983,-0.0010116461
118750,11875000,475,0.026191998,0.915142647922039,0.34384513,3.5913734,2.6536472931311073,44953,407.79179763793945,0.0038507257,233.2,0.0029699295,-0.0013444414
119000,11900000,476,0.035772003,0.8401492536067963,0.41885734,3.5914943,3.334432404348862,55786,408.6824359893799,0.010257403,238.76,0.0036605622,-0.0020795092
119250,11925000,477,0.034904003,0.8816172927618027,0.41257024,3.5903912,3.275338054795048,45306,409.4717094898224,0.00916972,238.81,0.003422207,-0.0016362879
119500,11950000,478,0.039132,0.880985215306282,0.3876441,3.5857596,3.2286468878991217,47366,410.36434531211853,0.010075112,240.37,0.003941069,-0.0016195703
119750,11975000,479,0.025704,0.9089175015687943,0.40330067,3.581761,3.2288283621736134,32032,411.2328281402588,0.009274243,231.94,0.002925888,-0.0016042081
120000,12000000,480,0.038523998,0.8403212130069733,0.54376125,3.579863,3.578766648713395,54464,412.35020089149475,0.0099875685,236.19,0.0037930596,-0.0023616669
120250,12025000,481,0.028575998,0.8237164616584778,0.5864518,3.578484,3.8721552255804634,51339,413.13739037513733,0.010064178,233.45,0.003272113,-0.0018242836
120500,12050000,482,0.052524,0.8490356355905533,0.47146806,3.579551,4.558372955677087,56206,413.96163177490234,0.01745318,245.53,0.0046226378,-0.0009384133
120750,12075000,483,0.046228,0.9106257632374763,0.440118,3.5791183,3.6816888794758307,50943,414.7357416152954,0.0100569455,233.14,0.0042724544,-0.0017570831
121000,12100000,484,0.039348,0.8476100116968155,0.5657119,3.5777962,4.436685227039722,54945,415.57758378982544,0.01456314,243.33,0.0038090465,-0.0013392027
121250,12125000,485,0.063168,0.8666288554668427,0.49078584,3.576587,3.4256419888489518,56154,416.3903956413269,0.0104462,238.29,0.0054264227,-0.0022903306
121500,12150000,486,0.034507997,0.7971802353858948,0.6970519,3.5755525,4.4958924306615495,55446,417.18416476249695,0.013917554,236.65,0.0036056854,-0.0012083881
121750,12175000,487,0.041388,0.8518348038196564,0.39902884,3.573227,2.707680707978459,56627,417.9768850803375,0.0068314685,238.37,0.0038998686,-0.0020866613
122000,12200000,488,0.045172002,0.8600600361824036,0.46329898,3.5700638,3.5347522599571892,55941,418.7601697444916,0.010620969,239.94,0.0041898126,-0.0015695731
122250,12225000,489,0.042604,0.9137887209653854,0.3195008,3.5693297,2.533647055118146,55417,419.5523202419281,0.006995105,238.85,0.0040734187,-0.0012130133
122500,12250000,490,0.046972,0.8885213509202003,0.41975752,3.567475,3.675603525057468,47700,420.3533971309662,0.011102899,236.95,0.004353221,-0.0016967825
122750,12275000,491,0.025323998,0.9136475399136543,0.38135767,3.5676906,3.7235526236940246,55877,421.2137916088104,0.0101775015,235.47,0.0028419967,-0.001561615
123000,12300000,492,0.030935999,0.8927399516105652,0.56865406,3.5701454,3.736871327427956,49270,422.01709151268005,0.005961653,222.23,0.003313378,-0.001030349
123250,12325000,493,0.026236001,0.8976184949278831,0.5626824,3.570599,3.793867467714401,54199,422.8632938861847,0.0087725315,227.04,0.0031294166,-0.0010679879
123500,12350000,494,0.046735995,0.8741575628519058,0.49437267,3.5721126,4.45600435461308,50109,423.6639332771301,0.014461754,239.67,0.0042660655,-0.0016502145
123750,12375000,495,0.042563997,0.9174773618578911,0.46368533,3.5724292,4.19854410398911,49689,424.50037932395935,0.0117131425,231.63,0.0039593847,-0.001436406
124000,12400000,496,0.032456003,0.9003678187727928,0.45406398,3.57098,4.051008753542854,55487,425.34618496894836,0.010905599,232.28,0.0032575398,-0.0013264787
124250,12425000,497,0.038439997,0.909197673201561,0.47426885,3.5674,3.3799627819514684,56083,426.1481649875641,0.0077256816,230.8,0.0038540526,-0.002142399
124500,12450000,498,0.017684,0.9157402962446213,0.43394727,3.5652242,3.4583051679266568,47138,426.9389500617981,0.008405765,230.89,0.0025083225,-0.0012475637
124750,12475000,499,0.023788,0.9148879870772362,0.32144985,3.5672684,3.0961640137447866,50289,427.8297872543335,0.009323181,239.76,0.0029201708,-0.0011636539
125000,12500000,500,0.055032004,0.8802797719836235,0.42435378,3.568367,3.7526005736395986,45860,428.66756772994995,0.011059452,237.78,0.0048529757,-0.0019041946
125250,12525000,501,0.048483998,0.9212233424186707,0.5353959,3.5690308,3.870970346324033,34492,429.55420088768005,0.008590507,226.49,0.004477523,-0.0011322915
125500,12550000,502,0.0479,0.8421650379896164,0.51690733,3.566344,4.142362984175722,56329,430.6158993244171,0.012326393,238.21,0.0044159237,-0.0009524049
125750,12575000,503,0.037764,0.9389131739735603,0.32519403,3.561156,3.3305292444035786,44209,431.3987967967987,0.008637223,232.75,0.0037389032,-0.0017305024
126000,12600000,504,0.042328,0.879913367331028,0.62228215,3.555119,4.454568423993913,54877,432.29402136802673,0.0141191175,235.68,0.004026486,-0.0016617697
126250,12625000,505,0.044503998,0.8888901546597481,0.54249686,3.5518959,3.867166294090247,50358,433.0846965312958,0.008004256,232.09,0.0041172216,-0.0012333657
126500,12650000,506,0.042212002,0.8985350430011749,0.57191426,3.5480525,3.745876605547176,56069,433.91947174072266,0.0110626565,233.04,0.003941009,-0.0014036766
126750,12675000,507,0.026948,0.8791711702942848,0.5425096,3.5404708,4.773202110834979,56096,434.7165062427521,0.015674489,239.49,0.002892283,-0.0013881619
127000,12700000,508,0.025768,0.8657002151012421,0.7613929,3.5324512,5.323760201715966,39364,435.50451135635376,0.015197369,234.18,0.0028480731,-0.00083467783
127250,12725000,509,0.039623998,0.9103519544005394,0.5161398,3.527251,4.1716458415986715,57259,436.4756076335907,0.010815006,233.47,0.0037620068,-0.0018058575
127500,12750000,510,0.026039999,0.8330621868371964,0.60391307,3.523684,3.5394136333894117,50391,437.2585663795471,0.010356145,240.21,0.0028691334,-0.0013249156
127750,12775000,511,0.034492,0.8853164315223694,0.45848352,3.5204346,3.6808733980052124,49683,438.09616899490356,0.011053123,239.3,0.0035744938,-0.0015136232
128000,12800000,512,0.017376,0.8806639537215233,0.5923253,3.5136914,4.0136257120468795,49199,438.9380292892456,0.009799796,233.56,0.0024221772,-0.001131121
128250,12825000,513,0.035508,0.835502415895462,0.5697032,3.5092564,3.8181731938393035,56784,439.7918357849121,0.009909883,237.01,0.00348229,-0.001915456
128500,12850000,514,0.040912002,0.8923289179801941,0.51579165,3.5044873,3.8527261819889196,50041,440.5707120895386,0.010219043,238.38,0.0039410284,-0.0010178089
128750,12875000,515,0.057808,0.7875612378120422,0.86481047,3.501281,5.524727216402432,55179,441.42226672172546,0.017632945,240.26,0.0048876638,-0.0013000487
129000,12900000,516,0.032428,0.8884037733078003,0.6847624,3.500399,3.9656586160338714,55584,442.21583342552185,0.0068084947,227.09,0.0031718588,-0.0016132358
129250,12925000,517,0.036816,0.9272336140275002,0.41943327,3.4993691,3.466169720307476,48267,443.01702857017517,0.0069304616,229.01,0.0036253706,-0.0018647963
129500,12950000,518,0.04842,0.8944012075662613,0.5188203,3.4951808,3.9010803313861055,55418,443.87695264816284,0.008885113,229.89,0.0043651266,-0.00074973213
129750,12975000,519,0.028684,0.909419372677803,0.4259521,3.4926155,3.8575805957250213,56078,444.67503690719604,0.011595757,236.12,0.003167934,-0.0019672855
130000,13000000,520,0.048,0.8452131450176239,0.57144105,3.4880505,4.960866693691168,55468,445.4666631221771,0.016209655,240.47,0.004377064,-0.0013159965
130250,13025000,521,0.025635999,0.8875310719013214,0.5379101,3.4818802,3.6960352281871707,46817,446.2604649066925,0.00953876,233.31,0.0029580533,-0.0014369583
130500,13050000,522,0.031472,0.870065301656723,0.5650306,3.4777045,2.907976796322863,54707,447.1418299674988,0.004154737,229.79,0.0034698707,-0.0013161188
130750,13075000,523,0.031432,0.9115037694573402,0.41146445,3.4746413,3.4149443262396244,56229,447.95934987068176,0.0070608873,234.5,0.003460934,-0.0013996474
131000,13100000,524,0.04124,0.8941433429718018,0.35419366,3.471662,3.2512777360296896,57069,448.74114441871643,0.0110675255,244.26,0.0040830486,-0.0016280178
131250,13125000,525,0.057163995,0.8996867462992668,0.5000143,3.4690049,4.117027474923836,54565,449.5196895599365,0.01019538,233.43,0.005003441,-0.0011358594
131500,13150000,526,0.03752,0.8990592733025551,0.5300646,3.4659572,4.125511625277593,54658,450.3181824684143,0.011189923,231.77,0.003720916,-0.0015526245
131750,13175000,527,0.042672,0.8941357135772705,0.38865358,3.461202,3.5259755723801707,56716,451.1135845184326,0.011071576,238.75,0.004018492,-0.0014682036
132000,13200000,528,0.061155997,0.9002351611852646,0.3559715,3.4555335,3.175620753405339,57154,451.8962209224701,0.00989196,241.31,0.005214564,-0.0017112441
132250,13225000,529,0.063411996,0.9058487042784691,0.41634074,3.45116,3.4341336267636473,56312,452.67281794548035,0.009430733,233.78,0.0053457683,-0.0011127355
132500,13250000,530,0.036151998,0.8992126658558846,0.49638486,3.4464073,3.800122734413671,54472,453.46194338798523,0.00995875,237.13,0.0036960286,-0.0012567266
132750,13275000,531,0.029927999,0.8913395181298256,0.47663394,3.441794,3.44006174678601,56954,454.26132011413574,0.008046787,232.52,0.0033665835,-0.0012956054
