fps,value_loss,policy_entropy,total_timesteps,time_elapsed,clipfrac,ep_reward_mean,policy_loss,ep_len_mean,true_reward,serial_timesteps,approxkl,explained_variance,n_updates
58336,0.0016306408,-1.741718,12975000,416.2957057952881,0.10504,20.13914636658472,-0.0007732698,250.0,0.08055659,129750,0.007856606,0.9900915054604411,519
56873,0.00037468626,-1.7470081,13000000,417.0742700099945,0.13727999,20.44562396150999,0.0014683884,250.0,0.0817825,130000,0.010082203,0.9973520629573613,520
59759,0.00035136446,-1.7538531,13025000,417.8487117290497,0.089724004,20.268331760475448,-0.00073413394,250.0,0.08107333,130250,0.006753282,0.9978336095809937,521
57166,0.00028680224,-1.760617,13050000,418.6125257015228,0.078095995,20.383461398121437,-0.00074996345,250.0,0.08153384,130500,0.006358733,0.9980729285161942,522
51924,0.0003444418,-1.7671194,13075000,419.3983483314514,0.21015601,20.383798162872846,0.007251343,250.0,0.0815352,130750,0.015840737,0.9977428806014359,523
57333,0.0003367187,-1.7721717,13100000,420.2038631439209,0.098239996,20.16040909790434,-0.0008552057,250.0,0.080641635,131000,0.00745007,0.99798687803559,524
57757,0.0006398267,-1.7780586,13125000,420.9893567562103,0.098576,20.49837632503706,-0.00061576295,250.0,0.081993505,131250,0.0075471317,0.9952965150587261,525
58032,0.00031314357,-1.7846873,13150000,421.7845187187195,0.20201199,20.432320706561732,0.0071588806,250.0,0.081729285,131500,0.015195033,0.9978186937514693,526
57896,0.0003406656,-1.7903373,13175000,422.5582413673401,0.083912,20.293638980551695,-0.0006458235,250.0,0.08117455,131750,0.006741243,0.9977822904475033,527
58021,0.00032090978,-1.7968096,13200000,423.33021330833435,0.208092,20.22115602954753,0.007557089,250.0,0.08088462,132000,0.016024068,0.9980965142603964,528
51786,0.0007734767,-1.8018907,13225000,424.11653232574463,0.091444,20.106677374288374,-0.00050514285,250.0,0.08042671,132250,0.0073170685,0.9955500881187618,529
57366,0.0007629452,-1.8065954,13250000,424.9393243789673,0.139308,20.44237497586961,7.489235e-05,250.0,0.0817695,132500,0.009936464,0.9947279295884073,530
58178,0.0002674742,-1.8117405,13275000,425.7321090698242,0.088984,20.527005180836895,6.718482e-05,250.0,0.08210803,132750,0.0070125004,0.9980883272364736,531
59029,0.00034308003,-1.818574,13300000,426.52634263038635,0.0524,20.269117593766204,-0.0024103336,250.0,0.081076466,133000,0.0047410405,0.9979698464740068,532
57334,0.00036570933,-1.8265941,13325000,427.2863552570343,0.102484,20.444974330752157,-0.00021445239,250.0,0.0817799,133250,0.0078610135,0.9974447386339307,533
58587,0.02550019,-1.832647,13350000,428.0683331489563,0.190992,20.225917043761036,-0.0018071185,248.36,0.08086696,133500,0.014747265,0.9289806261658669,534
58875,0.033855613,-1.8367312,13375000,428.8375360965729,0.149656,20.445883241063783,-0.0029446436,248.55,0.081710964,133750,0.011857056,0.8474849462509155,535
59392,0.0022122138,-1.840333,13400000,429.61702036857605,0.113428,20.31095239491144,-0.00018305,250.0,0.081243806,134000,0.008283118,0.9871706161648035,536
58997,0.0005545822,-1.8447222,13425000,430.38821935653687,0.102688,20.55941237147039,5.775464e-05,250.0,0.082237646,134250,0.007796592,0.9957601334899664,537
58513,0.00076607254,-1.8491585,13450000,431.1684889793396,0.16922,20.542584080656816,0.002434466,250.0,0.082170345,134500,0.01171149,0.994047834072262,538
57972,0.0008066464,-1.8536179,13475000,431.94530272483826,0.247508,20.37719598863766,0.007128815,250.0,0.081508785,134750,0.019293208,0.9945656582713127,539
59902,0.02436781,-1.8572763,13500000,432.72059774398804,0.173448,20.346900545994867,-0.00020418945,247.52,0.08164019,135000,0.012792459,0.9286045134067535,540
58143,0.012884637,-1.859834,13525000,433.49443888664246,0.114996,20.505337817529217,-0.00044697904,250.0,0.08202135,135250,0.008429879,0.9829545561224222,541
58922,0.0018654946,-1.8630638,13550000,434.26201248168945,0.075432,20.742076663620793,-0.002034387,250.0,0.0829683,135500,0.006364492,0.9903247198089957,542
58479,0.001178835,-1.8676924,13575000,435.0495750904083,0.084308006,20.538458359407958,-0.0010591586,250.0,0.082153834,135750,0.0068197204,0.9949189173057675,543
57922,0.0015618021,-1.8723431,13600000,435.8217577934265,0.089039996,20.395374488513845,-0.0005923592,250.0,0.0815815,136000,0.0067512477,0.9956099470146,544
57353,0.0028530178,-1.8761524,13625000,436.60223174095154,0.18680799,20.653090311328814,0.0057469388,250.0,0.08261235,136250,0.014060331,0.996246145805344,545
59207,0.0010844389,-1.8795607,13650000,437.38357424736023,0.16454402,20.40899966950703,0.0064540133,250.0,0.081636004,136500,0.013083967,0.9962299633771181,546
57343,0.00090919965,-1.8826615,13675000,438.15605664253235,0.23380001,20.56535781915859,0.00851208,250.0,0.08226143,136750,0.018135339,0.9969579235184938,547
58922,0.0007294562,-1.8862756,13700000,438.9386160373688,0.112739995,20.422984907550997,-0.00040014618,250.0,0.081691936,137000,0.008448427,0.9961878887843341,548
58810,0.000676121,-1.8905785,13725000,439.69976449012756,0.18346001,20.587659627089725,0.004439746,250.0,0.08235064,137250,0.013812725,0.9954725136049092,549
59893,0.0005357199,-1.8945786,13750000,440.47033882141113,0.3176,20.382137104196882,0.017815223,250.0,0.081528544,137500,0.02837446,0.9969776982907206,550
58348,0.00071485096,-1.8986918,13775000,441.2246551513672,0.157208,20.412112024446504,0.0022489484,250.0,0.08164845,137750,0.011154352,0.9966525321360677,551
59308,0.0008542553,-1.9036947,13800000,441.9989335536957,0.106676,20.297809533201217,-0.000586345,250.0,0.08119124,138000,0.00815768,0.9958061589859426,552
57850,0.0011402469,-1.9093399,13825000,442.7552192211151,0.102740005,20.35098722034858,0.00023415533,250.0,0.08140395,138250,0.007691869,0.9973887300584465,553
58005,0.0006029862,-1.9143864,13850000,443.53623247146606,0.142888,20.599083500392734,0.002902745,250.0,0.082396336,138500,0.010572126,0.9971655893605202,554
51977,0.000640822,-1.9196479,13875000,444.3016972541809,0.09742,20.59576401223054,0.00051026465,250.0,0.08238306,138750,0.0076384963,0.9971830872818828,555
57680,0.00085004384,-1.9251473,13900000,445.1282088756561,0.082604006,20.396113948593264,-0.00084255694,250.0,0.08158446,139000,0.006756776,0.9972425883170217,556
58871,0.0012732997,-1.9303659,13925000,445.9173917770386,0.23116799,20.441059406575803,0.009029287,250.0,0.081764236,139250,0.017367555,0.9977174061350524,557
58276,0.00049934327,-1.9342308,13950000,446.6963074207306,0.19285199,20.257219325280968,0.008056089,250.0,0.08102888,139500,0.015647987,0.997572063934058,558
58025,0.00039980048,-1.9376698,13975000,447.4863018989563,0.326124,20.524298229219568,0.019048087,250.0,0.082097195,139750,0.0308352,0.9980099820531905,559
58313,0.00031390696,-1.941122,14000000,448.2639174461365,0.19569999,20.565569147570642,0.007672398,250.0,0.08226228,140000,0.015165167,0.9978147132787853,560
59566,0.00029016993,-1.9453586,14025000,449.0421721935272,0.246248,20.5478258970083,0.010304434,250.0,0.08219131,140250,0.019742448,0.9979464474599808,561
59164,0.0003199913,-1.9501038,14050000,449.798766374588,0.162444,20.37980448819988,0.0050412645,250.0,0.08151922,140500,0.012684534,0.9978433542419225,562
59002,0.0003362018,-1.9567225,14075000,450.57645988464355,0.077568,20.341822495905507,-0.000700377,250.0,0.08136729,140750,0.0064082555,0.9978916116524488,563
60311,0.0005228004,-1.9655297,14100000,451.34234952926636,0.11472,20.55292657447753,0.0003729803,250.0,0.08221171,141000,0.008798766,0.9965848946012557,564
60195,0.0003115547,-1.9737142,14125000,452.110009431839,0.17262399,20.49078922641289,0.004602081,250.0,0.08196315,141250,0.012582101,0.9983621087158099,565
59010,0.00028963323,-1.9795641,14150000,452.87420773506165,0.20188001,20.481899185028087,0.007726507,250.0,0.0819276,141500,0.015626092,0.9980567923048511,566
58989,0.00034169623,-1.9848349,14175000,453.6411075592041,0.12022801,20.35625649334339,0.00085267785,250.0,0.08142501,141750,0.009251331,0.9977999420370907,567
57892,0.00032740243,-1.9925959,14200000,454.41617155075073,0.052396007,20.478859353082953,-0.0017813779,250.0,0.081915446,142000,0.0048269336,0.9980868302518502,568
58321,0.0005873238,-2.001628,14225000,455.1991775035858,0.20613198,20.399025517616245,0.005739426,250.0,0.08159611,142250,0.014937161,0.9966502266470343,569
56123,0.00033263158,-2.0083249,14250000,455.9884886741638,0.071708,20.572444905267183,-0.0005430447,250.0,0.082289785,142500,0.0060428334,0.997342188609764,570
55243,0.00030095255,-2.016042,14275000,456.81113052368164,0.060136,20.49054448089213,-0.0016537302,250.0,0.081962176,142750,0.005187808,0.9979025113862008,571
57554,0.00038732335,-2.0238798,14300000,457.62751030921936,0.114776,20.33140977391042,0.0011261108,250.0,0.08132564,143000,0.008630006,0.9979146525729448,572
59116,0.00040113047,-2.0301452,14325000,458.4319095611572,0.16026801,20.483701551661287,0.0022423896,250.0,0.0819348,143250,0.012121051,0.9973837879952043,573
58506,0.0002689693,-2.0365818,14350000,459.200213432312,0.119588,20.56192681879387,0.000498893,250.0,0.082247704,143500,0.009481688,0.9980015964247286,574
58236,0.00028294558,-2.0445895,14375000,459.98311591148376,0.088824004,20.474657549485855,0.00017112508,250.0,0.08189863,143750,0.0071093068,0.9982278805691749,575
58538,0.0003196507,-2.0529203,14400000,460.74902749061584,0.09098001,20.380899039629732,0.0005443512,250.0,0.0815236,144000,0.0076212855,0.998130617546849,576
59031,0.00030083893,-2.060722,14425000,461.5252878665924,0.12879601,20.509184888829477,0.0011967177,250.0,0.08203674,144250,0.009790169,0.9982345426687971,577
58227,0.00034419986,-2.0668685,14450000,462.2859899997711,0.21274002,20.355393491745453,0.008376008,250.0,0.08142158,144500,0.016271079,0.9981614410644397,578
59632,0.00023947288,-2.071004,14475000,463.06634402275085,0.366336,20.461788168318453,0.022918621,250.0,0.08184715,144750,0.035997123,0.9983329336391762,579
59187,0.0002745791,-2.0753233,14500000,463.84062004089355,0.10166399,20.674333044765007,0.0005131735,250.0,0.08269733,145000,0.007942493,0.9978297885973006,580
58567,0.00027320939,-2.0809753,14525000,464.59782457351685,0.145672,20.47388569169867,0.0033178155,250.0,0.081895545,145250,0.010984983,0.9981643561040983,581
60778,0.0002762472,-2.0863872,14550000,465.3551940917969,0.23522,20.276098937496137,0.009719833,250.0,0.0811044,145500,0.018040068,0.9983209796482697,582
59499,0.0003411677,-2.0910823,14575000,466.11188197135925,0.28215998,20.337006894374053,0.01436574,250.0,0.081348024,145750,0.027846208,0.997779092984274,583
58509,0.0003232062,-2.095509,14600000,466.86936140060425,0.22654,20.291033081535687,0.0109196,250.0,0.08116414,146000,0.018398216,0.9982991575961933,584
60647,0.0003526209,-2.1001563,14625000,467.64315700531006,0.097619995,20.190288163317017,0.0008492822,250.0,0.08076115,146250,0.007542587,0.9978445356246084,585
59893,0.00025423442,-2.1055331,14650000,468.40356254577637,0.134452,20.46667915944199,0.00234293,250.0,0.08186671,146500,0.009815865,0.9983567977324128,586
53442,0.0003183747,-2.1109364,14675000,469.17218375205994,0.137064,20.221282506468853,0.0038800347,250.0,0.080885135,146750,0.0109348055,0.9980786076048389,587
59087,0.00028615954,-2.1167328,14700000,469.99239921569824,0.066815995,20.319179879205475,-0.0006247593,250.0,0.08127672,147000,0.0057639023,0.9982820120640099,588
57747,0.00029056333,-2.1240964,14725000,470.7588200569153,0.07950801,20.409285437078797,-0.00089736795,250.0,0.081637144,147250,0.0062782555,0.9982509814435616,589
58738,0.00029728626,-2.1323838,14750000,471.53362250328064,0.10969599,20.398186470597576,0.0015673267,250.0,0.081592746,147500,0.008798623,0.9984652067068964,590
58975,0.00040269402,-2.1398141,14775000,472.3031885623932,0.144632,20.38628174043406,0.0027785306,250.0,0.08154513,147750,0.01119245,0.9976098269689828,591
59663,0.00031939318,-2.1456575,14800000,473.077534198761,0.232604,20.650116922321903,0.0091773635,250.0,0.08260047,148000,0.019053802,0.9977525917347521,592
58619,0.00030725967,-2.1507006,14825000,473.8358359336853,0.161612,20.284104388936903,0.0046751443,250.0,0.08113642,148250,0.013060832,0.9981901503633708,593
59282,0.00070165953,-2.1561546,14850000,474.61876487731934,0.153164,20.300296348725098,0.00050369446,250.0,0.08120119,148500,0.011007389,0.996058143209666,594
59187,0.00048082927,-2.1624036,14875000,475.39884638786316,0.08612001,20.353255807702663,0.00013233363,250.0,0.08141302,148750,0.0070953527,0.9977877545170486,595
59675,0.0021228245,-2.1687434,14900000,476.18095421791077,0.149564,20.22092835224001,-0.00038802926,250.0,0.08088371,149000,0.010808933,0.9865237353369594,596
58278,0.0002647016,-2.174175,14925000,476.9510214328766,0.22889598,20.406002375648676,0.013073718,250.0,0.081624016,149250,0.02303933,0.9983467721613124,597
56966,0.00044958526,-2.1790848,14950000,477.7193121910095,0.25592,20.40441410228026,0.008440694,250.0,0.08161765,149500,0.020200072,0.9969394346699119,598
58470,0.00037111307,-2.1830418,14975000,478.51295590400696,0.333428,20.41755668383066,0.01663867,250.0,0.081670225,149750,0.030254817,0.9974644447211176,599
59761,0.00028898256,-2.187242,15000000,479.2856299877167,0.08796,20.469729877482607,-0.0020462016,250.0,0.08187892,150000,0.006812913,0.9979965982493013,600
59223,0.0013524179,-2.1943352,15025000,480.0429928302765,0.151388,20.338540709290683,0.0012822368,250.0,0.08135416,150250,0.012035734,0.9915864961221814,601
57622,0.0003069654,-2.200849,15050000,480.79912424087524,0.109303996,20.52591746967577,0.0009767322,250.0,0.08210367,150500,0.008155145,0.99765232228674,602
58059,0.00024259179,-2.20715,15075000,481.6100435256958,0.100616,20.55420729667172,4.775091e-05,250.0,0.08221683,150750,0.008202733,0.9982225823914632,603
59243,0.00037329,-2.21316,15100000,482.38550305366516,0.113564,20.693227915300376,0.0004363861,250.0,0.08277291,151000,0.008517397,0.9971486092545092,604
53267,0.00035919563,-2.2193544,15125000,483.157910823822,0.12172,20.546287734617945,0.0007179547,250.0,0.08218515,151250,0.0089743845,0.9975639490876347,605
58620,0.0004018563,-2.2258925,15150000,483.9684989452362,0.27275997,20.536280181221663,0.011916229,250.0,0.08214512,151500,0.0229145,0.9980470695300028,606
58022,0.0002656683,-2.2313502,15175000,484.72317576408386,0.112927996,20.33318009804345,0.0016541674,250.0,0.08133271,151750,0.008613417,0.9983973016496748,607
57540,0.0007442807,-2.2367272,15200000,485.51328778266907,0.155888,20.336893021767683,0.00069037057,250.0,0.08134757,152000,0.011489858,0.995223589707166,608
57992,0.00026797573,-2.24254,15225000,486.30151867866516,0.098451994,20.561753035837175,0.00060287316,250.0,0.08224701,152250,0.0076864474,0.997953558107838,609
58344,0.00085855636,-2.2481318,15250000,487.0838813781738,0.23474798,20.428920814606244,0.0045541623,250.0,0.08171569,152500,0.0190887,0.9939809660427272,610
52142,0.00041961452,-2.2521558,15275000,487.85391545295715,0.22694004,20.49046657472849,0.008521172,250.0,0.08196186,152750,0.017932918,0.996898858807981,611
58822,0.0002922184,-2.25556,15300000,488.6873505115509,0.353484,20.481382272286936,0.021711392,250.0,0.081925526,153000,0.036382258,0.9979348203632981,612
57725,0.0002746389,-2.2588723,15325000,489.4765145778656,0.24026,20.529113321092446,0.010071551,250.0,0.082116455,153250,0.018922882,0.9980877009220421,613
59021,0.00026064808,-2.2630606,15350000,490.2614598274231,0.115424,20.44255918283103,0.0013564881,250.0,0.081770234,153500,0.008997189,0.9982297164388001,614
52953,0.00030693162,-2.2690535,15375000,491.041277885437,0.116560005,20.658560044149052,0.0017384157,250.0,0.08263424,153750,0.009159095,0.9979160360526294,615
58591,0.00040903693,-2.2761936,15400000,491.8489911556244,0.079968,20.36997732112468,-0.0015523568,250.0,0.081479914,154000,0.0065327077,0.9975163617637008,616
57637,0.0002481368,-2.2828958,15425000,492.6239905357361,0.35237598,20.74422373519512,0.021102857,250.0,0.08297689,154250,0.03250345,0.998300951323472,617
58803,0.0017790187,-2.2871587,15450000,493.4005355834961,0.215028,20.538475006991067,0.0027711997,250.0,0.082153894,154500,0.015135445,0.9872101480141282,618
58577,0.00029236154,-2.2912552,15475000,494.16612339019775,0.0678,20.542178165221266,-0.00095488207,250.0,0.08216871,154750,0.0055921935,0.9980519637465477,619
58927,0.00028474323,-2.2978842,15500000,494.9430561065674,0.15322798,20.59054011330576,0.0042103096,250.0,0.08236216,155000,0.011395225,0.9980126158334315,620
59465,0.00030063765,-2.3037913,15525000,495.7278447151184,0.103980005,20.398815029642137,0.0011061674,250.0,0.08159526,155250,0.008079046,0.9979816561099142,621
57953,0.0003306191,-2.3093016,15550000,496.505140542984,0.138264,20.56576006510586,0.00096891104,250.0,0.082263045,155500,0.010183616,0.9977449360303581,622
60212,0.00031277275,-2.3149695,15575000,497.26847076416016,0.11366799,20.408984398337342,0.0039949985,250.0,0.08163594,155750,0.010288256,0.9979995239991695,623
58421,0.00030957753,-2.320348,15600000,498.02588057518005,0.171104,20.412445005838528,0.0040382566,250.0,0.08164978,156000,0.012747347,0.9980966900475323,624
57827,0.00024648468,-2.3260503,15625000,498.78860092163086,0.074024,20.559920259258796,-4.2224885e-05,250.0,0.08223969,156250,0.006172109,0.9982680323300883,625
58449,0.00024738538,-2.3329737,15650000,499.5746307373047,0.094192006,20.759475836966885,0.00023857527,250.0,0.0830379,156500,0.007362203,0.9980098425876349,626
59244,0.00028048348,-2.3396602,15675000,500.3405406475067,0.063224,20.71066914538096,-0.0019868554,250.0,0.08284266,156750,0.0053796256,0.997719390084967,627
59277,0.0003388186,-2.3472695,15700000,501.1076352596283,0.090672,20.554840440658154,0.00019131617,250.0,0.08221936,157000,0.0070958016,0.9975813832134008,628
57678,0.0002384927,-2.3551126,15725000,501.88326358795166,0.082736,20.775745836001587,-0.0007490957,250.0,0.08310298,157250,0.0067490675,0.9980855555040762,629
58091,0.00032827407,-2.362449,15750000,502.6718010902405,0.236828,20.734008145892876,0.0093563525,250.0,0.082936026,157500,0.018637992,0.997724863467738,630
56474,0.00025205917,-2.3683472,15775000,503.4531719684601,0.063128,20.70765624727064,-0.0011244562,250.0,0.08283062,157750,0.005509668,0.9980728445807472,631
58096,0.0002485762,-2.3754497,15800000,504.2356159687042,0.08362399,20.80019883509638,-0.00048805022,250.0,0.08320079,158000,0.0066329255,0.9979434674605727,632
58155,0.00037601852,-2.3842363,15825000,505.0093312263489,0.125388,20.674912876990856,0.001866584,250.0,0.08269966,158250,0.010143592,0.99779879511334,633
57919,0.0004275063,-2.3920197,15850000,505.77918124198914,0.146016,20.623469986027484,0.004094717,250.0,0.08249389,158500,0.011073387,0.9982770348433405,634
57779,0.0004232213,-2.3991692,15875000,506.5708918571472,0.103480004,20.627601423407324,0.00016384479,250.0,0.08251041,158750,0.0080424575,0.9977038407232612,635
54862,0.04768699,-2.4066548,15900000,507.351069688797,0.175236,20.607549826840312,-0.0020452463,248.55,0.082390726,159000,0.012311633,0.7581020891666412,636
51297,0.046437047,-2.41102,15925000,508.16975712776184,0.18794401,20.489770055788686,-0.0031265565,248.52,0.081915826,159250,0.013957515,0.8145649284124374,637
58275,0.03368333,-2.412994,15950000,509.0040693283081,0.15264,20.438530518451152,-0.002013388,248.64,0.08168441,159500,0.0120701175,0.8725869804620743,638
59596,0.009757156,-2.4129875,15975000,509.76484298706055,0.15353599,20.47550448623937,-0.00045400584,250.0,0.08190202,159750,0.010863717,0.9564142264425755,639
58764,0.056362253,-2.4129612,16000000,510.53720927238464,0.23689201,20.331444942420347,-4.387655e-05,247.57,0.08154375,160000,0.02164648,0.8766986206173897,640
57149,0.004740554,-2.4136832,16025000,511.3047924041748,0.108416,20.757010045828064,0.0009655336,250.0,0.08302804,160250,0.0081941085,0.9900500290095806,641
48937,0.0022583832,-2.41621,16050000,512.2362289428711,0.08540801,20.73781614722313,-0.00068237574,250.0,0.08295126,160500,0.006900442,0.9936636090278625,642
59873,0.0037817913,-2.4200554,16075000,513.1625692844391,0.382564,20.55468452450121,0.0185184,250.0,0.082218744,160750,0.044665214,0.9888688214123249,643
45323,0.0006805882,-2.4235587,16100000,513.920175075531,0.112044,20.5227443901269,0.0004455816,250.0,0.082090974,161000,0.008555786,0.9964906764216721,644
58829,0.034038603,-2.42683,16125000,514.808899641037,0.330528,20.337599917464612,-0.00012253251,247.96,0.08151296,161250,0.027605474,0.8574846684932709,645
59837,0.06720774,-2.42802,16150000,515.5659160614014,0.311156,20.38739702537405,0.00011354699,246.47,0.0816466,161500,0.02840305,0.8040066808462143,646
61444,0.06143778,-2.4283133,16175000,516.3265419006348,0.18552801,20.380994169210897,-0.0023338674,245.82,0.08186321,161750,0.014338735,0.8224057257175446,647
58032,0.0047781495,-2.4293382,16200000,517.0769584178925,0.14314799,20.598696158551576,-3.3347304e-05,250.0,0.082394786,162000,0.010505098,0.9721064548939466,648
58988,0.0016540645,-2.4311917,16225000,517.8342788219452,0.29055998,20.72520436719409,0.014657205,250.0,0.08290081,162250,0.02632448,0.990399207919836,649
