serial_timesteps,true_reward,value_loss,ep_reward_mean,explained_variance,approxkl,ep_len_mean,policy_entropy,policy_loss,total_timesteps,time_elapsed,n_updates,fps,clipfrac
213250,0.030076014,0.0442295,7.962335193740632,0.9521207213401794,0.0046687857,244.82,3.4116218,-0.001875269,21325000,723.0090277194977,853,56653,0.054364003
213500,0.029851293,0.059542406,7.837312864220112,0.9131858125329018,0.0059373667,245.18,3.4205594,-0.0015235109,21350000,723.8229782581329,854,57693,0.07734001
213750,0.028564569,0.06920473,7.644830896737021,0.9266242012381554,0.0033301325,245.32,3.4307792,-0.0014906174,21375000,724.626158952713,855,55979,0.03142
214000,0.03126337,0.10104152,8.268739960386883,0.8851790204644203,0.0064510056,242.1,3.4346156,-0.0015329672,21400000,725.4518678188324,856,57041,0.084240004
214250,0.028175034,0.11583185,7.697573771923376,0.9011956453323364,0.0049773618,240.8,3.43825,-0.002074239,21425000,726.2688357830048,857,56155,0.057348
214500,0.030839184,0.053129636,7.936084936896805,0.9160558730363846,0.0039813765,246.7,3.442662,-0.001861626,21450000,727.0837509632111,858,56398,0.040712
214750,0.030020528,0.048507962,7.773162277694783,0.9286167919635773,0.003787975,245.14,3.445584,-0.0015744852,21475000,727.8976566791534,859,56528,0.039684
215000,0.03159979,0.04288914,8.06143320819828,0.9322269782423973,0.0036754503,245.72,3.442725,-0.0018492233,21500000,728.7136161327362,860,56234,0.03696
215250,0.030454557,0.057556152,7.867121149299537,0.9210985898971558,0.0042730025,245.47,3.4376018,-0.0016282009,21525000,729.5328350067139,861,57149,0.045055997
215500,0.032173667,0.018607909,8.214196452849574,0.9688146580010653,0.003642328,246.41,3.4379616,-0.0024986744,21550000,730.3447377681732,862,58625,0.035744
215750,0.031514518,0.031719014,8.167398305482074,0.9621946513652802,0.0049255183,244.74,3.441496,-0.002072372,21575000,731.1410472393036,863,57237,0.056384005
216000,0.02922987,0.11609437,7.84026122383573,0.8953912854194641,0.005858591,238.81,3.4403987,-0.0018526133,21600000,731.9423980712891,864,56335,0.075016
216250,0.031880964,0.017018477,8.13602518596486,0.9671212136745453,0.0049490537,248.79,3.4405818,-0.0013838958,21625000,732.7476742267609,865,57054,0.057032
216500,0.028815774,0.15860566,7.9471658153466525,0.8364370912313461,0.005447078,241.57,3.437058,-0.0018410899,21650000,733.5620338916779,866,56067,0.065928
216750,0.029592207,0.10265629,7.920431632668787,0.9187331944704056,0.005433499,238.81,3.4382915,-0.0018761965,21675000,734.3884432315826,867,55210,0.067076005
217000,0.030827273,0.14073291,7.952572111002228,0.7282803654670715,0.0073733344,243.69,3.4408436,-0.0017459271,21700000,735.2233655452728,868,53330,0.09666
217250,0.030756362,0.0168943,7.861550949647344,0.9711687732487917,0.0032334789,248.12,3.442944,-0.0012275138,21725000,736.0900328159332,869,53889,0.028288001
217500,0.029461,0.10071255,7.693849448067303,0.8776132315397263,0.003302522,240.53,3.4385467,-0.0016224276,21750000,736.9172925949097,870,50539,0.030247997
217750,0.032095753,0.0608011,8.276430255325415,0.9089825749397278,0.00454944,245.51,3.4391053,-0.0015246919,21775000,737.7947959899902,871,56552,0.049432002
218000,0.028216762,0.18296562,7.763173092112502,0.8196809887886047,0.0038779932,238.46,3.441793,-0.0016468912,21800000,738.6053652763367,872,56405,0.042864002
218250,0.030032974,0.13940868,7.876922200229947,0.8077031224966049,0.0068774708,238.62,3.4408386,-0.0012697425,21825000,739.4277112483978,873,54414,0.088047996
218500,0.032143664,0.08729736,8.367485920882082,0.8535261005163193,0.00470574,244.34,3.440464,-0.0013710787,21850000,740.2590730190277,874,54800,0.053300004
218750,0.03207104,0.030648217,8.180262498093008,0.9310856685042381,0.00405149,248.54,3.441977,-0.0016502959,21875000,741.0909104347229,875,55324,0.041864
219000,0.031081501,0.06437255,8.14603005007014,0.9204927831888199,0.004967149,245.33,3.439555,-0.0018358564,21900000,741.9117085933685,876,55793,0.056103997
219250,0.03248484,0.049776424,8.375202498087464,0.8870679065585136,0.0065353177,248.0,3.436503,-0.0021108207,21925000,742.7306280136108,877,56774,0.082916
219500,0.030951418,0.04048768,8.004687697295775,0.9352791681885719,0.0075011877,245.59,3.4315362,-0.0013322115,21950000,743.552787065506,878,56213,0.100308
219750,0.02929574,0.13431758,8.062050102478533,0.8813593834638596,0.005481361,239.88,3.4264386,-0.0009857197,21975000,744.3746674060822,879,55069,0.066663995
220000,0.03089751,0.05921607,8.013320389460668,0.8969971761107445,0.005185052,246.09,3.4244494,-0.0022260416,22000000,745.201902627945,880,56951,0.06244
220250,0.030067708,0.09816052,8.110091087733744,0.8819311037659645,0.004434469,245.34,3.4236484,-0.0009953453,22025000,746.0107321739197,881,54433,0.049944002
220500,0.030584045,0.09224781,8.040221161398371,0.8524240702390671,0.005483607,245.88,3.4238687,-0.0016417739,22050000,746.8471853733063,882,55667,0.068091996
220750,0.031083621,0.13379514,8.04096006861676,0.7386803030967712,0.0046436293,242.5,3.4235797,-0.0024936856,22075000,747.6704483032227,883,55364,0.054832004
221000,0.03257744,0.05291968,8.27647059480636,0.8549681901931763,0.004944293,247.83,3.4199147,-0.0012071412,22100000,748.4973809719086,884,55665,0.05718
221250,0.0317438,0.057885665,8.199101878364312,0.8888709098100662,0.004043616,245.63,3.4187305,-0.0016106725,22125000,749.3154942989349,885,56450,0.041307997
221500,0.030801777,0.0682226,8.0157611229748,0.9072315841913223,0.0054030917,244.49,3.4194787,-0.0025445449,22150000,750.1372771263123,886,54273,0.066088
221750,0.03148448,0.07008917,8.152106413353213,0.9143374413251877,0.0073568737,243.12,3.4200082,-0.001200878,22175000,750.9673635959625,887,53930,0.09264801
222000,0.03241456,0.040383853,8.339672176311343,0.9198424145579338,0.0038794142,247.84,3.4201565,-0.001128252,22200000,751.8081300258636,888,57657,0.039036
222250,0.029446349,0.11757721,8.084998926664412,0.8920395970344543,0.0046594655,240.22,3.4183834,-0.0011787784,22225000,752.606835603714,889,56318,0.051955998
222500,0.030173255,0.094431855,7.979388390272052,0.9034716039896011,0.0057201567,242.54,3.4183521,-0.0017410375,22250000,753.4198129177094,890,57923,0.072268
222750,0.029827908,0.07310709,7.850460333113488,0.8935853466391563,0.00351567,245.81,3.4201112,-0.0010229939,22275000,754.2184975147247,891,57106,0.033576
223000,0.02850825,0.19295636,7.841231722112289,0.7921465635299683,0.004510382,241.02,3.4254956,-0.0015980297,22300000,755.0333230495453,892,56706,0.049632
223250,0.032091916,0.04356297,8.272617422351777,0.936226136982441,0.0064871283,245.37,3.4264493,-0.0018159889,22325000,755.8498952388763,893,54257,0.0826
223500,0.031831272,0.029694578,8.097109850282337,0.9290292486548424,0.004154182,248.22,3.4250324,-0.0014691732,22350000,756.6859874725342,894,57455,0.043279998
223750,0.03216626,0.061207496,8.235747561436147,0.8954407647252083,0.005836718,244.92,3.425124,-0.0021611091,22375000,757.4960324764252,895,57403,0.073704004
224000,0.03300922,0.01368652,8.367246604335993,0.9736771639436483,0.004157715,247.7,3.423473,-0.0022094727,22400000,758.3032882213593,896,57847,0.044712
224250,0.03117215,0.05098625,8.20921298567213,0.93484777957201,0.0059243664,245.78,3.4247117,-0.0018614754,22425000,759.1159040927887,897,56909,0.074232
224500,0.031815186,0.09728463,8.345468656408993,0.8736942559480667,0.0055685746,243.73,3.4238002,-0.0018537085,22450000,759.9330861568451,898,53973,0.069044
224750,0.032317467,0.083892815,8.459523864245657,0.8754371777176857,0.009231004,245.31,3.4193885,-0.0025142697,22475000,760.768627166748,899,55951,0.11938
225000,0.03028036,0.14755583,7.973426847416995,0.780129536986351,0.0066358014,243.37,3.416324,-0.0023220426,22500000,761.6105229854584,900,53089,0.088268
225250,0.03247677,0.05183933,8.283014968806379,0.8729118704795837,0.0044956864,248.43,3.416123,-0.001241958,22525000,762.45512342453,901,57867,0.050295997
225500,0.03192968,0.068490624,8.265795799668068,0.8658652454614639,0.007117285,245.51,3.4187806,-0.0021723132,22550000,763.2537331581116,902,56435,0.088336
225750,0.029837966,0.13772556,7.910201054209974,0.8250298798084259,0.004996335,241.96,3.421679,-0.0018848774,22575000,764.0672523975372,903,57478,0.058467995
226000,0.031974748,0.011051027,8.158998953687332,0.9766949620097876,0.0046174983,248.67,3.4250455,-0.0016907522,22600000,764.8748762607574,904,57798,0.052504003
226250,0.030447187,0.098026045,8.04234035296332,0.8917102590203285,0.005795838,242.61,3.4245563,-0.001997711,22625000,765.6840240955353,905,56765,0.0728
226500,0.030613258,0.078501366,7.941581183600283,0.8944891840219498,0.005909659,242.82,3.4219956,-0.0019378135,22650000,766.5050537586212,906,53819,0.07496001
226750,0.029299093,0.1327912,8.033812148517319,0.8507442325353622,0.0068676183,242.33,3.4212604,-0.0027871185,22675000,767.3608386516571,907,55022,0.089099996
227000,0.03183135,0.07664649,8.248835047576067,0.874548465013504,0.004291442,244.93,3.4208577,-0.0015922671,22700000,768.2130382061005,908,55128,0.049232
227250,0.031801786,0.04527984,8.197146106782093,0.9258191585540771,0.003201337,247.42,3.418702,-0.0015036387,22725000,769.0378723144531,909,54205,0.027856002
227500,0.0318202,0.02514412,8.16389906469307,0.9526279121637344,0.005188444,246.56,3.41318,-0.002680155,22750000,769.8777575492859,910,53916,0.059968006
227750,0.03029705,0.10812571,8.099725842032822,0.8648700714111328,0.0051152282,242.64,3.4125562,-0.002386471,22775000,770.7113988399506,911,55837,0.064672
228000,0.031563878,0.04678461,8.139494436964405,0.9149913191795349,0.0058798217,247.67,3.414122,-0.0022086306,22800000,771.5389788150787,912,55112,0.075592
228250,0.029232325,0.07629884,8.105690363950925,0.9307655990123749,0.0073279366,243.06,3.419855,-0.0016084334,22825000,772.3606424331665,913,53452,0.09628401
228500,0.03143639,0.06375388,8.21090152721161,0.9124200791120529,0.0047174827,244.56,3.4274373,-0.0015744207,22850000,773.1981148719788,914,57273,0.053696
228750,0.030870566,0.0696118,8.077239069672665,0.8911261260509491,0.0079214275,244.88,3.434981,-0.0022330035,22875000,773.9996328353882,915,53818,0.107328
229000,0.03085202,0.114697255,8.003862242393007,0.790348544716835,0.005389383,245.89,3.4400058,-0.0018706406,22900000,774.8401336669922,916,55472,0.065212
229250,0.032081224,0.059401907,8.361144161840711,0.9224414229393005,0.0042842245,246.94,3.4387574,-0.0014881939,22925000,775.6646547317505,917,56690,0.046992
229500,0.030624984,0.10433539,7.9864955947826255,0.8365156352519989,0.008028768,240.77,3.4401307,-0.001316935,22950000,776.4742062091827,918,57044,0.10358
229750,0.033596914,0.032765064,8.514753210636044,0.9417735673487186,0.0057282965,247.46,3.4403548,-0.0013025838,22975000,777.283323764801,919,55822,0.070016004
230000,0.031032354,0.10204581,8.008007213305017,0.8317990601062775,0.006850307,245.38,3.43812,-0.0014233494,23000000,778.1057691574097,920,53646,0.091096
230250,0.03224789,0.022135247,8.163808034260429,0.9466825015842915,0.005466344,247.03,3.436037,-0.0023204295,23025000,778.9448482990265,921,54221,0.06512
230500,0.0328605,0.034294717,8.30812590352652,0.8990673422813416,0.00474359,246.98,3.4374835,-0.002471576,23050000,779.7807984352112,922,54210,0.056123994
230750,0.03121277,0.13857126,8.124836473550204,0.8099895119667053,0.006274252,239.19,3.4404202,-0.0023374422,23075000,780.6145606040955,923,57169,0.07874
231000,0.031826146,0.06633405,8.238645241029504,0.8834276720881462,0.0052093887,245.69,3.441965,-0.0028138142,23100000,781.4303205013275,924,54150,0.063172
231250,0.03177634,0.06608475,8.212797694808833,0.8854307979345322,0.0049144714,244.86,3.4418876,-0.0022060997,23125000,782.2668209075928,925,55616,0.055228002
231500,0.032900367,0.07102217,8.398450807806984,0.818795919418335,0.0047616884,246.3,3.4422214,-0.0021450208,23150000,783.0917294025421,926,56456,0.055152
231750,0.031196367,0.096228465,8.31634857913452,0.8850496485829353,0.008127478,243.03,3.4400907,-0.002551827,23175000,783.9114110469818,927,56569,0.11077601
232000,0.030358398,0.14457463,8.00391677621651,0.8211980313062668,0.0045581935,239.09,3.436439,-0.0013616731,23200000,784.7213232517242,928,56122,0.051096
232250,0.031552583,0.044577353,8.309585011235486,0.9574267789721489,0.0050730594,244.29,3.436184,-0.0024412363,23225000,785.5445036888123,929,57313,0.059764005
232500,0.031637877,0.059562355,8.156373233829436,0.9064877405762672,0.004386049,245.19,3.439317,-0.0018485409,23250000,786.3616216182709,930,57687,0.046836
232750,0.030619256,0.04027145,8.135710069187445,0.957713570445776,0.0052610068,245.22,3.4409065,-0.0026793368,23275000,787.166234254837,931,54255,0.064664
233000,0.03268502,0.040403392,8.265137530009433,0.9156143888831139,0.005159887,244.35,3.4451814,-0.0018168272,23300000,787.9979078769684,932,56051,0.05988
233250,0.03146645,0.067679405,8.184269148086933,0.8882445469498634,0.0056308573,246.74,3.4492023,-0.000811702,23325000,788.8196341991425,933,57382,0.070492
233500,0.030827438,0.07981969,8.224964123880682,0.9037506878376007,0.0056182346,244.59,3.4497528,-0.0024862573,23350000,789.6199765205383,934,56034,0.069232
233750,0.030838907,0.11733292,8.171268760034472,0.8579424023628235,0.00614175,242.34,3.4509919,-0.0018825118,23375000,790.4447658061981,935,53832,0.077408
234000,0.03018648,0.068138376,8.03122288903661,0.9254301488399506,0.0056491955,243.3,3.4519997,-0.0016337379,23400000,791.289778470993,936,56924,0.069724
234250,0.032601077,0.047659233,8.239005897830758,0.8887054845690727,0.0047586598,246.71,3.4486008,-0.001575184,23425000,792.1010422706604,937,57928,0.054024003
234500,0.030214302,0.12258836,8.103167391206153,0.8487462550401688,0.0063599544,242.08,3.4444613,-0.0016440416,23450000,792.9027760028839,938,57449,0.079688005
234750,0.031849027,0.044400353,8.301020547951865,0.9374304115772247,0.004327772,246.89,3.4444702,-0.002553178,23475000,793.7142462730408,939,54898,0.050588
235000,0.031089036,0.09439944,8.132632919610588,0.8424445539712906,0.00586705,244.58,3.4445407,-0.002046726,23500000,794.5421276092529,940,55678,0.07251201
235250,0.034159638,0.019019637,8.593302549435798,0.9498951397836208,0.0049380055,248.79,3.4435954,-0.00173918,23525000,795.3550615310669,941,56811,0.059164006
235500,0.032589536,0.024228027,8.304503862690781,0.951117180287838,0.0060540955,248.29,3.4401412,-0.0010563731,23550000,796.1717848777771,942,54238,0.07504799
235750,0.03186486,0.050119556,8.299832513361144,0.9137420430779457,0.0068733892,247.02,3.4366462,-0.0014546571,23575000,797.0061757564545,943,57266,0.087996006
236000,0.033307347,0.006777408,8.412625586264586,0.9822390545159578,0.0038154498,249.37,3.43864,-0.0013253954,23600000,797.8185758590698,944,57582,0.036056004
236250,0.032119777,0.06485722,8.33893827190439,0.8883126825094223,0.0043080924,246.38,3.4380622,-0.0013034337,23625000,798.6318581104279,945,55226,0.048451997
236500,0.030680543,0.16379502,8.115485883711154,0.7849095463752747,0.0046895184,240.34,3.4377856,-0.001352202,23650000,799.4762003421783,946,55837,0.055092
236750,0.03000178,0.116436765,8.025064813536664,0.8758099600672722,0.008026862,243.41,3.4387603,-0.0017508834,23675000,800.3156623840332,947,57204,0.10892799
237000,0.030232947,0.11597536,8.188437723312544,0.8999837711453438,0.0041052653,239.59,3.4387639,-0.0009971249,23700000,801.1222648620605,948,54356,0.043080002
237250,0.028395258,0.11639015,7.62736342039977,0.8771835267543793,0.0029836365,240.86,3.4400387,-0.0016141543,23725000,801.9586684703827,949,54962,0.027083999
237500,0.031083401,0.13720909,8.289576027750423,0.8411081284284592,0.0057037184,241.1,3.4397912,-0.0020762277,23750000,802.7865142822266,950,54154,0.07124001
237750,0.032243144,0.042830516,8.169688273935172,0.9020519927144051,0.0058876993,247.41,3.4365883,-0.00085725234,23775000,803.6238930225372,951,56515,0.073696
238000,0.030738255,0.055274636,8.101875800825418,0.9450305216014385,0.0046598343,242.57,3.4377296,-0.0014988342,23800000,804.4417538642883,952,54639,0.052788
238250,0.031180464,0.098599024,8.250095018345618,0.870306521654129,0.005089861,244.49,3.4408288,-0.001257139,23825000,805.2741930484772,953,56810,0.058484007
238500,0.031863492,0.049983285,8.187003063750334,0.9281444996595383,0.0054560076,246.79,3.4439464,-0.001422726,23850000,806.0904641151428,954,56116,0.062432002
238750,0.029441234,0.14558947,7.912602034425217,0.8392476141452789,0.0066967933,238.14,3.4451973,-0.0015268982,23875000,806.9141874313354,955,57753,0.08408799
239000,0.030757887,0.08341155,8.253337510099513,0.9082476571202278,0.005906345,243.59,3.4451637,-0.0023200614,23900000,807.7213797569275,956,56919,0.07368
239250,0.030233774,0.1375463,7.934484700779703,0.7656095325946808,0.006658601,243.42,3.4432583,-0.0013353459,23925000,808.5306198596954,957,58256,0.08738
239500,0.029698795,0.089788705,7.86201594147793,0.9135409221053123,0.005760418,238.64,3.443544,-0.0017299881,23950000,809.3341641426086,958,57904,0.071991995
239750,0.029508738,0.16909786,7.829841656463613,0.7743329703807831,0.007559332,238.64,3.446122,-0.0015419342,23975000,810.1259548664093,959,56780,0.101972
240000,0.031058567,0.14582384,8.131879697668468,0.7835196256637573,0.0068481835,241.51,3.447784,-0.0023056343,24000000,810.9322729110718,960,57266,0.08658
240250,0.031056475,0.08490461,8.170576229579856,0.8919081389904022,0.0056453077,245.08,3.4479244,-0.0025325494,24025000,811.739223241806,961,55142,0.069043994
240500,0.03107299,0.10283516,8.140541321383207,0.7990595996379852,0.0055146655,244.34,3.4470181,-0.001878354,24050000,812.567862033844,962,54168,0.069752
240750,0.03284472,0.080769986,8.541008084606496,0.8330240696668625,0.004092628,246.45,3.4445431,-0.0017198157,24075000,813.4037706851959,963,54857,0.043632
