policy_loss,explained_variance,time_elapsed,ep_reward_mean,fps,serial_timesteps,total_timesteps,approxkl,ep_len_mean,value_loss,n_updates,clipfrac,true_reward,policy_entropy
-0.0017808657,0.8546834588050842,343.2605836391449,16.982360974446056,61076,108750,10875000,0.0066983774,244.82,0.024954394,435,0.08611599,0.06928171,2.780386
-0.0014171886,0.8052390068769455,344.07595229148865,16.859462444361707,62788,109000,10900000,0.006718929,243.9,0.03675349,436,0.086164,0.06897167,2.7769542
-0.0027478873,0.8277207612991333,344.877405166626,16.592526884418984,66484,109250,10925000,0.006712089,243.55,0.039929688,437,0.090799995,0.0679334,2.7738872
-0.00125699,0.8780725821852684,345.63809609413147,16.891796241786288,66463,109500,10950000,0.006909707,245.7,0.025097743,438,0.090367995,0.06864499,2.769099
-0.0022313178,0.7713788598775864,346.39532995224,16.508307177759114,65810,109750,10975000,0.006387399,241.5,0.05376215,439,0.082,0.06803216,2.7649748
-0.00038482196,0.9586927443742752,347.1540367603302,17.21879422052036,65320,110000,11000000,0.009010589,249.18,0.0057731364,440,0.12041199,0.069061175,2.7653008
-0.0018344317,0.8344253152608871,347.9116711616516,16.907054701719936,68014,110250,11025000,0.0127161415,244.54,0.04168261,441,0.170216,0.068845,2.7638009
-0.0017164194,0.8579574823379517,348.6738052368164,16.857478796055364,65277,110500,11050000,0.0065834457,245.02,0.020964624,442,0.085492,0.06886005,2.762897
-0.0016905908,0.8368055671453476,349.429080247879,17.029034909387263,66875,110750,11075000,0.0063529178,246.42,0.027413156,443,0.07986,0.06893542,2.7601657
-0.002107506,0.9123603776097298,350.18456268310547,17.150301281654976,68438,111000,11100000,0.006472488,247.85,0.013518713,444,0.081824,0.06912083,2.7556705
-0.0017960059,0.7220976054668427,350.94063782691956,16.687146093257798,67639,111250,11125000,0.008649252,242.33,0.048313625,445,0.111892,0.06870359,2.7522686
-0.0016304217,0.927531398832798,351.6909325122833,17.293083809844685,66634,111500,11150000,0.0048343292,248.9,0.010828595,446,0.055083998,0.06940215,2.7495656
-0.0015027417,0.7905382215976715,352.47188353538513,16.96268586254533,67370,111750,11175000,0.005298501,244.6,0.036474936,447,0.063652,0.069299,2.743341
-0.0015394709,0.8263457864522934,353.2448651790619,16.827270306111895,68223,112000,11200000,0.0048877066,244.25,0.036660533,448,0.058944006,0.068817176,2.7395523
-0.0017073617,0.863531768321991,353.9795877933502,16.59018523851635,68026,112250,11225000,0.005480293,240.53,0.040776927,449,0.06739999,0.06866933,2.7359986
-0.0015286661,0.8337855935096741,354.7451856136322,16.890016482126157,69516,112500,11250000,0.0074320226,244.25,0.03338405,450,0.09496,0.06911745,2.7336667
-0.0018414545,0.7860258668661118,355.4801721572876,16.994553041354813,65520,112750,11275000,0.007342157,244.22,0.044489242,451,0.0985,0.06937553,2.7332358
-0.0025105772,0.8969883248209953,356.2468807697296,17.05998389251923,66087,113000,11300000,0.008373281,245.5,0.018811172,452,0.110723995,0.06939023,2.7327209
-0.0017602689,0.775484099984169,356.9991807937622,16.711298762228843,66387,113250,11325000,0.006890791,243.25,0.045237765,453,0.090863995,0.06858767,2.7294793
-0.0012388603,0.7987647205591202,357.749630689621,16.606519655541398,68869,113500,11350000,0.005850147,241.88,0.06055612,454,0.07316,0.06838028,2.726105
-0.0022695046,0.7996273338794708,358.4912266731262,16.67927130964905,68451,113750,11375000,0.008044491,242.67,0.0378299,455,0.10857199,0.06871032,2.721826
-0.0019292977,0.964887447655201,359.2506146430969,17.412499585943298,66899,114000,11400000,0.004831004,250.0,0.0038559232,456,0.053896,0.06965,2.717691
-0.00187878,0.7354072630405426,360.00302028656006,16.19723259087361,63115,114250,11425000,0.005520768,234.86,0.073069826,457,0.069128,0.068676464,2.7134986
-0.0016224744,0.8499609529972076,360.8173463344574,17.048299621263286,54396,114500,11450000,0.009512333,246.5,0.02561053,458,0.124976,0.068965286,2.7124906
-0.001527572,0.8002699762582779,361.67024636268616,16.23672188448932,66633,114750,11475000,0.0070656575,235.78,0.05677449,459,0.091168,0.06861683,2.713448
-0.0019568894,0.9255983009934425,362.4515109062195,17.161895957766102,57150,115000,11500000,0.0059231543,249.42,0.01125042,460,0.073296,0.06876236,2.7156804
-0.0018431038,0.7931388467550278,363.31496238708496,16.55857559466589,59806,115250,11525000,0.0049287938,241.21,0.046491995,461,0.057703994,0.06860779,2.7123005
-0.0011698563,0.9750542119145393,364.1118748188019,17.254366247218858,66788,115500,11550000,0.0067660576,250.0,0.0032181218,462,0.088388,0.06901746,2.7090445
-0.0019587595,0.899937815964222,364.8760621547699,16.98261381979936,65928,115750,11575000,0.0074225897,244.53,0.022859644,463,0.096588,0.06919668,2.7058334
-0.00071011164,0.8789489641785622,365.63277530670166,16.80270530881884,66414,116000,11600000,0.009612987,243.8,0.029258803,464,0.127792,0.06862851,2.7060552
-0.0022047556,0.8354154676198959,366.40453577041626,16.757874503795463,67327,116250,11625000,0.008792718,240.27,0.05232487,465,0.121387996,0.06937463,2.705583
-0.0011280985,0.9028069749474525,367.1460909843445,17.402248696975583,66951,116500,11650000,0.00814,249.49,0.0138064595,466,0.10482,0.069698945,2.7040455
-0.001833608,0.9586995579302311,367.92683959007263,17.409756466398612,65764,116750,11675000,0.005133848,249.31,0.0067032995,467,0.059216,0.06977079,2.700914
-0.00283073,0.8698826730251312,368.7049331665039,17.013404663559477,67093,117000,11700000,0.007119407,245.36,0.03344063,468,0.092996,0.069034144,2.6944976
-0.0014807992,0.7942516654729843,369.44978046417236,16.9107192892029,69088,117250,11725000,0.00841774,243.83,0.03885421,469,0.110276,0.069294,2.6904445
-0.0014241508,0.7914359867572784,370.1845989227295,16.84303145237063,64583,117500,11750000,0.0066518458,241.36,0.050593477,470,0.088808,0.06947937,2.6862755
-0.00089800137,0.689547210931778,370.9665665626526,16.216358169973248,67893,117750,11775000,0.0068951794,235.38,0.07992476,471,0.090272,0.06871074,2.684733
-0.0013612468,0.8303285837173462,371.6974067687988,16.737551147919802,65379,118000,11800000,0.0072717713,238.97,0.037777,472,0.094688,0.06984964,2.6848836
-0.0015664531,0.7714947909116745,372.4534683227539,16.279092796532495,65869,118250,11825000,0.0066342815,237.82,0.05562266,473,0.085156,0.06829225,2.6843853
-0.00211785,0.8766146749258041,373.21928668022156,17.222137885597185,65960,118500,11850000,0.004745264,245.78,0.021482548,474,0.054403998,0.07002816,2.6813617
-0.0015324301,0.7122016549110413,373.98960852622986,16.03248108775602,66119,118750,11875000,0.0075524575,231.91,0.07843426,475,0.102276005,0.068919875,2.6765988
-0.001229287,0.8252715915441513,374.7805063724518,16.904092551178763,67945,119000,11900000,0.008863166,244.3,0.028744757,476,0.12079201,0.06922209,2.674658
-0.0016463967,0.8145821243524551,375.54295325279236,16.801555189839963,62898,119250,11925000,0.006070883,241.92,0.042486474,477,0.075932,0.06924126,2.6742952
-0.0020523916,0.8750460371375084,376.33106565475464,16.782784209652018,63555,119500,11950000,0.006060037,242.79,0.027631849,478,0.074028,0.069046766,2.6762538
-0.0014441878,0.7875147312879562,377.1107020378113,16.869141178792926,68001,119750,11975000,0.009448736,244.98,0.034504432,479,0.12612,0.06871297,2.6791348
-0.0016619017,0.8487948477268219,377.84747886657715,16.8171034877327,69506,120000,12000000,0.0072935796,243.13,0.031146387,480,0.093796,0.06898998,2.6780941
-0.0012533534,0.7525932788848877,378.6143465042114,16.816604970506816,68792,120250,12025000,0.007220314,244.26,0.047273446,481,0.08949601,0.068520814,2.675552
-0.0017091598,0.7389627993106842,379.3610861301422,16.641975750188283,63552,120500,12050000,0.009321473,242.66,0.054596663,482,0.12327601,0.06844644,2.6737509
-0.0014536825,0.897585354745388,380.1701674461365,17.09952976607601,67999,120750,12075000,0.0075766286,247.53,0.017947774,483,0.09954,0.068983205,2.6738644
-0.0019033331,0.7421003580093384,380.91103053092957,16.649028774609995,68488,121000,12100000,0.0076718098,242.26,0.0480754,484,0.09948,0.06869045,2.6711528
-0.0022842828,0.8669268637895584,381.6698212623596,16.87315105910573,61507,121250,12125000,0.004256015,246.05,0.023563597,485,0.045248,0.06845332,2.6693637
-0.0021510022,0.7560309022665024,382.45980978012085,16.764339424250355,67483,121500,12150000,0.006084939,242.75,0.0469035,486,0.07764801,0.0687956,2.6716502
-0.001885719,0.9203768819570541,383.204710483551,17.105547397990026,67624,121750,12175000,0.006651152,247.26,0.015567085,487,0.086116,0.068977766,2.6691902
-0.0010942305,0.7870496809482574,383.9523479938507,16.663840678126544,69117,122000,12200000,0.0067847716,242.36,0.03678753,488,0.088535994,0.068616755,2.6643298
-0.0009384402,0.7799566835165024,384.70224261283875,16.709886613627315,64139,122250,12225000,0.0063075707,242.0,0.04717355,489,0.081048,0.068865605,2.662769
-0.0016577194,0.8196935057640076,385.46710753440857,16.425386757309607,64463,122500,12250000,0.008383167,242.55,0.040333994,490,0.11052799,0.067550726,2.662343
-0.001986057,0.8665200471878052,386.24654269218445,16.80352216693218,65158,122750,12275000,0.0056203073,246.26,0.021543691,491,0.067095995,0.06821275,2.6609979
-0.0015937196,0.7322852909564972,387.02850914001465,16.774594283594052,68682,123000,12300000,0.007928933,244.83,0.050369225,492,0.10703601,0.06824353,2.654246
-0.0015285959,0.7462942004203796,387.7653577327728,16.830130433248925,69570,123250,12325000,0.0049372204,245.93,0.041840095,493,0.058035992,0.06829808,2.6541438
-0.0013579384,0.7103012204170227,388.51082587242126,16.63722874891362,66175,123500,12350000,0.006385109,241.96,0.05729465,494,0.08341599,0.06852809,2.6595392
-0.0013808131,0.8198077231645584,389.2721393108368,16.76111416030559,69162,123750,12375000,0.008121674,245.5,0.028064853,495,0.109951995,0.068153076,2.6647923
-0.0018277226,0.8246169239282608,390.0143013000488,16.61728390415199,69499,124000,12400000,0.0066960463,243.4,0.036868513,496,0.086492,0.06801906,2.664629
-0.0021540937,0.8195898979902267,390.78118801116943,16.804841384112805,60387,124250,12425000,0.0049072052,247.02,0.02938747,497,0.05872,0.06789091,2.6611571
-0.0023604564,0.8486575037240982,391.58986020088196,16.70707784524373,65030,124500,12450000,0.0077652894,244.84,0.026293363,498,0.10064401,0.06809618,2.657619
-0.0012501588,0.8275531977415085,392.35023403167725,16.853271487584134,63821,124750,12475000,0.008764328,245.76,0.027417079,499,0.11437599,0.06839412,2.6536613
-0.002274792,0.8424824625253677,393.1314218044281,17.046385264552665,67522,125000,12500000,0.007546895,246.42,0.024639314,500,0.098496,0.068937264,2.648584
-0.0019815646,0.8932128772139549,393.8835940361023,17.03101667783294,68366,125250,12525000,0.005824165,248.22,0.016535578,501,0.072792,0.06858451,2.6465487
-0.0025004332,0.9742663167417049,394.64508175849915,17.168552920693184,68914,125500,12550000,0.0055064214,250.0,0.0027168193,502,0.06782,0.068674214,2.643753
-0.0018318063,0.905768021941185,395.38238859176636,16.892097548412856,66650,125750,12575000,0.007946397,246.3,0.014975947,503,0.103284,0.06857321,2.640275
-0.0015113893,0.8374561667442322,396.14631843566895,16.998960759815528,67747,126000,12600000,0.00548214,246.55,0.02633835,504,0.06835599,0.06880891,2.634875
-0.0017177137,0.9579220712184906,396.8799457550049,17.202507880529467,64439,126250,12625000,0.008178256,249.14,0.0060202265,505,0.11060401,0.06899246,2.62752
-0.0020850117,0.9674571119248867,397.66140580177307,17.143666958256798,65939,126500,12650000,0.005951876,248.98,0.0045475727,506,0.07574,0.06882164,2.6224947
-0.0007929479,0.8529311269521713,398.4309232234955,17.108467397031053,63358,126750,12675000,0.008007192,246.42,0.023803357,507,0.109179996,0.06936816,2.6184783
-0.0018361084,0.877020388841629,399.22200202941895,16.916153968616563,57600,127000,12700000,0.0048105675,245.12,0.02082945,508,0.056388,0.068982765,2.6147103
-0.0017331796,0.8672868311405182,400.03949069976807,16.950189895844378,63805,127250,12725000,0.0077567846,246.51,0.02069665,509,0.10163599,0.068664566,2.6091251
-0.0014849443,0.9028594642877579,400.8781318664551,17.253122111366828,66744,127500,12750000,0.0058402955,248.79,0.012768926,510,0.07315199,0.06934681,2.6022093
-0.0033898535,0.8290242850780487,401.635703086853,17.013218069316064,64178,127750,12775000,0.0075044604,244.72,0.034107883,511,0.102528,0.06920668,2.596383
-0.0021354896,0.8976189643144608,402.4318480491638,17.132637728648113,67164,128000,12800000,0.0048491205,245.65,0.022488942,512,0.05648,0.069552064,2.5942826
-0.0014872703,0.7706224322319031,403.1850366592407,16.876824896632606,66916,128250,12825000,0.007903944,243.41,0.046172515,513,0.10086401,0.06916222,2.5946336
-0.0011650661,0.7875393778085709,403.934725522995,16.467127428831592,67980,128500,12850000,0.007021138,237.42,0.056959294,514,0.092943996,0.06922515,2.5932343
-0.0025068077,0.7878371924161911,404.67756819725037,16.967006825497375,67752,128750,12875000,0.005548389,243.9,0.043325335,515,0.068804,0.06941401,2.5917535
-0.0018741548,0.7850929945707321,405.4364869594574,16.833875114755937,66375,129000,12900000,0.0062313015,242.42,0.042999603,516,0.08166001,0.06928433,2.5911853
-0.0020043314,0.788291871547699,406.2067799568176,16.304338551309776,66009,129250,12925000,0.007125399,235.16,0.06309188,517,0.094160005,0.06916472,2.5868714
-0.0010041206,0.7993470281362534,406.96342968940735,17.131522679057817,68248,129500,12950000,0.0062511996,246.27,0.031941853,518,0.080736,0.0694305,2.5831156
-0.0022298235,0.7305217385292053,407.71313405036926,16.813174338303508,61050,129750,12975000,0.0091512045,240.79,0.053468864,519,0.128012,0.06974397,2.5795264
-0.0014935804,0.763096496462822,408.5307230949402,16.852877587932436,64301,130000,13000000,0.005353445,243.52,0.04143293,520,0.066108,0.06903698,2.577476
-0.0018968603,0.7615730911493301,409.32050251960754,16.84596857088909,68527,130250,13025000,0.0078282,241.86,0.052794576,521,0.104563996,0.06928834,2.578086
-0.001288825,0.9054951965808868,410.0574939250946,17.196361474775767,68693,130500,13050000,0.006023937,248.88,0.01278871,522,0.076548,0.06909081,2.5795283
-0.0010853085,0.9110745564103127,410.80497002601624,17.181458084665937,65583,130750,13075000,0.0061510736,248.13,0.011642843,523,0.07913999,0.06926272,2.5805287
-0.0014934745,0.8878327012062073,411.56295800209045,17.100747888917102,69446,131000,13100000,0.005805679,248.18,0.016243776,524,0.068404004,0.06876497,2.5789878
0.0003702996,0.9845407232642174,412.29488587379456,17.366091544109732,64599,131250,13125000,0.008032555,250.0,0.0022245704,525,0.102572,0.06946436,2.576573
-0.001106656,0.8489775210618973,413.06816840171814,17.256978902440604,61751,131500,13150000,0.005764114,248.08,0.020792844,526,0.071820006,0.06942924,2.5706506
-0.0015255563,0.6289734840393066,413.8494839668274,16.48593288146697,67470,131750,13175000,0.008072799,236.89,0.07112913,527,0.10835199,0.06951606,2.562388
-0.0023791087,0.8634211868047714,414.59048295021057,17.15541701554379,66924,132000,13200000,0.0053578387,246.24,0.026242297,528,0.066512,0.06950367,2.5584705
-0.0016575003,0.8682505190372467,415.32969403266907,17.26331317443575,66035,132250,13225000,0.006999299,245.93,0.022014145,529,0.090788,0.070081264,2.555204
-0.0017848697,0.8420337736606598,416.09252738952637,16.96739420235841,65129,132500,13250000,0.006039807,243.63,0.030240541,530,0.07666401,0.06949937,2.5516353
-0.0018557195,0.7942622601985931,416.86172795295715,17.220655201174377,67724,132750,13275000,0.0069934586,245.54,0.035654373,531,0.091460004,0.06988334,2.5476298
-0.0014101102,0.8548678010702133,417.6107220649719,17.304324372326956,67749,133000,13300000,0.007604116,246.66,0.021241376,532,0.09774,0.07006357,2.5425115
-0.0023382022,0.75823575258255,418.37192368507385,16.70381987435735,66720,133250,13325000,0.0073572374,239.63,0.05741043,533,0.09577201,0.069494545,2.5416267
-0.0024464207,0.7783805131912231,419.1198215484619,16.855600779539945,62151,133500,13350000,0.007026413,241.72,0.05295064,534,0.094324,0.06942524,2.5415225
-0.0010675585,0.905774213373661,419.90426802635193,17.187876131738705,67946,133750,13375000,0.0075048255,247.59,0.013088117,535,0.098164,0.06940731,2.5406175
-0.0025638456,0.7555232048034668,420.644513130188,16.744611790530254,64889,134000,13400000,0.007660964,240.24,0.05872018,536,0.10569201,0.069351725,2.5372796
-0.0014634589,0.7549449503421783,421.41025161743164,16.484929337200594,64393,134250,13425000,0.009865834,238.11,0.06275373,537,0.13548401,0.06891679,2.5359225
-0.0011130258,0.8290674686431885,422.16308212280273,17.120827617497707,66088,134500,13450000,0.007283078,245.33,0.03792595,538,0.096007995,0.06954503,2.535685
-0.0015020756,0.8476005047559738,422.9488043785095,17.119048363091277,66672,134750,13475000,0.0055067446,245.43,0.03318072,539,0.068416,0.06950103,2.536288
-0.0013856583,0.834362581372261,423.72279381752014,17.03253399357316,67788,135000,13500000,0.006799114,244.26,0.03317516,540,0.08658399,0.06949519,2.5376344
-0.0017276049,0.8872080147266388,424.4931573867798,17.091601697305087,61520,135250,13525000,0.004909122,246.69,0.019309916,541,0.057879996,0.06914228,2.5374703
-0.0018237934,0.8208267539739609,425.31398487091064,16.857171951720957,63597,135500,13550000,0.006176011,243.57,0.038301338,542,0.07819201,0.06895024,2.5333095
-0.0016352066,0.8653943538665771,426.0942783355713,17.26795542359134,67095,135750,13575000,0.0044463044,247.95,0.020400409,543,0.049208004,0.06948228,2.5298848
-0.0014746564,0.8642993569374084,426.8554210662842,16.945181238387594,66167,136000,13600000,0.005564513,244.63,0.023784498,544,0.066792,0.069274694,2.5279155
-0.0015759559,0.9661550745368004,427.6231906414032,17.220154360949962,65829,136250,13625000,0.0072713955,249.36,0.006038242,545,0.093912,0.06900496,2.5303879
-0.001657304,0.788234755396843,428.39635825157166,16.990047374874703,68061,136500,13650000,0.0085843,243.73,0.036032047,546,0.116624,0.069675535,2.5315816
-0.0017300937,0.8117941915988922,429.15053725242615,17.06194302723976,69622,136750,13675000,0.0064145094,243.16,0.035877336,547,0.080384,0.07006637,2.5325096
-0.0026361116,0.7380437850952148,429.8820252418518,16.584118302632852,69433,137000,13700000,0.0077496627,238.84,0.0582139,548,0.103548005,0.06930021,2.5311077
-0.0008458408,0.7708569318056107,430.64092206954956,17.005135651480668,57157,137250,13725000,0.0067553604,242.44,0.045302752,549,0.0881,0.07007024,2.5286727
-0.001982318,0.8273023813962936,431.5353169441223,16.949834351650498,59685,137500,13750000,0.0065085506,243.31,0.038410686,550,0.08402,0.06942294,2.523806
-0.00096081616,0.793917328119278,432.33850717544556,16.73930958710582,66753,137750,13775000,0.008386966,241.81,0.039072063,551,0.112752005,0.069232665,2.5183501
-0.0012186009,0.876234382390976,433.10068464279175,17.305753417867674,67147,138000,13800000,0.007335596,245.21,0.019355664,552,0.095616,0.07058198,2.5165195
-0.0017845815,0.9375180900096893,433.8760635852814,17.30526232425531,66294,138250,13825000,0.0066051125,247.75,0.01028865,553,0.086144,0.069732994,2.515752
-0.0009388464,0.8107140064239502,434.63139295578003,17.15109508884463,69870,138500,13850000,0.00800884,246.8,0.03020357,554,0.108288005,0.06936233,2.5126293
-0.0016499605,0.7398335337638855,435.3844850063324,16.394852153637913,67531,138750,13875000,0.0071496516,236.47,0.07626501,555,0.094968,0.06878483,2.5127676
-0.0010413482,0.9328058809041977,436.14358019828796,17.205448429834725,66300,139000,13900000,0.007471226,249.08,0.010502717,556,0.10089199,0.06901457,2.511305
-0.0011672517,0.960298091173172,436.92524242401123,17.18627651709836,67523,139250,13925000,0.006794171,248.25,0.006645158,557,0.090524,0.06908153,2.5089066
-0.001517065,0.767294630408287,437.6871557235718,17.032104865316068,68133,139500,13950000,0.006954587,245.26,0.039135836,558,0.088080004,0.06920264,2.504025
-0.0012990356,0.9131544008851051,438.44810461997986,17.2425757373136,64637,139750,13975000,0.008077724,247.37,0.013989508,559,0.108244,0.06960739,2.4987206
-0.002486711,0.8403053432703018,439.2290952205658,17.166676891472306,67597,140000,14000000,0.007371424,247.03,0.027140105,560,0.09535201,0.06926963,2.4973073
-0.0023640878,0.8939000815153122,439.9852876663208,17.04662464224675,65499,140250,14025000,0.006042096,246.06,0.020195043,561,0.074932,0.06908661,2.494973
-0.0019757713,0.8442287743091583,440.7579414844513,17.047720451843052,62679,140500,14050000,0.007821826,244.02,0.030795014,562,0.103012,0.06962693,2.492478
-0.0021927804,0.8886907026171684,441.57976388931274,17.143519777053587,66300,140750,14075000,0.005373185,247.48,0.019004693,563,0.06562801,0.06915648,2.4884133
-0.0012619173,0.8870207369327545,442.3337860107422,17.296341790095102,66504,141000,14100000,0.007134582,247.37,0.017890036,564,0.091391996,0.069820896,2.4819555
-0.0018056885,0.8103410452604294,443.12307691574097,17.22159650976828,63057,141250,14125000,0.0067144297,243.22,0.03284671,565,0.08806001,0.070742406,2.4743872
-0.0019085023,0.8131938725709915,443.9127287864685,16.81572421463843,68907,141500,14150000,0.007577069,243.25,0.04207129,566,0.09692801,0.06895496,2.4674375
-0.0016391026,0.7995184510946274,444.64601373672485,16.925094267945678,66534,141750,14175000,0.005931934,240.42,0.046946295,567,0.072284,0.07003816,2.4651225
-0.0024906616,0.7720262557268143,445.40996766090393,16.627974841447575,64269,142000,14200000,0.006212283,238.81,0.06275434,568,0.07781199,0.06927789,2.4614134
-0.00214855,0.7386422753334045,446.184609413147,16.65069864002675,67416,142250,14225000,0.00674357,236.12,0.06237682,569,0.084635995,0.07009084,2.456832
-0.001290453,0.6770282089710236,446.93400263786316,15.902727870197122,63660,142500,14250000,0.004527185,226.27,0.096290946,570,0.050052,0.070129715,2.4556537
-0.0011985764,0.7482992708683014,447.7125859260559,16.388419289186714,67448,142750,14275000,0.006684301,234.65,0.07302647,571,0.08049999,0.069585964,2.4573302
-0.0014585952,0.7715383023023605,448.4693102836609,16.45000941721506,68891,143000,14300000,0.0064576836,233.87,0.068316504,572,0.085296,0.069882736,2.4577813
-0.0023642392,0.8961284086108208,449.2051122188568,16.912944061547023,66881,143250,14325000,0.0062200385,241.54,0.026676407,573,0.076675996,0.06996222,2.457827
-0.0012192535,0.8449715226888657,449.9523694515228,16.876483170147402,65849,143500,14350000,0.0067575425,238.86,0.03931106,574,0.085804,0.07049903,2.4583292
-0.001884371,0.8870870247483253,450.69354820251465,17.325601206353166,66990,143750,14375000,0.0062949182,248.92,0.019492647,575,0.07910801,0.069574825,2.459205
-0.0014785657,0.9272323250770569,451.4449818134308,17.426600602643134,64311,144000,14400000,0.0042263092,248.46,0.010429318,576,0.044196002,0.07005258,2.4579875
-0.001307137,0.9811423495411873,452.24767208099365,17.620866187028586,63256,144250,14425000,0.0068600634,250.0,0.002154904,577,0.087908,0.07048347,2.4552395
-0.0009446143,0.9147951826453209,453.01725578308105,17.364328493309294,66855,144500,14450000,0.0072202175,247.58,0.011496051,578,0.093724,0.07019193,2.4500227
-0.0013857392,0.8587862551212311,453.7803165912628,17.343507798962293,68266,144750,14475000,0.010643918,247.5,0.023635747,579,0.14933202,0.06989015,2.4436874
-0.001992751,0.7556260973215103,454.5278308391571,16.74061026554089,67821,145000,14500000,0.008652595,239.15,0.060400795,580,0.117216006,0.069755614,2.438082
-0.0022233773,0.8962437957525253,455.2815430164337,17.26561463628066,67822,145250,14525000,0.006421915,245.67,0.018977802,581,0.082936004,0.07025128,2.436135
-0.001052798,0.7884711623191833,456.0224988460541,16.563010714583797,68528,145500,14550000,0.004146586,236.58,0.05209251,582,0.044936,0.069895215,2.4341817
-0.0019837883,0.8347882926464081,456.7692952156067,17.005119749757867,63001,145750,14575000,0.0056968266,241.88,0.03727233,583,0.072019994,0.07017458,2.4362884
-0.0019549858,0.6984789371490479,457.55174684524536,16.360571535970085,64798,146000,14600000,0.008272232,233.6,0.081852466,584,0.11525999,0.06985911,2.4355772
-0.0014764913,0.7255559861660004,458.32858538627625,16.981079760210196,66973,146250,14625000,0.0066368384,241.41,0.060801543,585,0.08436401,0.07007333,2.4347105
-0.0021374929,0.8353135883808136,459.09743070602417,17.195204860862905,67671,146500,14650000,0.006852287,244.4,0.029338915,586,0.086916,0.070270695,2.4299486
-0.0019388858,0.7679640501737595,459.85623717308044,16.996454166055482,66545,146750,14675000,0.006758,241.26,0.04604621,587,0.090796,0.07038751,2.4257379
-0.0008234281,0.8235693424940109,460.6041581630707,17.27141174169432,66349,147000,14700000,0.009655448,244.54,0.028609324,588,0.12679599,0.07065326,2.4220657
-0.00086043216,0.8955851718783379,461.40740513801575,17.50926511753781,66284,147250,14725000,0.006429986,248.83,0.015133473,589,0.08146,0.07029372,2.4207413
-0.0019511062,0.7513005882501602,462.22019720077515,16.860358505751936,67242,147500,14750000,0.007884149,240.01,0.06529434,590,0.104964,0.069937706,2.420413
-0.0016328527,0.7275246977806091,462.986469745636,16.924104919741076,67694,147750,14775000,0.006112074,239.72,0.055761077,591,0.07788,0.07040448,2.4213734
-0.0017443437,0.7359453439712524,463.73279786109924,16.883345203280623,69065,148000,14800000,0.005971131,238.34,0.05570676,592,0.07544801,0.07067413,2.4228258
-0.0025371371,0.7271662056446075,464.46337509155273,16.66180048956245,68745,148250,14825000,0.007330333,236.75,0.073506385,593,0.100031994,0.07014846,2.4256299
-0.0013058789,0.9109915420413017,465.2106966972351,17.476072444013553,68113,148500,14850000,0.004907234,249.07,0.014229799,594,0.05642,0.07008135,2.4272828
-0.0017927776,0.876265823841095,465.9439961910248,17.234896318522516,68832,148750,14875000,0.0057641803,244.5,0.023178974,595,0.06852,0.070459925,2.4283156
-0.0019602354,0.730393260717392,466.71086263656616,16.78085642670063,65834,149000,14900000,0.008937426,237.54,0.061407544,596,0.11306399,0.07042514,2.4289994
-0.0018166888,0.8554847091436386,467.46681547164917,17.293546700060542,66952,149250,14925000,0.006690777,245.19,0.027600452,597,0.086836,0.07034083,2.429244
-0.0013842778,0.7695630490779877,468.2250602245331,16.810809109007568,65492,149500,14950000,0.0074864635,241.0,0.05509644,598,0.099412,0.06952635,2.4273305
-0.0018596295,0.8752231746912003,468.98216938972473,17.45784259043925,67691,149750,14975000,0.004620826,245.51,0.019413838,599,0.054812003,0.07107689,2.4240987
-0.0018421018,0.772204577922821,469.72581124305725,17.03771044559151,68793,150000,15000000,0.0047035264,242.63,0.046554435,600,0.052112002,0.0700067,2.4202547
-0.0018035527,0.7877263724803925,470.46926259994507,17.19864567624114,66152,150250,15025000,0.0045928443,243.88,0.041053824,601,0.051756002,0.07037438,2.4168525
-0.0014839225,0.6169046759605408,471.23418974876404,16.06682781381721,65783,150500,15050000,0.005525102,230.71,0.11816591,602,0.069404,0.06914735,2.4140713
-0.001652051,0.6700354814529419,471.9957284927368,16.297196087117626,64846,150750,15075000,0.004894824,232.2,0.08605336,603,0.055619996,0.07013234,2.4144301
-0.0011409955,0.8120973706245422,472.78436970710754,17.12618075339615,65059,151000,15100000,0.0051870802,244.09,0.03403437,604,0.060204,0.07009469,2.4136798
-0.0020172778,0.8445364981889725,473.58496618270874,16.994140732735396,59063,151250,15125000,0.0059683872,242.93,0.0319559,605,0.07488,0.069880955,2.4108222
-0.00089958974,0.9140703156590462,474.406861782074,17.495313793690695,68035,151500,15150000,0.0059910803,248.73,0.012079981,606,0.07502,0.07020761,2.4113991
-0.0018460924,0.7695069760084152,475.1527953147888,16.950219629462808,68080,151750,15175000,0.007871717,242.64,0.051750578,607,0.103276,0.06955477,2.4135725
-0.0017868448,0.9817370250821114,475.89773750305176,17.44579849967209,69107,152000,15200000,0.004677351,250.0,0.0026748516,608,0.051195998,0.06978319,2.4161155
-0.0023399475,0.8799521774053574,476.64453172683716,17.359327380527976,64512,152250,15225000,0.009298215,248.26,0.019355444,609,0.12678,0.06976927,2.4124668
-0.0015871155,0.9854477159678936,477.3989806175232,17.449007247440022,68063,152500,15250000,0.0057928097,250.0,0.002182892,610,0.072592005,0.069796026,2.4080038
-0.00086079986,0.8790945634245872,478.1514575481415,17.559648955026134,66995,152750,15275000,0.008226573,248.08,0.01919011,611,0.112508,0.07068601,2.4055133
