value_loss,clipfrac,policy_entropy,explained_variance,serial_timesteps,ep_len_mean,n_updates,fps,policy_loss,true_reward,time_elapsed,total_timesteps,approxkl,ep_reward_mean
1.7666298,0.059576005,5.6408267,0.7065713107585907,7500,119.54,30,55447,-0.0022171643,-0.03158124,33.6378755569458,750000,0.004953209,2.756747233864423
1.5826997,0.045332003,5.636835,0.7600451856851578,7750,121.01,31,54522,-0.0019684504,-0.033668756,34.49361491203308,775000,0.0038125801,2.538563753704801
1.4706028,0.048084,5.628077,0.7683397531509399,8000,143.73,32,54467,-0.0022566093,-0.02371341,35.35279846191406,800000,0.004257229,3.0283521468131904
1.2862027,0.025136,5.6241703,0.7903444766998291,8250,154.42,33,56798,-0.0018535272,-0.01849512,36.21886587142944,825000,0.002530202,3.2085563029494595
1.0541899,0.026232,5.622824,0.86585333943367,8500,136.12,34,54233,-0.0017990752,-0.019858787,37.10366463661194,850000,0.0030503355,3.460107039435877
1.6007347,0.029703999,5.621932,0.7849490344524384,8750,128.36,35,46492,-0.0019790917,-0.022854146,37.98289346694946,875000,0.0032477796,3.208889876783743
1.2784923,0.036704,5.620043,0.8238737136125565,9000,141.53,36,47709,-0.002428263,-0.01799494,38.97907376289368,900000,0.003399621,3.427222374093908
1.1708742,0.048368,5.6186914,0.8626409471035004,9250,120.0,37,47573,-0.0023582284,-0.021254681,39.93384003639221,925000,0.004438434,2.7687731396406683
1.5149584,0.0067600003,5.615709,0.8368389904499054,9500,96.02,38,51067,-0.000969024,-0.033403516,40.907304525375366,950000,0.0013557426,2.2699384865066894
1.5228778,0.011283999,5.6142025,0.8172828108072281,9750,108.59,39,47375,-0.0011655001,-0.028153788,41.82779264450073,975000,0.001809892,2.693059373785472
1.3151338,0.020535998,5.61346,0.8380869925022125,10000,119.79,40,48914,-0.0015371534,-0.01895289,42.80323147773743,1000000,0.0024593924,3.1947389132779245
0.91744936,0.024468001,5.6111255,0.8891634941101074,10250,144.56,41,44735,-0.0018266389,-0.0119823245,43.78081727027893,1025000,0.0028400144,3.7855809174713886
1.0140779,0.060224004,5.612084,0.8999239131808281,10500,136.09,42,46074,-0.0026494428,-0.016547447,44.80220556259155,1050000,0.0049932012,3.4264261641758593
0.9138076,0.032592002,5.6044173,0.911138042807579,10750,145.61,43,47029,-0.0022801463,-0.00917883,45.78701901435852,1075000,0.0033968636,4.651998358474491
1.1101891,0.017528,5.5941534,0.8813295215368271,11000,143.11,44,46872,-0.0014894882,-0.008715201,46.761558532714844,1100000,0.0021065422,4.196718231338586
0.8736496,0.016679998,5.5892324,0.8926913887262344,11250,154.79,45,44835,-0.0011213163,-0.006459728,47.74971795082092,1125000,0.0020059557,4.103894306359125
0.94356906,0.027751997,5.5890093,0.8619659543037415,11500,160.97,46,48036,-0.002195898,-0.006913223,48.76351308822632,1150000,0.0030786125,4.174101125484908
0.96621287,0.034984,5.588294,0.8911872431635857,11750,149.22,47,49597,-0.0018287462,-0.012794702,49.74096655845642,1175000,0.0031213597,3.72424633096457
1.1454216,0.021956,5.589937,0.8609977066516876,12000,151.95,48,53547,-0.0008984973,-0.010745831,50.7034113407135,1200000,0.0025155,3.953544916309246
0.80828464,0.015712,5.590576,0.9116426110267639,12250,168.18,49,55484,-0.0011015546,-0.00027631051,51.596863746643066,1225000,0.002029826,4.803493010733141
0.85491383,0.036408,5.595151,0.8925667777657509,12500,158.08,50,57448,-0.0010813401,-0.008144795,52.46165680885315,1250000,0.003491259,4.0180530032776645
0.74922717,0.021724,5.5975146,0.9071960523724556,12750,160.48,51,55408,-0.0010846567,-0.008555587,53.3181049823761,1275000,0.0025120836,3.5679361238392264
0.5456301,0.019768,5.5985527,0.9387182965874672,13000,170.76,52,55163,-0.0013693151,-0.0040002386,54.17872595787048,1300000,0.0025350973,4.11827403396595
0.71920514,0.033616,5.5976357,0.9249531850218773,13250,171.04,53,54131,-0.002160422,-0.0018274228,55.035608768463135,1325000,0.003319305,4.598429786379414
0.5771823,0.020480001,5.5954676,0.9464024938642979,13500,143.06,54,50074,-0.0009830162,-0.013485579,55.940807819366455,1350000,0.002406057,3.4606654272520516
0.64554995,0.009188,5.5894976,0.941106092184782,13750,130.04,55,48067,-0.00075419,-0.012659609,56.87346363067627,1375000,0.0018322546,3.5815617020732136
0.5493538,0.014892,5.580206,0.9321065694093704,14000,190.87,56,55687,-0.0013772292,0.0070162406,57.815550088882446,1400000,0.00217409,5.104802821435051
0.8157368,0.024996001,5.571967,0.9173959493637085,14250,166.57,57,55948,-0.0012584827,-0.0026112683,58.6725389957428,1425000,0.0028676768,4.703273533806868
0.7588241,0.038252,5.568753,0.9185857027769089,14500,175.44,58,54559,-0.0019312929,0.0011498712,59.526137590408325,1450000,0.003468021,4.75471751374319
0.3892301,0.028439999,5.5649595,0.9667197652161121,14750,161.6,59,56356,-0.0014182361,-0.005283578,60.39191961288452,1475000,0.0031237144,4.1405317640949395
1.0851197,0.065708,5.5617876,0.8931693732738495,15000,172.33,60,56363,-0.0019200875,-0.0049794996,61.241963624954224,1500000,0.005095049,4.474127494905124
0.49806318,0.018571999,5.557973,0.9475875496864319,15250,197.78,61,54620,-0.0013177785,0.013182941,62.09944796562195,1525000,0.0023249534,5.794531970348869
0.48067388,0.023204,5.5533485,0.955366849899292,15500,191.02,62,53509,-0.0015971627,0.005608512,62.959689140319824,1550000,0.002522108,4.688445046447214
0.382182,0.018599998,5.5470514,0.9599936529994011,15750,195.44,63,51145,-0.0012432948,0.008361502,63.832494497299194,1575000,0.0023397026,5.215148850910177
0.6609584,0.03534,5.5370955,0.9415225498378277,16000,196.71,64,45190,-0.0021860325,0.008676424,64.77579355239868,1600000,0.0033795345,5.390857789584889
0.6506051,0.027699998,5.527204,0.93545201420784,16250,183.76,65,36895,-0.0013613605,0.0040081358,65.77527213096619,1625000,0.0029632035,5.040753483038618
0.57378167,0.033524,5.5235953,0.9514962881803513,16500,192.9,66,51336,-0.0016578423,0.004845385,66.91540336608887,1650000,0.0033932086,4.674261509414296
0.43169898,0.011012,5.5219297,0.961940061300993,16750,184.86,67,52189,-0.0011359663,0.0060765045,67.84035563468933,1675000,0.0019030385,5.285300838554308
0.58906543,0.020432001,5.5140567,0.9502988755702972,17000,200.06,68,51771,-0.0016191544,0.0124487,68.76240706443787,1700000,0.0023887644,5.768982102974455
0.36586398,0.030188,5.5067225,0.967289388179779,17250,213.59,69,52627,-0.0020837253,0.0106734745,69.68672132492065,1725000,0.0032927687,5.237916736418955
0.42362332,0.02308,5.500686,0.9603626579046249,17500,200.18,70,54099,-0.0017486892,0.010748453,70.56228041648865,1750000,0.0026816833,5.411968522658369
0.912748,0.041172,5.501481,0.9074863567948341,17750,179.76,71,55835,-0.0022557087,0.0026055027,71.4226086139679,1775000,0.0036602423,5.375682588031072
0.45457426,0.018144,5.5034933,0.9593342244625092,18000,184.25,72,52495,-0.001685891,0.003214284,72.25733804702759,1800000,0.0021596658,4.582367034638896
0.674795,0.054748,5.505204,0.9292699620127678,18250,193.33,73,57269,-0.002349803,0.0026282205,73.12943243980408,1825000,0.004607015,4.609705316085479
0.4726673,0.046312,5.5033774,0.9493576548993587,18500,205.51,74,57506,-0.0023310161,0.0070628044,73.96050953865051,1850000,0.00407542,4.431729313655541
0.5607688,0.037404,5.5059285,0.9280683174729347,18750,222.02,75,55752,-0.0020943966,0.012836071,74.78539395332336,1875000,0.0035204976,5.092881881522009
0.61138517,0.039176,5.507063,0.9232587143778801,19000,218.09,76,55467,-0.002317104,0.013003683,75.62280774116516,1900000,0.0038060024,5.573158506458162
0.6696947,0.044528,5.506095,0.9068684950470924,19250,206.49,77,50690,-0.0022593522,0.010236633,76.47283172607422,1925000,0.0042345496,5.441223673770883
0.47925705,0.024516,5.504041,0.9489481672644615,19500,188.2,78,54268,-0.00170993,0.008207186,77.34898781776428,1950000,0.0028392668,5.784784532652252
0.32713392,0.021364,5.496661,0.9570725150406361,19750,199.04,79,54692,-0.0015552591,0.009101994,78.20151400566101,1975000,0.0026175578,5.273308363515603
0.5904921,0.037756003,5.490961,0.932984784245491,20000,195.2,80,53405,-0.002528013,0.010805891,79.04123020172119,2000000,0.0036600183,5.766282726040859
0.5097228,0.044460002,5.4864144,0.9432833082973957,20250,183.38,81,50351,-0.001595778,0.0012852171,79.91870188713074,2025000,0.0041046347,4.533454146931363
0.2791194,0.01056,5.486729,0.9742537811398506,20500,162.3,82,56760,-0.0011308844,-0.00507123,80.83951187133789,2050000,0.0018347518,3.7631000341905927
0.6936383,0.010675999,5.484882,0.9419239796698093,20750,142.02,83,56759,-0.0008159971,-0.010919908,81.68814945220947,2075000,0.0016026053,3.7461686055290375
0.3951649,0.005764,5.4839277,0.9647852666676044,21000,170.95,84,56101,-0.0013244927,-0.0058591743,82.52248048782349,2100000,0.0011001126,3.586294106397381
0.4281351,0.016156,5.4813614,0.9630513489246368,21250,161.04,85,55466,-0.0013245275,-0.006195826,83.37169623374939,2125000,0.0023079303,3.7256606220883692
0.29591322,0.024583999,5.4806643,0.9734146483242512,21500,155.42,86,55498,-0.0012035405,-0.010210667,84.21631979942322,2150000,0.0026241783,3.487234890671707
0.6765431,0.031400003,5.4799366,0.9336420521140099,21750,156.81,87,56773,-0.0009634411,-0.008354573,85.05143237113953,2175000,0.0033241648,3.8085116531846186
0.26868212,0.015604,5.482852,0.9709779564291239,22000,178.22,88,56604,-0.0014124403,-0.002068437,85.88808250427246,2200000,0.0020534312,3.8996836395500534
0.41395766,0.014128,5.487105,0.9512636251747608,22250,178.93,89,57041,-0.0014272081,-0.00050357654,86.71551871299744,2225000,0.0021681192,4.242047780197103
0.2786556,0.011731999,5.485441,0.9623971544206142,22500,200.69,90,53365,-0.0014153351,0.0053875805,87.54559421539307,2250000,0.0020342479,4.507792972379757
0.42991668,0.018668,5.4832354,0.940529603511095,22750,208.81,91,52358,-0.0012868429,0.01123974,88.420081615448,2275000,0.0020488095,5.257023941666837
0.52773297,0.035008,5.485274,0.9328822195529938,23000,204.04,92,57156,-0.0011290351,0.011801888,89.29102301597595,2300000,0.0034592513,5.327600994383521
0.39951628,0.031252,5.4893365,0.9490716904401779,23250,206.55,93,46700,-0.0014213074,0.010721459,90.13019394874573,2325000,0.002977391,5.531304462105745
0.6667873,0.041108,5.4896173,0.9201309531927109,23500,208.5,94,55107,-0.0016719196,0.010788209,91.09284734725952,2350000,0.0038477168,5.49564682448808
0.390153,0.032868,5.482092,0.957426842302084,23750,210.89,95,48247,-0.0014721063,0.010200033,91.94791030883789,2375000,0.003290999,5.061867784450851
0.57978624,0.010787999,5.4780684,0.92706348747015,24000,204.84,96,56424,-0.0012059162,0.0068371985,92.86135411262512,2400000,0.001606713,4.714397486429707
0.5141617,0.039172,5.4771943,0.9478244036436081,24250,178.58,97,55823,-0.0021609066,0.00062687055,93.69026374816895,2425000,0.003590156,4.467773512601334
0.45145255,0.03512,5.4757657,0.9564581587910652,24500,182.3,98,54910,-0.0016949832,0.00012752858,94.52390360832214,2450000,0.0033290368,4.1621561464909504
0.37494475,0.015012001,5.475161,0.9576313868165016,24750,193.76,99,55982,-0.0015804302,0.00451536,95.36275887489319,2475000,0.002095633,4.707815867452095
0.51241267,0.017036,5.472172,0.9455761313438416,25000,182.67,100,55333,-0.0011853126,-0.00017794296,96.1977026462555,2500000,0.00230409,4.25343224664055
0.44080415,0.030100003,5.473238,0.9427882805466652,25250,211.48,101,56136,-0.0019232078,0.009229793,97.04165697097778,2525000,0.003136376,4.78480458869386
0.25513458,0.026811998,5.474906,0.9668691568076611,25500,217.3,102,55945,-0.0018142769,0.013949762,97.8663272857666,2550000,0.0030633688,5.263010473087856
0.8307079,0.061396003,5.4779587,0.9047225713729858,25750,203.93,103,57095,-0.001661215,0.004841272,98.7017867565155,2575000,0.005069907,4.654180279799725
0.4768424,0.040444,5.4797835,0.9336071014404297,26000,220.85,104,52748,-0.0016003912,0.014281305,99.534743309021,2600000,0.003941212,5.563925788831829
1.0658987,0.063232005,5.478467,0.8541340082883835,26250,196.04,105,55976,-0.0012805668,-0.0019500125,100.40460133552551,2625000,0.0055433875,4.2920943172447865
0.28980368,0.029552002,5.478049,0.9638741202652454,26500,219.35,106,55126,-0.0013186971,0.013929808,101.24632930755615,2650000,0.0032308022,5.304810223112622
0.21062836,0.027227998,5.4756618,0.9726175647228956,26750,224.72,107,54863,-0.00158826,0.014124679,102.09063339233398,2675000,0.002932701,5.1233742302537255
0.4187688,0.039152,5.470769,0.9450632780790329,27000,223.93,108,55145,-0.0015485836,0.013536753,102.92987275123596,2700000,0.0037787636,4.9801808897205095
0.3449585,0.025536,5.4624896,0.9515527933835983,27250,231.37,109,55247,-0.0014302657,0.018406471,103.78508305549622,2725000,0.003051813,5.696868844939924
0.5251205,0.033304002,5.452363,0.9116340428590775,27500,217.57,110,55140,-0.0020185404,0.012939032,104.63519239425659,2750000,0.0034469566,5.284163800170554
0.5233549,0.021168,5.4495325,0.9299747571349144,27750,209.02,111,54950,-0.000985977,0.0064623193,105.49670791625977,2775000,0.0024000793,4.442051007222049
0.35373604,0.02814,5.45214,0.949073139578104,28000,229.9,112,56396,-0.0014111943,0.016541524,106.35757255554199,2800000,0.0027465564,5.518084730850523
0.6906201,0.025768,5.452256,0.9091329723596573,28250,210.66,113,53897,-0.0012106344,0.008971866,107.18257522583008,2825000,0.0027944606,4.801975190641094
0.44358173,0.023176001,5.454862,0.9286299347877502,28500,213.65,114,55165,-0.0009905214,0.009314805,108.02535557746887,2850000,0.00284362,4.760640961004692
0.5297421,0.032816,5.4571304,0.9163766875863075,28750,211.06,115,55374,-0.00091077306,0.012143551,108.87905025482178,2875000,0.0032366072,5.692700988613833
0.41244274,0.038664002,5.4561615,0.9336351156234741,29000,225.3,116,55458,-0.0016303897,0.015172335,109.7457070350647,2900000,0.0037931749,5.662942396003518
0.7115177,0.016932,5.456528,0.9085381850600243,29250,187.8,117,53982,-0.0008449115,0.011004934,110.5806028842926,2925000,0.0023624594,5.863985244715405
0.53456956,0.016408,5.4574175,0.9152068495750427,29500,207.07,118,53745,-0.0015283872,0.016049352,111.46192717552185,2950000,0.0022967812,6.324212463420809
0.47313577,0.007467999,5.4566374,0.9204025939106941,29750,218.13,119,53577,-0.0012692593,0.019335095,112.33085417747498,2975000,0.0012915249,6.332477212996209
0.62158585,0.026716,5.457345,0.8853508979082108,30000,216.89,120,54807,-0.0017723565,0.019580914,113.18147325515747,3000000,0.0029199026,6.602081528023393
0.6535659,0.03546,5.457156,0.8774854093790054,30250,214.06,121,56502,-0.001819475,0.017044678,114.02395415306091,3025000,0.0033925958,6.4200924966679755
1.0158026,0.02512,5.454831,0.8331437557935715,30500,200.15,122,57366,-0.0013323015,0.013555359,114.85321831703186,3050000,0.0022128804,6.396035354143187
0.51914644,0.024732,5.4514227,0.8837304785847664,30750,226.96,123,54509,-0.0015171902,0.024413036,115.66670274734497,3075000,0.002914465,7.405885928032587
0.43626004,0.01062,5.4451995,0.901851624250412,31000,238.86,124,54936,-0.0010685392,0.024330491,116.50872159004211,3100000,0.0017138913,6.729369430201796
0.35098958,0.020848,5.441604,0.9316992312669754,31250,230.51,125,54202,-0.0014746223,0.019546743,117.3460283279419,3125000,0.0024986695,6.126185894744167
0.6966937,0.036815997,5.4374743,0.8711262494325638,31500,222.09,126,56107,-0.0018927653,0.021953432,118.19063186645508,3150000,0.0035902348,7.165653014539112
0.42245904,0.013047999,5.4347467,0.9177769720554352,31750,222.98,127,54929,-0.0013110891,0.02195617,119.0440776348114,3175000,0.0017187318,7.063982570453099
0.4142971,0.018184,5.4358234,0.9233823046088219,32000,233.52,128,45746,-0.001504863,0.026937427,119.9004397392273,3200000,0.0020963028,7.92158141915749
0.7491366,0.018164,5.4318633,0.8650231510400772,32250,223.45,129,55302,-0.0012125268,0.01900873,120.82948684692383,3225000,0.0024412246,6.518706401865857
0.47727448,0.026012,5.42668,0.9291030019521713,32500,227.33,130,51192,-0.0017306956,0.024597304,121.66730284690857,3250000,0.002943122,7.4182885485426775
0.5509363,0.027912,5.422923,0.9145405739545822,32750,233.52,131,56410,-0.001359214,0.022421436,122.53689575195312,3275000,0.0031187895,6.852313207222087
0.46193475,0.038792,5.4192557,0.9109550714492798,33000,235.03,132,56235,-0.002204227,0.019525597,123.40746235847473,3300000,0.0036917261,6.031040556416292
0.52048147,0.0135079995,5.41612,0.8978829011321068,33250,236.62,133,56478,-0.001090489,0.026763923,124.23708415031433,3325000,0.0019377482,7.2359288541403695
0.4843359,0.020996,5.409249,0.8824927359819412,33500,241.69,134,55668,-0.0007934294,0.030458326,125.06862711906433,3350000,0.0024991948,8.057305591523738
0.7860408,0.052952,5.4055223,0.8759891241788864,33750,204.98,135,55802,-0.0015156169,0.020139748,125.90261197090149,3375000,0.004421088,7.667174429287725
0.5277404,0.018284,5.401299,0.8913022503256798,34000,225.15,136,55273,-0.0011753635,0.026340501,126.73240995407104,3400000,0.0021036987,7.3844950233362034
0.80525684,0.010588,5.398806,0.8829759582877159,34250,195.6,137,56472,-0.0013006151,0.01988616,127.56090092658997,3425000,0.0012835712,7.755326616182429
0.8914666,0.023091998,5.3976994,0.8825154677033424,34500,202.74,138,53948,-0.0015134277,0.015506062,128.38412356376648,3450000,0.0024577354,6.872699703330884
0.65960276,0.022892002,5.396207,0.8725761622190475,34750,221.26,139,55403,-0.0016092777,0.02610061,129.23736953735352,3475000,0.002542374,7.741318674210543
0.59836984,0.0197,5.395205,0.8761161640286446,35000,223.43,140,55987,-0.0021049823,0.027736917,130.07628893852234,3500000,0.0024018371,8.323615208981396
0.53969043,0.020184,5.3956437,0.9092991352081299,35250,204.74,141,55486,-0.0020252347,0.019586686,130.91430187225342,3525000,0.0024850816,6.805218530457178
0.74473345,0.020488,5.3944473,0.8623360693454742,35500,215.35,142,53986,-0.001792492,0.024572356,131.75976061820984,3550000,0.0025121458,8.095384849350813
0.6018864,0.030900002,5.393687,0.8885141387581825,35750,216.83,143,53674,-0.001811106,0.02297731,132.60975813865662,3575000,0.0030355772,7.387494733208755
0.5250669,0.030832002,5.392932,0.8817480206489563,36000,227.13,144,55278,-0.0015731223,0.025004897,133.46127557754517,3600000,0.0031747024,7.5233518761006914
0.42721272,0.018208,5.392623,0.8926228135824203,36250,233.77,145,53086,-0.0014968843,0.027689522,134.30713939666748,3625000,0.0022379227,7.417816151768966
0.6975202,0.043232,5.387521,0.8408565074205399,36500,216.5,146,54534,-0.0014861313,0.01776947,135.18740248680115,3650000,0.004035909,6.12853216438587
1.0733645,0.019275999,5.3840547,0.8180615454912186,36750,197.95,147,57664,-0.00062305556,0.015507751,136.0318214893341,3675000,0.002317525,6.595408811886078
0.4919083,0.016272,5.378974,0.9189209267497063,37000,212.99,148,54565,-0.0016413346,0.021230489,136.85141110420227,3700000,0.002140933,7.351914304491975
0.54710495,0.034036,5.371557,0.9064047485589981,37250,223.26,149,54256,-0.0014957075,0.023739602,137.70615029335022,3725000,0.0034340974,7.633666235843043
0.7207893,0.016639998,5.365239,0.8841648176312447,37500,214.62,150,55286,-0.0008344799,0.02051837,138.5417206287384,3750000,0.0023679077,7.312910592121216
0.8517784,0.07192401,5.357453,0.8597441613674164,37750,215.81,151,54096,-0.0020342187,0.021183891,139.38512301445007,3775000,0.0056248587,7.462758456242664
0.49863696,0.033508003,5.3487353,0.9196148961782455,38000,217.5,152,56840,-0.0020710982,0.01984989,140.2208707332611,3800000,0.003502714,6.789762139301679
0.5483654,0.026387999,5.339281,0.8800962343811989,38250,225.18,153,55149,-0.0017213247,0.024081782,141.04205656051636,3825000,0.0030788581,7.3042521973392835
0.86337394,0.044224,5.3338118,0.7676039189100266,38500,228.26,154,54731,-0.0012488767,0.023273017,141.87753653526306,3850000,0.0040611853,7.118525596767504
0.5091644,0.021656001,5.329893,0.8604659140110016,38750,237.92,155,56060,-0.0014362603,0.029777965,142.7225992679596,3875000,0.0027813646,8.325424166185938
0.86547184,0.027608002,5.31957,0.7590271830558777,39000,238.75,156,54363,-0.0015352659,0.034598663,143.5660994052887,3900000,0.002925949,9.571244384625789
0.5103594,0.015752,5.310092,0.8966418951749802,39250,229.19,157,54660,-0.0014219002,0.025289914,144.42803931236267,3925000,0.0024207982,7.455807125509409
0.27382743,0.014920001,5.3009315,0.9344475567340851,39500,231.75,158,54648,-0.0016938846,0.020149989,145.2707440853119,3950000,0.0021778203,6.194260210803627
0.44188738,0.028164,5.2985363,0.9035769551992416,39750,238.46,159,57641,-0.0014503798,0.03149745,146.10236477851868,3975000,0.003021296,8.572395397954388
0.35256967,0.026352,5.297784,0.8891127407550812,40000,243.42,160,55186,-0.0012643406,0.03131001,146.9245104789734,4000000,0.0030496505,8.11378205324385
0.57235056,0.023839999,5.292043,0.8566640466451645,40250,225.82,161,53626,-0.0013249301,0.026368447,147.77604746818542,4025000,0.0028225146,7.5571568270766605
0.34415475,0.030472,5.284658,0.9233100637793541,40500,232.12,162,55001,-0.0013313671,0.024772981,148.6174693107605,4050000,0.0031030062,7.257694537858529
0.534989,0.025448,5.281493,0.9057310000061989,40750,223.48,163,39832,-0.0017655032,0.02383728,149.46140146255493,4075000,0.0027355957,7.334840283517515
0.5790831,0.009279999,5.280147,0.8919778242707253,41000,219.44,164,55310,-0.0010100133,0.025474893,150.45169806480408,4100000,0.0016251819,7.855086511482805
0.44658074,0.020536,5.2782583,0.9016209617257118,41250,229.43,165,54656,-0.0013894376,0.025662942,151.2858760356903,4125000,0.0024897768,7.53210915184111
0.47356993,0.012496,5.2768383,0.9091427102684975,41500,224.24,166,53979,-0.0009944111,0.024553733,152.11991667747498,4150000,0.0018074897,6.964926289278119
0.6845733,0.0115,5.2743273,0.8805060014128685,41750,208.4,167,54818,-0.0008759376,0.019817457,152.97456884384155,4175000,0.0016313896,6.94646430517796
0.679683,0.013272,5.2738,0.897329106926918,42000,212.56,168,55402,-0.0008893266,0.023632724,153.80870628356934,4200000,0.001803532,7.789047554686774
0.58708394,0.017868001,5.2729063,0.9205519780516624,42250,203.12,169,54523,-0.0009988506,0.017410792,154.64327549934387,4225000,0.0023404188,6.420665022435085
0.6027481,0.016784001,5.273162,0.915727786719799,42500,198.61,170,56486,-0.0009871698,0.015306449,155.49512243270874,4250000,0.0020972446,5.988517950472073
0.7411983,0.02376,5.27241,0.8850616589188576,42750,218.35,171,55282,-0.001360088,0.025428811,156.3213357925415,4275000,0.0025946102,7.7240811096713635
0.78490746,0.018444,5.2702885,0.8755557835102081,43000,197.93,172,55076,-0.0015621046,0.012261387,157.1543252468109,4300000,0.0022120287,5.840718953684196
0.5252355,0.01372,5.270585,0.9133767187595367,43250,213.93,173,55030,-0.00064642564,0.019649347,157.98802018165588,4325000,0.0019136339,6.622707010209467
0.4360265,0.009108,5.268613,0.9334400296211243,43500,209.68,174,56067,-0.0011140561,0.0179416,158.82444524765015,4350000,0.0012973403,6.308895821281367
0.4765188,0.012923999,5.263634,0.9361503645777702,43750,201.6,175,54798,-0.000949287,0.016069798,159.64416813850403,4375000,0.0016684104,6.1445966224650785
0.53422797,0.028639998,5.2604904,0.9249337762594223,44000,208.53,176,56885,-0.0010283788,0.019309204,160.472318649292,4400000,0.0029014964,6.802255763685207
0.41975302,0.00624,5.2599444,0.9457210898399353,44250,202.26,177,53986,-0.0007352104,0.01713027,161.32477021217346,4425000,0.0016385473,6.40541292792394
0.6332592,0.026983997,5.2583175,0.9244238063693047,44500,201.98,178,52670,-0.0017946626,0.016037995,162.18206214904785,4450000,0.0027203548,6.769356920000846
0.37409523,0.026868,5.2562857,0.9343915283679962,44750,236.57,179,56163,-0.0011672056,0.027911749,163.04342913627625,4475000,0.0032090147,7.6699549227994295
0.4500157,0.024096,5.2506747,0.91783457249403,45000,227.52,180,56349,-0.0011166797,0.023432638,163.86484932899475,4500000,0.0028411446,7.118928020624062
0.52476406,0.026424,5.2464213,0.8796183615922928,45250,238.24,181,55127,-0.0021819077,0.033203118,164.68608236312866,4525000,0.0026096157,8.89336497505261
0.525186,0.021816,5.2436748,0.9014726355671883,45500,230.9,182,57239,-0.0015560866,0.028890701,165.50601482391357,4550000,0.0025937534,8.364629332725086
0.5934687,0.035932,5.2404,0.8710484355688095,45750,236.71,183,56498,-0.0010162194,0.022823095,166.31908440589905,4575000,0.003557384,6.716170759840924
0.3734716,0.036072,5.233617,0.910706177353859,46000,242.78,184,55658,-0.002122241,0.032383148,167.1377513408661,4600000,0.0036504671,8.471696813825506
0.9195714,0.046452,5.2229476,0.8656041324138641,46250,203.63,185,54714,-0.0016931882,0.02110845,167.96670413017273,4625000,0.0039380235,7.352413236763727
0.4558062,0.014936,5.218623,0.9323168247938156,46500,208.51,186,55612,-0.0006079966,0.018821634,168.7964208126068,4650000,0.0024503032,6.3794689510697795
0.58967084,0.027376,5.216754,0.9007914662361145,46750,222.96,187,57583,-0.0014625739,0.024488432,169.6567280292511,4675000,0.0030739713,7.081966684074705
0.6816679,0.017772,5.2145376,0.8636003285646439,47000,237.35,188,56888,-0.0008591142,0.033921823,170.46199250221252,4700000,0.0019571385,9.129449837382053
0.6201876,0.053071998,5.2108893,0.8717266023159027,47250,238.12,189,56893,-0.001081639,0.029599145,171.28131341934204,4725000,0.004595933,8.283564899520442
0.779297,0.02602,5.2066975,0.8696730583906174,47500,228.49,190,55695,-0.0012741031,0.026199615,172.10852456092834,4750000,0.0026710792,8.06778192130152
0.6381243,0.01614,5.204757,0.8800960332155228,47750,233.48,191,52466,-0.0015247668,0.029349532,172.99502539634705,4775000,0.0018338475,8.075923177150917
0.5901038,0.040719997,5.200391,0.8854233548045158,48000,233.72,192,48410,-0.0015001191,0.028138448,173.89077806472778,4800000,0.0037580482,8.05756718463706
0.41135415,0.025664002,5.193392,0.8959251940250397,48250,238.19,193,49552,-0.0014697401,0.028306698,174.8379831314087,4825000,0.0029854435,7.545975084940073
0.48231182,0.020791998,5.187591,0.921255849301815,48500,215.3,194,49218,-0.0003708507,0.022026708,175.78253149986267,4850000,0.0024304371,6.738279752031317
0.49442276,0.009836,5.1866813,0.9333432093262672,48750,215.12,195,55838,-0.00087091594,0.026524527,176.66687297821045,4875000,0.0015405612,8.052838333556984
1.3816217,0.041116003,5.1873794,0.8112732023000717,49000,186.71,196,51964,-0.0017803563,0.016274408,177.4931662082672,4900000,0.0036659304,7.198309817332947
0.7345869,0.017904,5.1889563,0.8759669810533524,49250,205.23,197,57015,-0.0012240888,0.018890321,178.38616728782654,4925000,0.00228349,6.439471564369178
0.52131385,0.019931998,5.193034,0.9039438515901566,49500,222.95,198,51764,-0.001293304,0.022744862,179.2370617389679,4950000,0.0023703233,6.918931342959044
0.520685,0.020051999,5.194151,0.9317663088440895,49750,224.04,199,52469,-0.0009101134,0.029017352,180.14602422714233,4975000,0.002541988,8.120850722981922
0.6533991,0.025283998,5.1960115,0.884508952498436,50000,220.47,200,50969,-0.0012502008,0.024429394,181.05536222457886,5000000,0.0029462124,7.2928418900459295
0.48620945,0.01678,5.1959743,0.927157811820507,50250,231.61,201,49422,-0.0009841267,0.030650238,181.96840953826904,5025000,0.0024437322,8.238075213704787
0.5350167,0.014076,5.195838,0.9283601120114326,50500,224.81,202,55639,-0.0006723905,0.032054596,182.9018416404724,5050000,0.002224722,8.625703171918817
0.55111206,0.054111995,5.1957965,0.9154148250818253,50750,221.06,203,55357,-0.0013783466,0.025587255,183.75708031654358,5075000,0.004627637,7.555517401387333
0.6537353,0.041448,5.1943235,0.9184817373752594,51000,213.82,204,54333,-0.0010923713,0.023198823,184.59445929527283,5100000,0.0038671368,7.16355721738676
0.48614502,0.022135999,5.1916933,0.9210632964968681,51250,227.04,205,53686,-0.001099872,0.026118387,185.4682846069336,5125000,0.0029442739,7.431769264431768
