ep_len_mean,ep_reward_mean,policy_entropy,explained_variance,fps,n_updates,serial_timesteps,time_elapsed,true_reward,clipfrac,approxkl,total_timesteps,policy_loss,value_loss
246.65,89.21939561848994,-5.0754766,0.9048211947083473,56268,8204,2051000,6403.956609010696,0.35956034,0.345144,0.032289222,205100000,0.005838844,0.8828422
250.0,88.872270967609,-5.0734468,0.9813986830413342,55758,8205,2051250,6404.718263626099,0.35548908,0.342972,0.034085706,205125000,0.01666533,0.18227836
249.29,88.99697819374386,-5.073653,0.9297264441847801,55329,8206,2051500,6405.480486154556,0.3562106,0.25206798,0.020906338,205150000,0.0022686825,0.6286099
249.85,88.86438952403056,-5.0757203,0.9541876949369907,50379,8207,2051750,6406.244727373123,0.35508406,0.372996,0.03987419,205175000,0.0101374,0.4112485
250.0,90.27842916372873,-5.075652,0.9806268345564604,56140,8208,2052000,6407.051095724106,0.36111367,0.32979602,0.02877515,205200000,0.012778759,0.17683524
249.61,89.77691105139559,-5.074112,0.9359449669718742,44004,8209,2052250,6407.813956022263,0.35887012,0.316756,0.034017466,205225000,0.008459753,0.5664257
249.01,89.50803813384933,-5.0732217,0.9409948252141476,57068,8210,2052500,6408.68559885025,0.35851878,0.20556399,0.016782124,205250000,0.0003799952,0.5670384
242.74,85.57687796909828,-5.0729685,0.8282996863126755,55248,8211,2052750,6409.440305709839,0.34824714,0.238004,0.018844588,205275000,-4.9652484e-05,2.1417804
250.0,89.90359906376223,-5.0730877,0.9795933254063129,55978,8212,2053000,6410.208975076675,0.3596144,0.301576,0.02346335,205300000,0.0092279,0.18308799
250.0,89.51955628287921,-5.0732656,0.9789002854377031,56190,8213,2053250,6410.972611188889,0.3580782,0.196336,0.015419275,205325000,0.0027964725,0.18462095
250.0,90.38704207467032,-5.0739064,0.9777961485087872,55204,8214,2053500,6411.729962348938,0.36154816,0.283032,0.025216792,205350000,0.010587582,0.19140859
250.0,91.0700484748726,-5.075827,0.9802231956273317,55203,8215,2053750,6412.503060340881,0.3642802,0.44070798,0.09041259,205375000,0.036692165,0.1736279
249.81,88.98735475215508,-5.073398,0.9406060762703419,57107,8216,2054000,6413.280456066132,0.3555806,0.34057197,0.036036015,205400000,0.009075064,0.53646314
247.36,89.25977038979384,-5.0703926,0.883236363530159,54469,8217,2054250,6414.034828662872,0.3586982,0.329448,0.032782696,205425000,0.0059666364,1.087928
250.0,89.35777502592595,-5.0705557,0.9744132943451405,55138,8218,2054500,6414.815992832184,0.35743108,0.1634,0.012444705,205450000,0.0011103483,0.22584295
250.0,90.07127743623045,-5.075527,0.9798331819474697,54174,8219,2054750,6415.582131624222,0.36028507,0.437476,0.057786457,205475000,0.029096905,0.18141559
250.0,89.77098268354418,-5.0770426,0.9779533073306084,54073,8220,2055000,6416.383843898773,0.35908398,0.24399202,0.019059557,205500000,0.006805163,0.19997722
247.63,89.306275967689,-5.0790715,0.9313318729400635,56052,8221,2055250,6417.176226615906,0.35992208,0.289728,0.024965355,205525000,0.0048406487,0.5810958
247.84,88.70988989242935,-5.0816855,0.879718042910099,56215,8222,2055500,6417.939790010452,0.3565923,0.44886002,0.06216358,205550000,0.014090476,1.1201167
250.0,89.85391038756643,-5.0819683,0.9751858189702034,55255,8223,2055750,6418.703095197678,0.35941565,0.346128,0.03493878,205575000,0.014860883,0.20985024
250.0,89.31999555231363,-5.0809627,0.973336486145854,55255,8224,2056000,6419.476214885712,0.35727996,0.47746402,0.082287535,205600000,0.0393964,0.23577547
249.08,87.30423790834699,-5.0771713,0.9334714561700821,57037,8225,2056250,6420.245049715042,0.3497477,0.335676,0.029228142,205625000,0.0093828,0.60952646
249.83,88.59046529677144,-5.0755363,0.9362795129418373,56613,8226,2056500,6420.9980905056,0.35399583,0.21393201,0.018904418,205650000,0.0018855784,0.55597943
247.45,88.34272105001743,-5.073815,0.8915525153279305,48132,8227,2056750,6421.756423473358,0.35529277,0.34168002,0.03943951,205675000,0.007500349,1.02512
248.4,88.43684419996396,-5.0703106,0.9576234966516495,56763,8228,2057000,6422.592280387878,0.3542874,0.18889599,0.014394417,205700000,0.0031389438,0.42426872
250.0,88.66022569856767,-5.070232,0.9736146274954081,55833,8229,2057250,6423.350818872452,0.3546409,0.34273598,0.03917389,205725000,0.018821,0.2335842
248.48,87.3605653467498,-5.0700283,0.8956722542643547,54717,8230,2057500,6424.115827322006,0.34997883,0.27158,0.023465823,205750000,0.005589468,0.9828679
249.6,88.305629544892,-5.067843,0.9298807233572006,54613,8231,2057750,6424.881762981415,0.35299355,0.121656,0.009049582,205775000,-0.0028558034,0.67365706
247.18,88.00073044896831,-5.068596,0.8643768280744553,56941,8232,2058000,6425.650819540024,0.35169867,0.23487201,0.020866893,205800000,0.001478599,1.6439644
247.78,87.86334094306046,-5.072274,0.8809650242328644,56835,8233,2058250,6426.405927658081,0.3525999,0.41105598,0.05105855,205825000,0.013253528,1.2501967
249.43,89.0872198562795,-5.0740976,0.8832264095544815,50975,8234,2058500,6427.171097755432,0.35525745,0.293832,0.026709486,205850000,0.0032266737,1.1434381
248.23,88.21972874943036,-5.073495,0.8717050552368164,56875,8235,2058750,6427.970036745071,0.35295144,0.201284,0.0157881,205875000,-0.0002284828,1.3412483
249.4,88.30694760647913,-5.070367,0.9263804107904434,56569,8236,2059000,6428.726895093918,0.35320133,0.31868398,0.03157039,205900000,0.009439453,0.70511395
247.94,87.80019079601917,-5.0688114,0.9115594029426575,55819,8237,2059250,6429.48131608963,0.35271734,0.23808801,0.020159742,205925000,0.003286751,0.87714195
247.95,87.96864939425097,-5.066333,0.8606791794300079,55993,8238,2059500,6430.24350643158,0.3520674,0.161856,0.012116992,205950000,0.0001339999,1.4436113
247.23,88.55893431679317,-5.0668874,0.8941217213869095,53096,8239,2059750,6431.015962600708,0.35588974,0.23975602,0.02019417,205975000,0.0022451256,1.1252595
247.5,87.67408742946398,-5.067544,0.8822840973734856,56494,8240,2060000,6431.803370714188,0.352701,0.268692,0.023758423,206000000,0.0029519622,1.139598
247.8,87.14190534744529,-5.06708,0.8986513912677765,54889,8241,2060250,6432.571866035461,0.34996578,0.24679199,0.020782966,206025000,0.0023881306,1.0125518
248.46,88.46658413087185,-5.065562,0.8903468102216721,54132,8242,2060500,6433.346965789795,0.354605,0.193024,0.014220057,206050000,0.00070948416,0.988152
248.34,88.35336579572758,-5.0645437,0.8650462180376053,54731,8243,2060750,6434.122182607651,0.3525538,0.23743601,0.019984594,206075000,0.0031888094,1.5149368
249.16,89.0680831792642,-5.0646796,0.9357388541102409,52925,8244,2061000,6434.8902106285095,0.3568179,0.27578002,0.024463441,206100000,0.0054088207,0.57450765
250.0,88.74177840193195,-5.0680304,0.9731200784444809,56212,8245,2061250,6435.679558992386,0.35496712,0.341144,0.03467698,206125000,0.018821394,0.24270745
249.68,87.51851801867276,-5.068265,0.9307071566581726,56667,8246,2061500,6436.451725721359,0.34977168,0.214732,0.01702689,206150000,0.00010371542,0.68533266
250.0,88.02857920504889,-5.067251,0.9722799845039845,56130,8247,2061750,6437.207914590836,0.3521143,0.256152,0.020714935,206175000,0.007983707,0.23566885
249.01,88.34536910296883,-5.0678554,0.9299413338303566,46815,8248,2062000,6437.9803302288055,0.3539874,0.24223201,0.019720992,206200000,0.0037802667,0.6079101
250.0,89.27032856373931,-5.0678267,0.9728235993534327,56125,8249,2062250,6438.826002597809,0.3570813,0.292988,0.02995189,206225000,0.013246742,0.2198579
249.65,89.02016407368879,-5.0681505,0.9294549077749252,55541,8250,2062500,6439.589071750641,0.35579926,0.27705598,0.024605753,206250000,0.004606762,0.63594943
247.51,88.49069199849073,-5.06979,0.8913386091589928,53917,8251,2062750,6440.359006881714,0.3561819,0.24174802,0.018414501,206275000,0.00015593358,1.0591589
247.7,87.9695334490668,-5.0673513,0.8667360544204712,54067,8252,2063000,6441.137718677521,0.35235208,0.34913602,0.0420577,206300000,0.0063263564,1.3419429
250.0,88.8794227919857,-5.064696,0.975841362029314,56804,8253,2063250,6441.914963245392,0.3555177,0.22270401,0.016416546,206325000,0.0037634857,0.20729706
247.03,88.22299010451155,-5.06483,0.9046424031257629,54838,8254,2063500,6442.669061183929,0.35478383,0.21847999,0.0158625,206350000,0.001470403,0.9638478
249.07,89.52588085598137,-5.0628343,0.8639839142560959,55422,8255,2063750,6443.4500644207,0.35670632,0.271524,0.022300305,206375000,0.0015391011,1.3567134
249.34,89.50827522898282,-5.0596094,0.9309005364775658,55248,8256,2064000,6444.2133004665375,0.35743234,0.13442001,0.009621379,206400000,-0.0009524465,0.70003784
249.67,88.79031340659654,-5.0560865,0.9375628940761089,54812,8257,2064250,6444.9886033535,0.35486603,0.30821198,0.028856236,206425000,0.005797582,0.61238843
249.06,88.25083707841114,-5.0545583,0.8540502041578293,56855,8258,2064500,6445.7598242759705,0.3516104,0.312812,0.026483947,206450000,0.0031258669,1.5567616
250.0,88.91852449961341,-5.0555634,0.9711339548230171,55224,8259,2064750,6446.517760276794,0.3556741,0.308268,0.02829509,206475000,0.012416774,0.23908894
247.34,88.62884015185148,-5.0559044,0.8638933300971985,55000,8260,2065000,6447.298768997192,0.35655195,0.44802397,0.05602507,206500000,0.010804022,1.32597
249.13,88.30972523909429,-5.0560985,0.8914372995495796,54354,8261,2065250,6448.085805177689,0.35229954,0.13975999,0.010109387,206525000,-0.0014064448,1.068798
250.0,88.54349265876343,-5.060022,0.9725528713315725,54101,8262,2065500,6448.873553514481,0.35417396,0.284316,0.026169464,206550000,0.010817484,0.23387632
249.49,88.65227552843396,-5.0630264,0.8988752365112305,56732,8263,2065750,6449.654250383377,0.35391825,0.454,0.065581396,206575000,0.018755239,0.8539049
248.7,88.83519782765535,-5.062299,0.9287891164422035,55147,8264,2066000,6450.406211137772,0.35618144,0.23989601,0.019040423,206600000,0.0042557223,0.5939683
249.6,87.35097040684734,-5.0648775,0.9286202266812325,54266,8265,2066250,6451.1760284900665,0.34917486,0.274192,0.023860201,206625000,0.006882079,0.62382686
249.66,88.46876896809692,-5.0679426,0.9157450348138809,55014,8266,2066500,6451.947320461273,0.3531358,0.321384,0.030575097,206650000,0.0063812323,0.79662484
250.0,88.49738990277285,-5.0686364,0.966121431440115,55915,8267,2066750,6452.720159769058,0.35398954,0.49162,0.072613575,206675000,0.036665406,0.27793327
247.99,87.81090050028165,-5.067502,0.9110195264220238,55991,8268,2067000,6453.4818522930145,0.35311928,0.43914002,0.06748012,206700000,0.021140568,0.7471955
246.97,85.95131304522394,-5.0652018,0.8567225933074951,56557,8269,2067250,6454.258034706116,0.34596112,0.389736,0.043219574,206725000,0.011419114,1.389766
245.06,85.87077582314552,-5.063823,0.8390801846981049,55621,8270,2067500,6455.01291680336,0.34780583,0.20426801,0.016205411,206750000,0.00023303712,1.5145026
248.63,88.72557288165365,-5.0639796,0.9498043656349182,42327,8271,2067750,6455.773161172867,0.35619235,0.220244,0.020033872,206775000,0.0070252502,0.47917843
247.51,88.99492492558434,-5.063821,0.9129814133048058,39839,8272,2068000,6456.671423196793,0.35898456,0.38906798,0.07543345,206800000,0.017722746,0.7115958
239.23,84.92300445524394,-5.059916,0.7177028954029083,57094,8273,2068250,6457.604335784912,0.35097945,0.21144,0.017402364,206825000,0.00078903354,3.1057162
249.57,88.38796229627475,-5.057963,0.9168960824608803,57178,8274,2068500,6458.350246191025,0.35335413,0.286088,0.024372673,206850000,0.0076719276,0.6663228
245.51,84.83324641172942,-5.05694,0.8265582174062729,50576,8275,2068750,6459.103485584259,0.34286642,0.19486399,0.015342431,206875000,0.0013766877,1.8408635
247.13,87.01393648248981,-5.055701,0.8930687680840492,56243,8276,2069000,6459.908766269684,0.35071513,0.096084,0.0073495964,206900000,-0.0027325945,0.9636806
249.84,87.26911469490733,-5.055017,0.9362935870885849,56520,8277,2069250,6460.662800550461,0.3487018,0.16434,0.011887392,206925000,-0.0001205876,0.5623674
250.0,88.47615679894051,-5.05547,0.9613885171711445,55510,8278,2069500,6461.420769691467,0.35390463,0.130932,0.009706945,206950000,-0.0009803404,0.33512568
245.99,86.98666843990999,-5.0562534,0.884278729557991,54581,8279,2069750,6462.189662456512,0.3511838,0.252492,0.024506247,206975000,0.005140099,1.1912456
250.0,89.07733750236861,-5.055682,0.9648835770785809,54790,8280,2070000,6462.963319540024,0.35630938,0.28598,0.025641862,207000000,0.010830844,0.28345314
245.75,85.36153140819515,-5.050944,0.8927867412567139,54231,8281,2070250,6463.73757815361,0.3455452,0.34186798,0.04602114,207025000,0.013216141,1.0081544
250.0,87.52522217297461,-5.045598,0.952078815549612,57218,8282,2070500,6464.514823913574,0.3501009,0.22332802,0.021243298,207050000,0.009318916,0.34386647
246.59,85.72994177530302,-5.042129,0.9047927260398865,54601,8283,2070750,6465.272139787674,0.34618056,0.32831597,0.037176855,207075000,0.009989674,0.8622602
247.88,88.08262578162045,-5.039155,0.94666887819767,57331,8284,2071000,6466.052178859711,0.3546441,0.250792,0.023473179,207100000,0.008974287,0.4615434
248.73,88.06853299816402,-5.039326,0.9148287996649742,55730,8285,2071250,6466.808413743973,0.3523666,0.17792,0.013386549,207125000,-0.0004054214,0.76365775
250.0,87.83626580028154,-5.0421557,0.9542671702802181,56648,8286,2071500,6467.575871229172,0.35134503,0.151252,0.0115867285,207150000,0.0014523655,0.3579778
249.05,87.88811200370546,-5.0424337,0.9486447907984257,54961,8287,2071750,6468.338563680649,0.35185048,0.21144399,0.016628698,207175000,0.0028756354,0.45663914
250.0,88.4626943555856,-5.0424666,0.9717143420130014,55317,8288,2072000,6469.106283426285,0.35385078,0.35478002,0.04653042,207200000,0.022634236,0.24471109
250.0,88.81998777156369,-5.043568,0.9708091653883457,53400,8289,2072250,6469.869266271591,0.35527992,0.16114,0.0119113205,207225000,0.0020534007,0.24438655
248.68,88.28618131247524,-5.0475063,0.95344353094697,54424,8290,2072500,6470.662260532379,0.35404098,0.254404,0.02168644,207250000,0.0042053824,0.46814075
250.0,88.5866998804018,-5.0518494,0.9723975863307714,56434,8291,2072750,6471.429261684418,0.3543468,0.35574397,0.03244362,207275000,0.017010607,0.22273418
250.0,88.58015666717154,-5.053731,0.9732959289103746,55965,8292,2073000,6472.18585562706,0.3543206,0.26353997,0.023419833,207300000,0.010570945,0.21450081
247.23,86.92921515193852,-5.0535455,0.9095947593450546,53595,8293,2073250,6472.9554669857025,0.35017514,0.38494402,0.041671563,207325000,0.01392184,0.90561056
246.5,85.86112759014914,-5.052675,0.9178596138954163,56069,8294,2073500,6473.738563537598,0.34670877,0.365504,0.035214674,207350000,0.011121443,0.7903307
250.0,88.37271461994148,-5.0530157,0.9699326120316982,55752,8295,2073750,6474.503682136536,0.35349086,0.281452,0.026258728,207375000,0.011077249,0.2497896
248.59,87.10388666228158,-5.0524464,0.9230873286724091,54522,8296,2074000,6475.2690443992615,0.3497687,0.21329197,0.016643856,207400000,0.00327892,0.65857255
248.05,86.30617021492682,-5.0487475,0.9117114618420601,52131,8297,2074250,6476.0497324466705,0.34683836,0.32877603,0.034546386,207425000,0.010210594,0.82034004
249.59,87.49366739021498,-5.048122,0.9173633083701134,55468,8298,2074500,6476.844527482986,0.3497562,0.134168,0.010160552,207450000,-0.002299477,0.6863995
246.76,86.62603850935004,-5.0507383,0.8609585016965866,55253,8299,2074750,6477.611882448196,0.34836805,0.134536,0.010223057,207475000,-0.0019996217,1.3166106
241.99,83.93527381357795,-5.0536757,0.8148164302110672,54579,8300,2075000,6478.375946521759,0.34372747,0.26272002,0.02227879,207500000,0.002138419,1.8903341
246.37,85.05931107287702,-5.05676,0.8719616234302521,55213,8301,2075250,6479.1662764549255,0.34275246,0.181616,0.014629501,207525000,0.0005123367,1.3629144
248.59,87.70107714989862,-5.0583982,0.9513510949909687,56756,8302,2075500,6479.944869995117,0.35177284,0.384324,0.054855786,207550000,0.02544167,0.44183415
236.51,81.48108563977708,-5.0583115,0.7138445675373077,54704,8303,2075750,6480.700012207031,0.33846328,0.175648,0.013111398,207575000,-0.00041488215,3.6027794
248.92,87.30224592782935,-5.0591164,0.9195628091692924,54221,8304,2076000,6481.479249954224,0.34985626,0.11618,0.008530744,207600000,-0.0016999377,0.6770875
241.93,82.0371455116157,-5.062664,0.8180016279220581,55803,8305,2076250,6482.266468763351,0.33493453,0.307764,0.036470346,207625000,0.00832794,2.2907345
241.26,83.05319383116309,-5.06483,0.810594767332077,55530,8306,2076500,6483.034241676331,0.34118038,0.15424,0.011485599,207650000,-0.0012683645,2.006307
244.51,84.20657904458058,-5.067341,0.865065261721611,55076,8307,2076750,6483.800112724304,0.34220985,0.29466802,0.02641071,207675000,0.005468547,1.2695916
246.76,84.10038348349677,-5.069233,0.8796421587467194,56125,8308,2077000,6484.573258161545,0.33927324,0.12074,0.008767025,207700000,-0.0001721395,1.1060271
245.18,85.05552159273707,-5.070348,0.8640469610691071,55875,8309,2077250,6485.337026596069,0.34459358,0.15191999,0.011089382,207725000,-0.00078124914,1.2682521
249.01,85.04268120563822,-5.070954,0.91408322006464,56949,8310,2077500,6486.102586507797,0.3408036,0.20322399,0.015271207,207750000,0.0017671533,0.79844314
246.55,83.49226100329251,-5.0711794,0.921076200902462,55721,8311,2077750,6486.8640286922455,0.336965,0.24563198,0.018806966,207775000,0.0037599758,0.79657125
247.39,85.43611905765647,-5.0727262,0.9082023724913597,55762,8312,2078000,6487.628541469574,0.34354094,0.143728,0.010621602,207800000,5.7644793e-05,0.86404836
244.62,83.01241958653671,-5.074968,0.8472028970718384,55524,8313,2078250,6488.392030239105,0.3371609,0.150176,0.011024171,207825000,-0.00072089024,1.4886903
247.24,85.96817090520227,-5.074873,0.8612886518239975,56817,8314,2078500,6489.1590621471405,0.3455707,0.308256,0.028548459,207850000,0.0049193692,1.2708293
243.93,82.40284790025045,-5.071785,0.8320704847574234,55709,8315,2078750,6489.916951417923,0.33476683,0.12603599,0.009607297,207875000,-0.0005228332,1.740378
246.53,84.23449102728046,-5.0700407,0.8794088736176491,55189,8316,2079000,6490.683185577393,0.33878797,0.110332,0.00809735,207900000,-0.0016816253,1.2448463
245.18,84.07328150608606,-5.0689077,0.8763255700469017,54888,8317,2079250,6491.450956821442,0.34033915,0.22397602,0.019873228,207925000,0.0032965287,1.2404522
245.49,83.30324732043431,-5.065754,0.833456426858902,54952,8318,2079500,6492.229571342468,0.3365983,0.36042398,0.055157118,207950000,0.015684117,1.4485686
246.5,85.46523021709422,-5.0647283,0.9016861915588379,56296,8319,2079750,6493.00132727623,0.34388426,0.23854399,0.020120233,207975000,0.0046587433,0.914306
247.66,85.76890357186086,-5.06639,0.8702501058578491,56835,8320,2080000,6493.770373344421,0.34315223,0.12294401,0.009176999,208000000,-0.0027955864,1.3900034
246.56,85.889936436399,-5.066497,0.8588655889034271,56329,8321,2080250,6494.5284559726715,0.3465688,0.22792399,0.019644897,208025000,0.0009357218,1.4055861
248.35,86.64552030545427,-5.065725,0.8927332013845444,56081,8322,2080500,6495.289603948593,0.34714508,0.19613199,0.015089834,208050000,0.0014655201,0.9294988
249.0,87.90281740648439,-5.063905,0.9302461743354797,54936,8323,2080750,6496.044983863831,0.35223633,0.17119999,0.012630632,208075000,0.0008344149,0.60928035
250.0,86.02639228052547,-5.0639296,0.9636038728058338,57145,8324,2081000,6496.816881656647,0.34410554,0.22673202,0.021230351,208100000,0.009207101,0.32308456
245.04,85.56127940161096,-5.0661297,0.8848861530423164,56580,8325,2081250,6497.586189985275,0.34662953,0.156696,0.011338602,208125000,-0.00096575497,1.1811011
244.89,86.5678883509402,-5.0674357,0.8494382351636887,57184,8326,2081500,6498.345290660858,0.34944645,0.279152,0.025380904,208150000,0.0037586256,1.6886556
248.8,87.49695588925708,-5.0680327,0.8906575217843056,54860,8327,2081750,6499.10006070137,0.35044438,0.162268,0.0122349225,208175000,-0.0010647923,1.0623477
242.9,83.89648934910859,-5.0692654,0.8354834020137787,54605,8328,2082000,6499.873082876205,0.3414982,0.209096,0.015629426,208200000,0.0006162034,1.7448372
240.92,83.78629631870542,-5.070344,0.8538206517696381,56101,8329,2082250,6500.645041227341,0.34203243,0.17890799,0.013418334,208225000,-0.00030782845,1.8470614
245.46,85.97076053328172,-5.073949,0.8847932741045952,55235,8330,2082500,6501.408395051956,0.3475885,0.184792,0.014193525,208250000,0.0014272277,1.231506
247.48,86.93598047331092,-5.0787935,0.8878996148705482,54616,8331,2082750,6502.178454399109,0.34926066,0.380792,0.051071264,208275000,0.014190376,1.1053522
234.5,81.75493597026157,-5.07929,0.765184760093689,56197,8332,2083000,6502.965673685074,0.34040177,0.232396,0.018486274,208300000,0.0024558213,3.0819018
246.05,85.37317730461777,-5.0756674,0.8778367787599564,55194,8333,2083250,6503.727375745773,0.34522375,0.185252,0.013844879,208325000,0.0005791517,1.1539936
244.95,84.87534143753204,-5.071355,0.8919223845005035,55970,8334,2083500,6504.494323730469,0.34350887,0.160336,0.012050653,208350000,-5.078439e-05,1.090256
247.08,87.33085248839402,-5.0682263,0.8558229506015778,54025,8335,2083750,6505.254914283752,0.35163027,0.37126797,0.054745536,208375000,0.013596212,1.2329388
250.0,88.90139055205101,-5.06535,0.9625639468431473,55307,8336,2084000,6506.033436059952,0.35560557,0.40923604,0.052443873,208400000,0.027893808,0.30770785
243.97,85.38273247130681,-5.0647674,0.8826918974518776,44829,8337,2084250,6506.798341989517,0.34827325,0.34124798,0.034226485,208425000,0.010253289,1.2541343
248.41,87.94495561576565,-5.0654316,0.9360683709383011,57677,8338,2084500,6507.659291744232,0.35298154,0.29858398,0.027879601,208450000,0.010501741,0.57061243
246.29,88.1710020237989,-5.0672336,0.8922433629631996,54626,8339,2084750,6508.414562702179,0.3558911,0.31553197,0.039589815,208475000,0.009876,1.0100535
241.64,85.63570907152258,-5.0697584,0.8150990009307861,56003,8340,2085000,6509.187846660614,0.35055077,0.30942798,0.03218587,208500000,0.0041150646,2.032796
245.57,85.70897992671635,-5.0724363,0.8873603940010071,54237,8341,2085250,6509.959769487381,0.34614447,0.37792796,0.041914474,208525000,0.013387382,1.1884279
244.53,86.43243916606095,-5.070838,0.8519198894500732,54459,8342,2085500,6510.754700660706,0.35031277,0.201,0.014831888,208550000,0.0005584117,1.5992923
243.32,85.42957851509705,-5.0683227,0.8445491641759872,54915,8343,2085750,6511.535996198654,0.34772605,0.27624,0.023710918,208575000,0.0039358363,1.6987435
247.97,86.39938759329496,-5.066844,0.936689630150795,56890,8344,2086000,6512.315839767456,0.34755966,0.22453599,0.017606456,208600000,0.003130139,0.5790677
241.2,84.99241267621633,-5.0650277,0.8159130215644836,56068,8345,2086250,6513.0717940330505,0.34855214,0.17394401,0.01348674,208625000,-0.0010505369,1.9200914
247.64,88.49320698256284,-5.0635114,0.8756916299462318,55936,8346,2086500,6513.844665527344,0.35459438,0.31922,0.03366537,208650000,0.008666784,1.2791269
247.92,87.728632347163,-5.0629697,0.926828570663929,55308,8347,2086750,6514.604868888855,0.3535048,0.185864,0.013828225,208675000,0.00048106926,0.65110314
245.51,86.92866765716288,-5.0622745,0.854647770524025,55120,8348,2087000,6515.374114990234,0.35182187,0.157036,0.011248536,208700000,-0.00096480886,1.3736264
248.21,88.73861615666654,-5.0618296,0.9256918430328369,56258,8349,2087250,6516.139675140381,0.3558416,0.24228401,0.020290395,208725000,0.0049082288,0.73089534
248.01,88.2849445163984,-5.0624037,0.9526115246117115,56474,8350,2087500,6516.9048528671265,0.3550448,0.271628,0.022873802,208750000,0.0067830845,0.41754523
244.69,86.28705591692312,-5.064275,0.8758252635598183,55721,8351,2087750,6517.666227579117,0.34966996,0.304048,0.027460584,208775000,0.00513505,1.290719
248.94,88.88993491226996,-5.067224,0.9001718461513519,55896,8352,2088000,6518.432657241821,0.3552534,0.27552,0.02618759,208800000,0.0024196524,0.91811323
244.66,87.63842987342854,-5.0662413,0.8552220314741135,54547,8353,2088250,6519.210180521011,0.3558418,0.258084,0.022251591,208825000,0.0017311892,1.3833352
243.99,86.32876894983463,-5.06258,0.8793948888778687,56427,8354,2088500,6519.988903045654,0.34915078,0.142548,0.010469017,208850000,-0.0012005791,1.4450886
245.39,85.82064951647182,-5.059598,0.9140238985419273,56831,8355,2088750,6520.753062725067,0.34679672,0.17405601,0.013497485,208875000,0.00014557518,0.9271491
243.68,85.88606408830907,-5.058832,0.8317539989948273,55438,8356,2089000,6521.5240359306335,0.3469905,0.32085198,0.028413866,208900000,0.0046998234,1.940801
246.59,87.12799396098009,-5.0618067,0.8935487791895866,55563,8357,2089250,6522.31605219841,0.3516851,0.12649998,0.009089934,208925000,-0.0021082868,1.0187291
247.17,87.09187134670694,-5.0658975,0.8925144672393799,55350,8358,2089500,6523.102261543274,0.35081887,0.17508802,0.013138229,208950000,-7.946875e-05,1.0297253
246.78,85.50308298680596,-5.0663137,0.883270874619484,53375,8359,2089750,6523.874449491501,0.34445855,0.164552,0.012822399,208975000,-0.001293834,1.238362
247.03,87.88670917187818,-5.0655737,0.8951755836606026,55672,8360,2090000,6524.669085741043,0.35438046,0.13461599,0.009980878,209000000,-0.0017514678,0.96536666
245.25,85.7576232620515,-5.0704827,0.8211741894483566,55932,8361,2090250,6525.440971851349,0.347416,0.24142,0.021289306,209025000,0.00043576863,1.6855948
250.0,87.45139639513567,-5.0733075,0.9624090828001499,56821,8362,2090500,6526.204394578934,0.3498056,0.409972,0.04694624,209050000,0.02271151,0.31123027
246.18,86.13698752180571,-5.0736027,0.870008647441864,54885,8363,2090750,6526.9525010585785,0.34790078,0.177536,0.013036462,209075000,-0.00015898494,1.1480606
243.03,84.76592349344857,-5.0755634,0.8995188772678375,56171,8364,2091000,6527.729472875595,0.34457406,0.138004,0.010369257,209100000,-0.0011836194,1.2941163
248.59,87.05341214893969,-5.0779924,0.9345901012420654,57021,8365,2091250,6528.495818138123,0.3495489,0.253632,0.020787826,209125000,0.0043475647,0.55722314
246.64,86.32190848692612,-5.0805306,0.8855397328734398,56915,8366,2091500,6529.254907131195,0.34833843,0.222036,0.016631428,209150000,0.0015093969,1.0701337
248.6,87.51635271771971,-5.0829186,0.9430544003844261,55887,8367,2091750,6530.011235952377,0.35121927,0.2739,0.023924869,209175000,0.0063418536,0.5052934
244.2,85.39372501849518,-5.08312,0.9272659346461296,56411,8368,2092000,6530.774439096451,0.34636486,0.28642398,0.025139293,209200000,0.0083777495,0.9343379
246.54,86.48977282559673,-5.0829873,0.8920463547110558,51881,8369,2092250,6531.538334131241,0.34870908,0.252856,0.022904936,209225000,0.0041479915,1.0468333
250.0,88.07467332166387,-5.0814323,0.9571253731846809,55885,8370,2092500,6532.3272087574005,0.35229868,0.34743196,0.031977072,209250000,0.014226046,0.4011082
246.6,85.3974286732095,-5.0806437,0.9044857248663902,55206,8371,2092750,6533.092856645584,0.34242758,0.20285599,0.016445417,209275000,0.001310183,1.0462444
245.39,84.65360072568059,-5.080943,0.8739004731178284,56834,8372,2093000,6533.860926628113,0.3417377,0.30856803,0.02802338,209300000,0.004529695,1.4353521
250.0,87.27497928735335,-5.080391,0.9572911188006401,55720,8373,2093250,6534.6193833351135,0.34909993,0.33886403,0.035985425,209325000,0.016702939,0.37334603
248.44,85.0737535537533,-5.0800223,0.9351795688271523,55704,8374,2093500,6535.394943714142,0.34166688,0.173484,0.013125682,209350000,0.0004352861,0.5842323
244.17,85.46847972200514,-5.0808277,0.8613777607679367,55812,8375,2093750,6536.156962394714,0.34708047,0.409232,0.052847944,209375000,0.011296021,1.435705
247.99,86.85366175429692,-5.0796843,0.9475290924310684,54937,8376,2094000,6536.920073270798,0.3493792,0.300008,0.026790505,209400000,0.008153939,0.4617731
246.88,86.98929293364635,-5.0791254,0.8724562972784042,54878,8377,2094250,6537.689392566681,0.34984043,0.42624798,0.05553971,209425000,0.013383953,1.1869819
