serial_timesteps,n_updates,ep_reward_mean,approxkl,explained_variance,true_reward,total_timesteps,fps,time_elapsed,value_loss,clipfrac,policy_loss,policy_entropy,ep_len_mean
143000,572,4.36198109081015,0.0063583306,0.9826747719198465,0.2657981,14300000,68770,448.6922929286957,0.24619651,0.078903995,-0.0026216395,4.1414866,37.66
143250,573,4.439966557919979,0.008743106,0.9787066616117954,0.26713476,14325000,69987,449.4388995170593,0.30490038,0.116196,-0.0018157869,4.132423,37.79
143500,574,5.013058549743146,0.0076290197,0.9895735597237945,0.2672408,14350000,68775,450.1755814552307,0.16001184,0.097788,0.00034368254,4.1242566,40.06
143750,575,5.2013748785108325,0.0073893806,0.9714596979320049,0.26605025,14375000,64840,450.940416097641,0.40180105,0.09262,0.00022719905,4.118081,40.71
144000,576,5.066157106012106,0.02825253,0.9811702314764261,0.2680395,14400000,64352,451.77453875541687,0.26386112,0.28094402,0.00560965,4.1141944,40.42
144250,577,4.908566841054708,0.028535292,0.9715874046087265,0.2682046,14425000,68886,452.5472409725189,0.4055912,0.298296,0.004442704,4.108573,39.51
144500,578,4.233521167319268,0.008074917,0.968038484454155,0.26739606,14450000,68050,453.3100996017456,0.45046034,0.107099995,-0.000109287255,4.1036215,36.87
144750,579,5.078578384425491,0.006874784,0.9713795315474272,0.26654497,14475000,70249,454.08113646507263,0.4053279,0.088664,-0.0014597212,4.0998335,39.83
145000,580,4.657696216851473,0.009648277,0.9733202029019594,0.26448932,14500000,70943,454.8546359539032,0.3801133,0.13042,-0.0012477713,4.098706,38.33
145250,581,4.516995710153132,0.006261798,0.9823422823101282,0.2682686,14525000,68269,455.5859227180481,0.25242725,0.078656,-0.0025719672,4.0986,38.36
145500,582,4.840886212345213,0.012800058,0.9819348864257336,0.26784393,14550000,69267,456.3355882167816,0.24958813,0.16382802,0.0003058096,4.0956054,39.83
145750,583,5.527526287771761,0.020756647,0.9740975629538298,0.26674578,14575000,70381,457.0685942173004,0.35932547,0.222296,0.0032076016,4.091465,41.01
146000,584,5.336957278996706,0.006799435,0.9740856755524874,0.26822403,14600000,70494,457.81208515167236,0.3603937,0.088539995,-0.00051727257,4.087488,40.48
146250,585,4.726694402582943,0.01165838,0.9646088480949402,0.2670946,14625000,68388,458.5497884750366,0.51281995,0.163264,-0.00038571638,4.0830464,38.88
146500,586,4.562630720641464,0.010043982,0.9914038321003318,0.26767924,14650000,67563,459.30333852767944,0.12389221,0.13127199,0.002111705,4.079502,38.54
146750,587,4.4583266412839295,0.012216477,0.9926611566916108,0.26785254,14675000,64649,460.097669839859,0.11025597,0.155772,0.0034337905,4.0745516,38.04
147000,588,4.319275941997766,0.009730707,0.978784840553999,0.26765993,14700000,67925,460.88566732406616,0.30945188,0.13362399,-0.0014939704,4.067398,37.45
147250,589,4.5053673244453964,0.0049513285,0.9817278850823641,0.2673811,14725000,67285,461.6400866508484,0.2643622,0.057372004,-0.0014935045,4.0591884,37.87
147500,590,4.286167870964855,0.025201302,0.9901867154985666,0.26736143,14750000,71444,462.4170558452606,0.17273273,0.269368,0.00914286,4.055499,37.46
147750,591,4.791699323430658,0.013510397,0.9858262576162815,0.26802325,14775000,67933,463.1586217880249,0.19985068,0.158932,0.0029260428,4.054353,38.88
148000,592,5.1744828495197,0.011531914,0.9870477421209216,0.26926482,14800000,69434,463.91013741493225,0.18206765,0.15469201,0.00036301932,4.051778,40.45
148250,593,4.416504732780158,0.008677665,0.986473647877574,0.27011785,14825000,70993,464.664936542511,0.19444619,0.11725601,-0.00037980409,4.0503426,38.17
148500,594,5.495128772594034,0.0034231097,0.97708660364151,0.26973557,14850000,69175,465.39693903923035,0.33745128,0.034448,-0.0012761097,4.048617,40.94
148750,595,5.247596757821738,0.0063622883,0.9758368879556656,0.26868346,14875000,70616,466.1435263156891,0.35649085,0.081068,-0.0019630797,4.045009,40.2
149000,596,4.681240298673511,0.012863984,0.9873366542160511,0.26722583,14900000,70468,466.8726017475128,0.18133125,0.1749,0.0006035331,4.041391,38.97
149250,597,4.446477883793413,0.017457193,0.9801349360495806,0.26870468,14925000,70818,467.61312651634216,0.29153758,0.21784,0.0026167633,4.03856,37.41
149500,598,4.791084036324174,0.0074908333,0.9830022566020489,0.2689534,14950000,69312,468.368759393692,0.24650124,0.09968401,-0.0008477752,4.0373917,39.3
149750,599,4.714444053284824,0.007546945,0.984336543828249,0.26743594,14975000,68292,469.1411759853363,0.23264281,0.098812,-0.00062809384,4.037024,39.34
150000,600,5.6671928141638634,0.015680438,0.9803095068782568,0.27003416,15000000,65759,469.8968541622162,0.28287023,0.205812,-9.3006245e-05,4.0341024,41.62
150250,601,5.714449947755784,0.0063788057,0.9844647496938705,0.26852757,15025000,70370,470.66910886764526,0.22062388,0.08106001,-0.0023796435,4.0292645,42.14
150500,602,5.142470310423523,0.0054104226,0.976686742156744,0.26762694,15050000,71520,471.40770840644836,0.3359539,0.064568,-0.0025927788,4.0243044,40.29
150750,603,4.568684301115573,0.011067525,0.9819172080606222,0.267777,15075000,70449,472.1403634548187,0.25989828,0.148444,0.00019550862,4.0207233,38.52
151000,604,4.5481886358372865,0.009955026,0.9852317851036787,0.26706618,15100000,69422,472.88009095191956,0.21153057,0.138412,-0.0014478852,4.018012,38.79
151250,605,4.830996036957949,0.009813638,0.9874245692044497,0.27036965,15125000,69190,473.63746666908264,0.17474873,0.13681999,-0.001016145,4.016424,39.86
151500,606,4.661610682886094,0.011530155,0.9888623720034957,0.26770398,15150000,69053,474.39065194129944,0.15549213,0.156728,9.989102e-05,4.0150285,39.04
151750,607,5.1721653058007355,0.009906355,0.9936719774268568,0.27070728,15175000,68295,475.1534161567688,0.091940425,0.134544,0.00097106013,4.0129914,41.05
152000,608,5.8130025135912,0.00962457,0.9790828004479408,0.26822802,15200000,69198,475.9098744392395,0.30037194,0.128008,-0.00022072959,4.009112,42.67
152250,609,5.329830717872828,0.008854479,0.9917594259604812,0.2707877,15225000,69899,476.6451599597931,0.12155901,0.117084004,0.00062688784,4.0066395,41.93
152500,610,5.422378748748452,0.014465161,0.9859896674752235,0.27155185,15250000,69621,477.4090905189514,0.20569909,0.193952,0.0011701571,4.002639,41.75
152750,611,5.388411051854491,0.010667061,0.9942228766158223,0.26925385,15275000,67196,478.19150733947754,0.082420036,0.12719999,0.0023996658,3.9980576,41.75
153000,612,6.55215668156743,0.0056723747,0.9673653952777386,0.2699715,15300000,67583,478.95534682273865,0.46361685,0.072083995,-0.0011797611,3.991351,45.18
153250,613,6.202081213258207,0.013244274,0.9736383520066738,0.26981848,15325000,67519,479.709312915802,0.36483786,0.16599199,-0.00030485503,3.9883544,44.19
153500,614,5.506566099841148,0.013334215,0.9795724228024483,0.27140424,15350000,67822,480.48307752609253,0.28846747,0.186948,7.43259e-05,3.9846597,42.02
153750,615,6.85360351767391,0.011145923,0.96989781036973,0.2719729,15375000,70182,481.2282750606537,0.43384576,0.15118,-0.0012800038,3.9819424,45.4
154000,616,6.742619304601103,0.005929003,0.9685573354363441,0.2710747,15400000,67854,481.96414852142334,0.46521673,0.07523199,-0.0019783797,3.979184,45.17
154250,617,6.23613123299554,0.0047408836,0.9861915307119489,0.2707883,15425000,69483,482.732186794281,0.2314227,0.053972,0.000604611,3.9771323,44.26
154500,618,6.78810030484572,0.0047498746,0.9709273483604193,0.2706269,15450000,69015,483.49223804473877,0.37903896,0.056276,-0.0017268062,3.974535,45.6
154750,619,6.560325557794422,0.006477721,0.9721081983298063,0.27037138,15475000,71635,484.2431831359863,0.3596663,0.08050801,-0.00030870145,3.969825,45.0
155000,620,5.252386464048177,0.007005289,0.970977708697319,0.2702776,15500000,72215,484.97113585472107,0.38081962,0.09218,-0.00088469114,3.9626076,40.96
155250,621,5.211997422240675,0.0066028275,0.9813298527151346,0.26878995,15525000,69596,485.6884214878082,0.2542941,0.083928004,-0.0015820118,3.9587579,41.4
155500,622,6.377519955001771,0.012794251,0.9843213390558958,0.27256808,15550000,68804,486.42919278144836,0.22081573,0.15691201,0.0031724977,3.955923,44.86
155750,623,6.054544116891921,0.007820264,0.9831846747547388,0.27230206,15575000,70966,487.17638969421387,0.23019627,0.103688,-0.00088299933,3.953891,44.19
156000,624,5.856969456095248,0.008127316,0.9841317478567362,0.27094412,15600000,69035,487.9125323295593,0.22076127,0.104156,-0.00042654565,3.951849,43.16
156250,625,5.229119928106666,0.0057214377,0.9931264403276145,0.27157757,15625000,68137,488.6457870006561,0.1000195,0.069879994,-0.0021295375,3.95147,41.44
156500,626,5.34590615555644,0.013805275,0.9902290152385831,0.26988888,15650000,70576,489.38753604888916,0.1513919,0.17746401,0.0018745938,3.9495296,41.23
156750,627,5.303266310580074,0.0096821245,0.9858470987528563,0.27042103,15675000,68642,490.1250169277191,0.20268758,0.127032,-0.0008653786,3.946354,41.64
157000,628,6.471261650957167,0.020729173,0.9854369070380926,0.27130765,15700000,66279,490.8716757297516,0.20565021,0.24612403,0.0024170028,3.9416122,44.92
157250,629,5.995990854017436,0.010103146,0.9635726436972618,0.26996887,15725000,65124,491.67007279396057,0.5343579,0.13601199,-0.00045748177,3.936824,42.73
157500,630,5.61823605671525,0.009514591,0.970890374854207,0.26939884,15750000,68486,492.4415497779846,0.41088063,0.11265199,-0.0006495069,3.9345431,42.57
157750,631,5.700769797582179,0.008337043,0.9773243796080351,0.2687601,15775000,70400,493.19292855262756,0.32066244,0.11285601,-0.0016340166,3.932499,42.89
158000,632,5.038009081743658,0.025110668,0.9703315626829863,0.26813734,15800000,69406,493.9224214553833,0.4279243,0.252572,-0.00010106976,3.9285114,40.54
158250,633,4.6954902673512695,0.007175355,0.9828405026346445,0.26841807,15825000,69822,494.6684584617615,0.25112304,0.090932,-0.0003532006,3.9260182,39.57
158500,634,4.8987774542719125,0.009728972,0.9961383189074695,0.2698816,15850000,69494,495.40328001976013,0.06343648,0.123096004,0.0015606672,3.923875,40.07
158750,635,5.060582060106099,0.0059050457,0.9962720663752407,0.27062583,15875000,71542,496.1548578739166,0.045463286,0.076372005,0.00090041105,3.920344,41.06
159000,636,5.71632703024894,0.013427171,0.9810326285660267,0.2721551,15900000,68600,496.8834204673767,0.2696385,0.166556,0.0024444219,3.912634,42.86
159250,637,5.665379942785949,0.009361884,0.9833948537707329,0.27234876,15925000,69692,497.62583446502686,0.23081152,0.128656,-0.0006108902,3.904782,42.31
159500,638,5.72789516357705,0.013940769,0.987269937992096,0.27093303,15950000,66992,498.3751323223114,0.1775227,0.18065599,0.001126353,3.8985877,43.03
159750,639,5.719495357777923,0.0068190717,0.9939621570520103,0.27218753,15975000,70172,499.12526297569275,0.088661395,0.085540004,-0.0008057379,3.895623,43.0
160000,640,5.917507024928927,0.018423168,0.9862044611945748,0.27211177,16000000,70115,499.85584831237793,0.19708897,0.22291999,0.0006603096,3.8964596,43.5
160250,641,6.20354624575004,0.025756154,0.9877947298809886,0.27320522,16025000,70188,500.59106516838074,0.1742676,0.247056,0.008972927,3.8985577,44.3
160500,642,6.90091825151816,0.010451816,0.984792236238718,0.27385327,16050000,70396,501.32680225372314,0.2179167,0.13562801,-1.7688377e-05,3.8985019,45.76
160750,643,6.890249316524714,0.006024116,0.987000085413456,0.27224886,16075000,71598,502.07435274124146,0.18626907,0.075068,-0.002391159,3.8966908,46.17
161000,644,6.063442911412567,0.0061755194,0.9837677516043186,0.27124977,16100000,70240,502.8370451927185,0.23104243,0.076088,-0.001716166,3.89283,43.89
161250,645,5.740251926537603,0.0067815,0.9887698730453849,0.2695118,16125000,70799,503.5755407810211,0.16137768,0.089228,-0.0019895856,3.8897254,43.2
161500,646,5.215578832421452,0.009024728,0.9937067334540188,0.27140132,16150000,68729,504.3047456741333,0.090806134,0.12216799,-0.0013707732,3.8887875,41.42
161750,647,5.355903695132583,0.006102662,0.9933581496588886,0.27205402,16175000,68487,505.0541594028473,0.09161503,0.078408,-0.0030559166,3.886546,42.06
162000,648,5.93366584610194,0.012947868,0.9831254631280899,0.27055594,16200000,70254,505.7935450077057,0.24042895,0.160956,0.002520423,3.8827446,43.63
162250,649,5.439226420223713,0.005240319,0.9915610132738948,0.27364925,16225000,69609,506.536052942276,0.12309049,0.062928,-0.0019005621,3.8790355,42.28
162500,650,6.068744501043111,0.0043181544,0.9831774923950434,0.2726081,16250000,70360,507.2838833332062,0.23856811,0.045236003,-0.0018924791,3.875051,43.62
162750,651,5.65290773967281,0.017808624,0.9925083504058421,0.27356613,16275000,69686,508.02073073387146,0.10843985,0.21715601,0.004943834,3.8723881,42.65
163000,652,6.212264215797186,0.010095337,0.9866098165512085,0.27257112,16300000,67860,508.7646839618683,0.19002481,0.125312,0.0009765944,3.8681195,44.31
163250,653,5.626967931687832,0.013457647,0.9746313747018576,0.27144188,16325000,67159,509.51412177085876,0.38667238,0.16920002,0.00086595584,3.8635058,42.11
163500,654,6.236128997690976,0.008417493,0.9888970535248518,0.27286193,16350000,69194,510.26673340797424,0.1573906,0.103628,-0.0002677958,3.8615983,44.22
163750,655,5.948616176918149,0.019590829,0.9837513286620378,0.27580482,16375000,60194,511.0221366882324,0.2816678,0.20664,0.004011807,3.8610568,43.21
164000,656,6.5964513863995675,0.008099072,0.9875676957890391,0.27471069,16400000,68170,511.83235478401184,0.17688563,0.10780001,0.00035267195,3.8612409,45.69
164250,657,6.387575653288513,0.0039794254,0.9838817995041609,0.27288157,16425000,70454,512.6457486152649,0.22075193,0.043552,-0.0015534943,3.8590653,44.9
164500,658,6.618458226453513,0.008453609,0.9816731214523315,0.27297994,16450000,68471,513.3927645683289,0.2499936,0.11156,-0.0013430584,3.8542752,45.5
164750,659,5.962818381804973,0.020808563,0.9811651166528463,0.27107382,16475000,70172,514.1560146808624,0.25815758,0.250412,0.0021894053,3.8465137,43.85
165000,660,5.9670057705976065,0.011374942,0.9806893710047007,0.27427223,16500000,66823,514.909982919693,0.27289495,0.15051201,0.00019823678,3.8397171,43.03
165250,661,5.922346086110919,0.011094881,0.9902568887919188,0.2736426,16525000,69866,515.6868984699249,0.1359958,0.14504799,0.001868559,3.8367844,43.61
165500,662,6.499121947772801,0.0066161663,0.9704726561903954,0.27197182,16550000,69925,516.42990899086,0.41088477,0.084152,-0.0016662754,3.835863,44.87
165750,663,5.812729531172663,0.020013241,0.9839939530938864,0.27238548,16575000,72306,517.1727705001831,0.24240014,0.23903999,0.0024631883,3.835184,43.18
166000,664,6.333032563794404,0.01057509,0.9606735855340958,0.27137768,16600000,70493,517.9093008041382,0.5603553,0.13266401,-0.00058255123,3.8351395,44.3
166250,665,6.278615180198103,0.008744829,0.9707366619259119,0.27353418,16625000,68936,518.647138595581,0.40708274,0.109272,-0.0011606233,3.831922,44.0
166500,666,5.974679137151688,0.0058835032,0.9718998018652201,0.27144125,16650000,70853,519.3891005516052,0.39103466,0.07316001,-0.000859575,3.824485,43.6
166750,667,6.653300303760916,0.0120902,0.9589481092989445,0.27132618,16675000,69646,520.1254904270172,0.624517,0.154508,0.00010615345,3.8204753,45.25
167000,668,6.5982020975276825,0.0062402943,0.9809143729507923,0.27376112,16700000,71388,520.8685159683228,0.26425037,0.07886,-0.000656891,3.8187575,45.63
167250,669,6.823325431514531,0.012311024,0.9561314508318901,0.27318546,16725000,70015,521.6046133041382,0.6160378,0.150392,2.0566582e-05,3.8169968,45.53
167500,670,5.431195953246206,0.012379586,0.9798123445361853,0.27366754,16750000,68472,522.3537647724152,0.29295146,0.15632,0.0015811907,3.8160233,41.84
167750,671,8.116389551479369,0.008035205,0.9292306303977966,0.27139893,16775000,68921,523.1116788387299,0.9636855,0.10159199,-0.0015416874,3.816497,47.99
168000,672,7.107314461320638,0.0053805998,0.9609877206385136,0.2719926,16800000,68688,523.8715493679047,0.52305454,0.063343994,-0.0013503146,3.8192315,46.12
168250,673,7.559415167160332,0.0055164997,0.963303342461586,0.2734333,16825000,68319,524.61914229393,0.49366325,0.066284,-0.0015035617,3.8206902,47.47
168500,674,7.358814921863377,0.0053805457,0.9638871066272259,0.274121,16850000,69281,525.3748695850372,0.48134184,0.063920006,-0.0018706014,3.8216648,47.06
168750,675,6.943344417959452,0.015108302,0.9815524723380804,0.27572086,16875000,69079,526.1406681537628,0.2547546,0.180968,0.0017996259,3.8218162,46.33
169000,676,7.61355268843472,0.012254065,0.9585474580526352,0.27346614,16900000,66502,526.9468975067139,0.5643225,0.161036,-0.00073198456,3.8199596,47.42
169250,677,6.525288498140871,0.01338088,0.9618477076292038,0.27226037,16925000,67875,527.7101061344147,0.5277988,0.180524,0.00013402742,3.8184662,44.17
169500,678,7.441636050343513,0.008308172,0.949797984212637,0.27311796,16950000,67960,528.473491191864,0.7074655,0.109192,-0.00096657965,3.8191066,46.77
169750,679,7.231013279836625,0.0074119745,0.95389074832201,0.2728902,16975000,63396,529.244704246521,0.6640049,0.098084,-0.0014010972,3.8207214,46.19
170000,680,7.048350735697896,0.010038936,0.9809443932026625,0.2752468,17000000,69336,530.0427088737488,0.2717976,0.129448,-0.00050348876,3.81846,46.23
170250,681,6.59608630232513,0.011030615,0.9856271836906672,0.2742445,17025000,67594,530.7938311100006,0.20096342,0.141868,-0.00020335864,3.8121521,45.38
170500,682,6.513264580257237,0.012282626,0.9849375449120998,0.2738295,17050000,65401,531.5578243732452,0.21394876,0.16458,0.0015569926,3.8060727,44.9
170750,683,7.275346114579588,0.040073883,0.9773131832480431,0.27429643,17075000,68990,532.3361577987671,0.32892352,0.33529598,0.010038553,3.7992523,46.93
171000,684,6.052006055992097,0.014644131,0.9842083360999823,0.2718066,17100000,72064,533.0847585201263,0.22085154,0.187268,0.0016553523,3.7938397,43.84
171250,685,6.228559891209006,0.014117499,0.9738229103386402,0.2723357,17125000,69287,533.825864315033,0.37201062,0.191004,-0.0011599584,3.7886539,43.81
171500,686,6.388107387758791,0.0070453733,0.9785236120223999,0.273313,17150000,68114,534.5833966732025,0.30741733,0.09119599,-0.0009784112,3.7846706,44.62
171750,687,6.70717896014452,0.010989598,0.9852247247472405,0.27322954,17175000,71795,535.3326640129089,0.21256845,0.152924,-0.0006223768,3.7819543,45.51
172000,688,6.559656587298959,0.007109766,0.9708705190569162,0.27059212,17200000,69232,536.0592021942139,0.41949844,0.08854799,-0.0010859392,3.7775483,44.99
172250,689,6.411477838605642,0.00847289,0.9740767255425453,0.27295476,17225000,70046,536.8067851066589,0.38482982,0.117139995,-0.00275377,3.773449,44.43
172500,690,6.099652101770044,0.008418281,0.9891834808513522,0.27216262,17250000,71467,537.5430827140808,0.15145937,0.109451994,-0.00042500757,3.7697322,43.58
172750,691,5.730533023178578,0.0066561163,0.9838163387030363,0.2728254,17275000,69368,538.2753746509552,0.22759493,0.085376,-0.0009432696,3.7660604,42.57
173000,692,5.634768577013165,0.010218461,0.9930886514484882,0.27187064,17300000,69922,539.0114588737488,0.10024329,0.12220399,-6.709611e-05,3.7602096,42.57
173250,693,5.538349197823554,0.008413777,0.9948250148445368,0.27367052,17325000,70787,539.7515246868134,0.07452867,0.107068,-0.0004521994,3.752716,42.25
173500,694,5.835751212239265,0.016292691,0.9914417136460543,0.27268758,17350000,70419,540.4856743812561,0.12128298,0.1787,0.003467036,3.7473145,43.17
173750,695,6.380860298760235,0.014197974,0.9873683378100395,0.27370945,17375000,70841,541.2240991592407,0.17562072,0.186744,0.0007762321,3.7421405,44.64
174000,696,7.849319360647351,0.01103628,0.9746713452041149,0.2743146,17400000,71442,541.9518580436707,0.35506096,0.14474799,-0.00046296045,3.7373295,48.47
174250,697,5.839151109568775,0.0062663467,0.9906689915806055,0.27421916,17425000,70629,542.695339679718,0.12966557,0.079348,-0.0031898231,3.734352,43.01
174500,698,6.0675951684080065,0.021000551,0.9869154114276171,0.27435023,17450000,69960,543.4311153888702,0.19126052,0.24043599,0.0036365192,3.7318916,43.71
174750,699,5.883593346793204,0.015011842,0.9955390193499625,0.27399,17475000,70191,544.1693761348724,0.06319138,0.19644001,0.0027549646,3.7308185,43.52
175000,700,6.3749427164904775,0.02785646,0.9742818884551525,0.27380368,17500000,68294,544.9425847530365,0.3760812,0.28599197,0.004828012,3.7311394,44.28
175250,701,6.326472662612796,0.0052400837,0.9905089773237705,0.273015,17525000,57801,545.7087323665619,0.13401946,0.062699996,-0.0011033572,3.7332788,44.7
175500,702,6.528573342971503,0.0071153617,0.9796280395239592,0.27363667,17550000,59354,546.6033682823181,0.2998098,0.091108,-0.001329264,3.7350261,44.93
175750,703,6.163491259664297,0.004478105,0.9932947023771703,0.27400598,17575000,67569,547.4648206233978,0.101689085,0.051235996,-0.001992389,3.7343872,44.17
176000,704,6.301346022710204,0.013200906,0.9875245895236731,0.27241567,17600000,68631,548.2236695289612,0.17972067,0.176628,-0.0013575485,3.7299714,44.45
176250,705,6.779450237322599,0.016501147,0.9852374838665128,0.2747435,17625000,67349,548.9864113330841,0.21604757,0.20823601,-0.0006481254,3.7271206,45.44
176500,706,6.038754082415253,0.007717737,0.9945150660350919,0.27575597,17650000,60684,549.7680325508118,0.07693523,0.098488,-0.0008947218,3.7251525,44.05
176750,707,6.015960481185466,0.02529417,0.9951658798381686,0.27523446,17675000,69899,550.6172304153442,0.071467355,0.26880002,0.008854432,3.72317,43.87
177000,708,5.654802116006612,0.022270693,0.996829777257517,0.2742647,17700000,67412,551.3581042289734,0.05036936,0.235984,0.011313288,3.7215717,42.76
177250,709,6.179744088705629,0.008900682,0.9942237017676234,0.27420783,17725000,68390,552.1091403961182,0.08172465,0.106812,0.0014238907,3.718742,44.32
177500,710,6.579764508269728,0.00872629,0.9831684399396181,0.27448645,17750000,71120,552.8582246303558,0.2351861,0.116532005,-0.00095779524,3.7137828,45.28
177750,711,6.173720035366714,0.0050140866,0.9941220912151039,0.27395558,17775000,69396,553.6035063266754,0.08846558,0.060003996,-0.0020285717,3.7111313,44.36
178000,712,5.972478157542646,0.007049368,0.9947830550372601,0.2741496,17800000,66830,554.3564252853394,0.077366434,0.09128799,-0.0022913278,3.7063663,43.9
178250,713,6.3184407706558705,0.013687288,0.9880156824365258,0.2732456,17825000,66619,555.1175501346588,0.16939841,0.17503999,0.0014622014,3.7008812,44.18
178500,714,5.916313325669616,0.00834511,0.9979180600494146,0.27460676,17850000,70783,555.9064719676971,0.035024542,0.10661199,0.0009215319,3.6988754,43.75
178750,715,6.304174501411617,0.014714261,0.9937620260752738,0.27457365,17875000,67923,556.67706990242,0.09275316,0.19630799,0.0015950743,3.6962094,44.88
179000,716,6.307069455068558,0.005146823,0.9956363681703806,0.27466324,17900000,71471,557.4309549331665,0.06177392,0.060259998,-0.0013921425,3.6923375,45.22
179250,717,6.248146461285651,0.019083517,0.990484319627285,0.2739159,17925000,69681,558.1953172683716,0.13906468,0.212536,0.0016678752,3.6890156,44.8
179500,718,6.745797551609575,0.010686393,0.988601760007441,0.27463105,17950000,70232,558.927193403244,0.16682327,0.138356,-0.0007234075,3.6853213,46.04
179750,719,7.036407976821065,0.019070227,0.9893655022606254,0.27493897,17975000,70867,559.6731705665588,0.16527471,0.22525999,0.0030945009,3.6842148,46.72
180000,720,6.696125269830227,0.0118141165,0.9755175616592169,0.27399608,18000000,71934,560.4069628715515,0.34589916,0.15993999,-0.0014840259,3.6832168,45.55
180250,721,7.01428564613685,0.025779188,0.9891954297199845,0.2764189,18025000,70543,561.127955198288,0.15405947,0.253528,0.0070249303,3.6819394,46.67
180500,722,7.068226508963853,0.025928756,0.9911921862512827,0.2754425,18050000,71376,561.8938460350037,0.13226113,0.26125202,0.0080169,3.67851,46.83
180750,723,6.671117834541946,0.005684874,0.9926096363924444,0.27605164,18075000,69508,562.6374568939209,0.10761528,0.070352,-0.0006547497,3.675111,45.95
181000,724,6.518464360479266,0.0139655,0.9773366935551167,0.27599207,18100000,63845,563.4259388446808,0.32804877,0.175088,-0.0006053944,3.6681476,44.6
181250,725,6.476473881434649,0.01270365,0.9883382525295019,0.27717602,18125000,70355,564.2130994796753,0.17045173,0.14649999,-0.00019447433,3.6613774,45.31
181500,726,6.1180513324961066,0.017403413,0.9923258633352816,0.27637988,18150000,70002,564.9723188877106,0.10957042,0.22104001,6.3005835e-05,3.6566644,44.46
181750,727,6.779251893982291,0.0085889045,0.9804771300405264,0.27540284,18175000,69317,565.7110977172852,0.2752914,0.113536,-0.0025873336,3.6536312,46.08
182000,728,6.891041475608945,0.010477828,0.9886565702036023,0.27557456,18200000,67819,566.468421459198,0.15883318,0.128556,-0.0002986818,3.6521695,46.61
182250,729,6.193949719406664,0.038010206,0.9912080373615026,0.2754783,18225000,68462,567.2386667728424,0.1280327,0.30492002,0.008252969,3.6492984,44.38
182500,730,6.439563786759972,0.014835629,0.9945747246965766,0.27545044,18250000,70533,567.9956848621368,0.077103,0.173028,0.004777265,3.645968,45.15
182750,731,6.83208107367158,0.009216797,0.9877532683312893,0.2774375,18275000,68409,568.7449805736542,0.1830599,0.11060001,0.00047694263,3.6434417,45.75
183000,732,6.49318621782586,0.025453161,0.9811020493507385,0.27501,18300000,70424,569.5070903301239,0.30907264,0.24396,0.0058301943,3.6430535,44.93
183250,733,6.147810239475221,0.019488726,0.9776573069393635,0.27372473,18325000,69398,570.2392973899841,0.3211992,0.22111201,0.005112873,3.642828,43.36
183500,734,6.5815699059702455,0.0091456985,0.9925702582113445,0.2739712,18350000,69235,570.983475446701,0.103452325,0.11474399,0.0016792763,3.6416478,45.83
183750,735,7.136820122860372,0.02756751,0.9868448590859771,0.27500436,18375000,70069,571.7280237674713,0.19748993,0.27406803,0.0074163377,3.6371942,47.12
184000,736,6.811070230659097,0.008094446,0.9887254433706403,0.27548313,18400000,68464,572.4679651260376,0.16064274,0.11072799,-0.0010592679,3.6331246,46.26
184250,737,6.719745995197445,0.037456363,0.9886185759678483,0.27654585,18425000,71312,573.2471721172333,0.17835392,0.32755595,0.008585761,3.629067,45.9
184500,738,6.6111642752029,0.0067285737,0.989892958663404,0.27519146,18450000,68916,573.9843442440033,0.14808601,0.089,-0.0010466801,3.6268368,45.57
184750,739,6.97538540462032,0.008521095,0.9912513922899961,0.27633032,18475000,71015,574.7642211914062,0.14067116,0.110400006,0.00028110476,3.6260574,46.74
185000,740,6.817540507167577,0.010695214,0.9869260666891932,0.2768803,18500000,70937,575.5542869567871,0.19042024,0.133556,0.0011603319,3.6247048,46.15
185250,741,6.924718036968261,0.0054102866,0.9884189832955599,0.27806655,18525000,71252,576.2905030250549,0.16454434,0.065704,6.405581e-05,3.6230862,46.27
185500,742,6.58783148854971,0.011293495,0.9902897523716092,0.27742687,18550000,69991,577.0348787307739,0.14858833,0.140524,-0.00025411492,3.6219761,45.4
185750,743,7.008137437943369,0.010457957,0.9886267706751823,0.2767501,18575000,66805,577.7817885875702,0.16172403,0.14150801,0.00063620915,3.6211343,46.56
186000,744,6.329644316956401,0.013020642,0.9917655875906348,0.27603912,18600000,65241,578.5620312690735,0.11675434,0.169296,0.00039085624,3.6189754,44.72
186250,745,5.675485035609454,0.008773008,0.997713609598577,0.27490783,18625000,68580,579.3484392166138,0.036439102,0.11289201,0.0004422287,3.6134682,42.84
186500,746,6.491103960052133,0.009957721,0.9940495071932673,0.2760485,18650000,69629,580.0970122814178,0.08022839,0.129572,0.00050947897,3.6082935,45.23
186750,747,6.239197110310197,0.014533209,0.9870964381843805,0.2770543,18675000,68872,580.8337574005127,0.18757011,0.178896,0.0009807646,3.604913,44.18
187000,748,6.131934146042913,0.010278176,0.9975373407360166,0.278166,18700000,70906,581.5867006778717,0.038634464,0.12716399,0.0017778827,3.603721,44.38
187250,749,7.90865364568308,0.012341683,0.9812018126249313,0.27802143,18725000,69250,582.3227684497833,0.2690245,0.168216,-0.00014445985,3.6020172,48.73
187500,750,7.041413875836879,0.0052044257,0.992470795288682,0.2761657,18750000,70262,583.0728504657745,0.11285429,0.062312,-0.002596884,3.599057,46.83
