time_elapsed,explained_variance,fps,true_reward,policy_loss,policy_entropy,approxkl,ep_len_mean,value_loss,n_updates,serial_timesteps,ep_reward_mean,total_timesteps,clipfrac
344.65477204322815,0.8417272418737411,57299,0.037491005,-0.00089803553,0.7973997,0.005046384,242.61,0.7360896,408,102000,10.020522445720655,10200000,0.058563996
345.427433013916,0.859816238284111,57503,0.04356027,-0.001945995,0.7939721,0.004608604,244.19,0.72434294,409,102250,11.432339209783999,10225000,0.050800003
346.2127454280853,0.8864274024963379,55641,0.03555711,-0.0014019029,0.793114,0.0043273014,241.4,0.6782335,410,102500,9.671417026976638,10250000,0.045679998
346.99962878227234,0.8670943081378937,56170,0.039788026,-0.001943113,0.7935747,0.00451724,245.9,0.531662,411,102750,10.264075418104472,10275000,0.048803996
347.78036189079285,0.8938159495592117,56363,0.037774667,-0.0019152423,0.79272944,0.0034128153,239.5,0.5860392,412,103000,10.013411564739345,10300000,0.029816002
348.57250237464905,0.8732858151197433,43075,0.041435026,-0.0010795578,0.790591,0.004982446,242.9,0.627334,413,103250,10.625719404558321,10325000,0.057639997
349.4949097633362,0.8881538435816765,58542,0.04322607,-0.0014365481,0.7899513,0.004317579,247.26,0.62180054,414,103500,11.15889807967109,10350000,0.045163997
350.2591276168823,0.8912251591682434,50951,0.03742428,-0.0011202338,0.7881044,0.005585291,241.71,0.5594457,415,103750,9.832788549857929,10375000,0.0666
351.08036851882935,0.8595089614391327,56346,0.036963925,-0.001285202,0.7875563,0.005100587,240.25,0.77266073,416,104000,10.253874000196973,10400000,0.06046001
351.8710763454437,0.8553127944469452,56463,0.045549612,-0.0020774002,0.78699076,0.005623753,245.07,0.78580034,417,104250,12.099265684727813,10425000,0.066092
352.65352606773376,0.9148203432559967,57201,0.037522294,-0.0012494802,0.78679484,0.00334126,236.06,0.57471347,418,104500,10.319876730575347,10450000,0.031564005
353.4295907020569,0.829809308052063,56411,0.03905494,-0.0014496546,0.78697866,0.0038979216,241.48,0.7756257,419,104750,10.260242049921144,10475000,0.039775997
354.21261978149414,0.8935224264860153,56956,0.039639696,-0.0015949992,0.78692263,0.004609877,250.0,0.41382328,420,105000,9.909924068469563,10500000,0.051836003
354.9877254962921,0.8926777318120003,57325,0.0354858,-0.0016052943,0.7873211,0.0061197327,244.7,0.457628,421,105250,9.326827659897408,10525000,0.075252
355.7668662071228,0.8889273852109909,46935,0.034713835,-0.0017060756,0.78585666,0.0052799354,236.36,0.72373515,422,105500,9.86928989327874,10550000,0.062520005
356.63700699806213,0.877326637506485,54806,0.0445878,-0.0015895914,0.78476036,0.004420545,243.3,0.6031703,423,105750,11.37407037601207,10575000,0.046536
357.4382743835449,0.873210221529007,55667,0.03964585,-0.0017221936,0.78347,0.004682939,241.59,0.600993,424,106000,10.356857089473197,10600000,0.050392002
358.23092889785767,0.8414545506238937,30001,0.03696516,-0.0012979088,0.7800938,0.0035163183,240.75,0.6650048,425,106250,9.775589686612165,10625000,0.031468004
359.40526700019836,0.884150005877018,50968,0.036715534,-0.001729761,0.77753705,0.005337761,239.33,0.6219931,426,106500,9.767533610264527,10650000,0.063612
360.22321581840515,0.9263044595718384,57351,0.036331296,-0.0019357975,0.7761067,0.004643988,241.69,0.4087068,427,106750,9.57739255110424,10675000,0.0537
360.9955201148987,0.8561348468065262,41769,0.040736105,-0.0021180534,0.77146757,0.0042952597,245.29,0.6998199,428,107000,10.85429437340722,10700000,0.044455998
361.9236545562744,0.8552882373332977,58132,0.0452386,-0.0022054787,0.7674216,0.005386021,246.82,0.6401256,429,107250,11.64449707646997,10725000,0.063484
362.69847106933594,0.8814084306359291,54928,0.03745878,-0.0016201079,0.7657831,0.0043320707,238.5,0.6489309,430,107500,10.157739477999044,10750000,0.047147997
363.5042541027069,0.8711662143468857,54533,0.033277545,-0.0015174763,0.7641135,0.0046276464,233.41,0.7146297,431,107750,9.252658359512896,10775000,0.051404
364.3233320713043,0.8888556659221649,56036,0.03909449,-0.0013868917,0.7615003,0.005867933,238.6,0.63547164,432,108000,10.519390162281436,10800000,0.070436
365.10970759391785,0.8997412174940109,55588,0.0410158,-0.00074332056,0.75669265,0.0053410055,239.16,0.67547214,433,108250,10.98570229144223,10825000,0.061939996
365.89390659332275,0.8825240284204483,55796,0.04062971,-0.0014591052,0.7507498,0.005788694,241.62,0.60850626,434,108500,10.570604272872776,10850000,0.068356
366.68192744255066,0.870338961482048,56816,0.043100905,-0.0016753927,0.7444325,0.005496408,241.96,0.624889,435,108750,11.130807842729714,10875000,0.064364
367.4589943885803,0.920722983777523,57031,0.037726317,-0.0013318675,0.7353041,0.0054626423,246.57,0.39808416,436,109000,9.755901114951376,10900000,0.06363599
368.24231600761414,0.9310773611068726,57651,0.0367846,-0.0019849592,0.7276325,0.0042288946,242.17,0.4714871,437,109250,9.77656702321548,10925000,0.044327997
369.03600668907166,0.8927523568272591,53866,0.03692207,-0.0014918174,0.7241912,0.004645216,245.66,0.42197138,438,109500,9.474480644613363,10950000,0.051416
369.8498270511627,0.8822475895285606,51107,0.0429592,-0.0011402204,0.71632826,0.005239803,242.62,0.68014723,439,109750,11.402229201051641,10975000,0.06064
370.6746165752411,0.9238205701112747,57259,0.033531487,-0.0017511497,0.70849353,0.004353207,247.65,0.34196815,440,110000,8.496424124549458,11000000,0.046252
371.46396112442017,0.8932672739028931,50042,0.04065134,-0.0013262039,0.70226467,0.0048990184,243.98,0.58229697,441,110250,10.808033459409016,11025000,0.054472
372.29862546920776,0.8884962871670723,51057,0.038808644,-0.0019710662,0.69963914,0.006393881,245.03,0.56323755,442,110500,9.964612446624379,11050000,0.080968
373.11925172805786,0.8936111703515053,55593,0.041623812,-0.0011228785,0.7000143,0.0053582164,244.77,0.5027348,443,110750,10.858378483052416,11075000,0.064124
373.9194059371948,0.881144680082798,55746,0.039454952,-0.0012465884,0.6995915,0.0046779094,243.38,0.54017067,444,111000,10.140825740627026,11100000,0.051767997
374.71504974365234,0.9002417847514153,54967,0.035812173,-0.001411069,0.695953,0.00498315,242.53,0.47289696,445,111250,9.517314512556768,11125000,0.058491997
375.5138852596283,0.9195658415555954,55317,0.035796873,-0.0016470688,0.69419736,0.003901255,234.85,0.55542004,446,111500,10.00337779034948,11150000,0.03746
376.32694125175476,0.8663060516119003,56044,0.034554224,-0.0020415625,0.6909403,0.0043460857,241.31,0.6426515,447,111750,9.441193149664263,11175000,0.046708
377.1105525493622,0.8964222148060799,26070,0.033563204,-0.001141343,0.68791205,0.004208499,238.39,0.5629696,448,112000,9.064808354560286,11200000,0.044439998
378.3919916152954,0.9037045165896416,55434,0.035775576,-0.0019919665,0.68615663,0.0034598175,242.11,0.47406965,449,112250,9.526737535034426,11225000,0.032279998
379.1712086200714,0.8702316284179688,57299,0.03652579,-0.0016481659,0.6866117,0.006184095,244.75,0.54618317,450,112500,9.870396701842798,11250000,0.077924
379.9381949901581,0.8798314705491066,57865,0.04205387,-0.0018623328,0.68527406,0.0042631766,248.35,0.46833858,451,112750,10.67133717793656,11275000,0.043876
380.69990706443787,0.8333403468132019,56607,0.037183102,-0.0012971616,0.67854476,0.005066269,241.94,0.78899527,452,113000,10.127240762982574,11300000,0.0589
381.47432017326355,0.8586513102054596,56160,0.037029095,-0.0019289323,0.6741943,0.0050905272,240.73,0.70286417,453,113250,9.977603411330628,11325000,0.059979998
382.2426517009735,0.892788365483284,55065,0.039637934,-0.0014537543,0.67078227,0.006374933,242.97,0.59166133,454,113500,10.37462877933777,11350000,0.079536006
383.0459637641907,0.8376714140176773,48791,0.039291896,-0.0013081891,0.6672621,0.0060608345,242.43,0.75243115,455,113750,10.44602552051942,11375000,0.075056
383.8884880542755,0.8688565343618393,45949,0.037411995,-0.0019677922,0.66553295,0.00420985,244.79,0.6155014,456,114000,10.035261827500893,11400000,0.043123998
384.77188754081726,0.796504944562912,57209,0.034963872,-0.0011367919,0.66585505,0.0042818263,238.01,0.95524025,457,114250,9.907119213491397,11425000,0.045784
385.54536509513855,0.8960748165845871,57264,0.032414872,-0.0014775048,0.6656314,0.0054292763,237.45,0.55494297,458,114500,9.14481617873309,11450000,0.064092
386.3256301879883,0.808221772313118,57209,0.038639307,-0.0015106008,0.665877,0.0044004135,243.67,0.8511969,459,114750,10.558945930122626,11475000,0.0468
387.1063942909241,0.8839852437376976,50428,0.04069603,-0.002029828,0.66651636,0.0043930295,239.9,0.58378345,460,115000,10.664149665437662,11500000,0.047480002
387.94074845314026,0.8725679516792297,57470,0.034826435,-0.0020431387,0.6673112,0.006261818,238.52,0.6375587,461,115250,9.740429224093766,11525000,0.076532006
388.71176838874817,0.8859363049268723,50200,0.040758155,-0.0022800565,0.66538364,0.0044886046,245.89,0.430705,462,115500,10.23589312927395,11550000,0.051268
389.53581404685974,0.8517301380634308,49197,0.038540788,-0.001574819,0.6608613,0.0050686644,248.63,0.48902473,463,115750,9.815378710072778,11575000,0.05808
390.37248611450195,0.8958785757422447,50360,0.03679115,-0.0013583885,0.65783536,0.0036833617,242.46,0.6581486,464,116000,10.065446152355594,11600000,0.034355994
391.2032518386841,0.8794636949896812,55605,0.036649402,-0.0014822657,0.6530688,0.0042244876,247.82,0.4397996,465,116250,9.526155921758898,11625000,0.043248005
391.9881730079651,0.8700508177280426,56899,0.030495392,-0.0013442265,0.6472045,0.0042860033,238.23,0.6254755,466,116500,8.77001463556761,11650000,0.044887997
392.77062940597534,0.8787626624107361,55726,0.034304712,-0.0013997762,0.6470436,0.0042243926,245.18,0.4690569,467,116750,8.913449891891762,11675000,0.044972
393.55015087127686,0.8620500713586807,56205,0.039365217,-0.0016249139,0.6496664,0.0039499206,241.81,0.57617444,468,117000,10.33337640797743,11700000,0.038595997
394.3435399532318,0.8870135769248009,55257,0.040511128,-0.0021484492,0.6518346,0.0042835493,242.21,0.4766481,469,117250,10.545616546408356,11725000,0.046595998
395.15453910827637,0.9090607836842537,55253,0.036726452,-0.0021536541,0.64987886,0.005091744,241.62,0.46225896,470,117500,9.788700263246346,11750000,0.057867996
395.9571707248688,0.8366672098636627,55746,0.036274757,-0.0018004958,0.64475536,0.004672404,239.47,0.7006158,471,117750,9.714645982592396,11775000,0.052840002
396.7451207637787,0.8388592600822449,56729,0.037755087,-0.0018046001,0.64127624,0.00546379,244.01,0.73768675,472,118000,10.109827666035685,11800000,0.065692
397.51577258110046,0.8857093304395676,55276,0.03796524,-0.0018788085,0.6412324,0.0048610237,247.53,0.41741514,473,118250,9.844783066551104,11825000,0.055955995
398.3034267425537,0.8723485767841339,56137,0.036477506,-0.0015418397,0.6415131,0.0043995166,242.08,0.62813884,474,118500,9.837321711125881,11850000,0.048691995
399.0894145965576,0.849781721830368,56729,0.03590043,-0.0024332467,0.64162284,0.0042677685,248.7,0.43871355,475,118750,9.146483942971713,11875000,0.046496004
399.87462091445923,0.8265097588300705,57725,0.045188945,-0.0019565034,0.6389547,0.005935843,245.28,0.65166616,476,119000,11.787669699885427,11900000,0.07142
400.6441082954407,0.8939668163657188,56954,0.04157657,-0.0026284778,0.6333699,0.00435546,241.57,0.5401634,477,119250,11.118310237969053,11925000,0.045044005
401.44910502433777,0.871956929564476,57134,0.04815081,-0.0015760973,0.62534356,0.0045742607,247.9,0.54898894,478,119500,12.160519691365852,11950000,0.05008
402.2318980693817,0.8819901719689369,55145,0.040511638,-0.0015935687,0.61661273,0.004129407,248.63,0.44237995,479,119750,10.300334912715046,11975000,0.042271998
403.0122456550598,0.8578332662582397,56465,0.035688937,-0.002040314,0.6125798,0.0049142987,244.42,0.54185563,480,120000,9.418367098941545,12000000,0.053832006
403.8150587081909,0.893497958779335,53909,0.033233937,-0.0016033624,0.61206806,0.0061784573,234.84,0.63456655,481,120250,9.49127449559626,12025000,0.07606
404.63757276535034,0.8848780021071434,51043,0.03909687,-0.0021115537,0.6093241,0.0048387377,240.96,0.60997236,482,120500,10.477544335583293,12050000,0.054532003
405.4648115634918,0.8605642765760422,49681,0.040857136,-0.0025659474,0.607676,0.0047630975,246.17,0.5724185,483,120750,10.592398598641404,12075000,0.053439997
406.3022110462189,0.8463128954172134,55035,0.03153608,-0.00014174999,0.6039058,0.008150997,235.57,0.8086999,484,121000,9.304216342898888,12100000,0.112752005
407.09635043144226,0.8798981681466103,57221,0.037960153,-0.0017555082,0.60066277,0.0044799782,234.3,0.69380814,485,121250,10.547932668677117,12125000,0.047048002
407.884241104126,0.8991899564862251,56850,0.037922,-0.0019340137,0.59694207,0.004196567,246.32,0.42509732,486,121500,9.648999085151459,12150000,0.043555997
408.6851670742035,0.8298279345035553,54256,0.044797257,-0.0016255046,0.59098047,0.004998793,248.81,0.6942948,487,121750,11.587370900921828,12175000,0.057784002
409.4862515926361,0.9102253913879395,55513,0.04219077,-0.0020133043,0.58882797,0.004895355,244.7,0.49746147,488,122000,10.956221684785993,12200000,0.053284
410.273823261261,0.8784569203853607,55552,0.04099581,-0.002280027,0.58447134,0.0047143823,243.31,0.63193816,489,122250,10.878048851276453,12225000,0.051111996
411.0659441947937,0.8513336032629013,55651,0.038639635,-0.0024189476,0.57531464,0.0043729465,234.72,0.9177456,490,122500,10.804131927503192,12250000,0.045899995
411.8530206680298,0.8487822264432907,56679,0.042933043,-0.0021483127,0.5670494,0.0048748786,247.32,0.5869565,491,122750,11.082802182463833,12275000,0.056824
412.63601517677307,0.8949199393391609,55277,0.044202376,-0.0013945,0.56282514,0.0049356613,244.33,0.5238632,492,123000,11.33730087738881,12300000,0.056256004
413.4391887187958,0.9089586213231087,45634,0.036725417,-0.0015926796,0.5561021,0.00390749,244.4,0.36600026,493,123250,9.503345946457875,12325000,0.037107997
414.3159248828888,0.9030307531356812,56501,0.03690706,-0.0017614078,0.55076593,0.005725813,242.38,0.45573553,494,123500,9.741712155401848,12350000,0.06782
415.0989718437195,0.8772379457950592,50556,0.03810135,-0.0017612338,0.54688287,0.0061156703,246.51,0.48187613,495,123750,9.846198501285476,12375000,0.0753
415.9253640174866,0.9132723584771156,57440,0.03308501,-0.0016576179,0.5420045,0.0062702755,234.54,0.5429825,496,124000,9.190085167806346,12400000,0.07852
416.70101404190063,0.8734381049871445,56897,0.045035243,-0.0019008077,0.53659606,0.0035721355,250.0,0.5010866,497,124250,11.258810598478753,12425000,0.034208
417.48306012153625,0.9121745452284813,55433,0.04151602,-0.0015852051,0.5300958,0.004243701,241.09,0.5033843,498,124500,10.781944552482082,12450000,0.044724002
418.2844126224518,0.8895224332809448,58125,0.040459607,-0.0018986734,0.5270582,0.0048398366,247.11,0.43908295,499,124750,10.419892390893082,12475000,0.054532
419.0533494949341,0.8926241248846054,56263,0.03737746,-0.0018343078,0.5235272,0.0054157716,240.46,0.50466835,500,125000,9.86208039458488,12500000,0.06471999
419.8395495414734,0.8930437415838242,57296,0.032288793,-0.0020366113,0.5203592,0.004885039,235.08,0.6776632,501,125250,9.082915143013617,12525000,0.053620003
420.62347888946533,0.8783987239003181,47793,0.03494629,-0.0018699449,0.5176182,0.0039367727,241.72,0.5062623,502,125500,9.311899747462645,12550000,0.037688002
421.4839291572571,0.8985745534300804,53903,0.04353823,-0.0019324636,0.514852,0.0044959215,245.52,0.5452174,503,125750,11.27450777031382,12575000,0.048512
422.29357981681824,0.8965242877602577,44292,0.039668664,-0.0018860635,0.51062024,0.0040653553,246.39,0.46948782,504,126000,10.221880791088246,12600000,0.042752
423.17953062057495,0.8599657118320465,49006,0.038042113,-0.0019095123,0.5097226,0.005030903,243.78,0.62095344,505,126250,10.122100977854654,12625000,0.056968004
424.0205705165863,0.8901193663477898,56301,0.046795238,-0.0020135671,0.50833553,0.003758009,245.65,0.5385972,506,126500,11.730386835380754,12650000,0.038796
424.8072202205658,0.8572762310504913,41107,0.046436485,-0.0023084923,0.5045481,0.0063408813,245.06,0.6660687,507,126750,12.0260125767898,12675000,0.07826799
425.7502772808075,0.8428290486335754,56720,0.047534093,-0.0016968906,0.5030978,0.003961327,249.26,0.62889665,508,127000,12.071482519950996,12700000,0.041676
426.54262495040894,0.8412506878376007,56143,0.04170511,-0.0019812805,0.49967927,0.0059238076,245.45,0.74382514,509,127250,11.156143237338005,12725000,0.07314
427.3355667591095,0.8357815593481064,56576,0.03722967,-0.001701033,0.49608484,0.004694021,239.03,0.8140391,510,127500,10.24539514160293,12750000,0.049204
428.1117253303528,0.8935124576091766,56770,0.04422329,-0.0024614865,0.49257168,0.0043288553,248.22,0.4510172,511,127750,11.197513153973624,12775000,0.043868
428.89318323135376,0.9114108085632324,37617,0.039930638,-0.0018326633,0.490616,0.00466958,244.61,0.42311352,512,128000,10.288458641249907,12800000,0.051252
429.89652371406555,0.9084841907024384,58032,0.040404167,-0.0017733993,0.49192125,0.0049258024,242.01,0.48170167,513,128250,10.518879509127473,12825000,0.056272008
430.66646575927734,0.8615131378173828,43058,0.039497867,-0.002058907,0.48999947,0.0051801153,240.14,0.78373194,514,128500,10.655530522599763,12850000,0.056516
431.5831618309021,0.8841452747583389,55624,0.039707214,-0.0012038,0.4914011,0.0065382197,246.1,0.5451105,515,128750,10.457552453493205,12875000,0.079468
432.37174439430237,0.8674913495779037,33402,0.04025562,-0.00067676144,0.4886132,0.006111197,237.59,0.7224406,516,129000,10.620900635356836,12900000,0.075344004
433.4527397155762,0.8729739934206009,55992,0.042461757,-0.0016468249,0.48434442,0.0046331314,246.87,0.52326113,517,129250,10.915379362005124,12925000,0.051227998
434.2281451225281,0.8392152041196823,58011,0.034904502,-0.0016168325,0.4821453,0.0039728605,236.99,0.9031825,518,129500,9.912444351016102,12950000,0.041228004
435.03587532043457,0.8972551748156548,51905,0.040316563,-0.0020504084,0.4806326,0.0043619415,240.67,0.59755397,519,129750,10.799865601271586,12975000,0.04562
435.8584008216858,0.8302706182003021,56079,0.040041428,-0.0013283251,0.47725362,0.0056481315,246.11,0.5921578,520,130000,10.332398692900728,13000000,0.068304
436.63556838035583,0.8790031373500824,55347,0.03374855,-0.001803408,0.47578377,0.0053199963,243.61,0.55332005,521,130250,9.028962644935005,13025000,0.061880004
437.4255726337433,0.896464042365551,46359,0.041708622,-0.0017855205,0.47140685,0.0044859597,247.99,0.46720228,522,130500,10.60457866083961,13050000,0.048096
438.28856778144836,0.8520239889621735,57412,0.040271133,-0.0020041794,0.46585092,0.004987202,246.9,0.53796613,523,130750,10.25183571864429,13075000,0.055947997
439.06390380859375,0.8664370179176331,48756,0.037348762,-0.0017559149,0.462645,0.007216364,233.8,0.7465683,524,131000,10.55397385949473,13100000,0.092488
439.91403365135193,0.8767481222748756,56088,0.03788203,-0.0019926236,0.46092612,0.004359754,245.28,0.5297214,525,131250,10.008335501447919,13125000,0.045456
440.69728922843933,0.8662131875753403,56490,0.041357923,-0.0021579794,0.45813173,0.005688905,243.07,0.66265655,526,131500,10.992622494477699,13150000,0.070188
441.47627329826355,0.9045083299279213,56096,0.04100235,-0.0017113223,0.45394364,0.0039174715,248.22,0.4269969,527,131750,10.451892572122306,13175000,0.039116003
442.27044892311096,0.8777142316102982,51139,0.041406278,-0.002472877,0.45025206,0.0053015836,245.35,0.5384699,528,132000,10.64139327226671,13200000,0.061688006
443.10801792144775,0.8728467375040054,57134,0.04152289,-0.0017762244,0.44479093,0.004202301,245.96,0.52076393,529,132250,10.857040556437497,13225000,0.044528
443.88884973526,0.871361181139946,55580,0.04094273,-0.001001046,0.44122076,0.0062900586,247.19,0.50354654,530,132500,10.633307892673749,13250000,0.080036
444.68205189704895,0.8826053366065025,54593,0.044318404,-0.0010415136,0.4390065,0.005735322,243.24,0.6045867,531,132750,11.552104362309333,13275000,0.068835996
445.4709756374359,0.8719977587461472,55422,0.04289412,-0.0021699276,0.43626016,0.0047311815,246.82,0.56414413,532,133000,11.031180169908701,13300000,0.051767997
446.25442242622375,0.8572448790073395,55836,0.04022954,-0.0011747911,0.43052405,0.0062481076,244.54,0.6199982,533,133250,10.604538584101332,13325000,0.079968
447.0315945148468,0.8171566724777222,56933,0.0393178,-0.0010196305,0.4252678,0.0070191533,236.54,1.0626189,534,133500,11.03475372782068,13350000,0.08604
447.8113486766815,0.8861063197255135,57174,0.042393714,-0.0013482905,0.42222768,0.005885,247.82,0.49732614,535,133750,10.963103662539911,13375000,0.071403995
448.58337783813477,0.9027069061994553,57497,0.0391718,-0.0018778726,0.42010394,0.004522738,243.61,0.51748073,536,134000,10.457042248378512,13400000,0.049092002
449.3535792827606,0.8712659776210785,41476,0.038232323,-0.0020000306,0.418178,0.0042001787,246.05,0.507583,537,134250,9.82736238318915,13425000,0.044580005
450.274719953537,0.8794170916080475,55812,0.031419992,-0.0020018343,0.41534942,0.004238972,238.08,0.683323,538,134500,8.867866620735942,13450000,0.045476
451.0534179210663,0.9163769036531448,47187,0.03717849,-0.0018602457,0.41266307,0.004278524,244.57,0.38426882,539,134750,9.659098895761545,13475000,0.045808
451.9151918888092,0.8817508593201637,40796,0.041585192,-0.0019799187,0.40951085,0.0039843493,246.93,0.51180416,540,135000,10.614390543742797,13500000,0.040596
452.85751008987427,0.8583705723285675,57132,0.0397485,-0.0021984526,0.40877685,0.004865269,247.66,0.5602667,541,135250,10.300828516953215,13525000,0.055648
453.61551785469055,0.8753256946802139,57955,0.044907156,-0.0016710833,0.40641618,0.004920023,247.69,0.5587458,542,135500,11.260088981160873,13550000,0.054876
454.37510108947754,0.9025050550699234,56151,0.04533663,-0.001235631,0.40241942,0.005767554,245.54,0.4580698,543,135750,11.5672531105137,13575000,0.07234
455.1845557689667,0.9071223139762878,47035,0.04370749,-0.0020732793,0.39817244,0.0057174144,247.69,0.416658,544,136000,11.053658626328351,13600000,0.066916
456.051997423172,0.9035366028547287,56620,0.040383145,-0.001125856,0.39187533,0.005174049,243.39,0.64486057,545,136250,10.801917125579132,13625000,0.059928
456.82974338531494,0.9063630476593971,55097,0.038146522,-0.0019052379,0.3871809,0.00525645,244.24,0.45695248,546,136500,9.88425563961125,13650000,0.062152
457.6372046470642,0.8886370286345482,55463,0.043689664,-0.0018064443,0.38225967,0.0043643797,250.0,0.44799405,547,136750,10.922414948103464,13675000,0.046908
458.4377567768097,0.904027059674263,45861,0.039141577,-0.001464606,0.3750462,0.0050707078,243.22,0.5416056,548,137000,10.235916373316666,13700000,0.058624
459.3272454738617,0.8945922181010246,49462,0.035132505,-0.0016897197,0.36765265,0.0043206858,244.7,0.4553484,549,137250,9.146942212427811,13725000,0.0459
460.16944336891174,0.8514527231454849,43157,0.0391015,-0.0014431752,0.36271924,0.0049015377,245.35,0.6576324,550,137500,10.27161157243915,13750000,0.055716
461.08138489723206,0.8764093741774559,28719,0.043372706,-0.0013717224,0.35936347,0.0043082414,244.81,0.6577861,551,137750,11.348230300131767,13775000,0.044252
462.2779173851013,0.8539165407419205,55328,0.041727524,-0.0023825213,0.35631102,0.0043401523,245.1,0.59512985,552,138000,10.650686564909888,13800000,0.046788
463.05663776397705,0.872752457857132,56756,0.04333215,-0.0017092067,0.35584152,0.0048802523,244.86,0.5953621,553,138250,11.41084121231198,13825000,0.055164
463.826287984848,0.8890866413712502,56687,0.037920564,-0.0021427583,0.35256428,0.004660033,237.4,0.67333686,554,138500,10.240719439081385,13850000,0.0486
464.59826707839966,0.8316235989332199,57425,0.037951685,-0.0018206246,0.34630287,0.0053714756,245.08,0.6659557,555,138750,9.912733515127293,13875000,0.06314
465.3678731918335,0.9050638377666473,56844,0.04211699,-0.0021314751,0.34293526,0.0045499164,245.45,0.4388722,556,139000,10.762269240964143,13900000,0.049888004
466.147531747818,0.880715012550354,49286,0.036607467,-0.0019932785,0.34167543,0.005409228,245.79,0.50146645,557,139250,9.646027751508583,13925000,0.06446
466.97809529304504,0.9022169634699821,44688,0.039504472,-0.00218524,0.34009108,0.0048331292,244.65,0.53454494,558,139500,10.38745033770806,13950000,0.053512
467.87202763557434,0.8761321380734444,58098,0.041287,-0.0014719228,0.3354396,0.0046141017,247.84,0.48131266,559,139750,10.496235716924229,13975000,0.050712
468.64637303352356,0.8762255012989044,56560,0.038204204,-0.0026018573,0.32749528,0.00456978,244.67,0.5456661,560,140000,10.121920566936488,14000000,0.047572
469.43805623054504,0.8345649093389511,50002,0.040689852,-0.002131316,0.31922683,0.00549373,237.32,0.8879018,561,140250,11.14255405772839,14025000,0.066588
470.2791132926941,0.8900303319096565,51728,0.04948605,-0.002341869,0.31219417,0.0050380686,247.73,0.57433003,562,140500,12.75014823982469,14050000,0.056415997
471.09627890586853,0.8641030341386795,54272,0.043973375,-0.0014480853,0.30826154,0.0047386666,242.67,0.6635771,563,140750,11.502367387319632,14075000,0.05068
471.88474917411804,0.9159689843654633,56613,0.03941025,-0.0017715323,0.30278546,0.003987512,246.63,0.38895264,564,141000,10.135220464923092,14100000,0.038687997
472.66145968437195,0.9080017879605293,50128,0.040962905,-0.0023202854,0.29781386,0.004868458,250.0,0.36496317,565,141250,10.240726370180548,14125000,0.055056
473.4851031303406,0.9175919890403748,56322,0.03771068,-0.0016652651,0.2934357,0.0049408716,245.39,0.36552712,566,141500,9.658356925738458,14150000,0.056531996
474.2774956226349,0.9103090837597847,45770,0.039007332,-0.0013260457,0.28837973,0.004251906,242.46,0.49202698,567,141750,10.38520335701031,14175000,0.044608
475.16000866889954,0.8911914750933647,58235,0.044000752,-0.0011856136,0.28267595,0.0048359795,247.88,0.4757956,568,142000,11.009128230415117,14200000,0.053264
475.925856590271,0.8573057353496552,56044,0.03783431,-0.00022953186,0.27886173,0.007293566,242.73,0.6487457,569,142250,9.977906572881643,14225000,0.094299994
476.7059214115143,0.8527219146490097,55167,0.0379975,-0.001556482,0.27823266,0.0050151153,238.3,0.68307203,570,142500,10.247079585262808,14250000,0.057344
477.4868471622467,0.8700006753206253,41491,0.03881962,-0.001955343,0.2789035,0.006162567,239.92,0.7506608,571,142750,10.52093172975608,14275000,0.076116
478.4181489944458,0.8644720017910004,51628,0.045068644,-0.00230019,0.27853495,0.0061912406,248.5,0.67207795,572,143000,11.651902579142307,14300000,0.077308
479.2335546016693,0.865580603480339,50837,0.039875243,-0.001716168,0.27622694,0.0052071,244.01,0.52550966,573,143250,10.359624640625917,14325000,0.062724
480.06225061416626,0.8965533152222633,55803,0.0365174,-0.001989069,0.27413964,0.00395479,241.8,0.546044,574,143500,9.914160562385517,14350000,0.039860003
480.855313539505,0.9104315266013145,55468,0.04618014,-0.002039101,0.27031478,0.0049161306,245.39,0.485771,575,143750,11.791722845735817,14375000,0.054992
481.6602783203125,0.8734025657176971,55321,0.03886527,-0.0017412694,0.2614148,0.0039929897,239.85,0.65664726,576,144000,10.328830719412768,14400000,0.040424
482.44736886024475,0.8909842148423195,47027,0.04322573,-0.0018595489,0.2514047,0.0054948577,247.63,0.4620301,577,144250,10.866434660438495,14425000,0.06540801
483.31167674064636,0.9231419339776039,45182,0.043780424,-0.002042049,0.2435427,0.004759575,245.35,0.40843,578,144500,11.07358707973508,14450000,0.051303994
484.2090804576874,0.9196134507656097,58667,0.03533573,-0.0017212108,0.23430762,0.0052022478,239.67,0.42869306,579,144750,9.48982399552257,14475000,0.059476
484.96297311782837,0.881017841398716,57178,0.037816286,-0.0016603572,0.2274212,0.005602627,240.17,0.69224966,580,145000,10.175540161001345,14500000,0.06674
485.7262008190155,0.9142907559871674,56718,0.03922493,-0.0016220771,0.2208569,0.0053006844,241.81,0.47256404,581,145250,10.329318409457105,14525000,0.060971998
486.5139126777649,0.8605938255786896,47736,0.0385952,-0.0016003635,0.21676219,0.0051299105,240.78,0.73582983,582,145500,10.521799445054238,14550000,0.058844
487.37310814857483,0.919583685696125,56610,0.04326198,-0.0020589875,0.21554093,0.004630278,245.48,0.44754058,583,145750,10.724773810769795,14575000,0.050347995
488.15156865119934,0.9056415185332298,56922,0.04186733,-0.0016121084,0.21483633,0.0047930246,242.49,0.56015956,584,146000,10.965100851281324,14600000,0.054096002
